MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
4:Del:R:0	1.75E-04	1.64E-04	0.00E+00	1.98E-04	3.35E-04	8.62E-04	1.35E-03
4:Del:R:1	1.61E-04	4.96E-04	5.39E-04	0.00E+00	3.30E-04	3.59E-04	3.83E-04
4:Del:R:2	2.46E-08	7.98E-06	1.45E-04	1.18E-04	3.39E-08	1.09E-04	2.08E-04
4:Del:R:3	5.53E-09	5.72E-09	3.61E-09	6.05E-09	1.04E-08	3.10E-08	5.71E-08
4:Del:R:4	5.53E-09	5.72E-09	3.61E-09	6.05E-09	1.04E-08	3.10E-08	5.71E-08
4:Del:R:5	5.53E-09	5.72E-09	3.61E-09	6.05E-09	1.04E-08	3.10E-08	5.71E-08
5:Del:R:0	2.83E-03	3.51E-04	9.84E-04	1.23E-08	1.46E-03	2.17E-02	6.73E-02
5:Del:R:1	2.34E-05	2.33E-04	5.31E-04	3.18E-04	1.66E-04	0.00E+00	3.46E-04
5:Del:R:2	4.33E-09	1.54E-04	3.58E-05	1.54E-08	1.87E-08	1.79E-04	4.31E-04
5:Del:R:3	2.21E-02	8.50E-07	0.00E+00	8.77E-08	5.29E-07	2.38E-08	3.11E-02
5:Del:R:4	2.62E-04	1.32E-04	3.36E-04	6.13E-09	8.38E-05	2.63E-04	8.85E-04
5:Del:R:5	5.53E-09	5.72E-09	3.61E-09	6.05E-09	1.04E-08	3.10E-08	5.71E-08
2:Ins:R:0	6.39E-05	1.78E-04	1.25E-04	5.41E-05	1.01E-03	9.54E-08	1.59E-03
2:Ins:R:1	1.15E-04	2.30E-04	7.91E-05	0.00E+00	1.75E-04	2.87E-04	2.88E-08
2:Ins:R:2	0.00E+00	1.96E-04	1.56E-04	1.61E-04	1.99E-04	1.01E-04	8.50E-04
2:Ins:R:3	3.41E-05	2.21E-04	1.58E-04	7.53E-05	1.21E-08	3.07E-05	1.81E-04
2:Ins:R:4	5.68E-05	3.40E-04	3.17E-04	3.72E-04	7.78E-05	5.25E-04	3.85E-08
2:Ins:R:5	1.72E-04	5.46E-04	4.35E-04	7.27E-04	3.96E-05	3.76E-04	2.28E-04
3:Ins:R:0	3.47E-08	5.22E-08	2.92E-08	1.30E-04	3.35E-08	1.05E-07	8.80E-05
3:Ins:R:1	4.59E-05	3.85E-05	1.67E-04	1.68E-04	5.98E-05	2.04E-04	3.39E-04
3:Ins:R:2	3.16E-04	2.24E-04	4.91E-04	5.02E-05	5.44E-03	8.03E-05	2.13E-02
3:Ins:R:3	5.53E-09	5.72E-09	3.61E-09	6.05E-09	1.04E-08	3.10E-08	5.71E-08
3:Ins:R:4	3.32E-08	1.81E-05	1.17E-04	3.25E-05	4.08E-08	6.59E-08	4.36E-08
3:Ins:R:5	5.07E-10	2.79E-09	1.88E-04	1.53E-04	1.24E-04	1.42E-08	2.05E-04
4:Ins:R:0	4.04E-05	9.96E-05	0.00E+00	5.55E-05	2.21E-05	1.48E-04	3.16E-04
4:Ins:R:1	7.70E-05	1.01E-04	2.30E-04	1.03E-04	0.00E+00	1.20E-04	1.49E-08
4:Ins:R:2	3.90E-08	5.86E-08	3.08E-08	6.77E-05	4.61E-08	4.00E-08	8.00E-08
4:Ins:R:3	2.78E-08	4.15E-08	3.55E-08	5.21E-08	3.10E-08	4.85E-05	5.20E-08
4:Ins:R:4	2.97E-09	4.97E-08	7.69E-05	4.28E-08	1.59E-08	1.08E-04	6.85E-08
4:Ins:R:5	1.32E-04	0.00E+00	1.64E-04	2.42E-04	0.00E+00	1.99E-04	0.00E+00
5:Ins:R:0	2.47E-08	9.96E-05	2.46E-08	7.34E-05	2.13E-08	2.09E-05	3.50E-08
5:Ins:R:1	1.86E-05	3.53E-04	6.99E-05	5.07E-04	2.38E-08	1.27E-03	3.83E-03
5:Ins:R:2	3.22E-05	3.66E-08	3.75E-08	4.47E-05	1.09E-04	1.86E-04	5.57E-05
5:Ins:R:3	3.96E-08	6.17E-08	3.13E-08	6.44E-05	4.62E-08	3.61E-08	2.30E-04
5:Ins:R:4	1.69E-08	8.05E-09	2.11E-04	1.55E-07	2.65E-02	1.01E-07	5.91E-02
5:Ins:R:5	3.18E-08	4.78E-08	3.10E-08	2.51E-05	3.40E-08	7.01E-05	1.90E-04
2:Del:M:1	2.09E-04	6.69E-04	2.92E-04	2.62E-04	3.31E-04	3.71E-04	9.78E-04
3:Del:M:1	0.00E+00	4.81E-04	8.25E-05	7.92E-08	2.96E-04	5.22E-04	7.44E-04
3:Del:M:2	0.00E+00	1.73E-04	3.39E-04	4.95E-04	1.50E-04	7.15E-04	1.08E-03
4:Del:M:1	8.11E-05	1.92E-04	0.00E+00	0.00E+00	1.55E-04	7.39E-04	1.82E-03
4:Del:M:2	1.33E-04	4.01E-04	1.74E-04	0.00E+00	1.56E-04	3.32E-04	1.96E-04
4:Del:M:3	3.63E-05	2.37E-04	2.27E-04	2.01E-08	9.60E-05	9.50E-05	1.70E-04
5:Del:M:1	2.47E-07	1.81E-08	1.49E-04	8.36E-08	3.40E-04	2.60E-02	4.38E-03
5:Del:M:2	2.76E-04	4.37E-04	2.59E-07	5.78E-08	1.75E-04	3.08E-03	1.58E-02
5:Del:M:3	3.34E-04	5.59E-04	1.40E-46	1.49E-04	2.68E-08	1.77E-03	4.22E-03
5:Del:M:4	0.00E+00	3.63E-04	2.96E-04	1.96E-04	4.31E-05	1.69E-03	4.02E-03
5:Del:M:5	1.96E-02	0.00E+00	9.62E-04	2.52E-08	2.73E-08	1.88E-03	5.34E-02
