Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
18,0.9,0.5,0.028810462115708493,0.013002122869502737,0.020906292492605616,24.247159612499836,65.8085894273039,45.02787451990187,NA,6.973752847264629,4.781620355569721,7863.217303351218,0.15,100,fixed
20,0.9,0.45,0.02956549294356295,0.00897120117503726,0.019268347059300105,22.666869182887126,69.09798112144735,45.88242515216724,NA,7.42227573289793,5.8555230231389706,8271.25142492012,0.15,100,fixed
18,0.9,0.5,0.02891610109930064,0.01144580800212841,0.020180954550714524,25.10181464992601,64.89365839945594,44.99773652469098,NA,7.206177720269854,4.450682261563219,7899.614120083071,0.15,100,fixed
19,0.9,0.47368421052631576,0.03202948797771418,0.016283135451529138,0.02415631171462166,24.319275081478796,74.16612529832116,49.24270018989998,NA,8.086041302741455,4.780483998917027,8030.193833580982,0.15,100,fixed
18,1,0.5555555555555556,0.031751423857026354,0.01090905166976065,0.021330237763393503,18.111712303269925,52.21120938053481,35.16146084190237,NA,6.417127278723301,5.060202553289728,7924.141710201697,0.15,100,fixed
16,1,0.625,0.027455190058517827,0.01231857835025744,0.019886884204387632,19.433147590582042,67.57466332522361,43.503905457902825,NA,6.945590759478962,4.9091376892427885,8236.541863249371,0.15,100,fixed
16,0.9,0.5625,0.031415952496718635,0.016976127659494626,0.02419604007810663,16.543074031027558,63.60397248960567,40.07352326031661,NA,6.734731674521937,4.517787522258989,7991.074188910551,0.15,100,fixed
19,0.8,0.42105263157894735,0.025037841124662515,0.015443494047568684,0.020240667586115597,22.746855350810154,81.91014876877274,52.32850205979145,NA,7.628542210611598,5.130548648053467,8113.799499122874,0.15,100,fixed
18,0.9,0.5,0.03124549918299216,0.013064972555095073,0.022155235869043617,23.562614174566104,55.99782266497681,39.78021841977146,NA,7.651512875290311,4.451475302220264,7825.096302765001,0.15,100,fixed
20,0.8,0.4,0.030172610337994,0.011337352475059306,0.02075498140652665,21.059676016654368,63.23632733169509,42.14800167417473,NA,6.352452392403557,4.043835780019722,7358.789211169724,0.15,100,fixed
20,0.9,0.45,0.029495444034689133,0.01181455047062855,0.02065499725265884,20.75834943484939,63.53909159474111,42.14872051479525,NA,6.716032565423724,5.150568957180318,8350.273167518366,0.15,100,fixed
18,0.9,0.5,0.03283077493924079,0.01873690860039414,0.025783841769817465,25.489665560320233,78.01483662116452,51.75225109074238,NA,7.349704285925933,4.017480703817561,7557.639219034592,0.15,100,fixed
20,0.8,0.4,0.03160850711156324,0.023514440407296507,0.027561473759429873,24.726664700637325,73.36608222065087,49.0463734606441,NA,6.913505552809103,4.053501800024772,7416.285831244522,0.15,100,fixed
19,0.9,0.47368421052631576,0.024293749857996816,0.015395073273502605,0.01984441156574971,28.0979173639376,87.51878094411558,57.80834915402659,NA,7.655025250096077,5.071101617379263,8196.128917238299,0.15,100,fixed
19,0.9,0.47368421052631576,0.026260233904521323,0.008126549926700666,0.017193391915610996,32.20299881175082,64.25859399122444,48.23079640148763,NA,6.382527774117299,5.582527493998443,8252.695918579093,0.15,100,fixed
20,0.6,0.3,0.028122722434238932,0.02197595629873659,0.02504933936648776,28.191115035925314,90.50690601741643,59.34901052667087,NA,8.272256436375734,4.728658658069393,7910.420553238431,0.15,100,fixed
18,0.8,0.4444444444444444,0.027968510662952892,0.020842236478110683,0.02440537357053179,24.869883507973615,68.48463013155481,46.67725681976421,NA,6.359829243976137,4.288276343605497,7737.7954047936155,0.15,100,fixed
19,0.9,0.47368421052631576,0.030750901860673672,0.01032833732932357,0.020539619594998622,21.280578854673813,55.049664436792924,38.165121645733365,NA,5.917328239991095,4.746781319994405,7901.509700967632,0.15,100,fixed
19,0.9,0.47368421052631576,0.03137838003412517,0.015499187977264243,0.023438784005694706,22.310886362513294,69.5435842958407,45.927235329176995,NA,6.744491729282549,4.267602409242395,7703.554921667071,0.15,100,fixed
18,0.9,0.5,0.028448297019952846,0.017282767744629002,0.022865532382290922,29.97708294932759,79.70968255946244,54.84338275439501,NA,8.232565176577676,4.64453511577137,8041.13535131411,0.15,100,fixed
