Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
10,1,1,0.0024746795608092064,0.004958035382422072,0.003716357471615639,2.63851833086041,27.11894917818912,14.878733754524765,0.9898264518413231,1.563745578525893,2.826057362658093,4551.984538728693,0.15,100,compressive
10,1,1,0.0022646824341969432,0.004371952060763457,0.0033183172474802,5.117578934462467,27.60226648291041,16.359922708686437,0.9904715770156697,1.6538709350223704,2.844642813553608,4479.822152045388,0.15,100,compressive
10,1,1,0.0027950480710785854,0.004730977907696532,0.0037630129893875585,4.19175599931133,32.356886954181796,18.274321476746564,0.9876536573767548,1.5610750935940798,2.6893986639391687,4303.928509236416,0.15,100,compressive
10,1,1,0.0022193608655667312,0.00503832737355216,0.0036288441195594457,2.5395475885317613,29.604921037059782,16.07223431279577,0.9886642770219977,1.5884885327867069,2.9074149508133535,4486.692049050791,0.15,100,compressive
10,1,1,0.0020656485519888143,0.0052973160020878575,0.0036814822770383357,1.5991380866497158,28.831801689593,15.215469888121358,0.9902523362932762,1.7368850158650697,2.8700462683587036,4465.079815382721,0.15,100,compressive
10,1,1,0.0023522639401959873,0.0039682889946664815,0.0031602764674312344,3.905505182164876,28.565164523470845,16.23533485281786,0.9920435139600714,1.6606869420797767,2.8120041069855226,4461.777531834034,0.15,100,compressive
10,1,1,0.0020390852326387992,0.00478166108846161,0.0034103731605502046,1.831754117114579,31.700083160703677,16.765918638909127,0.9908712390833649,1.4322561607688313,2.815314591930264,4325.503629260867,0.15,100,compressive
10,1,1,0.002521996031578875,0.0053138962626586815,0.003917946147118778,3.9276371845523523,29.393632758125516,16.660634971338933,0.9872992939269664,1.5919477442312728,2.7236203501466325,4502.019571385195,0.15,100,compressive
10,0.9,0.9,0.002043649643149932,0.005801293207012113,0.003922471425081023,3.6256393327465815,31.983314435988635,17.80447688436761,0.9858078314781464,1.6240759683195394,2.855279761888613,4481.34777442026,0.15,100,compressive
10,1,1,0.0022935529694783573,0.004623565105748497,0.003458559037613427,4.54142564374884,34.51344320197778,19.52743442286331,0.9909252562195904,1.5602587895684619,2.919820730080564,4439.339347725834,0.15,100,compressive
10,1,1,0.0024331981730751247,0.0041803961358483415,0.003306797154461733,3.8203719198189603,33.7711295391259,18.79575072947243,0.991601245871249,1.7645038108272095,2.7991645698081897,4376.8710266525295,0.15,100,compressive
10,1,1,0.002446531273819304,0.0047224154645705944,0.0035844733691949493,8.799261981920143,35.52808460526332,22.163673293591728,0.988445004485264,1.721070402276953,2.994640073209716,4494.032968017586,0.15,100,compressive
9,0.9,1,0.0029278950906380923,0.0070685424091777,0.004998218749907897,4.302854553897843,42.5510565419344,23.426955547916123,NA,1.8068963189873466,2.895004541694777,4750.792106411008,0.15,100,compressive
10,1,1,0.002141005810323746,0.004356771726422821,0.0032488887683732835,2.991428995927994,33.2420862638977,18.116757629912847,0.9913792913653345,1.620561070324405,2.782240838712032,4540.337505913547,0.15,100,compressive
10,1,1,0.002231717370159221,0.004839051901566147,0.0035353846358626836,3.406096131012884,34.11632890469579,18.76121251785434,0.9909209110102389,1.6322606456494153,2.931968263692029,4485.163252289865,0.15,100,compressive
10,1,1,0.0019100713782347202,0.004285216725317089,0.003097644051775905,4.106705391163437,35.65547681068727,19.881091100925353,0.9891960017350855,1.7186631250399091,3.041924096114546,4476.46468209112,0.15,100,compressive
10,1,1,0.0022222089662221256,0.0053909880681905775,0.0038065985172063515,5.052088067283386,33.458335633876914,19.25521185058015,0.9899813917410593,1.6029367656364528,2.8732807876080333,4435.484417256049,0.15,100,compressive
10,1,1,0.0024881441397987827,0.004021808703696465,0.0032549764217476235,4.523428670799705,28.313756748749245,16.418592709774476,0.9916531013621513,1.6623070701970781,2.8175426492041784,4441.159698363355,0.15,100,compressive
10,1,1,0.002304713341859676,0.005625053853432228,0.0039648835976459525,6.83103605865976,33.770598194840865,20.300817126750314,0.9880029425168956,1.7690403640630152,2.8785566655916592,4505.621171536148,0.15,100,compressive
10,1,1,0.002007158156094897,0.004491881034278655,0.003249519595186776,4.207797670619607,34.027988721472475,19.11789319604604,0.9900359168597168,1.6712728586350836,2.871194159054825,4452.521251538623,0.15,100,compressive
