MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:C:0	2.80E-46	1.40E-46	4.95E-03	2.38E-02	4.15E-02	2.14E-03	2.73E-03	4.90E-02	3.50E-03	2.78E-03	2.20E-02	3.28E-02	4.04E-03	8.17E-03	2.69E-02	1.97E-02	1.21E-02	3.09E-02
1:Del:C:1	0.00E+00	6.94E-04	5.95E-03	1.87E-04	1.55E-02	4.32E-03	1.04E-03	1.49E-02	2.98E-03	1.80E-03	1.67E-02	1.87E-02	1.08E-02	9.92E-03	9.51E-03	7.52E-03	3.59E-02	1.15E-02
1:Del:C:2	1.40E-05	1.07E-03	5.72E-08	1.67E-06	1.22E-03	2.29E-07	2.77E-03	9.34E-04	1.46E-03	1.30E-03	4.89E-04	1.33E-07	8.89E-04	5.04E-04	4.99E-03	1.61E-06	3.09E-07	7.96E-03
1:Del:C:3	3.61E-04	1.70E-08	1.22E-07	2.95E-03	1.82E-03	5.20E-04	1.29E-02	5.34E-03	1.32E-03	5.70E-03	6.27E-03	6.86E-03	6.01E-03	4.30E-03	7.60E-03	1.10E-03	2.92E-03	2.12E-02
1:Del:C:4	1.10E-08	5.74E-07	3.57E-08	1.34E-06	2.64E-03	1.07E-07	6.61E-04	1.02E-02	2.60E-04	1.48E-04	5.06E-03	1.99E-02	2.07E-04	2.21E-04	2.06E-03	7.12E-03	4.31E-07	1.31E-02
1:Del:C:5	7.52E-04	5.43E-03	0.00E+00	9.16E-04	1.21E-07	2.64E-07	5.47E-03	0.00E+00	1.40E-46	1.09E-02	3.57E-06	1.80E-02	1.41E-02	1.76E-02	6.31E-02	8.58E-03	1.39E-07	2.34E-02
1:Del:T:0	8.66E-04	5.36E-03	4.20E-46	1.54E-02	2.10E-02	2.99E-46	1.01E-02	2.51E-02	5.32E-03	9.50E-03	2.05E-02	2.28E-02	3.37E-03	1.18E-02	8.43E-02	9.07E-03	3.06E-03	1.12E-02
1:Del:T:1	1.47E-03	0.00E+00	1.42E-03	3.48E-04	1.05E-02	2.37E-03	8.55E-05	1.48E-02	5.18E-03	3.80E-03	1.52E-02	2.28E-02	5.48E-03	3.18E-03	5.79E-03	5.22E-03	5.50E-02	2.21E-02
1:Del:T:2	5.52E-04	2.87E-04	3.19E-03	1.40E-46	1.09E-02	1.47E-02	4.45E-03	3.50E-02	2.78E-03	2.14E-46	1.86E-02	5.33E-02	2.08E-03	6.23E-03	8.62E-04	9.46E-03	1.56E-03	1.54E-02
1:Del:T:3	0.00E+00	3.11E-03	7.59E-04	2.45E-02	1.70E-02	1.87E-46	1.83E-02	1.74E-02	1.76E-16	1.87E-46	2.40E-02	3.21E-02	1.08E-02	7.41E-03	3.59E-02	2.21E-02	5.08E-03	1.22E-02
1:Del:T:4	1.60E-03	8.40E-03	0.00E+00	9.57E-04	3.14E-02	1.87E-46	1.72E-02	5.20E-03	0.00E+00	2.22E-03	1.57E-02	3.46E-02	2.79E-02	1.77E-03	3.67E-02	2.74E-02	3.08E-03	1.08E-02
1:Del:T:5	1.40E-46	2.23E-02	5.65E-07	6.15E-03	1.84E-07	2.80E-02	5.36E-02	9.26E-03	2.40E-02	3.56E-06	1.24E-06	1.10E-06	1.08E-01	2.67E-06	7.39E-02	1.76E-02	4.35E-08	1.43E-03
1:Ins:C:0	5.16E-08	5.21E-05	4.05E-04	2.20E-07	6.82E-08	2.57E-07	3.78E-04	1.37E-07	3.63E-04	1.84E-03	1.03E-04	1.46E-03	9.87E-04	1.52E-03	3.07E-03	1.20E-03	7.52E-04	2.42E-03
1:Ins:C:1	1.27E-07	3.91E-04	4.92E-08	7.81E-08	3.23E-04	1.60E-07	1.98E-04	6.14E-08	5.15E-04	2.24E-03	2.77E-07	1.89E-03	1.48E-03	1.75E-03	1.03E-03	7.50E-04	8.82E-08	2.46E-03
1:Ins:C:2	5.95E-08	4.80E-08	4.19E-08	4.33E-04	1.42E-08	4.13E-07	1.78E-04	1.40E-07	3.13E-04	9.67E-04	3.38E-05	1.08E-03	2.15E-07	3.17E-04	2.26E-03	4.31E-04	1.41E-07	6.30E-04
1:Ins:C:3	2.02E-04	2.97E-08	9.23E-06	2.81E-07	0.00E+00	2.67E-08	3.92E-08	8.16E-08	4.72E-05	1.71E-04	3.30E-04	1.34E-08	9.88E-08	1.61E-04	2.23E-04	7.38E-04	4.08E-05	6.44E-04
1:Ins:C:4	2.55E-04	6.43E-04	2.04E-08	2.88E-04	4.90E-04	7.31E-04	1.06E-03	1.54E-04	0.00E+00	1.51E-03	1.24E-04	5.75E-05	8.53E-03	3.61E-03	8.25E-03	6.06E-03	3.89E-04	1.29E-02
1:Ins:C:5	4.83E-07	6.08E-03	8.17E-04	6.17E-02	5.17E-08	5.13E-02	1.05E-06	3.03E-16	2.69E-07	1.33E-03	1.35E-02	1.68E-07	1.87E-02	5.05E-02	2.51E-03	1.67E-02	7.38E-03	5.82E-02
1:Ins:T:0	2.49E-04	6.29E-04	7.58E-04	6.32E-03	1.21E-02	1.52E-03	1.96E-03	4.58E-03	1.20E-03	2.31E-03	8.35E-03	1.17E-16	1.98E-03	1.08E-02	1.14E-02	4.41E-03	0.00E+00	8.90E-03
1:Ins:T:1	1.84E-05	1.24E-04	2.22E-04	2.47E-03	4.06E-03	2.17E-03	2.04E-03	2.42E-03	4.26E-04	3.73E-03	3.43E-03	1.19E-02	3.16E-03	1.93E-03	5.32E-03	1.31E-03	1.73E-03	3.06E-03
1:Ins:T:2	5.45E-05	7.46E-04	9.08E-04	6.67E-05	7.31E-04	9.31E-04	3.12E-04	1.03E-03	1.16E-04	7.21E-04	1.88E-03	8.61E-04	1.98E-04	3.14E-04	7.05E-04	2.08E-03	5.45E-08	3.62E-03
1:Ins:T:3	4.52E-04	3.57E-03	1.20E-04	1.26E-08	3.76E-04	3.49E-08	8.45E-04	7.72E-04	6.49E-04	3.82E-04	9.03E-04	1.12E-03	5.99E-03	4.03E-03	2.75E-03	1.33E-02	1.34E-03	6.20E-03
1:Ins:T:4	3.08E-03	1.88E-03	0.00E+00	1.40E-03	1.02E-04	1.07E-04	2.04E-03	3.63E-06	0.00E+00	8.27E-04	2.22E-02	2.10E-02	3.14E-04	1.64E-05	3.21E-03	1.83E-02	4.75E-07	2.41E-02
1:Ins:T:5	8.22E-03	8.44E-07	6.20E-07	1.07E-07	8.75E-03	5.45E-08	8.79E-07	1.13E-06	6.38E-03	7.34E-04	2.13E-03	7.12E-03	5.52E-06	7.87E-03	5.55E-02	8.57E-02	2.34E-03	1.31E-02
2:Del:R:0	4.44E-05	9.42E-04	3.21E-06	1.40E-46	6.92E-03	5.28E-07	1.09E-03	2.63E-03	2.65E-03	1.87E-03	2.68E-03	4.88E-03	9.02E-03	1.39E-02	8.01E-03	1.40E-46	3.92E-03	2.16E-03
2:Del:R:1	2.15E-04	1.15E-03	1.60E-04	1.16E-03	1.82E-03	1.86E-03	6.07E-03	2.64E-03	2.36E-03	4.18E-03	1.75E-03	1.95E-02	4.08E-04	2.12E-02	1.56E-03	5.32E-08	0.00E+00	9.55E-03
2:Del:R:2	1.15E-04	3.50E-03	1.21E-04	8.97E-05	5.45E-04	1.78E-03	1.79E-03	1.86E-03	0.00E+00	0.00E+00	1.70E-04	6.63E-04	1.64E-03	3.25E-03	1.04E-04	6.69E-05	5.15E-04	4.65E-03
2:Del:R:3	4.62E-07	1.94E-04	1.13E-04	3.09E-08	4.04E-04	5.67E-08	1.23E-04	2.83E-06	2.39E-09	9.94E-09	1.12E-04	1.02E-03	1.09E-03	5.46E-07	2.14E-04	5.57E-08	2.78E-04	7.47E-37
2:Del:R:4	4.92E-08	1.03E-03	1.94E-07	6.26E-08	3.89E-08	6.56E-08	2.43E-04	7.93E-08	2.64E-04	3.69E-08	1.70E-07	1.64E-07	3.33E-03	3.39E-04	1.04E-03	1.46E-03	3.37E-04	2.49E-07
2:Del:R:5	8.88E-08	3.87E-04	5.24E-08	4.59E-08	1.28E-04	5.81E-08	1.15E-04	1.30E-07	5.61E-08	2.30E-04	4.42E-07	1.22E-08	6.82E-05	7.96E-05	2.83E-04	5.63E-04	1.58E-08	9.27E-07
3:Del:R:0	1.59E-07	3.90E-04	8.58E-08	1.45E-04	5.92E-04	3.70E-04	6.03E-04	1.62E-03	3.63E-03	2.29E-03	1.61E-03	5.86E-07	1.15E-02	6.76E-03	1.88E-03	2.61E-03	0.00E+00	1.95E-02
3:Del:R:1	1.14E-03	1.40E-46	8.61E-04	1.35E-04	4.31E-03	2.80E-04	1.40E-04	2.34E-03	6.15E-04	1.22E-02	4.37E-04	3.48E-03	3.08E-02	8.56E-04	8.49E-03	1.40E-02	1.18E-03	2.53E-02
3:Del:R:2	1.01E-07	9.05E-08	1.75E-08	9.29E-05	4.02E-04	2.05E-04	1.75E-03	3.83E-04	2.93E-08	4.23E-04	1.10E-03	2.90E-04	6.49E-04	6.56E-04	6.20E-04	1.93E-03	1.52E-07	3.64E-03
3:Del:R:3	2.49E-04	7.52E-08	2.94E-04	4.30E-04	4.52E-08	1.23E-03	2.82E-09	6.80E-08	1.23E-04	3.87E-04	1.07E-03	3.33E-07	9.38E-04	1.87E-03	2.02E-03	1.13E-03	8.22E-04	2.43E-03
3:Del:R:4	3.02E-08	2.38E-08	5.67E-08	5.66E-08	8.83E-08	3.66E-08	4.66E-08	7.85E-08	5.23E-08	5.22E-08	5.22E-08	6.82E-08	1.99E-07	2.42E-07	1.39E-07	1.31E-07	1.63E-07	1.76E-07
3:Del:R:5	3.02E-08	2.38E-08	5.67E-08	5.66E-08	8.83E-08	3.66E-08	4.66E-08	7.85E-08	5.23E-08	5.22E-08	5.22E-08	6.82E-08	1.99E-07	2.42E-07	1.39E-07	1.31E-07	1.63E-07	1.76E-07
4:Del:R:0	1.31E-07	4.31E-08	1.12E-04	3.87E-08	1.44E-03	3.78E-07	6.10E-04	5.99E-06	9.04E-04	3.08E-03	1.09E-03	3.18E-05	3.94E-03	8.50E-03	2.40E-03	1.46E-03	1.11E-04	1.16E-02
4:Del:R:1	5.77E-04	1.42E-03	3.96E-04	1.70E-03	7.53E-04	2.36E-03	9.96E-04	1.94E-03	5.98E-04	1.18E-03	6.05E-04	2.15E-03	2.55E-07	1.77E-03	4.15E-03	5.24E-03	1.01E-03	2.02E-02
4:Del:R:2	1.86E-04	4.49E-05	2.43E-05	9.03E-05	5.52E-04	1.33E-07	8.52E-08	9.29E-05	1.56E-07	7.30E-08	1.88E-07	4.26E-04	6.86E-04	6.24E-03	1.03E-06	2.80E-04	3.85E-07	1.81E-03
4:Del:R:3	3.17E-07	7.20E-08	6.53E-08	6.52E-08	2.60E-04	2.88E-07	2.27E-07	1.34E-04	4.98E-08	5.59E-08	7.70E-07	8.11E-04	7.65E-07	1.75E-04	1.01E-07	1.99E-04	2.68E-07	2.04E-07
4:Del:R:4	3.02E-08	2.38E-08	5.67E-08	5.66E-08	8.83E-08	3.66E-08	4.66E-08	7.85E-08	5.23E-08	5.22E-08	5.22E-08	6.82E-08	1.99E-07	2.42E-07	1.39E-07	1.31E-07	1.63E-07	1.76E-07
4:Del:R:5	3.98E-05	4.12E-05	5.08E-08	6.60E-08	9.76E-08	6.25E-08	5.88E-08	5.60E-08	2.92E-08	1.86E-04	1.13E-07	6.76E-08	6.39E-07	2.65E-07	1.21E-04	4.92E-04	1.16E-07	1.88E-06
5:Del:R:0	1.30E-03	8.14E-03	7.36E-05	1.40E-46	1.47E-03	1.64E-03	4.92E-08	8.75E-07	2.11E-02	2.88E-02	1.73E-03	2.05E-02	8.23E-03	4.76E-02	7.74E-03	1.65E-02	1.87E-46	4.06E-02
5:Del:R:1	7.59E-08	1.65E-03	1.61E-07	2.92E-08	3.54E-04	1.94E-08	1.66E-03	5.15E-08	4.56E-04	1.69E-03	9.41E-04	7.21E-07	1.01E-03	1.25E-03	1.32E-03	3.89E-04	4.00E-04	0.00E+00
5:Del:R:2	1.01E-07	1.27E-07	1.38E-07	2.61E-02	3.45E-07	1.51E-02	2.68E-07	1.30E-07	6.20E-07	3.34E-07	1.27E-07	1.01E-06	2.07E-03	1.79E-07	2.49E-05	1.61E-07	9.85E-07	7.77E-03
5:Del:R:3	8.20E-08	7.38E-08	1.62E-07	6.51E-08	1.00E-08	8.44E-08	6.09E-08	9.06E-08	1.83E-04	3.27E-04	5.51E-08	3.72E-08	2.82E-04	2.17E-04	5.72E-07	3.92E-08	1.60E-07	1.71E-06
5:Del:R:4	6.96E-08	5.41E-08	1.15E-04	6.88E-08	9.04E-08	5.59E-08	6.18E-08	9.45E-08	1.47E-04	1.33E-07	3.98E-08	2.28E-08	1.89E-07	2.51E-04	5.53E-08	7.39E-08	2.64E-07	8.78E-08
5:Del:R:5	5.81E-08	8.76E-05	6.52E-08	5.59E-08	8.93E-08	6.42E-08	1.45E-04	3.37E-04	2.48E-08	3.25E-08	7.09E-05	1.72E-04	2.25E-07	2.59E-07	3.86E-07	7.82E-07	2.15E-08	3.23E-07
2:Ins:R:0	1.33E-04	7.52E-04	1.14E-04	1.67E-05	1.52E-03	1.06E-03	6.85E-04	7.36E-04	1.65E-03	2.94E-04	1.25E-03	7.91E-04	3.09E-04	0.00E+00	0.00E+00	2.28E-04	1.99E-03	2.74E-04
2:Ins:R:1	4.49E-08	1.40E-04	4.97E-04	9.79E-04	1.83E-03	1.68E-04	2.79E-04	3.48E-07	1.20E-03	1.66E-03	3.09E-03	1.80E-07	2.95E-04	4.54E-03	1.61E-03	3.87E-03	1.87E-46	1.59E-02
2:Ins:R:2	3.15E-08	3.99E-04	1.56E-07	1.89E-08	4.01E-04	1.16E-05	4.34E-04	7.63E-04	1.20E-07	1.25E-06	5.11E-04	6.07E-04	4.05E-04	1.24E-03	1.44E-06	1.28E-03	0.00E+00	2.65E-03
2:Ins:R:3	2.56E-08	9.06E-09	1.44E-04	8.23E-07	3.60E-05	2.60E-07	2.00E-07	1.28E-04	7.16E-07	2.15E-04	9.09E-04	5.57E-04	6.91E-05	6.79E-04	0.00E+00	1.46E-04	1.18E-03	2.96E-03
2:Ins:R:4	1.27E-03	1.43E-03	3.58E-04	4.01E-08	0.00E+00	0.00E+00	9.70E-04	5.29E-08	8.90E-04	1.08E-07	2.51E-08	1.40E-02	2.39E-03	4.12E-03	1.95E-03	2.28E-03	4.11E-07	4.67E-03
2:Ins:R:5	3.28E-03	4.11E-03	0.00E+00	4.46E-08	0.00E+00	1.25E-08	4.44E-03	0.00E+00	1.64E-03	0.00E+00	2.30E-02	0.00E+00	7.22E-03	3.95E-06	3.41E-03	3.02E-02	3.09E-07	2.25E-02
3:Ins:R:0	2.73E-08	5.96E-04	1.61E-04	1.33E-04	1.30E-03	1.78E-04	5.11E-06	3.42E-04	1.42E-06	3.96E-07	2.60E-04	1.15E-03	2.45E-04	1.20E-04	4.83E-04	3.54E-04	3.80E-07	4.69E-04
3:Ins:R:1	6.67E-08	5.32E-04	6.04E-03	1.05E-07	1.99E-08	4.52E-04	2.64E-03	3.77E-07	7.59E-08	1.57E-07	2.10E-07	4.61E-08	4.01E-04	2.07E-07	1.53E-03	3.08E-08	1.02E-01	9.72E-07
3:Ins:R:2	3.85E-05	2.17E-04	2.77E-08	7.73E-04	5.33E-08	3.94E-04	7.72E-04	0.00E+00	2.57E-04	3.90E-04	2.22E-04	6.86E-08	6.57E-03	9.59E-04	3.47E-04	2.24E-03	4.14E-08	3.86E-03
3:Ins:R:3	6.32E-08	1.82E-04	5.49E-08	5.29E-08	7.38E-09	1.23E-07	7.76E-05	8.66E-08	3.12E-08	4.37E-08	2.41E-08	6.88E-08	1.54E-07	1.18E-07	2.13E-04	1.57E-07	1.40E-07	5.92E-04
3:Ins:R:4	6.20E-08	1.49E-07	2.76E-05	6.73E-08	7.70E-08	6.06E-08	5.73E-08	9.35E-08	7.44E-08	4.61E-08	4.72E-08	2.28E-08	1.91E-07	4.84E-08	2.90E-07	1.40E-07	2.14E-04	1.88E-07
3:Ins:R:5	5.14E-04	1.09E-03	1.76E-07	1.92E-08	5.10E-08	1.29E-07	8.17E-04	3.37E-08	4.92E-04	4.22E-04	0.00E+00	1.64E-03	1.28E-03	1.46E-03	6.05E-05	2.64E-03	1.38E-03	1.94E-03
4:Ins:R:0	1.36E-07	3.39E-08	1.63E-04	6.86E-08	7.86E-06	4.08E-07	5.55E-07	6.11E-05	3.86E-04	1.48E-03	6.54E-05	5.10E-04	2.22E-03	0.00E+00	1.31E-03	1.14E-04	2.25E-07	1.47E-03
4:Ins:R:1	5.79E-04	4.51E-05	0.00E+00	1.23E-04	7.49E-08	5.65E-04	8.51E-04	3.66E-05	2.51E-03	5.38E-04	0.00E+00	8.98E-04	6.66E-04	1.40E-03	2.92E-03	6.61E-03	1.06E-04	2.99E-03
4:Ins:R:2	7.87E-08	6.02E-08	9.30E-08	5.27E-08	8.85E-08	5.22E-08	5.11E-08	1.36E-07	2.06E-04	1.84E-04	4.49E-08	1.37E-07	1.83E-07	3.20E-07	4.20E-04	1.14E-04	8.37E-08	6.09E-08
4:Ins:R:3	7.47E-05	4.37E-08	8.85E-08	4.82E-08	2.68E-09	6.38E-08	7.36E-05	6.71E-05	2.18E-08	3.84E-08	1.32E-08	1.63E-04	1.93E-07	1.20E-07	1.07E-04	1.65E-04	1.24E-07	3.90E-07
4:Ins:R:4	3.70E-08	1.13E-08	5.32E-08	1.28E-03	1.03E-04	9.18E-04	4.83E-04	1.67E-04	1.41E-06	1.41E-03	2.65E-04	2.43E-03	3.18E-04	0.00E+00	3.58E-04	6.88E-04	0.00E+00	1.43E-04
4:Ins:R:5	7.78E-08	2.11E-03	8.27E-08	7.00E-08	1.73E-07	7.62E-08	3.55E-03	1.14E-06	1.07E-05	3.01E-04	1.99E-07	1.06E-07	2.30E-03	1.99E-07	3.30E-03	9.70E-07	1.95E-07	5.54E-08
5:Ins:R:0	4.49E-05	1.47E-06	4.63E-08	9.88E-04	8.06E-04	7.41E-04	4.45E-04	1.53E-04	2.42E-04	9.58E-05	0.00E+00	1.89E-03	1.28E-03	1.28E-03	4.41E-07	3.03E-04	6.38E-05	1.45E-03
5:Ins:R:1	4.55E-04	2.15E-03	3.41E-07	0.00E+00	1.59E-04	2.61E-07	4.32E-04	1.02E-03	4.50E-03	2.95E-03	6.95E-08	5.79E-05	9.31E-03	3.98E-02	1.04E-02	1.78E-03	5.14E-03	1.45E-02
5:Ins:R:2	5.25E-08	1.38E-04	7.28E-08	2.37E-04	1.32E-07	1.55E-04	5.58E-04	6.65E-08	2.30E-07	5.30E-08	1.35E-08	5.12E-08	9.50E-05	9.61E-04	1.18E-07	2.06E-07	1.91E-07	4.17E-04
5:Ins:R:3	4.19E-08	1.24E-04	1.71E-07	1.17E-04	1.77E-04	9.82E-05	4.01E-05	6.33E-05	6.53E-08	2.86E-09	2.09E-08	4.51E-04	1.49E-07	2.06E-04	4.11E-04	9.43E-08	1.42E-06	3.28E-08
5:Ins:R:4	2.17E-04	5.54E-08	5.52E-05	7.46E-08	1.77E-06	4.41E-08	2.43E-07	7.23E-08	4.87E-08	4.97E-04	1.10E-04	1.04E-06	5.02E-07	7.49E-07	2.96E-04	2.19E-06	5.43E-04	1.61E-04
5:Ins:R:5	5.16E-05	2.18E-04	9.84E-08	4.02E-05	3.90E-04	4.36E-05	7.60E-05	3.37E-04	1.77E-07	4.88E-05	3.69E-08	4.06E-04	2.88E-04	1.04E-04	1.00E-07	2.27E-04	1.97E-07	1.05E-08
2:Del:M:1	1.09E-07	1.38E-06	1.69E-02	7.92E-08	6.04E-04	1.37E-03	8.86E-04	4.81E-07	2.52E-07	3.93E-08	1.54E-02	1.57E-06	2.19E-07	1.98E-03	2.57E-03	1.07E-06	1.24E-01	6.44E-07
3:Del:M:1	1.84E-04	0.00E+00	0.00E+00	1.73E-04	1.71E-03	2.47E-04	0.00E+00	7.73E-05	7.31E-03	3.32E-03	1.30E-03	1.62E-03	6.94E-03	3.86E-03	2.86E-03	4.02E-07	1.71E-06	0.00E+00
3:Del:M:2	4.24E-04	3.00E-04	2.05E-07	2.78E-04	5.59E-04	6.65E-03	1.60E-03	6.82E-04	9.81E-04	1.10E-03	9.48E-04	1.73E-03	1.09E-03	5.21E-03	1.42E-02	5.92E-03	9.59E-04	5.89E-03
4:Del:M:1	4.12E-04	4.22E-04	5.84E-05	1.15E-04	5.44E-05	6.50E-08	9.71E-04	6.85E-07	2.78E-03	5.00E-03	2.56E-04	7.37E-04	1.20E-03	9.94E-04	4.32E-03	3.57E-03	9.71E-04	9.10E-04
4:Del:M:2	1.20E-07	0.00E+00	4.86E-08	1.23E-04	3.05E-03	2.15E-07	1.06E-03	2.10E-03	7.72E-04	4.83E-04	1.41E-03	6.66E-04	5.26E-04	1.17E-03	1.67E-03	1.74E-03	1.40E-46	5.39E-03
4:Del:M:3	1.87E-04	1.45E-04	1.45E-07	3.00E-04	1.47E-03	2.66E-04	1.38E-04	8.05E-04	6.43E-04	4.76E-04	2.15E-03	2.48E-03	1.41E-06	4.52E-04	1.01E-03	4.94E-04	1.38E-03	5.86E-04
5:Del:M:1	7.15E-07	5.89E-03	0.00E+00	1.92E-07	3.03E-09	5.57E-04	4.66E-03	0.00E+00	2.71E-02	3.27E-02	3.35E-03	2.59E-03	1.26E-02	4.62E-02	3.19E-02	5.59E-03	4.09E-03	5.71E-02
5:Del:M:2	7.33E-04	2.10E-03	1.32E-04	2.37E-08	9.48E-04	3.91E-08	4.03E-04	1.40E-46	2.20E-02	2.53E-02	1.87E-02	6.36E-08	3.76E-03	5.51E-02	7.78E-03	6.19E-04	7.87E-05	3.01E-03
5:Del:M:3	3.92E-07	1.43E-03	5.48E-04	5.11E-04	1.97E-04	2.82E-07	1.16E-03	5.75E-08	1.22E-02	1.97E-02	5.29E-04	2.48E-06	1.88E-03	2.33E-02	1.93E-02	1.96E-03	2.37E-04	1.77E-03
5:Del:M:4	1.85E-04	2.82E-04	6.61E-04	2.58E-03	5.03E-04	2.45E-03	6.75E-04	1.12E-03	8.70E-03	1.12E-02	2.92E-04	3.19E-04	5.06E-05	1.26E-03	4.80E-03	2.07E-03	1.60E-03	3.67E-03
5:Del:M:5	4.14E-04	1.28E-03	3.95E-08	1.08E-07	9.08E-05	1.21E-08	3.48E-04	0.00E+00	5.50E-03	4.48E-03	2.66E-06	1.92E-08	1.26E-03	9.02E-03	7.09E-03	3.92E-03	3.01E-07	1.51E-03
