MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	6.23E-04	1.46E-03	0.00E+00	7.46E-03	2.18E-03	8.32E-03	1.41E-02	3.29E-02	1.29E-02	2.11E-02
1:Del:C:1	5.13E-04	1.11E-03	1.40E-46	8.95E-03	3.05E-04	5.37E-03	1.24E-02	2.53E-02	9.95E-03	4.19E-02
1:Del:C:2	2.60E-04	0.00E+00	2.41E-04	3.84E-04	1.14E-03	1.07E-03	1.55E-03	3.66E-04	2.53E-08	3.27E-04
1:Del:C:3	1.78E-04	4.13E-04	3.34E-04	1.93E-03	1.95E-03	1.76E-03	5.53E-03	1.53E-03	4.59E-03	2.24E-03
1:Del:C:4	0.00E+00	0.00E+00	1.40E-03	1.86E-03	1.21E-04	1.10E-04	1.05E-03	2.36E-03	2.79E-03	2.61E-03
1:Del:C:5	5.75E-05	1.20E-04	2.65E-03	6.42E-05	2.95E-03	4.64E-04	5.06E-04	4.88E-04	7.65E-03	9.38E-03
1:Del:T:0	7.46E-04	3.39E-04	7.64E-04	1.23E-02	5.81E-04	3.49E-03	4.37E-02	7.08E-03	2.81E-02	1.23E-02
1:Del:T:1	5.88E-05	1.25E-04	2.19E-04	2.01E-03	7.15E-04	2.00E-03	8.74E-03	2.49E-03	2.74E-03	1.97E-03
1:Del:T:2	0.00E+00	1.65E-03	1.85E-03	5.54E-03	1.30E-03	1.66E-03	3.10E-03	1.13E-02	1.27E-03	1.32E-02
1:Del:T:3	2.61E-03	5.83E-04	4.47E-03	5.04E-03	2.28E-03	1.51E-03	7.15E-03	4.05E-02	1.43E-02	1.29E-02
1:Del:T:4	8.11E-04	7.06E-04	6.51E-03	4.47E-03	1.79E-03	4.34E-38	1.81E-03	1.62E-02	1.80E-02	1.15E-02
1:Del:T:5	3.46E-08	1.56E-07	8.01E-03	1.11E-07	2.56E-07	2.17E-07	2.09E-07	2.08E-06	9.32E-02	1.13E-01
1:Ins:C:0	2.57E-07	1.15E-07	1.16E-04	4.87E-08	5.55E-04	3.72E-04	2.85E-04	1.34E-04	1.16E-03	1.79E-04
1:Ins:C:1	1.70E-08	6.46E-05	1.04E-04	3.47E-08	0.00E+00	5.49E-04	6.47E-04	8.64E-08	2.16E-03	8.59E-08
1:Ins:C:2	2.43E-08	2.53E-04	0.00E+00	3.45E-04	3.16E-07	6.19E-04	2.15E-03	5.62E-04	4.44E-04	8.19E-04
1:Ins:C:3	7.79E-05	1.06E-04	1.81E-08	1.55E-04	7.67E-05	0.00E+00	1.16E-08	3.27E-04	7.99E-04	7.07E-08
1:Ins:C:4	2.82E-04	4.29E-08	9.91E-04	4.42E-08	3.44E-08	7.00E-04	1.13E-04	3.84E-04	9.50E-04	1.53E-03
1:Ins:C:5	0.00E+00	3.40E-03	1.64E-03	2.06E-07	2.62E-08	0.00E+00	1.75E-04	4.41E-03	8.07E-03	1.78E-03
1:Ins:T:0	1.03E-04	0.00E+00	2.04E-04	1.63E-03	1.16E-03	1.40E-03	7.07E-03	3.10E-03	9.12E-03	4.63E-03
1:Ins:T:1	2.57E-03	1.84E-08	1.43E-03	9.66E-04	3.12E-04	1.35E-03	4.98E-03	8.96E-03	3.04E-03	4.21E-02
1:Ins:T:2	7.31E-05	2.27E-04	1.93E-04	3.26E-05	2.31E-03	4.23E-04	9.00E-04	2.35E-03	1.51E-03	4.25E-04
1:Ins:T:3	5.80E-05	6.56E-04	3.28E-08	1.52E-04	1.32E-03	2.63E-04	6.73E-04	9.72E-04	2.38E-03	3.46E-04
1:Ins:T:4	2.89E-07	2.70E-03	6.44E-04	1.02E-03	5.18E-04	0.00E+00	6.12E-04	5.22E-03	1.73E-02	1.04E-03
1:Ins:T:5	1.23E-07	7.17E-03	3.62E-08	1.15E-37	7.76E-08	9.59E-03	6.12E-03	2.18E-02	1.07E-01	2.75E-06
2:Del:R:0	0.00E+00	1.22E-04	5.83E-04	1.32E-03	2.29E-03	2.20E-03	2.01E-03	3.71E-03	6.80E-04	4.45E-03
2:Del:R:1	4.93E-05	1.64E-04	6.80E-04	3.41E-04	8.14E-04	4.29E-03	5.92E-03	1.03E-06	3.03E-03	4.00E-03
2:Del:R:2	6.53E-05	1.49E-04	3.02E-04	2.40E-04	6.31E-09	6.34E-05	0.00E+00	2.66E-03	6.17E-04	3.56E-08
2:Del:R:3	2.13E-08	4.65E-08	2.08E-04	5.11E-08	1.70E-04	8.44E-05	1.46E-05	5.52E-08	6.57E-04	4.46E-04
2:Del:R:4	4.32E-08	4.49E-04	1.02E-04	1.07E-04	1.68E-04	6.57E-05	3.94E-04	4.56E-08	2.22E-04	7.22E-04
2:Del:R:5	1.45E-02	2.36E-08	1.70E-07	9.68E-08	3.80E-07	4.86E-08	1.94E-07	9.97E-02	3.91E-07	1.51E-03
3:Del:R:0	8.60E-08	9.44E-08	2.35E-07	1.79E-07	9.93E-03	3.60E-07	6.53E-04	7.07E-03	4.00E-07	1.10E-01
3:Del:R:1	1.82E-03	3.32E-03	7.28E-04	4.42E-04	2.11E-03	1.13E-03	1.91E-03	1.40E-02	1.83E-03	1.14E-03
3:Del:R:2	0.00E+00	2.18E-04	2.95E-04	7.95E-04	0.00E+00	3.11E-04	5.13E-04	3.81E-03	2.42E-03	3.47E-04
3:Del:R:3	3.47E-04	2.70E-08	2.10E-08	2.11E-04	9.85E-03	5.87E-04	1.18E-03	1.83E-03	2.50E-03	1.19E-02
3:Del:R:4	2.27E-08	1.64E-08	2.85E-08	4.65E-08	1.19E-07	3.73E-08	7.35E-08	1.25E-07	1.25E-07	1.91E-07
3:Del:R:5	8.60E-05	2.72E-08	3.28E-08	8.74E-08	1.65E-07	6.16E-08	1.01E-07	1.07E-04	2.37E-07	1.13E-07
4:Del:R:0	4.98E-03	2.87E-04	9.36E-04	5.06E-04	2.53E-04	9.69E-04	3.17E-03	2.23E-02	2.13E-03	2.68E-02
4:Del:R:1	1.23E-05	2.53E-04	1.16E-04	7.90E-04	4.42E-03	7.06E-04	8.34E-04	1.06E-02	6.23E-04	1.03E-02
4:Del:R:2	3.88E-04	0.00E+00	2.71E-04	7.02E-04	1.30E-07	1.96E-04	3.13E-04	7.30E-04	0.00E+00	7.41E-04
4:Del:R:3	2.27E-08	1.64E-08	2.85E-08	4.65E-08	1.19E-07	3.73E-08	7.35E-08	1.25E-07	1.25E-07	1.91E-07
4:Del:R:4	2.27E-08	1.64E-08	2.85E-08	4.65E-08	1.19E-07	3.73E-08	7.35E-08	1.25E-07	1.25E-07	1.91E-07
4:Del:R:5	2.27E-08	1.64E-08	2.85E-08	4.65E-08	1.19E-07	3.73E-08	7.35E-08	1.25E-07	1.25E-07	1.91E-07
5:Del:R:0	4.93E-08	7.47E-08	1.65E-03	3.41E-04	3.70E-03	2.27E-02	3.97E-02	1.50E-02	2.73E-02	4.08E-03
5:Del:R:1	6.71E-05	1.21E-04	9.91E-04	1.60E-04	4.95E-08	2.57E-04	1.33E-03	8.24E-08	3.17E-04	1.73E-03
5:Del:R:2	4.54E-08	2.31E-08	1.02E-07	2.73E-05	6.01E-05	2.42E-04	3.44E-04	1.23E-04	8.92E-04	4.97E-04
5:Del:R:3	2.27E-08	1.64E-08	2.85E-08	4.65E-08	1.19E-07	3.73E-08	7.35E-08	1.25E-07	1.25E-07	1.91E-07
5:Del:R:4	4.07E-08	4.58E-08	5.96E-05	1.42E-04	1.22E-07	2.70E-08	7.35E-08	2.16E-04	8.26E-04	2.21E-07
5:Del:R:5	1.59E-04	8.20E-05	2.32E-08	3.99E-08	2.38E-04	1.26E-08	5.46E-05	5.77E-04	7.55E-08	1.41E-07
2:Ins:R:0	0.00E+00	3.46E-04	3.31E-04	1.89E-04	2.21E-04	3.42E-04	1.23E-03	0.00E+00	3.08E-03	1.72E-04
2:Ins:R:1	1.50E-04	2.89E-05	8.08E-05	3.68E-04	1.82E-03	8.61E-04	7.97E-04	4.05E-04	2.46E-04	1.50E-03
2:Ins:R:2	5.96E-05	2.78E-04	2.62E-04	1.48E-04	2.98E-05	2.45E-08	0.00E+00	2.80E-03	1.10E-03	8.25E-04
