NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	59.356	23.766	14.027	14.656	0.137	0.985	30000.0
2	64.054	26.782	15.925	17.261	0.149	0.98	50000.0
3	64.58	26.182	15.876	16.693	0.15	0.981	40000.0
4	66.716	28.064	16.52	17.839	0.156	0.979	40000.0
5	65.399	27.391	16.839	18.352	0.148	0.977	50000.0
6	61.12	24.9	14.898	15.776	0.146	0.983	20000.0
7	62.225	25.193	15.252	16.368	0.146	0.981	40000.0
8	63.698	25.943	16.232	17.429	0.144	0.977	30000.0
9	63.666	26.919	15.859	17.323	0.147	0.978	40000.0
10	65.592	27.411	16.494	17.807	0.152	0.979	40000.0
