Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V45	27	0	10	7	1	13	25	2	12	6	0	4	0	0	0	0	0	0
V46	4	65	30	7	20	4	1	0	0	5	5	0	7	11	0	0	0	0
V47	3	6	13	1	7	4	0	0	0	9	9	3	0	6	0	3	4	0
V48	10	44	2	9	41	26	40	27	6	6	13	78	9	4	33	0	0	0
V49	0	13	104	23	0	0	0	0	9	32	4	0	11	1	6	0	0	0
V50	0	0	130	13	10	3	0	16	0	18	1	0	0	0	0	0	2	0
V51	0	29	78	0	1	19	22	14	3	12	0	1	5	0	2	0	0	7
V52	8	110	5	16	0	4	15	15	7	0	7	0	9	13	7	0	13	0
V53	190	2	9	31	3	5	1	1	7	0	11	1	11	1	1	0	0	0
V54	5	233	29	25	0	38	12	0	23	1	11	17	2	4	37	0	5	0
V55	18	28	15	0	6	2	0	0	0	3	3	1	1	12	3	0	5	0
V56	23	48	14	1	14	23	0	0	8	7	10	21	0	0	19	22	0	0
V57	0	103	1	33	9	20	38	0	3	1	0	21	4	0	15	0	0	0
V58	29	11	5	4	13	88	68	3	0	3	0	4	8	8	0	0	0	0
V59	2	4	0	10	7	8	46	14	12	4	31	26	5	0	0	0	0	0
V60	0	49	1	0	7	0	0	0	2	4	3	0	0	5	3	1	0	0
V61	0	34	182	33	9	13	6	43	31	25	19	6	16	0	7	12	0	0
V62	0	146	75	4	2	5	20	0	4	33	29	21	3	9	9	1	6	0
V63	145	3	117	0	7	26	8	48	1	45	21	23	1	8	0	55	0	0
V64	24	28	1	3	0	16	0	0	1	0	1	10	0	0	0	20	0	0
V65	6	0	90	0	29	5	1	29	0	18	18	0	0	19	17	0	0	0
V66	4	1	72	1	3	12	2	0	3	15	1	8	11	0	0	14	0	0
V67	7	0	5	2	2	0	1	0	0	3	0	0	2	1	1	0	0	0
V68	106	231	33	4	3	17	22	0	1	5	3	10	0	0	5	0	55	1
V69	39	0	0	44	14	6	21	15	28	1	7	2	8	1	13	0	0	7
V70	0	7	95	9	0	0	0	0	2	25	2	0	3	0	0	0	0	0
V71	0	1	99	124	2	4	1	0	33	56	1	1	15	0	0	0	0	0
V72	62	3	14	10	2	7	11	5	2	1	3	12	0	0	9	0	9	40
V73	0	15	17	53	0	1	0	0	61	2	0	0	6	0	0	0	0	0
V74	0	0	13	27	37	14	4	17	25	0	27	16	16	7	0	0	0	0
V75	44	28	8	3	107	0	0	0	0	3	60	0	0	39	4	4	4	0
V76	149	117	4	0	8	0	8	16	1	2	1	1	0	4	26	0	32	0
V77	72	1	7	7	0	1	2	0	9	1	0	0	0	0	1	0	1	0
V78	3	0	2	22	30	39	33	4	38	1	0	1	3	3	16	60	0	0
V79	8	19	40	75	0	3	0	0	3	21	0	0	12	0	0	0	0	1
V80	156	0	56	15	18	48	16	0	14	10	25	52	4	22	4	0	0	0
V81	0	31	0	8	61	0	2	130	1	7	53	0	0	13	0	0	5	0
V82	19	8	2	0	0	7	13	0	0	2	0	11	1	13	15	0	0	0
V83	764	299	0	44	29	78	45	0	3	0	38	36	52	21	9	0	17	24
V84	28	2	1	18	0	2	1	7	5	0	1	1	4	6	0	0	11	2
V85	34	4	30	0	13	0	0	19	0	9	7	0	4	0	2	0	0	2
V86	33	10	80	0	2	43	12	0	0	19	0	7	11	0	0	0	0	17
V87	11	20	0	30	100	2	0	59	14	3	18	0	13	0	4	0	0	0
V88	16	14	83	95	72	7	5	0	35	19	44	8	10	0	12	0	0	28
V89	0	114	7	20	63	3	3	45	14	4	0	9	4	0	44	0	0	0
V90	235	2	96	11	57	77	79	1	49	31	75	16	8	0	0	25	0	0
V91	17	0	0	78	19	32	42	0	14	2	9	4	35	31	0	0	1	0
V92	126	6	29	4	41	0	0	14	5	4	24	0	4	0	1	0	0	2
V93	0	26	14	7	9	21	46	20	3	7	4	52	3	28	3	0	0	6
V94	58	37	35	4	16	48	33	17	3	24	8	6	1	0	17	0	31	0
V95	10	63	1	0	7	8	5	25	0	0	27	3	3	36	24	5	0	5
V96	195	2	13	6	4	7	37	3	5	5	4	24	0	4	0	56	53	0
V97	70	16	10	21	2	0	6	0	0	0	4	0	0	0	0	0	15	0
V98	85	96	45	0	42	0	0	28	0	8	0	6	1	27	11	0	1	2
V99	6	65	26	4	21	15	70	6	0	13	0	10	2	2	70	67	0	29
V100	0	4	5	22	2	10	7	0	14	0	1	0	0	0	2	0	0	0
