NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	185.024	66.502	62.932	51.81	0.388	0.828	20000.0
2	188.058	69.264	65.906	57.22	0.409	0.807	30000.0
3	185.329	66.814	63.37	52.058	0.391	0.826	40000.0
4	184.822	67.056	62.697	52.306	0.394	0.827	20000.0
5	187.558	68.003	62.96	54.322	0.415	0.815	20000.0
6	179.884	65.076	60.103	51.744	0.408	0.826	40000.0
7	180.936	64.816	61.307	50.853	0.377	0.835	40000.0
8	189.086	69.698	67.739	57.27	0.43	0.8	20000.0
9	188.164	69.71	64.205	55.338	0.42	0.815	40000.0
10	187.863	67.319	65.244	55.934	0.402	0.815	30000.0
