MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	3.21E-02	1.01E-03	1.93E-03	1.95E-02	2.54E-04
1:Del:C:1	1.06E-02	4.11E-04	1.02E-03	6.87E-03	9.23E-04
1:Del:C:2	5.36E-04	2.48E-05	4.40E-04	5.13E-04	2.44E-04
1:Del:C:3	9.54E-04	3.36E-04	3.34E-04	7.11E-04	3.89E-04
1:Del:C:4	1.06E-03	9.83E-09	1.01E-04	6.55E-04	3.37E-04
1:Del:C:5	2.01E-04	1.30E-04	1.01E-04	1.54E-03	9.90E-04
1:Del:T:0	8.42E-03	3.47E-04	2.96E-03	5.86E-03	1.20E-03
1:Del:T:1	3.84E-03	3.58E-04	8.40E-04	2.40E-03	3.09E-04
1:Del:T:2	8.74E-03	5.86E-04	1.26E-04	5.29E-03	5.54E-04
1:Del:T:3	1.05E-02	5.70E-04	9.06E-04	5.86E-03	1.02E-03
1:Del:T:4	1.02E-02	9.43E-05	3.41E-04	6.80E-03	2.16E-03
1:Del:T:5	2.92E-03	4.99E-08	4.82E-03	8.34E-02	3.94E-02
1:Ins:C:0	3.26E-04	3.00E-08	6.59E-04	5.70E-04	3.01E-04
1:Ins:C:1	2.65E-04	6.56E-05	4.09E-04	3.78E-04	1.89E-04
1:Ins:C:2	2.25E-04	9.80E-05	2.04E-04	8.83E-05	9.38E-05
1:Ins:C:3	6.75E-05	2.68E-08	2.13E-04	1.34E-04	1.05E-04
1:Ins:C:4	4.89E-05	5.41E-09	5.48E-05	3.65E-04	1.15E-04
1:Ins:C:5	0.00E+00	6.76E-04	6.22E-04	9.31E-04	1.06E-03
1:Ins:T:0	1.10E-03	2.33E-04	3.32E-04	5.54E-04	2.72E-04
1:Ins:T:1	1.01E-03	1.33E-05	3.16E-04	4.81E-04	1.49E-04
1:Ins:T:2	2.47E-04	8.05E-05	1.24E-04	9.96E-05	2.65E-04
1:Ins:T:3	2.34E-04	2.40E-05	2.31E-04	3.76E-04	5.17E-04
1:Ins:T:4	2.14E-04	5.33E-04	4.32E-04	2.88E-04	1.13E-03
1:Ins:T:5	4.06E-03	4.72E-03	2.32E-04	2.55E-03	5.34E-02
2:Del:R:0	1.34E-03	2.95E-04	1.00E-03	1.02E-03	5.80E-04
2:Del:R:1	1.03E-03	9.31E-05	1.38E-03	1.12E-03	6.85E-04
2:Del:R:2	8.06E-05	8.27E-05	1.44E-04	1.91E-04	1.42E-04
2:Del:R:3	1.22E-05	6.04E-08	1.64E-04	2.34E-05	4.15E-05
2:Del:R:4	4.03E-05	1.07E-04	4.79E-05	8.23E-05	9.22E-05
2:Del:R:5	5.80E-05	4.86E-05	6.78E-05	9.36E-05	3.13E-05
3:Del:R:0	4.64E-04	1.57E-04	1.03E-03	7.61E-04	3.90E-04
3:Del:R:1	7.47E-04	0.00E+00	6.95E-05	4.87E-04	3.91E-04
3:Del:R:2	1.44E-02	1.97E-08	3.23E-02	2.60E-07	3.56E-04
3:Del:R:3	5.70E-05	6.54E-09	2.53E-08	2.91E-05	9.91E-05
3:Del:R:4	3.67E-09	2.65E-09	6.17E-09	3.59E-09	7.98E-09
3:Del:R:5	5.48E-03	5.26E-04	1.29E-02	4.23E-07	1.32E-08
4:Del:R:0	7.20E-04	1.30E-03	7.83E-04	5.36E-04	3.62E-04
4:Del:R:1	4.29E-04	0.00E+00	1.66E-04	4.06E-04	1.62E-04
4:Del:R:2	2.00E-04	4.67E-05	8.06E-05	8.89E-05	2.61E-04
4:Del:R:3	3.67E-09	2.65E-09	6.17E-09	3.59E-09	7.98E-09
4:Del:R:4	3.67E-09	2.65E-09	6.17E-09	3.59E-09	7.98E-09
4:Del:R:5	9.64E-05	5.76E-08	3.59E-08	3.67E-05	8.71E-05
5:Del:R:0	2.61E-02	9.95E-04	2.62E-02	2.73E-02	1.21E-02
5:Del:R:1	1.80E-04	2.56E-08	7.30E-05	2.90E-04	1.17E-04
5:Del:R:2	6.62E-05	7.58E-05	1.08E-04	1.17E-04	1.84E-05
5:Del:R:3	4.03E-08	5.27E-08	4.84E-08	4.70E-08	5.17E-05
5:Del:R:4	3.67E-09	2.65E-09	6.17E-09	3.59E-09	7.98E-09
5:Del:R:5	3.67E-09	2.65E-09	6.17E-09	3.59E-09	7.98E-09
2:Ins:R:0	2.61E-04	1.03E-04	1.33E-04	2.45E-04	3.27E-04
2:Ins:R:1	4.88E-04	7.56E-04	3.99E-04	2.28E-04	4.39E-05
2:Ins:R:2	1.37E-04	1.19E-04	2.36E-05	8.21E-05	1.48E-04
2:Ins:R:3	9.71E-05	1.07E-04	1.44E-05	7.62E-09	1.30E-04
2:Ins:R:4	8.06E-05	7.46E-05	1.25E-06	3.40E-04	3.01E-04
2:Ins:R:5	4.27E-04	1.42E-04	3.87E-04	1.46E-03	9.57E-04
3:Ins:R:0	7.99E-04	2.33E-03	3.56E-04	4.60E-05	3.65E-04
3:Ins:R:1	1.22E-04	9.77E-08	9.98E-05	1.90E-04	1.94E-04
3:Ins:R:2	3.88E-05	4.33E-08	4.63E-08	6.48E-05	1.79E-05
3:Ins:R:3	2.41E-08	3.64E-03	2.40E-08	4.72E-08	7.80E-08
3:Ins:R:4	2.56E-08	1.19E-04	7.16E-09	7.41E-05	8.29E-07
3:Ins:R:5	1.04E-04	3.42E-08	9.07E-06	2.42E-04	1.80E-04
4:Ins:R:0	6.52E-05	5.18E-08	2.67E-05	4.56E-05	3.59E-05
4:Ins:R:1	1.28E-04	1.12E-04	1.17E-04	1.88E-04	1.29E-04
4:Ins:R:2	4.25E-08	4.65E-08	2.37E-05	3.62E-05	9.99E-08
4:Ins:R:3	3.67E-09	2.65E-09	6.17E-09	3.59E-09	7.98E-09
4:Ins:R:4	4.06E-08	5.30E-08	4.13E-08	4.33E-08	5.75E-05
4:Ins:R:5	4.55E-05	1.46E-04	1.15E-04	3.86E-04	2.46E-04
5:Ins:R:0	1.40E-04	2.57E-08	7.13E-05	3.90E-05	1.94E-05
