Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V1	0	213	11	8	12	0	0
V2	567	18	4	26	333	17	0
V3	26	63	34	55	0	19	37
V4	17	1	0	2	0	0	0
V5	55	10	5	45	0	0	17
V6	74	4	12	9	110	10	80
V7	99	4	241	6	8	16	20
V8	4	159	35	35	132	30	49
V9	279	1	2	56	0	125	33
V10	19	16	0	104	43	116	33
V11	107	9	36	1	11	0	0
V12	1	36	0	11	20	0	0
V13	70	23	139	19	18	0	7
V14	3	45	11	89	14	2	4
V15	56	13	7	1	51	0	4
V16	19	23	0	16	0	263	0
V17	0	70	27	56	1	3	15
V18	0	3	19	165	15	0	0
V19	1	0	1	1	4	0	0
V20	26	113	50	2	2	8	0
V21	46	110	1	107	10	37	0
V22	1	30	13	0	0	21	25
V23	207	27	210	0	4	9	0
V24	10	12	0	74	20	73	0
V25	112	14	23	3	3	3	0
V26	22	1	228	27	0	38	4
V27	251	0	0	38	0	9	17
V28	17	10	0	10	22	15	21
V29	0	39	0	26	6	71	15
V30	15	2	6	67	8	25	0
V31	5	111	0	4	0	81	0
V32	329	8	0	4	0	0	15
V33	21	8	3	28	5	16	13
V34	8	38	0	68	28	0	0
V35	0	1	0	4	31	21	9
V36	11	78	8	116	0	6	0
V37	89	77	49	0	1	16	22
V38	212	4	4	4	19	14	21
V39	20	81	68	17	14	10	3
V40	2	56	0	0	0	34	0
V41	58	1	89	0	2	109	0
V42	187	35	0	0	35	42	0
V43	32	26	9	0	29	1	0
V44	17	1	23	137	2	1	23
V45	44	40	1	40	0	11	6
V46	124	5	120	0	14	9	3
V47	258	36	13	12	0	11	22
V48	435	1	12	0	4	120	0
V49	101	199	5	57	208	3	9
V50	84	57	42	1	0	24	13
V51	22	27	7	47	12	15	46
V52	0	24	80	21	43	22	6
V53	60	23	136	3	3	0	0
V54	265	181	20	5	14	6	26
V55	17	43	24	16	21	1	0
V56	30	2	0	19	95	15	0
V57	0	20	6	9	32	73	46
V58	154	292	84	0	7	5	7
V59	61	153	40	0	0	95	7
V60	28	5	0	14	30	10	8
V61	4	94	14	350	0	5	3
V62	0	11	8	12	36	19	13
V63	12	28	80	175	145	67	23
V64	102	5	148	0	9	19	26
V65	86	1	3	5	16	19	19
V66	34	8	0	4	16	18	6
V67	0	52	13	177	118	25	31
V68	52	45	9	0	13	0	0
V69	73	13	0	2	6	60	21
V70	72	96	60	8	0	39	5
V71	21	5	93	13	73	39	0
V72	0	2	13	6	21	1	0
V73	200	1	3	8	0	159	0
V74	14	0	7	9	24	6	18
V75	115	1	17	26	60	4	0
V76	48	122	30	1	19	50	26
V77	64	16	6	1	0	127	2
V78	52	3	21	6	20	7	44
V79	92	4	1	6	18	2	7
V80	56	19	76	172	28	0	0
V81	16	106	0	19	71	23	20
V82	335	79	32	1	42	8	0
V83	7	10	0	0	0	26	0
V84	0	38	85	4	67	12	0
V85	0	2	13	11	17	0	18
V86	76	11	29	11	124	11	0
V87	16	3	0	87	103	15	17
V88	1	294	235	4	0	23	14
V89	13	131	42	0	0	6	12
V90	0	5	9	69	222	43	0
V91	156	64	70	65	0	51	0
V92	63	58	89	38	132	3	0
V93	2	78	90	209	239	16	41
V94	25	113	0	26	4	12	0
V95	6	3	182	9	146	7	28
V96	6	15	15	376	0	114	0
V97	18	88	135	0	13	1	34
V98	16	35	28	62	1	4	0
V99	29	19	141	61	29	2	0
V100	61	0	0	3	44	1	18
