MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	2.45E-03	2.84E-04	2.14E-02	8.39E-03	6.07E-03	4.16E-02	3.14E-02	5.64E-03	1.34E-02	1.56E-02	6.71E-02	3.84E-02	2.68E-02	2.51E-02	3.08E-02
1:Del:C:1	3.20E-07	2.29E-04	4.67E-03	1.29E-03	3.70E-03	1.48E-02	2.17E-02	8.90E-03	6.15E-02	3.61E-02	1.32E-02	1.98E-02	1.03E-02	2.00E-02	9.70E-03
1:Del:C:2	0.00E+00	1.82E-05	1.22E-07	1.34E-04	7.87E-04	1.36E-03	4.10E-04	1.48E-03	2.08E-03	9.54E-05	1.96E-03	1.33E-03	3.00E-03	1.67E-03	6.40E-04
1:Del:C:3	2.26E-04	2.61E-04	1.61E-04	0.00E+00	1.45E-03	1.12E-03	7.50E-03	4.24E-03	2.28E-03	4.33E-03	5.16E-03	8.92E-03	1.76E-03	6.97E-03	1.91E-03
1:Del:C:4	8.12E-04	0.00E+00	3.80E-04	0.00E+00	0.00E+00	9.60E-03	5.34E-03	0.00E+00	0.00E+00	5.05E-04	1.41E-02	6.65E-03	2.30E-04	9.42E-04	2.85E-03
1:Del:C:5	3.16E-03	5.86E-04	2.32E-04	2.65E-08	4.48E-04	7.68E-04	2.59E-07	1.24E-03	7.13E-04	0.00E+00	1.48E-02	7.54E-08	3.42E-03	1.40E-02	2.81E-02
1:Del:T:0	2.64E-03	1.46E-04	3.88E-05	9.20E-04	1.86E-02	9.66E-03	2.07E-02	1.25E-02	1.26E-02	1.25E-02	3.90E-02	2.78E-02	5.75E-03	1.44E-02	9.87E-03
1:Del:T:1	0.00E+00	7.85E-08	6.88E-04	2.43E-04	4.88E-04	5.28E-03	1.70E-02	7.60E-03	1.86E-02	1.30E-02	1.17E-02	1.67E-02	2.49E-07	8.07E-03	1.67E-02
1:Del:T:2	2.92E-03	1.81E-04	8.46E-04	2.05E-04	6.64E-03	4.27E-03	1.47E-02	2.68E-03	4.75E-04	1.18E-02	4.17E-02	2.19E-02	9.09E-03	1.28E-02	1.09E-02
1:Del:T:3	2.34E-03	0.00E+00	9.07E-04	1.56E-04	3.82E-03	4.99E-03	1.79E-02	8.84E-03	5.45E-03	1.94E-02	1.82E-02	2.99E-02	1.60E-02	2.70E-02	8.80E-03
1:Del:T:4	5.82E-03	8.42E-04	3.03E-03	0.00E+00	0.00E+00	1.40E-46	2.25E-02	2.03E-03	1.05E-02	3.14E-04	1.16E-02	1.98E-02	1.30E-02	2.50E-02	1.19E-02
1:Del:T:5	1.82E-02	1.20E-07	1.27E-07	7.43E-06	2.22E-02	1.62E-06	4.32E-07	6.41E-03	7.03E-02	5.32E-03	2.09E-06	1.63E-03	9.39E-02	3.02E-02	1.13E-02
1:Ins:C:0	2.97E-06	3.58E-08	3.28E-07	3.94E-07	1.05E-03	1.99E-07	1.93E-07	4.53E-04	2.56E-07	1.77E-03	4.74E-07	7.30E-04	2.40E-07	8.53E-08	5.63E-07
1:Ins:C:1	1.00E-07	5.55E-08	9.52E-08	2.54E-08	3.37E-04	1.67E-03	4.48E-04	1.28E-03	1.97E-06	7.66E-04	2.37E-04	1.79E-03	2.74E-05	1.39E-04	2.73E-08
1:Ins:C:2	3.85E-08	4.91E-08	2.25E-04	1.45E-08	6.87E-04	4.99E-04	2.24E-07	6.78E-04	9.70E-04	5.81E-04	2.27E-03	1.29E-03	3.39E-04	7.47E-04	1.65E-04
