MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	1.13E-03	1.40E-46	1.46E-03	1.68E-06	2.53E-02	1.73E-02	2.98E-03	7.19E-03	1.55E-02	3.71E-02	1.03E-03	2.25E-02	3.78E-02	5.16E-04	1.79E-02
1:Del:C:1	3.50E-04	2.12E-04	0.00E+00	4.77E-04	1.14E-02	2.67E-03	0.00E+00	1.67E-03	4.28E-03	5.01E-02	5.79E-03	8.10E-03	2.60E-02	0.00E+00	3.10E-02
1:Del:C:2	0.00E+00	8.64E-05	3.11E-04	6.64E-04	5.26E-04	7.45E-04	3.30E-04	1.04E-03	1.36E-03	1.12E-03	2.13E-03	1.00E-03	3.40E-04	1.21E-03	8.12E-04
1:Del:C:3	2.21E-04	1.75E-04	4.00E-04	1.50E-03	1.36E-03	1.64E-03	0.00E+00	1.13E-03	8.85E-05	7.76E-03	6.72E-03	2.79E-03	1.40E-46	3.60E-03	1.17E-02
1:Del:C:4	1.28E-04	6.79E-05	2.09E-04	2.11E-04	2.30E-04	1.11E-07	1.65E-04	4.65E-03	6.63E-04	8.16E-03	1.02E-03	4.65E-03	7.88E-03	6.73E-04	7.79E-03
1:Del:C:5	1.66E-03	2.86E-04	4.57E-04	0.00E+00	0.00E+00	9.42E-05	8.05E-04	6.36E-03	1.42E-03	3.43E-02	0.00E+00	1.56E-03	0.00E+00	6.90E-03	1.02E-02
1:Del:T:0	1.33E-03	1.87E-04	3.49E-04	3.53E-08	7.01E-03	6.15E-03	5.07E-04	3.76E-03	1.13E-02	1.27E-06	3.79E-03	7.61E-07	5.28E-02	1.04E-03	4.16E-02
1:Del:T:1	0.00E+00	0.00E+00	1.79E-08	3.88E-08	7.78E-03	9.12E-03	0.00E+00	9.97E-04	1.02E-02	7.87E-03	2.99E-04	4.51E-03	1.59E-02	8.71E-08	1.59E-02
1:Del:T:2	6.46E-04	1.20E-07	1.26E-45	1.59E-03	1.36E-02	1.34E-02	1.42E-03	1.67E-03	4.32E-03	4.81E-02	2.38E-03	2.65E-02	1.55E-02	8.01E-08	4.94E-02
1:Del:T:3	2.06E-03	1.26E-04	7.75E-04	0.00E+00	1.13E-02	1.42E-02	1.87E-03	6.68E-03	8.73E-03	2.50E-02	0.00E+00	2.53E-02	1.34E-02	2.10E-03	5.47E-02
1:Del:T:4	4.16E-03	3.86E-04	7.55E-03	0.00E+00	1.20E-02	0.00E+00	1.48E-02	1.35E-02	2.17E-02	1.65E-02	2.82E-03	4.49E-02	4.70E-03	1.18E-02	1.79E-02
1:Del:T:5	1.80E-02	5.03E-04	1.04E-03	2.57E-02	6.87E-04	4.25E-08	1.03E-02	3.67E-02	2.82E-02	5.99E-02	2.70E-02	6.59E-02	6.04E-03	9.28E-02	3.23E-02
1:Ins:C:0	4.25E-08	4.33E-08	4.72E-08	2.77E-05	4.67E-08	4.12E-04	0.00E+00	6.61E-05	2.36E-04	1.89E-04	5.81E-04	1.05E-07	7.90E-08	3.46E-04	3.38E-04
1:Ins:C:1	0.00E+00	4.30E-08	9.08E-09	4.67E-07	4.90E-04	5.13E-04	1.94E-04	1.57E-04	0.00E+00	9.38E-04	1.34E-03	0.00E+00	1.58E-03	6.88E-04	2.41E-03
1:Ins:C:2	2.97E-05	1.68E-07	4.72E-05	2.61E-04	1.10E-04	2.53E-04	0.00E+00	3.97E-04	3.58E-04	8.98E-04	1.53E-04	0.00E+00	9.18E-07	1.59E-08	7.08E-04
1:Ins:C:3	4.51E-05	6.53E-05	3.80E-05	2.65E-04	9.73E-09	2.91E-08	3.80E-08	3.40E-04	4.94E-04	1.34E-03	1.78E-08	5.02E-04	3.65E-07	1.82E-04	1.11E-07
1:Ins:C:4	3.89E-04	4.47E-04	3.41E-04	0.00E+00	0.00E+00	3.16E-04	0.00E+00	1.62E-03	1.90E-03	2.07E-03	2.87E-05	1.98E-03	0.00E+00	1.21E-03	1.89E-03
1:Ins:C:5	6.53E-05	2.86E-03	3.91E-04	1.25E-03	0.00E+00	0.00E+00	2.38E-08	3.08E-03	1.45E-03	3.21E-02	2.71E-04	1.99E-03	6.42E-07	2.85E-02	3.33E-03
1:Ins:T:0	1.28E-04	1.19E-04	0.00E+00	4.49E-04	2.74E-03	1.43E-03	4.80E-04	3.40E-03	1.46E-03	4.47E-03	0.00E+00	1.51E-03	4.56E-03	3.14E-03	8.34E-03
1:Ins:T:1	0.00E+00	1.12E-04	8.60E-05	2.52E-04	2.54E-03	9.11E-04	4.58E-05	1.64E-03	2.52E-03	5.00E-04	2.01E-03	0.00E+00	2.18E-03	1.54E-03	5.85E-03
1:Ins:T:2	2.52E-04	1.23E-04	1.73E-04	6.43E-05	2.05E-06	2.18E-08	4.33E-04	6.64E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00	3.11E-03	1.33E-03	1.60E-03
1:Ins:T:3	4.02E-04	4.64E-04	1.51E-08	0.00E+00	1.67E-08	0.00E+00	4.34E-04	1.07E-03	1.15E-06	2.61E-03	1.80E-03	0.00E+00	9.19E-04	5.45E-03	5.98E-03
1:Ins:T:4	1.36E-03	1.26E-03	5.13E-03	8.63E-04	2.80E-07	8.90E-04	9.98E-03	7.50E-03	1.14E-02	1.79E-02	8.18E-04	5.21E-03	0.00E+00	1.02E-02	6.50E-03
1:Ins:T:5	1.31E-08	5.28E-03	1.89E-07	7.95E-04	6.78E-08	6.05E-03	2.64E-07	1.36E-02	2.57E-03	1.44E-02	4.51E-03	4.97E-07	1.20E-02	8.63E-02	1.40E-03
2:Del:R:0	0.00E+00	7.07E-08	3.37E-04	1.45E-08	2.32E-03	2.82E-03	2.53E-04	1.12E-04	2.79E-03	2.97E-03	2.75E-04	1.74E-03	5.54E-03	2.43E-08	3.02E-04
2:Del:R:1	2.87E-04	0.00E+00	0.00E+00	1.29E-04	6.71E-04	2.39E-03	4.12E-04	2.03E-03	4.92E-03	3.79E-03	1.99E-03	3.34E-03	1.73E-03	1.10E-04	1.28E-03
2:Del:R:2	3.21E-04	3.10E-04	1.60E-07	0.00E+00	0.00E+00	1.97E-04	1.96E-04	1.74E-03	8.92E-03	2.72E-04	1.87E-03	1.86E-03	3.56E-04	1.59E-03	2.75E-07
2:Del:R:3	1.17E-04	2.90E-04	8.42E-05	0.00E+00	2.68E-07	4.72E-04	6.37E-05	1.16E-04	7.64E-04	4.15E-04	1.10E-07	8.23E-04	0.00E+00	7.68E-04	5.93E-04
2:Del:R:4	7.15E-05	6.00E-09	6.91E-05	0.00E+00	0.00E+00	4.55E-04	0.00E+00	2.01E-04	2.34E-04	7.93E-04	2.26E-04	8.22E-09	1.06E-08	1.15E-04	1.31E-03
2:Del:R:5	0.00E+00	5.82E-08	1.14E-07	1.08E-06	2.99E-08	3.56E-04	1.73E-07	3.86E-07	7.22E-04	2.95E-06	9.80E-04	5.43E-08	1.48E-07	2.22E-04	2.23E-08
3:Del:R:0	1.56E-08	1.88E-04	1.36E-05	5.78E-05	1.85E-07	3.26E-03	0.00E+00	2.17E-03	8.78E-07	5.27E-03	4.81E-03	1.59E-03	4.64E-04	2.48E-03	4.30E-03
3:Del:R:1	1.06E-03	6.37E-04	5.87E-04	1.07E-03	7.09E-04	1.53E-03	1.94E-03	2.19E-03	1.08E-02	1.31E-03	0.00E+00	5.49E-03	1.54E-03	3.19E-03	2.51E-03
