Samples	ID83A	ID83B	ID83C
X2fdfb06c.0d2f.4e1d.9756.bcb08a7f90af..Panc.AdenoCA..DO221546	197	102	98
X31c75873.abb4.4d88.9e2f.07497a6c892d..Panc.AdenoCA..DO35082	515	269	136
X32fa6457.c8bd.4d26.8106.925baf13df68..Panc.AdenoCA..DO51518	594	187	8
X33061bf5.9b99.4735.a810.f2d5eeef6873..Panc.AdenoCA..DO33392	240	72	61
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	241	167	55
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	85	18	60
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	348	134	27
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	269	100	152
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	938	219	66
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	342	108	36
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	534	155	686
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	437	119	18
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	228	97	67
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	249	67	57
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	193	68	315
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	100	14	19
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	652	133	10
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	485	190	64
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	319	88	38
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	344	235	25
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	494	224	78
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	231	189	33
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	6	0	12
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	487	94	11
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	41	255	886
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	339	110	53
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	498	163	48
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	395	220	39
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	384	63	39
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	202	149	54
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	428	217	1251
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	214	164	113
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	258	91	37
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	718	368	1034
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	0	7697	54
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	272	34	293
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	350	62	1122
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	570	65	107
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	245	57	75
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	58	15	21
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	528	255	57
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	784	180	158
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	336	140	51
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	332	68	26
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	367	58	41
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	457	116	64
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	377	101	52
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	292	83	26
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	326	125	28
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	301	38	81
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	405	462	55
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	164	62	32
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	383	77	43
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	445	238	30
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	412	63	31
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	450	112	46
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	131	39	209
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	1006	436	24
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	328	134	33
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	308	98	27
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	242	336	56
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	587	247	16
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	886	387	161
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	223	52	47
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	486	154	104
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	215	60	33
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	180	38	80
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	282	84	46
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	410	45	25
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	600	187	35
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	12994	8484	556
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	5426	43	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	228	53	30
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	201	189	85
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	107	962	1429
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	404	96	69
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	292	93	1040
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	272	202	41
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	79	9	41
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	222	40	33
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	326	246	52
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	400	87	51
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	157	67	42
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	207	148	1413
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	30	188	1701
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	504	300	289
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	144	68	453
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	243	96	51
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	329	129	81
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	274	78	53
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	598	106	13
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	281	71	36
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	339	185	38
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	320	90	40
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	306	98	31
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	295	143	60
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	78	24	31
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	462	167	42
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	370	125	30
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	442	65	80
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	291	362	175
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	239	100	57
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	267	39	51
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	316	118	32
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	158	49	58
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	343	164	42
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	398	180	83
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	578	283	27
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	250	170	49
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	396	110	50
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	385	157	59
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	244	88	56
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	407	194	13
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	584	133	16
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	539	142	72
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	29	7	511
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	906	777	104
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	894	405	46
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	357	238	118
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	107	33	47
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	257	28	23
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	385	98	54
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	289	99	68
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	468	173	27
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	151	5	174
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	526	443	100
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	298	161	46
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	367	114	21
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	169	63	47
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	164	57	33
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	175	41	0
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	0	15	2227
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	489	119	33
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	1100	47037	0
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	169	65	21
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	462	65	41
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	254	113	52
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	76	37	8
c3679262.63d7.463e.9501.6ab3f177aee8..Panc.AdenoCA..DO51496	494	167	20
c741fb12.8160.43a7.bc70.2c545ea0031d..Panc.AdenoCA..DO49436	408	198	17
c9e7c629.7b57.4ede.b315.0cea8c97c48e..Panc.AdenoCA..DO35424	256	117	107
ca284012.bd06.47a3.8a9d.c6b185d87d85..Panc.AdenoCA..DO51511	418	118	541
cafe9603.a804.48fb.9217.e2d1c3c346c5..Panc.AdenoCA..DO32916	851	446	23
cb4608a7.6aec.4cba.b20f.489e214c9dbd..Panc.AdenoCA..DO51509	108	28	133
cba4de91.cce7.4edc.8450.d0a52c959586..Panc.AdenoCA..DO35330	227	18	53
cc7af465.22ed.485d.a78c.282b840bf7c9..Panc.AdenoCA..DO35454	343	112	62
cf072bfe.3191.4a71.9e0b.decaa28365e1..Panc.AdenoCA..DO34600	238	75	42
cfe0bf13.2ff4.4164.9b6a.cd3615bf3ddc..Panc.AdenoCA..DO33016	301	74	31
d05ea63c.86a3.463a.a790.2edaa74b4da7..Panc.AdenoCA..DO51538	391	109	63
d1804679.e728.4597.ac69.49554c087b9e..Panc.AdenoCA..DO51533	225	80	67
d333b55b.8bac.4a99.9d23.3cc0c25057bf..Panc.AdenoCA..DO51487	307	92	85
d4907a1b.8b06.47c5.8bca.c781d9cddaf8..Panc.AdenoCA..DO49184	318	145	76
d5796835.d6cd.427e.a398.5fbef88b0648..Panc.AdenoCA..DO51548	666	129	12
d8de6de6.4cfe.4239.9ebd.3437aa65efb2..Panc.AdenoCA..DO221543	162	64	41
d91f487e.0895.44ef.aeb1.a62bd576f8b0..Panc.AdenoCA..DO49079	1167	162	3
da1ed4b9.f428.48aa.834d.1d9673999044..Panc.AdenoCA..DO35128	342	98	55
db2a1df8.487d.4dad.a347.5c5ed539d5ad..Panc.AdenoCA..DO51531	691	118	7
dc856038.f5f7.4dfc.a0a4.3e3a6b8d160f..Panc.AdenoCA..DO34728	304	59	19
dd4fdb6a.8067.4b64.ab74.bbb0fec34ca9..Panc.AdenoCA..DO34801	368	188	16
ded2689b.8e37.480c.b37c.acc538e54ddf..Panc.AdenoCA..DO35136	256	277	79
e0aa815f.668a.4de9.bb32.3f215bb7f843..Panc.AdenoCA..DO34785	637	202	16
e1df938f.1f23.4291.98ef.13db6debb796..Panc.AdenoCA..DO51505	292	72	39
e4c8c7f0.5bac.4d59.91c4.c98207150548..Panc.AdenoCA..DO221547	166	36	1232
e5193d7e.e8b7.4098.bf98.8b3a62781d13..Panc.AdenoCA..DO49451	503	157	50
e56b0990.ff67.47c1.b9ad.87ef1d4aa2ae..Panc.AdenoCA..DO33368	412	171	123
e6eda5db.4d4f.418e.b0d4.ed9b3e5259d3..Panc.AdenoCA..DO51525	112	60	139
e7048a93.a1ed.4cdc.a1ab.fa507408ca77..Panc.AdenoCA..DO51480	263	195	28
e7603fc8.9b73.4c17.86f9.46ca1bceeb1d..Panc.AdenoCA..DO51519	327	78	31
e97ea3d7.9fcd.4df1.9ea8.587cb3be75ec..Panc.AdenoCA..DO49183	262	204	27
ec646623.6d33.4fbd.888e.89f55d82eb11..Panc.AdenoCA..DO33184	312	286	71
ec77847e.48fd.4ba5.bc3e.3cd1b149b552..Panc.AdenoCA..DO51475	363	352	31
ecfe388a.99f5.44b9.9226.a6ae6d892538..Panc.AdenoCA..DO221539	345	126	31
edac1323.2497.45e6.9148.e9c955292ba2..Panc.AdenoCA..DO33248	325	114	28
ee5d5e7d.78cf.4a29.a9ee.56aa3da877dd..Panc.AdenoCA..DO32875	243	52	80
ee8ba991.8c96.476e.b096.49f3aaaffc2f..Panc.AdenoCA..DO32863	244	196	62
ef002c3d.358f.4fc0.98f3.2f8b89de4374..Panc.AdenoCA..DO51512	218	68	79
ef3a0ccd.85bc.4e5f.a8c6.5a2e2d9e6717..Panc.AdenoCA..DO49080	618	216	205
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	377	273	53
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	310	180	87
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	225	73	31
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	184	54	32
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	112	187	956
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	431	142	26
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	242	73	39
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	330	84	39
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	461	97	34
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	232	205	29
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	171	32	57
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	64	2	6
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	239	115	43
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	1122	132	0
ffe4bb51.e98a.41a7.a4e1.c3970386889c..Panc.AdenoCA..DO51503	154	76	53
