MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	1.35E-03	3.04E-04	1.17E-03	8.48E-44	6.60E-03	2.05E-02	4.75E-02	1.75E-03	1.40E-02	8.03E-03
1:Del:C:1	3.79E-05	3.09E-08	1.10E-03	0.00E+00	3.44E-03	5.48E-03	1.64E-02	0.00E+00	4.22E-02	4.65E-03
1:Del:C:2	9.04E-05	1.19E-13	4.01E-04	0.00E+00	7.53E-04	8.25E-04	7.28E-04	1.26E-03	6.36E-04	1.40E-03
1:Del:C:3	6.28E-08	4.68E-04	9.02E-05	4.98E-04	8.87E-04	6.68E-03	1.41E-03	3.71E-04	3.65E-03	2.12E-04
1:Del:C:4	4.79E-05	2.95E-04	5.61E-05	7.99E-04	4.67E-04	5.15E-03	1.08E-03	1.33E-03	3.88E-03	3.47E-04
1:Del:C:5	0.00E+00	2.31E-04	6.04E-09	1.91E-03	1.40E-46	9.57E-04	3.56E-04	1.07E-07	6.08E-03	2.39E-03
1:Del:T:0	3.18E-04	3.97E-04	2.18E-04	1.35E-03	4.62E-03	2.75E-02	1.03E-02	2.19E-03	1.97E-02	4.32E-03
1:Del:T:1	0.00E+00	2.50E-04	5.20E-04	5.61E-06	1.88E-03	8.41E-03	6.55E-03	1.14E-03	1.25E-02	1.66E-03
1:Del:T:2	9.22E-04	8.95E-09	1.39E-03	1.03E-03	2.54E-03	4.47E-03	7.11E-03	7.20E-04	1.26E-02	1.36E-03
1:Del:T:3	4.29E-04	2.95E-04	7.82E-04	2.35E-03	2.46E-03	1.11E-03	9.38E-03	1.38E-03	2.55E-02	4.29E-03
1:Del:T:4	0.00E+00	5.69E-04	9.29E-04	2.60E-03	0.00E+00	3.00E-02	1.01E-02	6.94E-03	1.60E-02	4.48E-03
1:Del:T:5	2.00E-06	1.82E-08	2.90E-07	9.23E-03	5.09E-04	2.97E-07	2.29E-46	8.22E-02	8.94E-02	7.01E-02
1:Ins:C:0	8.68E-05	7.76E-05	3.84E-08	9.42E-05	6.87E-04	9.87E-04	1.72E-08	1.37E-04	2.35E-04	0.00E+00
1:Ins:C:1	7.99E-05	4.41E-05	1.59E-04	1.75E-04	2.66E-04	4.39E-04	5.91E-08	1.41E-08	1.94E-04	1.45E-04
1:Ins:C:2	0.00E+00	1.12E-04	1.79E-08	1.55E-08	3.56E-04	7.24E-04	2.02E-08	8.81E-08	3.03E-08	5.82E-08
1:Ins:C:3	1.66E-05	3.82E-05	7.77E-09	2.32E-04	8.88E-06	1.81E-04	7.22E-08	2.22E-04	1.85E-04	2.86E-07
1:Ins:C:4	1.20E-04	2.30E-04	6.03E-05	7.37E-04	0.00E+00	7.73E-04	2.79E-04	0.00E+00	1.40E-03	1.12E-04
1:Ins:C:5	6.60E-04	1.24E-03	1.12E-03	2.70E-03	3.33E-04	4.44E-03	1.52E-04	2.42E-03	1.35E-02	1.01E-03
1:Ins:T:0	0.00E+00	3.22E-04	4.23E-04	8.74E-04	9.59E-04	6.77E-03	1.50E-03	1.40E-46	4.53E-03	8.32E-04
1:Ins:T:1	0.00E+00	2.16E-04	6.73E-04	2.35E-08	1.12E-03	3.62E-03	1.12E-03	5.79E-04	2.40E-03	6.77E-04
1:Ins:T:2	9.86E-08	7.52E-09	1.74E-04	1.33E-04	3.35E-04	2.73E-03	2.46E-04	6.67E-06	1.72E-03	3.41E-04
1:Ins:T:3	0.00E+00	2.82E-04	4.94E-05	4.00E-04	4.52E-04	2.13E-03	3.42E-04	7.33E-04	1.74E-03	4.06E-04
1:Ins:T:4	0.00E+00	6.01E-04	1.36E-04	1.16E-03	8.97E-04	2.54E-03	6.40E-04	6.35E-04	4.50E-03	9.15E-04
1:Ins:T:5	1.31E-02	3.54E-03	1.55E-07	7.11E-08	2.51E-03	1.50E-02	6.83E-04	6.52E-02	2.91E-03	2.18E-02
2:Del:R:0	3.34E-08	2.00E-04	4.55E-05	5.23E-04	1.34E-03	3.72E-03	1.98E-03	1.22E-03	3.26E-03	7.98E-04
2:Del:R:1	0.00E+00	4.51E-04	0.00E+00	4.52E-04	1.42E-03	2.97E-03	1.19E-03	9.56E-04	2.38E-03	1.76E-03
2:Del:R:2	2.15E-04	6.45E-05	1.69E-08	3.44E-04	4.43E-04	0.00E+00	1.72E-04	1.74E-04	4.94E-04	1.22E-03
2:Del:R:3	1.36E-04	1.69E-08	2.25E-08	4.28E-08	1.12E-08	3.60E-08	2.10E-07	5.54E-05	1.55E-04	6.22E-05
2:Del:R:4	9.76E-05	1.58E-07	0.00E+00	3.46E-04	1.13E-04	6.02E-04	3.17E-04	5.87E-05	3.48E-05	7.78E-04
2:Del:R:5	1.27E-03	0.00E+00	1.06E-04	1.17E-04	3.97E-04	3.52E-03	0.00E+00	3.11E-04	1.21E-03	8.39E-03
3:Del:R:0	0.00E+00	5.45E-05	1.45E-04	5.60E-04	1.41E-03	1.89E-03	2.31E-04	6.32E-04	6.51E-04	0.00E+00
3:Del:R:1	8.34E-05	5.08E-04	4.18E-04	6.13E-04	2.46E-05	1.24E-02	1.30E-03	1.07E-03	3.67E-03	1.49E-03
3:Del:R:2	3.74E-05	1.61E-04	1.06E-04	5.95E-04	0.00E+00	2.43E-03	1.26E-08	1.03E-04	8.31E-04	1.66E-03
3:Del:R:3	3.14E-05	9.94E-05	5.24E-08	3.36E-08	0.00E+00	9.59E-04	0.00E+00	1.18E-04	7.12E-04	6.56E-04
3:Del:R:4	8.93E-09	5.05E-09	2.06E-08	2.00E-08	3.07E-08	7.89E-08	1.70E-08	4.47E-08	4.44E-08	5.74E-08
3:Del:R:5	8.93E-09	5.05E-09	2.06E-08	2.00E-08	3.07E-08	7.89E-08	1.70E-08	4.47E-08	4.44E-08	5.74E-08
4:Del:R:0	1.69E-04	2.09E-08	1.23E-04	2.21E-08	1.10E-03	1.33E-03	0.00E+00	3.55E-04	2.00E-04	1.05E-03
4:Del:R:1	0.00E+00	1.73E-04	6.90E-05	6.12E-04	3.66E-04	7.90E-04	5.21E-04	5.07E-04	1.75E-03	2.31E-03
4:Del:R:2	0.00E+00	9.87E-05	2.76E-04	3.25E-08	3.38E-04	5.72E-04	4.73E-04	1.39E-04	2.05E-04	1.50E-04
4:Del:R:3	2.26E-02	2.88E-07	2.07E-08	1.12E-07	1.60E-07	1.67E-07	3.27E-08	1.64E-07	3.30E-03	7.70E-02
4:Del:R:4	8.93E-09	5.05E-09	2.06E-08	2.00E-08	3.07E-08	7.89E-08	1.70E-08	4.47E-08	4.44E-08	5.74E-08
4:Del:R:5	6.26E-05	1.16E-08	4.05E-08	8.69E-05	2.82E-08	1.15E-07	6.22E-08	9.95E-08	9.13E-08	2.18E-04
5:Del:R:0	1.45E-05	4.01E-08	1.73E-06	2.05E-07	3.14E-02	1.17E-02	1.46E-07	3.37E-04	3.11E-04	1.09E-03
5:Del:R:1	0.00E+00	6.40E-05	8.90E-05	5.64E-04	4.41E-04	0.00E+00	8.69E-05	9.27E-04	2.79E-03	1.20E-03
5:Del:R:2	0.00E+00	5.63E-05	2.93E-08	4.23E-05	1.81E-04	1.43E-08	5.02E-08	3.25E-07	2.94E-04	2.97E-08
5:Del:R:3	8.93E-09	5.05E-09	2.06E-08	2.00E-08	3.07E-08	7.89E-08	1.70E-08	4.47E-08	4.44E-08	5.74E-08
5:Del:R:4	2.53E-08	1.84E-08	2.78E-08	1.03E-04	1.25E-08	1.45E-07	4.96E-08	1.52E-04	4.66E-04	1.99E-07
5:Del:R:5	8.93E-09	5.05E-09	2.06E-08	2.00E-08	3.07E-08	7.89E-08	1.70E-08	4.47E-08	4.44E-08	5.74E-08
2:Ins:R:0	3.16E-05	4.79E-05	9.59E-05	3.89E-08	5.88E-04	8.09E-04	7.83E-05	1.39E-07	3.21E-04	6.62E-04
2:Ins:R:1	6.70E-03	4.97E-05	1.94E-04	6.06E-04	1.21E-03	3.68E-04	9.87E-04	1.40E-46	3.94E-03	3.16E-02
2:Ins:R:2	4.45E-08	1.29E-08	3.30E-08	9.29E-05	1.19E-04	1.16E-07	5.40E-08	5.56E-05	7.74E-04	1.01E-04
2:Ins:R:3	6.35E-05	2.09E-08	6.72E-07	1.77E-04	0.00E+00	0.00E+00	3.73E-05	2.00E-04	6.09E-08	5.35E-05
2:Ins:R:4	1.10E-04	3.20E-04	1.46E-04	3.19E-07	1.35E-04	2.46E-03	0.00E+00	9.40E-04	1.41E-03	1.22E-03
2:Ins:R:5	3.43E-04	1.25E-03	2.37E-05	3.04E-03	3.41E-04	2.24E-04	7.90E-04	3.28E-03	1.26E-02	2.32E-03
3:Ins:R:0	8.71E-09	9.06E-06	1.12E-04	5.99E-05	8.02E-09	4.75E-04	1.07E-04	0.00E+00	1.56E-04	5.44E-05
3:Ins:R:1	2.95E-09	3.32E-05	5.77E-08	4.52E-04	3.30E-04	2.86E-04	0.00E+00	6.35E-04	1.17E-03	2.99E-05
3:Ins:R:2	1.15E-08	1.59E-04	2.09E-08	7.24E-05	0.00E+00	4.08E-04	2.20E-08	6.19E-05	1.99E-04	2.68E-08
3:Ins:R:3	8.93E-09	5.05E-09	2.06E-08	2.00E-08	3.07E-08	7.89E-08	1.70E-08	4.47E-08	4.44E-08	5.74E-08
