Kest,Sensitivity,Precision,rmse_novel_Sig,rmse_cosmic_Sig,rmse_Signatures,rmse_novel_Theta,rmse_cosmic_Theta,rmse_Weights,mean_cos_sim,rmse_Lambda,rmse_Counts,kl_counts,overd,J,case
10,1,1,0.0013287101271928945,0.0028045441333370033,0.0020666271302649487,1.8676002138129455,25.592366178778438,13.729983196295692,0.9928979822869944,1.4141326661233122,2.9260579665395645,13991.090492297602,0,300,compressive
10,1,1,0.0015091691975455588,0.002644285176210271,0.0020767271868779146,1.901987970001992,26.5962040505917,14.249096010296848,0.9928922452977386,1.5173662766850986,2.923210617001681,13823.042730424319,0,300,compressive
10,1,1,0.0014024431140396503,0.002778809363221064,0.002090626238630357,2.609497422430877,26.217000744685567,14.413249083558222,0.9930441597026012,1.5131637005149035,2.85111441723229,13890.873911985067,0,300,compressive
10,1,1,0.0014161581022047345,0.0027556408867294912,0.0020858994944671127,2.2405064570230353,26.080700377393367,14.1606034172082,0.993682879923621,1.5358421055907445,2.879864951583377,13779.529967859564,0,300,compressive
10,1,1,0.0013089854787587053,0.002486003014371592,0.0018974942465651487,2.743544536194345,25.73937302274496,14.241458779469653,0.9936267958178818,1.4766394650203802,2.895835482224168,13874.325478062035,0,300,compressive
10,1,1,0.0016346528275520244,0.0025984101491011457,0.002116531488326585,2.3016774443176202,25.789319533164058,14.045498488740838,0.9943036512274197,1.5087809590349155,2.8794736943008146,13749.068460348652,0,300,compressive
10,1,1,0.001540455394459568,0.002760586655691323,0.0021505210250754455,1.953584036527065,23.047818305759797,12.500701171143431,0.9946761286621059,1.389371380908711,2.8176197799040166,13656.686540471235,0,300,compressive
10,1,1,0.0014336647684865854,0.003224198507418089,0.002328931637952337,3.8148101867187467,29.850062177538806,16.832436182128777,0.9886015844778542,1.438608550489973,2.9117698259420672,13890.001077235047,0,300,compressive
10,1,1,0.0014227521068390884,0.002243609447199273,0.0018331807770191806,2.4301124303045483,22.25874089318063,12.344426661742588,0.9960981950862574,1.4678741721222497,2.9553265975668865,13747.168830280998,0,300,compressive
10,1,1,0.0013496980933683379,0.0030805510066456753,0.0022151245500070067,2.273708028113924,26.705721565154587,14.489714796634255,0.9911630141620625,1.5214268563370672,2.9514650706462553,13615.293833068268,0,300,compressive
10,1,1,0.001400091976414902,0.002622130392266478,0.0020111111843406897,3.5440768206090305,25.8798029470821,14.711939883845567,0.9928167521127894,1.4579610713132551,2.8403345710467636,13641.682957502908,0,300,compressive
10,1,1,0.001346315061583359,0.002496683286145248,0.0019214991738643035,1.6274948023188516,27.556687683343643,14.592091242831247,0.9934846323663407,1.4062845470630916,2.9069521343522773,13781.42038963828,0,300,compressive
10,1,1,0.0012683275739042831,0.0027623542815784835,0.0020153409277413833,2.0586019857936497,23.336415485230532,12.697508735512091,0.9950229115712432,1.5443223916164985,2.9521323765644656,13651.678176001731,0,300,compressive
10,1,1,0.001761100168740641,0.0024310744089414164,0.0020960872888410287,1.8748322685390992,27.75749357166766,14.816162920103379,0.9946210452559825,1.6308656931283838,3.00514161650922,13779.681590642687,0,300,compressive
10,1,1,0.0015590767725036626,0.0026349425761249836,0.002097009674314323,2.1378546752167007,24.32486113380547,13.231357904511086,0.9916066321023729,1.5555890362144618,2.8706798074760616,13822.817361346219,0,300,compressive
10,1,1,0.0013878979556202827,0.002572072583092526,0.0019799852693564044,2.7165500717976907,27.561263669041605,15.138906870419648,0.9924203167485173,1.4511095266279266,2.9131209856823492,13886.255811891237,0,300,compressive
10,1,1,0.001158525262657754,0.0029171187888843565,0.0020378220257710553,3.751280829137165,29.790837577600247,16.771059203368704,0.9911207959944954,1.5235806012314344,2.9616923830017603,13575.765111354738,0,300,compressive
10,1,1,0.0014884306820335195,0.0023656551315578587,0.0019270429067956892,1.8794497981495681,22.710433975867165,12.294941887008367,0.9947686258130971,1.499863420543447,2.9467907185906963,13697.974735712416,0,300,compressive
10,1,1,0.001261646602322525,0.0030846749635957925,0.002173160782959159,3.3124519163814634,28.317915061259654,15.815183488820558,0.9907530863399064,1.4654301355489832,3.0053248977770153,13834.345717590104,0,300,compressive
10,1,1,0.0015995887738923591,0.003489842996074091,0.002544715884983225,2.9504322868608814,27.902775361860513,15.426603824360697,0.9900017794512637,1.4669995391186728,2.930595084579974,13883.01009156673,0,300,compressive
