MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	0.0	0.003920200197870827	0.002476998069323599	0.003903271900162508	0.006668531752211493	0.2863455082377186	0.35751495510339737	0.008607712388038636	0.020048759419023555	0.48790479376912116	0.01998307555913925	0.06461311597377062	0.007487544231139509	1.274787109650788e-06	0.0668199561536312	0.0074483945965766905	0.016940327300562785
1:Del:C:1	1.3084562775489416e-07	0.00039036631201554427	0.0	3.4166288287451605e-08	1.4085552294318403e-06	0.08464300204068423	0.12692966870963573	1.9580945718189468e-07	0.0386629114112111	0.036339157872680515	0.014722169184892664	0.021395902335643768	0.008420925216978504	0.007826896011829376	0.01371734365420707	0.007726196758449077	0.02875154897117227
1:Del:C:2	3.1034605285640285e-08	9.021486562232894e-08	6.335667279699919e-09	0.0008365227252767227	1.6785742005254178e-06	0.0015383191008652374	0.002290367577819552	1.760071022260945e-09	0.0013983500574795472	0.0047305298270657655	0.001427544807211234	0.008966582745551932	0.0048620524311218105	0.0017737522368406645	0.0008308037372330545	0.0011523839784786105	0.0009423224063596081
1:Del:C:3	8.322448702529073e-05	0.0009172130837754366	0.0005138055490817806	6.850638101241202e-08	0.01024223119020462	0.00431588814180941	0.014132423512637615	0.00046659862661044824	0.001975614344701171	0.02996285708331925	0.002895600437113899	0.0071085782322967365	1.666291063884273e-06	0.007648126075321215	0.01091194748878479	0.02320581585227046	0.018968792491011754
1:Del:C:4	0.0010729192606310888	0.00024856449210801656	0.0	0.0	0.0024298167787492274	0.007595222094283827	0.020927338488399984	0.001669611312718189	2.549072746660386e-07	0.033092375442060985	0.011460250150412321	0.0009245453868771847	0.001090130442753434	0.0008378183665854521	0.011133276451420215	0.0002616217825561762	0.03297819086674281
1:Del:C:5	0.0	0.0018874107394367457	0.011007077555746037	0.0	2.984198772537639e-08	6.318135774563416e-08	0.0007293836127246322	0.0249841346289827	0.00027818755854696063	0.011483035067794845	0.0	0.0	0.006871899991244846	0.0227395698428154	0.00015249588418555504	0.009776551871345874	0.005741072352975607
1:Del:T:0	0.008673106878995895	2.8025969286496343e-46	0.001968307443894446	0.057654717564582826	0.039761188253760335	0.1843639388680458	0.02823626305907965	0.010340055869892239	0.0013634169135912089	0.02645506076514721	0.030185772478580473	0.04378859773278236	0.05633833240717649	0.0862674105912447	0.027102425694465637	0.13775596134364604	0.04722469598054886
1:Del:T:1	2.463509247263573e-07	1.0024643870565342e-07	0.0	9.325836671791877e-08	9.953902235793066e-08	0.03418850545915575	0.049766845628619195	0.0	0.003947362350299954	0.04915432408452034	0.022268920734903476	0.020469222352676297	0.009255374529652726	0.0032443393021821974	0.03994660669034147	0.021567912378668553	0.004469499737024307
1:Del:T:2	0.0001839829026721418	0.0	0.0009987083845771848	0.00016788638313300908	0.002976195374503732	0.09125473575004435	0.07098982273600996	0.005778489192016423	0.001863129995763302	0.03424551598727703	0.013969269394874573	0.08097564876079559	0.014571361654088833	0.015304283797740936	0.054868363845162096	0.06614439729601145	0.002664475329220295
1:Del:T:3	9.440307621844113e-05	0.003761839302023873	0.010714903520420194	0.07679469231516123	0.07803365234414841	0.18670308887958526	0.03425506316125393	0.059229739010334015	0.005839071329683065	0.0361390714533627	0.07608814220875501	0.13253557682037354	0.021875376999378204	0.02277407282963395	0.024101832881569862	2.1019476964872256e-45	0.02425030618906021
1:Del:T:4	0.8263527870178222	0.00011441502720117569	0.030545094050467014	0.001039816893171519	0.05163876349106431	0.04239945523440838	0.14723551757633685	0.023961029807105662	0.0013834175653755665	0.03952108547091484	0.5914274320006371	0.06017276346683502	0.021138933300971986	0.060677343513816595	0.07471212595701218	0.06623630374670028	0.03664393378421664
