MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	4.45E-07	1.32E-02	1.40E-46	4.79E-46	1.41E-03	1.48E-07	3.81E-02	4.03E-02	4.20E-46	4.59E-02	2.21E-02	4.01E-02	3.78E-02	4.54E-03	7.80E-03	3.32E-02	1.79E-02	1.80E-02	1.60E-03	2.50E-02
1:Del:C:1	3.55E-04	0.00E+00	3.93E-05	2.06E-04	3.89E-03	8.15E-04	3.04E-02	2.25E-02	2.36E-03	1.39E-02	4.97E-03	1.23E-02	6.27E-07	9.92E-09	1.03E-02	2.16E-02	4.76E-02	2.67E-03	5.34E-04	2.25E-02
1:Del:C:2	4.13E-08	1.98E-08	9.36E-08	4.40E-08	2.31E-04	3.94E-08	3.26E-03	1.79E-03	4.58E-07	5.38E-04	1.00E-08	4.32E-03	5.04E-05	9.65E-08	2.62E-03	1.17E-03	5.03E-04	6.44E-08	8.66E-08	6.70E-08
1:Del:C:3	6.34E-03	1.47E-03	5.47E-03	1.88E-04	1.04E-07	2.25E-08	7.94E-03	2.07E-03	4.83E-04	1.43E-03	4.90E-03	4.47E-03	1.83E-03	2.08E-03	6.12E-03	1.15E-02	2.37E-03	1.30E-03	8.58E-03	3.67E-03
1:Del:C:4	0.00E+00	0.00E+00	4.74E-05	9.30E-04	0.00E+00	2.58E-04	3.42E-03	2.21E-03	7.61E-08	6.27E-03	7.22E-03	4.65E-03	3.09E-03	4.96E-05	1.98E-03	8.37E-03	3.91E-02	4.35E-03	1.23E-02	0.00E+00
1:Del:C:5	4.29E-03	1.50E-08	5.57E-04	2.26E-03	3.19E-08	1.69E-08	1.77E-04	1.54E-04	1.79E-03	2.26E-03	1.47E-03	5.84E-05	1.77E-02	0.00E+00	7.83E-03	3.23E-04	2.34E-03	1.61E-03	2.96E-02	7.13E-04
1:Del:T:0	1.70E-03	1.05E-02	1.08E-03	3.66E-04	7.55E-03	1.96E-03	1.78E-02	1.69E-02	9.34E-04	1.02E-02	1.25E-02	2.08E-02	2.51E-02	6.81E-04	8.34E-03	3.02E-02	3.02E-02	8.50E-03	9.01E-03	1.74E-02
1:Del:T:1	5.44E-04	3.14E-04	1.35E-03	0.00E+00	1.51E-03	5.95E-04	1.82E-02	7.45E-03	1.03E-03	3.98E-03	2.79E-03	1.00E-02	1.52E-02	2.87E-04	7.06E-04	1.04E-02	6.71E-03	3.94E-03	6.75E-03	8.79E-03
1:Del:T:2	2.12E-05	3.31E-03	0.00E+00	3.67E-03	1.03E-03	1.03E-04	1.86E-02	2.16E-02	2.40E-08	4.88E-03	3.10E-03	1.28E-02	2.73E-02	0.00E+00	8.61E-03	7.31E-03	3.78E-03	5.86E-03	3.24E-03	1.66E-02
1:Del:T:3	2.64E-03	5.91E-04	4.76E-03	2.67E-03	7.23E-04	1.87E-46	1.53E-02	9.99E-03	6.59E-04	7.72E-03	9.18E-03	2.39E-02	2.84E-02	2.98E-04	1.02E-02	1.27E-02	4.57E-03	6.34E-03	2.65E-02	1.20E-02
