Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83C	ID83E
V1	1:Ins:T:3	0.5192252592665713	0.0	0.13664102797400707	0.3441337127594216	0.0	0.0
V1	1:Ins:T:4	0.8210008825266015	0.0	0.041661244462598106	0.13733787301080033	0.0	0.0
V1	1:Ins:T:5	0.9665344463039002	0.0	0.022463866469419187	0.011001687226680632	0.0	0.0
V1	2:Del:R:0	0.020892407317449423	0.0	0.27426982942633144	0.704837763256219	0.0	0.0
V1	2:Del:R:1	0.07001359675642868	0.0	0.607510588763111	0.3224758144804603	0.0	0.0
V1	2:Del:R:2	0.15205027936350562	0.0	0.17574028760297183	0.6722094330335225	0.0	0.0
V1	2:Del:R:3	0.6849158899424517	0.0	0.044673029688607556	0.27041108036894074	0.0	0.0
V1	2:Del:R:4	0.16248397640322332	0.0	0.8375160235967484	2.8283085982671762e-14	0.0	0.0
V1	2:Del:R:5	3.868654397532595e-15	0.0	0.9999999999999851	1.1108127042478461e-14	0.0	0.0
V1	3:Del:R:0	0.007803125278113052	0.0	0.6862160239834633	0.3059808507384237	0.0	0.0
V1	3:Del:R:1	0.3591192921283745	0.0	0.09927913148540127	0.5416015763862242	0.0	0.0
V1	3:Del:R:2	0.22647189018380603	0.0	0.11384146159164987	0.659686648224544	0.0	0.0
V1	3:Del:R:3	0.319401109085496	0.0	0.2239949325416228	0.45660395837288126	0.0	0.0
V1	3:Del:R:4	1.2025726629951869e-12	0.0	0.9999999999953444	3.4529654359619293e-12	0.0	0.0
V1	3:Del:R:5	3.541642567957872e-14	0.0	0.9999999999998629	1.0169172932329433e-13	0.0	0.0
V1	4:Del:R:0	0.01050702387240029	0.0	0.7242316813204649	0.2652612948071348	0.0	0.0
V1	4:Del:R:1	0.08464771538715167	0.0	0.15668175516662086	0.7586705294462276	0.0	0.0
V1	4:Del:R:2	0.0017390673185959686	0.0	0.15075031783707113	0.847510614844333	0.0	0.0
V1	4:Del:R:3	4.6365563716208955e-14	0.0	0.4143257363519154	0.5856742636480383	0.0	0.0
V1	4:Del:R:4	3.312327581543363e-14	0.0	0.9999999999998717	9.510737274840561e-14	0.0	0.0
V1	4:Del:R:5	0.4858864371660185	0.0	0.10947326329564872	0.4046402995383329	0.0	0.0
V1	5:Del:R:0	3.397411073528316e-05	0.0	0.9944475416387685	0.005518484250496179	0.0	0.0
V1	5:Del:R:1	0.11763922962660006	0.0	0.36260110682736074	0.5197596635460392	0.0	0.0
V1	5:Del:R:2	0.1125508944058982	0.0	0.47281672255289164	0.41463238304121025	0.0	0.0
V1	5:Del:R:3	0.4969513495075257	0.0	0.22035560482667466	0.28269304566579967	0.0	0.0
V1	5:Del:R:4	0.023597112978227572	0.0	0.8797648450387208	0.09663804198305156	0.0	0.0
V1	5:Del:R:5	0.2420271682340648	0.0	0.3518077324973877	0.4061650992685476	0.0	0.0
V1	2:Ins:R:0	0.0911130598900431	0.0	0.44612233830008585	0.4627646018098711	0.0	0.0
V1	2:Ins:R:1	0.0014581423134895149	0.0	0.3158191817110985	0.6827226759754119	0.0	0.0
V1	2:Ins:R:2	0.1183070685514966	0.0	0.16719714730770574	0.7144957841407976	0.0	0.0
V1	2:Ins:R:3	0.39126050779578897	0.0	0.13875855667663156	0.4699809355275794	0.0	0.0
V1	2:Ins:R:4	0.9762134207642355	0.0	0.005713198866055013	0.01807338036970954	0.0	0.0
V1	2:Ins:R:5	0.9090949381814155	0.0	0.09090506181858411	4.767843380988716e-16	0.0	0.0
V1	3:Ins:R:0	0.0002699740691838001	0.0	0.6051595378164115	0.39457048811440476	0.0	0.0
V1	3:Ins:R:1	0.10652205769582745	0.0	0.2885301618460813	0.6049477804580912	0.0	0.0
V1	3:Ins:R:2	0.11270320611853321	0.0	0.35635017328886354	0.5309466205926031	0.0	0.0
V1	3:Ins:R:3	0.7763463586710123	0.0	0.1812741146052159	0.042379526723771835	0.0	0.0
V1	3:Ins:R:4	0.3665628853769124	0.0	0.5168141068260065	0.11662300779708107	0.0	0.0
V1	3:Ins:R:5	0.9707769400556553	0.0	0.029223059944337288	7.388761165822697e-15	0.0	0.0
V1	4:Ins:R:0	3.043492166579981e-15	0.0	0.7344640684151768	0.26553593158482014	0.0	0.0
V1	4:Ins:R:1	0.2374276543020012	0.0	0.3616163195722559	0.40095602612574294	0.0	0.0
V1	4:Ins:R:2	0.32536659794775036	0.0	0.3536345318378234	0.32099887021442636	0.0	0.0
V1	4:Ins:R:3	0.7717971980232681	0.0	0.043168851060314054	0.18503395091641792	0.0	0.0
V1	4:Ins:R:4	0.6022978570109144	0.0	0.39770214298906786	1.7907766827380473e-14	0.0	0.0
V1	4:Ins:R:5	0.5230737822552852	0.0	0.4749256273093443	0.002000590435370552	0.0	0.0
V1	5:Ins:R:0	5.353530602506684e-15	0.0	0.5287743418003047	0.47122565819969003	0.0	0.0
V1	5:Ins:R:1	0.10556096159013693	0.0	0.7332977357069945	0.1611413027028684	0.0	0.0
V1	5:Ins:R:2	0.47243644246457633	0.0	0.19259724389227	0.3349663136431537	0.0	0.0
V1	5:Ins:R:3	0.5259307293617361	0.0	0.1615284081537852	0.3125408624844786	0.0	0.0
V1	5:Ins:R:4	0.732482588522127	0.0	0.019362508386804127	0.24815490309106888	0.0	0.0
V1	5:Ins:R:5	0.35995984947123827	0.0	0.5878507955172604	0.05218935501150138	0.0	0.0
V1	2:Del:M:1	0.09145477484134601	0.0	0.3853050249572808	0.5232402002013731	0.0	0.0
V1	3:Del:M:1	0.005491669358858666	0.0	0.6397846561007478	0.35472367454039366	0.0	0.0
V1	3:Del:M:2	0.17185024367555812	0.0	0.5132513694630249	0.31489838686141713	0.0	0.0
V1	4:Del:M:1	0.00888003213766285	0.0	0.6322589125475298	0.3588610553148074	0.0	0.0
V1	4:Del:M:2	0.019210484543509754	0.0	0.21584911272598276	0.7649404027305075	0.0	0.0
V1	4:Del:M:3	0.02790602894785325	0.0	0.1959047064630521	0.7761892645890947	0.0	0.0
V1	5:Del:M:1	2.8296547099819337e-06	0.0	0.9997815160167374	0.00021565432855287592	0.0	0.0
V1	5:Del:M:2	1.869017431887004e-09	0.0	0.9969478625261152	0.003052135604867359	0.0	0.0
V1	5:Del:M:3	4.816027688969837e-11	0.0	0.9792694866948237	0.020730513257016085	0.0	0.0
V1	5:Del:M:4	0.002200047560013929	0.0	0.9531430634042121	0.04465688903577396	0.0	0.0
V1	5:Del:M:5	0.04810497236212614	0.0	0.9518950276378733	6.873872491391323e-16	0.0	0.0
V2	1:Del:C:0	0.0017503736762393182	0.029339818587773445	0.9689098077359871	0.0	0.0	0.0
V2	1:Del:C:1	0.014342473332430185	0.00022765153765212114	0.9854298751299176	0.0	0.0	0.0
V2	1:Del:C:2	4.471185170253994e-16	0.00023339016246206646	0.9997666098375375	0.0	0.0	0.0
V2	1:Del:C:3	0.12477849268471412	0.08983359397962484	0.785387913335661	0.0	0.0	0.0
V2	1:Del:C:4	0.12421390194938828	0.37700411139372747	0.4987819866568842	0.0	0.0	0.0
V2	1:Del:C:5	0.24844655552646325	0.5985868517771984	0.15296659269633828	0.0	0.0	0.0
V2	1:Del:T:0	0.01603411639032482	0.05369383271384243	0.9302720508958329	0.0	0.0	0.0
V2	1:Del:T:1	1.425075745717884e-16	9.447883846233034e-17	0.9999999999999997	0.0	0.0	0.0
V2	1:Del:T:2	0.03771782533196675	0.15744895608257187	0.8048332185854613	0.0	0.0	0.0
V2	1:Del:T:3	0.06490817868631232	0.31781921823740983	0.6172726030762777	0.0	0.0	0.0
V2	1:Del:T:4	0.1288723816506457	0.7861233872737292	0.08500423107562508	0.0	0.0	0.0
V2	1:Del:T:5	6.95071019593064e-18	0.9504404703432895	0.04955952965671057	0.0	0.0	0.0
V2	1:Ins:C:0	5.388400775466655e-16	3.5723704369072317e-16	0.999999999999999	0.0	0.0	0.0
V2	1:Ins:C:1	6.69174893204943e-16	0.025498506093445013	0.9745014939065545	0.0	0.0	0.0
V2	1:Ins:C:2	9.712757979850665e-16	0.004271135600404287	0.9957288643995948	0.0	0.0	0.0
V2	1:Ins:C:3	0.6295265227369164	0.17778589526370606	0.19268758199937758	0.0	0.0	0.0
V2	1:Ins:C:4	0.38524967159121026	0.3490376205019623	0.2657127079068274	0.0	0.0	0.0
V2	1:Ins:C:5	0.7993851014989478	0.16482651250345626	0.03578838599759593	0.0	0.0	0.0
V2	1:Ins:T:0	0.1751446887054907	0.056603293192035206	0.7682520181024741	0.0	0.0	0.0
V2	1:Ins:T:1	0.0037109938935887075	2.0207369561173693e-16	0.9962890061064111	0.0	0.0	0.0
V2	1:Ins:T:2	0.05171618598323723	0.09638889310972251	0.8518949209070403	0.0	0.0	0.0
V2	1:Ins:T:3	0.5843869116219036	0.08285286817264664	0.3327602202054497	0.0	0.0	0.0
V2	1:Ins:T:4	0.8155481874972895	0.09490629406966919	0.08954551843304126	0.0	0.0	0.0
V2	1:Ins:T:5	0.9503513575504885	0.0018564465358994944	0.047792195913612064	0.0	0.0	0.0
V2	2:Del:R:0	0.03385506722667111	0.004490923921957426	0.9616540088513714	0.0	0.0	0.0
V2	2:Del:R:1	0.0467287697867215	0.0759443730675322	0.8773268571457463	0.0	0.0	0.0
V2	2:Del:R:2	0.17622987672974147	0.383043524884987	0.44072659838527156	0.0	0.0	0.0
V2	2:Del:R:3	0.475442266981938	0.4574594253314681	0.06709830768659396	0.0	0.0	0.0
V2	2:Del:R:4	0.047333744316868306	0.4247572628496571	0.5279089928334747	0.0	0.0	0.0
V2	2:Del:R:5	1.787945681021842e-15	1.401427715738839e-15	0.9999999999999969	0.0	0.0	0.0
V2	3:Del:R:0	0.005226399415774165	0.00028345066490156266	0.9944901499193243	0.0	0.0	0.0
V2	3:Del:R:1	0.46449879520640924	0.2576518207031488	0.27784938409044196	0.0	0.0	0.0
V2	3:Del:R:2	0.26729824087884335	0.44197308182465367	0.29072867729650304	0.0	0.0	0.0
V2	3:Del:R:3	0.3205266403815886	0.19309805179550055	0.48637530782291083	0.0	0.0	0.0
V2	3:Del:R:4	5.557835820890375e-13	3.703358208951794e-13	0.9999999999990739	0.0	0.0	0.0
V2	3:Del:R:5	1.6368131868131423e-14	1.0851648351648057e-14	0.9999999999999728	0.0	0.0	0.0
V2	4:Del:R:0	0.006657319363918471	0.00044886640088829546	0.9928938142351932	0.0	0.0	0.0
V2	4:Del:R:1	0.15846931954640836	0.20685187808933	0.6346788023642618	0.0	0.0	0.0
V2	4:Del:R:2	0.0035459911514895723	0.3313568325894518	0.6650971762590586	0.0	0.0	0.0
V2	4:Del:R:3	4.864864864864629e-14	0.059361476279902396	0.9406385237200491	0.0	0.0	0.0
V2	4:Del:R:4	1.5308324768756036e-14	1.0149023638232015e-14	0.9999999999999746	0.0	0.0	0.0
V2	4:Del:R:5	0.18075491759702284	0.7311261913945093	0.08811889100846788	0.0	0.0	0.0
V2	5:Del:R:0	1.5788329606681784e-05	4.044249433514628e-05	0.9999437691760582	0.0	0.0	0.0
V2	5:Del:R:1	0.06118211755632615	0.5307738117987575	0.4080440706449164	0.0	0.0	0.0
V2	5:Del:R:2	0.08447708218500355	0.1476516872462222	0.7678712305687743	0.0	0.0	0.0
V2	5:Del:R:3	0.15132711477641217	0.7034842601118273	0.14518862511176053	0.0	0.0	0.0
V2	5:Del:R:4	0.010330509882079389	0.1563047851039879	0.8333647050139326	0.0	0.0	0.0
V2	5:Del:R:5	0.2211666797519039	0.08322210881683285	0.6956112114312634	0.0	0.0	0.0
V2	2:Ins:R:0	0.08296664922413523	0.03804624937536958	0.8789871014004951	0.0	0.0	0.0
V2	2:Ins:R:1	0.0020458342450209595	0.03918369713575994	0.9587704686192191	0.0	0.0	0.0
V2	2:Ins:R:2	0.15022931179013116	0.39038394190044035	0.45938674630942855	0.0	0.0	0.0
V2	2:Ins:R:3	0.4588627680286381	0.1890241230483462	0.35211310892301567	0.0	0.0	0.0
V2	2:Ins:R:4	0.7195402806733757	0.2713481057655244	0.009111613561099886	0.0	0.0	0.0
V2	2:Ins:R:5	0.6118738715387879	0.2557388212146476	0.13238730724656456	0.0	0.0	0.0
V2	3:Ins:R:0	0.00020177281670309666	0.021173690641682983	0.978624536541614	0.0	0.0	0.0
V2	3:Ins:R:1	0.10485127937950683	0.2806357982916906	0.6145129223288026	0.0	0.0	0.0
V2	3:Ins:R:2	0.09534825897538457	0.25233415853179536	0.65231758249282	0.0	0.0	0.0
V2	3:Ins:R:3	0.6599393512323734	0.006641981369022326	0.33341866739860415	0.0	0.0	0.0
V2	3:Ins:R:4	0.20255926966256577	0.17950457663441735	0.6179361537030169	0.0	0.0	0.0
V2	3:Ins:R:5	0.5277716766275479	0.4378521183561468	0.03437620501630546	0.0	0.0	0.0
V2	4:Ins:R:0	1.9048337634502074e-15	0.005371132464914985	0.9946288675350831	0.0	0.0	0.0
V2	4:Ins:R:1	0.1925339655269878	0.172968864403123	0.6344971700698891	0.0	0.0	0.0
V2	4:Ins:R:2	0.2905708787684413	0.026085097284584132	0.6833440239469745	0.0	0.0	0.0
V2	4:Ins:R:3	0.6272929615487219	0.2967892897576074	0.07591774869367054	0.0	0.0	0.0
V2	4:Ins:R:4	0.34938564035276704	0.1514342426168634	0.4991801170303695	0.0	0.0	0.0
V2	4:Ins:R:5	0.23914273670556857	0.29104379684750376	0.4698134664469277	0.0	0.0	0.0
V2	5:Ins:R:0	4.679121286467738e-15	3.1021364688733743e-15	0.9999999999999923	0.0	0.0	0.0
V2	5:Ins:R:1	0.062177292267560816	0.003247135852784074	0.934575571879655	0.0	0.0	0.0
V2	5:Ins:R:2	0.5279427871381552	0.006364811180337545	0.4656924016815071	0.0	0.0	0.0
V2	5:Ins:R:3	0.5281271138680137	0.12090737208259916	0.35096551404938714	0.0	0.0	0.0
V2	5:Ins:R:4	0.941834326738826	0.004295987547630513	0.05386968571354355	0.0	0.0	0.0
V2	5:Ins:R:5	0.19725144398776004	0.10573880542556419	0.6970097505866758	0.0	0.0	0.0
V2	2:Del:M:1	0.09806407697008519	0.007984651174722013	0.8939512718551927	0.0	0.0	0.0
V2	3:Del:M:1	0.00395129216259511	1.4634415417018926e-05	0.9960340734219878	0.0	0.0	0.0
V2	3:Del:M:2	0.11671730423998798	0.12902313033707835	0.7542595654229336	0.0	0.0	0.0
V2	4:Del:M:1	0.00640889216367624	0.006245950626632363	0.9873451572096913	0.0	0.0	0.0
V2	4:Del:M:2	0.03647703199083772	0.07669974701428126	0.8868232209948811	0.0	0.0	0.0
V2	4:Del:M:3	0.0537987932364876	0.12900756844302327	0.8171936383204891	0.0	0.0	0.0
V2	5:Del:M:1	1.3073158121448335e-06	0.0005562527314171238	0.9994424399527707	0.0	0.0	0.0
V2	5:Del:M:2	8.662273945362246e-10	0.00023800628887971501	0.9997619928448929	0.0	0.0	0.0
V2	5:Del:M:3	2.2722060354867133e-11	0.00030718665286622954	0.9996928133244117	0.0	0.0	0.0
V2	5:Del:M:4	0.0010581544664921237	0.007012576311285045	0.9919292692222228	0.0	0.0	0.0
V2	5:Del:M:5	0.021837289900029613	0.04318029677767839	0.9349824133222919	0.0	0.0	0.0
V3	1:Del:C:0	0.00375335798803542	0.1132450282621661	0.8830016137497986	0.0	0.0	0.0
V3	1:Del:C:1	0.033080715972471426	0.0009451352099312089	0.9659741488175975	0.0	0.0	0.0
V3	1:Del:C:2	1.051249785665377e-15	0.000987730161153874	0.9990122698388451	0.0	0.0	0.0
V3	1:Del:C:3	0.20116840900646077	0.2606941742707014	0.5381374167228378	0.0	0.0	0.0
V3	1:Del:C:4	0.12240190734693565	0.6687080822552083	0.20889001039785607	0.0	0.0	0.0
V3	1:Del:C:5	0.17862111589071675	0.7746392464636853	0.04673963764559785	0.0	0.0	0.0
V3	1:Del:T:0	0.031560199606031854	0.19023552444409805	0.7782042759498702	0.0	0.0	0.0
V3	1:Del:T:1	3.3531194016891367e-16	4.0014566878163416e-16	0.9999999999999992	0.0	0.0	0.0
V3	1:Del:T:2	0.05687418450769736	0.4273471659605798	0.5157786495317229	0.0	0.0	0.0
V3	1:Del:T:3	0.07217443941017708	0.6361164936958148	0.29170906689400816	0.0	0.0	0.0
V3	1:Del:T:4	0.0815637001416679	0.8955715456083977	0.022864754249934373	0.0	0.0	0.0
V3	1:Del:T:5	4.013446622463382e-18	0.9878380163243	0.012161983675699933	0.0	0.0	0.0
V3	1:Ins:C:0	1.2678590059921518e-15	1.5130039497489425e-15	0.9999999999999972	0.0	0.0	0.0
V3	1:Ins:C:1	1.454536896618336e-15	0.09976365362286235	0.900236346377136	0.0	0.0	0.0
V3	1:Ins:C:2	2.254205352886422e-15	0.01784295475698618	0.9821570452430116	0.0	0.0	0.0
V3	1:Ins:C:3	0.6103414425491178	0.3102620343223743	0.07939652312850777	0.0	0.0	0.0
V3	1:Ins:C:4	0.3420047784227089	0.5577436586052008	0.10025156297209026	0.0	0.0	0.0
V3	1:Ins:C:5	0.7193353826393101	0.2669776757075063	0.01368694165318341	0.0	0.0	0.0
V3	1:Ins:T:0	0.29019675440121717	0.16881451427091734	0.5409887313278654	0.0	0.0	0.0
V3	1:Ins:T:1	0.008688129356401	8.515660287291303e-16	0.9913118706435982	0.0	0.0	0.0
V3	1:Ins:T:2	0.08806179578618789	0.295434049272416	0.6165041549413962	0.0	0.0	0.0
V3	1:Ins:T:3	0.6679126110395841	0.17045086729869546	0.1616365216617205	0.0	0.0	0.0
V3	1:Ins:T:4	0.7960945331736597	0.16675640931541602	0.03714905751092416	0.0	0.0	0.0
V3	1:Ins:T:5	0.9757154268621143	0.0034307883265439	0.02085378481134167	0.0	0.0	0.0
V3	2:Del:R:0	0.07512635520655252	0.01793811656948683	0.9069355282239607	0.0	0.0	0.0
V3	2:Del:R:1	0.0840003507448031	0.24573377829097837	0.6702658709642184	0.0	0.0	0.0
V3	2:Del:R:2	0.16735710098301043	0.6547646693986673	0.17787822961832234	0.0	0.0	0.0
V3	2:Del:R:3	0.35817935566737724	0.6203372322127886	0.02148341211983407	0.0	0.0	0.0
V3	2:Del:R:4	0.0456775609446629	0.7378114043781766	0.2165110346771605	0.0	0.0	0.0
V3	2:Del:R:5	4.2069310141690105e-15	5.935458560776217e-15	0.9999999999999898	0.0	0.0	0.0
V3	3:Del:R:0	0.0121999564396538	0.0011909832909967005	0.9866090602693496	0.0	0.0	0.0
V3	3:Del:R:1	0.4439195459449109	0.44322617149883564	0.11285428255625345	0.0	0.0	0.0
V3	3:Del:R:2	0.22530015671894088	0.6705539388955725	0.10414590438548672	0.0	0.0	0.0
V3	3:Del:R:3	0.36639461518002225	0.39731535366830334	0.2362900311516744	0.0	0.0	0.0
V3	3:Del:R:4	1.3077260755010674e-12	1.568481123788289e-12	0.9999999999971239	0.0	0.0	0.0
V3	3:Del:R:5	3.851325145442467e-14	4.595992243050678e-14	0.9999999999999155	0.0	0.0	0.0
V3	4:Del:R:0	0.015502141227858212	0.0018814032984662422	0.9826164554736756	0.0	0.0	0.0
V3	4:Del:R:1	0.19795273660594803	0.4651020893048541	0.33694517408919783	0.0	0.0	0.0
V3	4:Del:R:2	0.0040174165441138115	0.6757369254132138	0.32024565804267235	0.0	0.0	0.0
V3	4:Del:R:3	9.602552944588575e-14	0.21090803597328986	0.7890919640266141	0.0	0.0	0.0
V3	4:Del:R:4	3.601958769118874e-14	4.29841001148627e-14	0.9999999999999211	0.0	0.0	0.0
V3	4:Del:R:5	0.11781454694848548	0.8577755109713381	0.024409942080176397	0.0	0.0	0.0
V3	5:Del:R:0	3.7143357469989854e-05	0.00017125979192749816	0.9997915968506026	0.0	0.0	0.0
V3	5:Del:R:1	0.05141381597478198	0.8028553883588131	0.14573079566640496	0.0	0.0	0.0
V3	5:Del:R:2	0.12485612990628175	0.3928094103200875	0.48233445977363093	0.0	0.0	0.0
V3	5:Del:R:3	0.10229616091709318	0.855991542074032	0.04171229700887468	0.0	0.0	0.0
V3	5:Del:R:4	0.01599498949382344	0.43561916724335875	0.5483858432628178	0.0	0.0	0.0
V3	5:Del:R:5	0.3317825805311819	0.2247217478358165	0.4434956716330016	0.0	0.0	0.0
V3	2:Ins:R:0	0.1580258685010584	0.13043945950034758	0.7115346719985941	0.0	0.0	0.0
V3	2:Ins:R:1	0.004261675786825112	0.14692235439439644	0.8488159698187784	0.0	0.0	0.0
V3	2:Ins:R:2	0.14332672886365252	0.6704045629189592	0.18626870821738817	0.0	0.0	0.0
V3	2:Ins:R:3	0.4836476493268957	0.35862123158980885	0.1577311190832955	0.0	0.0	0.0
V3	2:Ins:R:4	0.5937588231599981	0.4030456741510805	0.0031955026889215277	0.0	0.0	0.0
V3	2:Ins:R:5	0.542216242628658	0.4079244898825468	0.04985926748879518	0.0	0.0	0.0
V3	3:Ins:R:0	0.0004442086299865504	0.08390607455301509	0.9156497168169984	0.0	0.0	0.0
V3	3:Ins:R:1	0.1203577219542376	0.5798501844321532	0.2997920936136093	0.0	0.0	0.0
V3	3:Ins:R:2	0.11532416725578168	0.5493588307541573	0.33531700199006104	0.0	0.0	0.0
V3	3:Ins:R:3	0.8111370379661428	0.014694687854121435	0.17416827417973585	0.0	0.0	0.0
V3	3:Ins:R:4	0.2569602225511259	0.4098847950428291	0.3331549824060449	0.0	0.0	0.0
V3	3:Ins:R:5	0.39666710045596587	0.5923522770073282	0.010980622536705934	0.0	0.0	0.0
V3	4:Ins:R:0	4.4054081672037794e-15	0.022359775591849998	0.9776402244081456	0.0	0.0	0.0
V3	4:Ins:R:1	0.24890006978898294	0.40249278690207413	0.348607143308943	0.0	0.0	0.0
V3	4:Ins:R:2	0.46273281351084483	0.07477271953420273	0.4624944669549525	0.0	0.0	0.0
V3	4:Ins:R:3	0.5254683700799044	0.44750397187611524	0.027027658043980253	0.0	0.0	0.0
V3	4:Ins:R:4	0.4188679467800934	0.32678993442186877	0.2543421187980378	0.0	0.0	0.0
V3	4:Ins:R:5	0.2484103572124828	0.5441809781205365	0.20740866466698077	0.0	0.0	0.0
V3	5:Ins:R:0	1.100969714462979e-14	1.3138460338757603e-14	0.9999999999999758	0.0	0.0	0.0
V3	5:Ins:R:1	0.1336523064123478	0.012563701702613825	0.8537839918850383	0.0	0.0	0.0
V3	5:Ins:R:2	0.7160306313481317	0.015538273809235767	0.26843109484263245	0.0	0.0	0.0
V3	5:Ins:R:3	0.590138431128626	0.24318720436492405	0.16667436450645	0.0	0.0	0.0
V3	5:Ins:R:4	0.9685052960333685	0.007951755242097045	0.023542948724534347	0.0	0.0	0.0
V3	5:Ins:R:5	0.2884592470332794	0.278337152020387	0.4332036009463337	0.0	0.0	0.0
V3	2:Del:M:1	0.19916917258532987	0.0291904390535036	0.7716403883611664	0.0	0.0	0.0
V3	3:Del:M:1	0.009247285454085844	6.164856969390565e-05	0.9906910659762203	0.0	0.0	0.0
V3	3:Del:M:2	0.17433001891470803	0.3468782012864971	0.4787917797987949	0.0	0.0	0.0
V3	4:Del:M:1	0.014656491113015625	0.025710948401776394	0.9596325604852078	0.0	0.0	0.0
V3	4:Del:M:2	0.0661491134398253	0.2503634747802498	0.6834874117799249	0.0	0.0	0.0
V3	4:Del:M:3	0.0849472899010506	0.3666609747548733	0.548391735344076	0.0	0.0	0.0
V3	5:Del:M:1	3.0705059651683935e-06	0.002351657621947959	0.997645271872087	0.0	0.0	0.0
V3	5:Del:M:2	2.0366138682880055e-09	0.0010072510302875821	0.9989927469330986	0.0	0.0	0.0
V3	5:Del:M:3	5.3410589885198715e-11	0.001299734097206338	0.9987002658493832	0.0	0.0	0.0
V3	5:Del:M:4	0.002431137711043744	0.029000841248837846	0.9685680210401184	0.0	0.0	0.0
V3	5:Del:M:5	0.043944455908060356	0.15640962691592675	0.7996459171760129	0.0	0.0	0.0
V4	1:Del:C:0	0.00015327580762625106	0.002906882019333025	0.25526220631029517	0.0	0.7361328762758643	0.005544759586881296
V4	1:Del:C:1	0.004327306102489109	7.771257432478982e-05	0.8944985018368231	0.0	0.10106956881869775	2.6910667665291894e-05
V4	1:Del:C:2	1.4587276102727036e-16	8.615118091916995e-05	0.9813196651611407	0.0	0.01690626114407411	0.0016879225138658554
V4	1:Del:C:3	0.04721967528093188	0.0384635333982502	0.8941858670772191	0.0	0.02013092424359874	0.0
V4	1:Del:C:4	0.04534205367061284	0.15570559200805534	0.5477748260855018	0.0	0.24306930784956615	0.008108220386263888
V4	1:Del:C:5	0.16730285421987157	0.4560628373498868	0.3099040771493873	0.0	0.05744121905244187	0.009289012228412526
V4	1:Del:T:0	0.005547665979575798	0.02101923084433467	0.9683571708625961	0.0	0.0016456350740518906	0.0034302972394416615
V4	1:Del:T:1	4.357350515474035e-17	3.268483036639565e-17	0.9199090156798849	0.0	0.07716134130529989	0.002929643014815134
V4	1:Del:T:2	0.013729767028175601	0.06484603854767323	0.8814196798352203	0.0	0.03099126928483643	0.00901324530409414
V4	1:Del:T:3	0.028425553812060706	0.1574768823744632	0.8132926365459218	0.0	0.0	0.0008049272675544075
V4	1:Del:T:4	0.08981643360009992	0.6198888289249188	0.17823657232714574	0.0	0.11205816514783559	2.1786653816771824e-45
V4	1:Del:T:5	5.663269106348746e-18	0.8761734312243075	0.12148580069836155	0.0	4.817845264743409e-07	0.0023402862928044725
V4	1:Ins:C:0	1.7910010752081288e-16	1.3434440520982855e-16	0.9999914423487233	0.0	5.220324753015842e-06	3.3373265233590683e-06
V4	1:Ins:C:1	2.1918717290056657e-16	0.009449685943274307	0.9603252165991156	0.0	0.030222368657015677	2.7288005941631935e-06
