NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	53.781	16.933	12.915	10.482	0.102	0.992	80000.0
2	60.221	19.424	15.154	12.575	0.112	0.987	80000.0
3	55.323	17.279	13.727	11.008	0.104	0.991	70000.0
4	58.035	18.324	14.692	12.058	0.105	0.988	40000.0
5	51.79	16.404	12.336	10.126	0.102	0.993	50000.0
6	59.01	18.547	15.567	12.493	0.11	0.989	40000.0
7	60.35	19.114	15.604	12.365	0.112	0.989	50000.0
8	66.929	20.898	18.866	14.732	0.11	0.984	60000.0
9	57.179	18.116	14.143	11.544	0.107	0.99	50000.0
10	56.648	17.687	14.215	11.22	0.103	0.991	50000.0
