MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	1.17E-02	1.56E-07	7.32E-07	2.74E-27	2.64E-07	5.04E-02	9.08E-03	5.09E-03	4.88E-02	6.33E-02	8.17E-03	1.84E-02	4.45E-03	3.24E-02	2.07E-10	7.89E-03	3.84E-03	9.97E-46	2.13E-02
1:Del:C:1	1.44E-06	0.00E+00	3.27E-04	5.57E-08	7.91E-08	3.38E-02	1.10E-02	1.62E-03	1.64E-02	1.43E-02	1.02E-02	4.20E-46	1.44E-03	4.57E-02	2.58E-07	5.63E-02	1.89E-03	4.07E-02	3.97E-03
1:Del:C:2	3.77E-09	2.25E-08	5.13E-05	0.00E+00	6.76E-04	1.97E-03	7.88E-04	5.56E-04	5.95E-03	1.40E-03	8.80E-04	9.63E-04	5.50E-04	6.43E-04	0.00E+00	1.06E-03	1.86E-03	3.92E-03	3.93E-04
1:Del:C:3	4.71E-04	2.01E-03	9.71E-08	0.00E+00	0.00E+00	5.20E-03	1.66E-03	2.19E-03	1.96E-02	1.06E-05	6.26E-03	1.61E-03	3.84E-03	9.24E-03	4.56E-03	2.89E-03	2.32E-03	1.85E-02	1.41E-02
1:Del:C:4	3.45E-04	1.67E-03	4.11E-05	5.35E-07	0.00E+00	1.25E-02	2.59E-08	6.55E-03	6.37E-03	1.42E-02	2.67E-03	7.60E-04	9.04E-03	8.00E-03	2.66E-03	0.00E+00	4.27E-03	3.13E-03	1.52E-02
1:Del:C:5	0.00E+00	2.08E-03	8.87E-04	0.00E+00	0.00E+00	0.00E+00	7.25E-04	6.85E-03	2.49E-03	0.00E+00	1.70E-02	1.48E-02	2.90E-03	0.00E+00	1.15E-06	2.49E-03	7.96E-03	1.84E-03	1.73E-03
1:Del:T:0	5.18E-03	2.08E-03	6.94E-04	1.51E-02	1.39E-02	1.66E-02	4.13E-03	2.91E-03	1.74E-02	2.82E-02	2.78E-02	5.47E-02	2.62E-03	4.87E-02	0.00E+00	1.11E-02	1.26E-02	2.51E-02	2.33E-02
1:Del:T:1	4.05E-08	2.23E-03	2.10E-08	7.26E-08	1.11E-07	2.92E-02	2.72E-07	2.32E-04	7.42E-03	1.99E-02	2.80E-46	2.09E-04	3.09E-03	2.68E-02	3.85E-07	4.03E-03	2.58E-03	2.00E-02	4.29E-02
1:Del:T:2	1.70E-03	3.51E-03	5.01E-08	8.14E-08	1.38E-07	2.28E-02	4.82E-05	1.28E-03	1.24E-02	2.26E-02	7.92E-03	3.88E-03	1.08E-02	2.81E-02	1.40E-46	5.51E-03	1.48E-02	4.52E-02	2.23E-02
1:Del:T:3	7.27E-04	6.33E-03	8.35E-04	3.21E-02	2.78E-02	1.94E-02	2.69E-03	2.40E-02	1.97E-02	2.18E-02	2.64E-02	6.21E-02	1.28E-02	5.68E-02	4.04E-03	3.10E-46	3.14E-02	1.48E-03	2.52E-03
1:Del:T:4	4.87E-02	7.34E-03	2.01E-03	4.07E-46	4.32E-04	2.43E-02	5.50E-04	1.84E-02	7.27E-03	3.20E-02	2.22E-02	1.11E-02	3.06E-03	2.42E-02	7.49E-02	1.49E-02	2.07E-02	8.40E-02	7.11E-03
1:Del:T:5	9.88E-03	1.11E-02	3.10E-46	1.52E-03	3.17E-03	4.76E-46	3.89E-18	5.74E-02	1.91E-08	1.85E-02	1.53E-02	1.39E-02	6.57E-02	1.42E-02	4.09E-02	3.55E-02	3.24E-02	4.26E-02	1.03E-01
1:Ins:C:0	5.73E-08	6.64E-04	1.75E-07	2.68E-07	7.37E-08	0.00E+00	9.07E-04	2.57E-04	0.00E+00	8.56E-08	2.68E-04	5.16E-08	3.50E-03	9.47E-05	1.15E-07	1.98E-03	1.24E-03	3.51E-04	2.46E-04
1:Ins:C:1	5.29E-09	0.00E+00	2.88E-04	3.99E-04	6.57E-05	1.73E-04	4.75E-04	7.36E-04	4.74E-04	8.10E-04	6.71E-04	0.00E+00	1.36E-08	1.83E-03	0.00E+00	1.48E-03	6.28E-04	1.49E-03	3.54E-03
1:Ins:C:2	8.01E-08	1.22E-07	6.96E-08	1.90E-08	6.34E-08	1.38E-04	7.07E-08	7.02E-05	2.41E-04	3.48E-07	5.97E-04	1.40E-46	1.01E-03	3.41E-08	4.97E-08	8.03E-04	1.53E-04	1.39E-03	4.00E-04
1:Ins:C:3	1.68E-03	1.94E-04	8.12E-07	2.26E-08	1.00E-07	1.55E-04	0.00E+00	1.07E-03	7.01E-08	3.54E-04	3.04E-07	5.50E-05	4.09E-04	5.12E-04	3.46E-03	0.00E+00	8.54E-04	7.93E-04	2.72E-04
1:Ins:C:4	3.16E-08	2.48E-03	3.41E-04	1.63E-08	0.00E+00	1.45E-04	1.06E-03	3.49E-03	2.09E-03	2.57E-03	1.06E-03	1.64E-03	6.02E-04	7.45E-04	0.00E+00	9.45E-04	4.59E-03	6.36E-04	1.89E-03
1:Ins:C:5	2.58E-04	1.75E-03	4.36E-03	0.00E+00	2.51E-08	0.00E+00	1.40E-46	2.90E-02	1.42E-02	0.00E+00	5.24E-03	5.13E-04	3.50E-03	4.60E-03	8.82E-03	1.95E-04	3.30E-02	2.61E-02	4.95E-02
1:Ins:T:0	6.20E-04	1.88E-04	1.68E-04	1.29E-07	0.00E+00	3.29E-03	2.95E-03	9.34E-03	2.27E-03	8.12E-03	6.68E-03	1.03E-03	5.40E-03	6.91E-03	4.65E-03	5.85E-07	1.63E-02	3.09E-03	8.75E-03
1:Ins:T:1	3.53E-08	2.83E-08	4.41E-08	2.85E-08	0.00E+00	1.17E-02	1.52E-05	6.82E-04	1.50E-02	2.25E-03	4.11E-07	2.38E-06	5.40E-04	9.00E-03	7.25E-05	1.73E-03	1.67E-03	4.82E-03	4.98E-03
1:Ins:T:2	4.50E-03	5.40E-04	1.16E-04	4.66E-08	0.00E+00	3.08E-04	3.62E-04	2.28E-03	6.32E-03	1.85E-06	5.79E-03	5.40E-04	2.89E-03	0.00E+00	8.32E-08	0.00E+00	3.28E-03	2.03E-03	8.71E-04
1:Ins:T:3	0.00E+00	5.11E-05	9.80E-04	0.00E+00	0.00E+00	1.24E-03	3.97E-08	6.12E-04	3.63E-03	4.93E-04	1.31E-03	3.15E-08	1.31E-03	8.22E-04	7.93E-09	1.21E-03	2.87E-03	3.11E-03	1.14E-03
1:Ins:T:4	9.32E-03	5.96E-04	5.20E-03	6.40E-08	1.40E-46	4.28E-03	0.00E+00	1.65E-03	2.65E-03	3.82E-04	5.63E-03	3.62E-06	1.40E-03	4.34E-07	2.42E-03	0.00E+00	6.70E-03	7.05E-03	1.42E-02
1:Ins:T:5	1.66E-06	3.99E-07	9.94E-03	2.30E-07	4.69E-46	1.92E-07	1.77E-03	2.53E-02	1.96E-02	8.39E-08	9.15E-02	4.27E-07	8.20E-02	7.60E-06	3.72E-02	1.86E-05	7.84E-02	1.74E-03	3.05E-06
2:Del:R:0	1.04E-03	0.00E+00	3.87E-04	9.28E-08	5.34E-08	3.78E-03	4.18E-04	8.43E-04	1.13E-02	1.44E-02	2.68E-03	3.17E-02	6.54E-04	1.07E-02	2.20E-07	9.88E-04	2.51E-03	4.40E-06	6.56E-04
2:Del:R:1	2.96E-08	1.00E-03	3.27E-08	0.00E+00	0.00E+00	1.67E-03	1.56E-03	2.20E-03	5.67E-04	1.08E-02	1.18E-02	2.28E-02	6.45E-04	2.97E-03	2.15E-03	3.43E-06	5.23E-06	0.00E+00	2.03E-02
2:Del:R:2	7.86E-04	1.05E-07	1.54E-03	1.16E-07	2.32E-08	7.86E-04	1.43E-04	3.04E-03	1.88E-03	8.56E-03	1.08E-03	1.02E-03	1.60E-03	0.00E+00	1.73E-08	1.62E-06	1.28E-03	3.57E-03	2.50E-04
2:Del:R:3	7.23E-08	5.43E-05	1.32E-04	9.33E-05	2.60E-08	1.05E-07	5.17E-05	9.60E-05	1.18E-07	2.57E-04	5.46E-04	9.13E-07	1.85E-03	0.00E+00	2.99E-04	2.37E-07	8.42E-04	2.33E-06	1.22E-03
2:Del:R:4	3.14E-08	9.89E-05	2.91E-08	1.07E-08	3.79E-08	1.48E-04	0.00E+00	5.30E-04	1.95E-07	2.57E-08	3.68E-04	1.79E-08	4.71E-08	1.74E-06	8.37E-09	1.88E-08	3.41E-07	7.38E-04	8.29E-04
2:Del:R:5	3.60E-03	0.00E+00	1.68E-07	9.52E-08	7.55E-08	8.18E-08	5.12E-07	1.64E-04	2.20E-03	6.05E-07	5.69E-08	1.40E-46	8.71E-04	3.10E-46	4.31E-02	1.30E-06	6.31E-05	4.73E-08	1.89E-07
3:Del:R:0	0.00E+00	1.73E-08	3.26E-08	7.67E-04	1.38E-04	8.62E-04	3.93E-03	3.59E-05	4.35E-04	1.64E-03	5.90E-03	2.86E-08	6.22E-04	1.77E-03	7.50E-04	2.66E-05	1.40E-04	1.41E-03	4.79E-03
3:Del:R:1	5.77E-04	3.36E-04	2.70E-03	8.09E-04	9.42E-08	3.52E-03	1.87E-46	1.93E-03	2.74E-03	3.16E-02	1.86E-02	4.59E-03	1.92E-03	7.30E-03	6.22E-04	6.97E-03	1.16E-03	8.00E-04	5.24E-05
3:Del:R:2	0.00E+00	1.74E-04	8.10E-08	0.00E+00	1.21E-06	9.50E-04	2.86E-07	8.18E-04	1.48E-03	6.00E-03	1.03E-02	2.38E-03	1.41E-03	4.85E-04	4.76E-03	3.59E-04	6.72E-03	9.98E-07	3.74E-04
3:Del:R:3	4.00E-08	9.34E-05	6.53E-05	1.28E-04	7.64E-07	1.18E-04	0.00E+00	3.81E-04	0.00E+00	0.00E+00	1.60E-08	2.36E-04	6.93E-05	3.21E-07	9.08E-08	4.22E-08	1.33E-03	1.42E-03	3.82E-04
