MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
2:Del:R:0	2.10E-07	6.33E-04	0.00E+00	2.65E-05	3.58E-03	2.82E-03	4.52E-03	2.73E-03	1.18E-02	3.07E-03	4.45E-03	1.47E-03	2.30E-02	5.38E-03	9.99E-03	1.07E-02	3.82E-03	0.00E+00	6.88E-03
2:Del:R:1	6.58E-08	0.00E+00	3.77E-04	1.63E-05	1.09E-04	3.55E-03	1.59E-03	9.41E-04	9.39E-03	4.81E-03	6.49E-04	7.66E-07	6.56E-04	4.43E-03	1.10E-02	1.34E-02	1.83E-03	1.38E-03	2.21E-02
2:Del:R:2	0.00E+00	4.36E-04	6.06E-04	1.46E-04	7.93E-04	0.00E+00	6.13E-08	5.84E-04	1.09E-05	4.43E-04	1.12E-03	0.00E+00	3.30E-03	5.63E-03	4.52E-04	3.08E-03	5.43E-04	1.76E-03	3.99E-08
2:Del:R:3	4.19E-08	1.89E-06	3.36E-06	4.31E-08	1.12E-07	4.97E-08	3.15E-08	5.28E-04	1.33E-04	4.07E-07	1.61E-07	1.70E-03	6.39E-07	1.95E-08	2.96E-04	1.91E-03	2.99E-03	3.78E-05	4.87E-04
2:Del:R:4	2.23E-08	2.42E-07	6.55E-05	4.55E-08	2.90E-07	5.22E-04	1.37E-04	0.00E+00	4.90E-08	5.88E-04	6.88E-07	6.20E-07	2.87E-04	6.19E-08	5.59E-04	1.20E-03	3.79E-04	5.90E-04	2.87E-07
2:Del:R:5	5.21E-04	6.15E-08	2.04E-07	4.59E-08	2.81E-08	5.67E-04	3.27E-04	9.46E-08	3.46E-04	7.61E-08	2.75E-08	5.23E-04	1.75E-07	1.59E-07	3.14E-04	3.45E-07	1.88E-03	6.33E-07	3.05E-04
3:Del:R:0	8.58E-04	3.66E-08	1.61E-07	1.72E-08	2.58E-03	6.98E-03	2.22E-03	6.34E-03	1.43E-03	2.27E-03	1.46E-02	3.58E-06	3.97E-03	4.80E-03	2.05E-02	8.70E-04	1.87E-03	2.73E-02	2.53E-03
3:Del:R:1	0.00E+00	2.82E-24	8.27E-04	6.60E-05	3.72E-04	8.59E-03	1.76E-03	6.16E-05	5.66E-04	1.84E-03	7.14E-03	7.41E-03	3.06E-02	2.10E-05	6.70E-03	8.95E-03	7.47E-03	2.82E-03	1.88E-03
3:Del:R:2	1.24E-03	3.07E-08	5.65E-04	5.47E-08	1.03E-03	3.11E-04	6.31E-04	0.00E+00	1.89E-03	1.25E-03	2.12E-03	3.96E-03	1.04E-03	1.47E-03	1.04E-03	7.69E-08	2.57E-03	1.28E-03	4.49E-03
3:Del:R:3	3.70E-08	9.18E-08	9.67E-08	3.91E-08	2.47E-04	4.16E-04	1.23E-04	5.66E-04	2.15E-08	4.37E-04	2.33E-07	1.14E-07	5.94E-04	1.73E-04	2.65E-06	8.75E-08	9.05E-04	3.97E-04	6.07E-04
3:Del:R:4	4.01E-08	5.35E-08	4.05E-08	4.08E-08	2.57E-08	1.43E-07	1.29E-07	1.95E-08	4.04E-08	1.20E-07	5.87E-08	2.08E-07	2.95E-07	2.44E-07	1.03E-07	1.50E-07	3.38E-07	2.06E-07	1.54E-07
3:Del:R:5	4.01E-08	5.35E-08	4.05E-08	4.08E-08	2.57E-08	1.43E-07	1.29E-07	1.95E-08	4.04E-08	1.20E-07	5.87E-08	2.08E-07	2.95E-07	2.44E-07	1.03E-07	1.50E-07	3.38E-07	2.06E-07	1.54E-07
4:Del:R:0	3.66E-08	2.74E-08	7.00E-08	1.44E-04	3.27E-04	1.07E-08	2.23E-03	2.87E-04	1.22E-03	9.77E-03	4.36E-04	2.48E-04	1.46E-03	8.90E-03	3.91E-03	2.08E-03	1.99E-07	1.56E-03	2.14E-02
4:Del:R:1	0.00E+00	0.00E+00	2.27E-04	2.04E-07	6.86E-04	1.97E-04	6.09E-04	1.86E-03	0.00E+00	2.79E-04	3.27E-03	1.56E-03	5.19E-03	1.41E-03	1.76E-03	5.91E-05	7.76E-03	2.13E-03	2.36E-03
4:Del:R:2	4.30E-08	1.32E-07	6.60E-05	1.58E-08	3.03E-04	5.89E-04	0.00E+00	1.65E-04	8.02E-08	5.36E-04	8.09E-05	6.59E-08	5.87E-04	0.00E+00	1.45E-03	8.58E-05	0.00E+00	1.63E-03	1.04E-03
4:Del:R:3	4.01E-08	5.35E-08	4.05E-08	4.08E-08	2.57E-08	1.43E-07	1.29E-07	1.95E-08	4.04E-08	1.20E-07	5.87E-08	2.08E-07	2.95E-07	2.44E-07	1.03E-07	1.50E-07	3.38E-07	2.06E-07	1.54E-07
4:Del:R:4	4.01E-08	5.35E-08	4.05E-08	4.08E-08	2.57E-08	1.43E-07	1.29E-07	1.95E-08	4.04E-08	1.20E-07	5.87E-08	2.08E-07	2.95E-07	2.44E-07	1.03E-07	1.50E-07	3.38E-07	2.06E-07	1.54E-07
4:Del:R:5	8.92E-05	1.98E-07	1.13E-04	2.52E-04	2.72E-08	2.65E-04	7.13E-04	3.76E-07	2.23E-07	0.00E+00	4.38E-08	6.11E-04	8.63E-07	6.96E-07	7.03E-08	3.27E-04	6.27E-05	1.02E-03	2.42E-03
5:Del:R:0	0.00E+00	7.86E-08	1.40E-46	1.77E-07	1.39E-07	6.64E-03	3.65E-02	3.62E-06	4.31E-02	3.22E-02	5.39E-07	2.48E-02	5.35E-03	1.66E-02	2.31E-02	5.71E-04	3.76E-06	9.20E-03	3.31E-02
5:Del:R:1	2.33E-08	0.00E+00	3.12E-04	7.10E-08	8.06E-05	1.08E-04	6.72E-04	2.80E-46	5.36E-04	1.02E-03	9.99E-05	4.90E-06	6.95E-04	9.38E-04	8.10E-04	1.92E-03	6.78E-03	1.95E-04	2.27E-03
5:Del:R:2	2.53E-08	3.72E-04	1.69E-04	8.25E-08	4.73E-08	3.79E-03	1.33E-04	0.00E+00	2.61E-04	2.06E-07	8.92E-04	9.13E-08	6.52E-07	2.10E-03	1.65E-04	2.45E-03	5.65E-04	2.15E-04	2.42E-08
5:Del:R:3	4.95E-08	1.80E-07	8.51E-08	3.86E-08	3.10E-08	1.69E-04	1.35E-07	2.10E-06	1.89E-08	1.25E-07	3.04E-06	2.04E-07	2.02E-04	2.52E-07	2.24E-04	2.67E-04	3.58E-07	9.92E-08	9.95E-08
5:Del:R:4	4.01E-08	5.35E-08	4.05E-08	4.08E-08	2.57E-08	1.43E-07	1.29E-07	1.95E-08	4.04E-08	1.20E-07	5.87E-08	2.08E-07	2.95E-07	2.44E-07	1.03E-07	1.50E-07	3.38E-07	2.06E-07	1.54E-07
5:Del:R:5	4.01E-08	5.35E-08	4.05E-08	4.08E-08	2.57E-08	1.43E-07	1.29E-07	1.95E-08	4.04E-08	1.20E-07	5.87E-08	2.08E-07	2.95E-07	2.44E-07	1.03E-07	1.50E-07	3.38E-07	2.06E-07	1.54E-07
2:Ins:R:0	2.19E-04	4.50E-08	4.90E-08	4.17E-05	1.95E-08	1.51E-03	7.09E-04	3.34E-04	7.79E-04	2.22E-03	1.58E-03	2.37E-03	2.93E-03	7.96E-03	1.59E-04	1.64E-06	2.06E-03	6.14E-03	1.19E-03
2:Ins:R:1	2.88E-02	3.28E-07	4.17E-08	2.59E-08	3.05E-03	4.54E-07	3.86E-08	6.34E-07	2.37E-45	1.40E-46	7.72E-07	2.98E-02	2.69E-02	1.06E-01	1.20E-02	1.49E-06	4.43E-08	5.77E-07	3.58E-02
2:Ins:R:2	1.22E-03	1.22E-07	2.92E-08	1.05E-08	6.69E-04	1.44E-06	6.00E-04	1.17E-04	9.44E-07	2.81E-04	2.42E-08	3.09E-07	3.12E-03	4.45E-03	8.42E-04	2.18E-07	9.82E-05	7.73E-09	1.65E-03
2:Ins:R:3	4.06E-08	9.03E-07	3.80E-04	3.94E-08	1.63E-04	1.83E-03	7.88E-07	4.07E-08	2.90E-04	1.22E-04	1.85E-07	2.02E-07	2.54E-04	2.86E-08	6.67E-04	1.65E-03	1.04E-06	2.92E-04	1.17E-03
2:Ins:R:4	3.73E-04	3.74E-06	3.73E-04	2.04E-08	3.83E-04	3.77E-07	4.20E-04	3.15E-04	5.60E-08	0.00E+00	3.76E-07	5.36E-03	3.94E-07	3.50E-04	7.87E-04	3.25E-03	6.98E-03	1.61E-03	3.37E-04
2:Ins:R:5	0.00E+00	6.25E-04	1.80E-03	1.18E-03	0.00E+00	3.44E-03	3.82E-03	1.40E-46	7.40E-04	9.98E-04	6.26E-04	8.09E-03	1.40E-46	6.92E-03	2.80E-03	2.47E-02	6.03E-02	2.93E-02	7.57E-03
3:Ins:R:0	2.83E-08	4.27E-08	4.82E-08	9.92E-08	6.60E-04	2.62E-07	3.20E-04	5.13E-04	1.56E-07	1.77E-03	3.72E-05	1.17E-07	1.30E-03	3.01E-06	1.50E-03	3.52E-04	5.89E-04	3.40E-04	8.94E-04
3:Ins:R:1	8.59E-08	5.77E-07	3.79E-04	1.24E-04	9.15E-05	1.19E-03	6.20E-04	4.75E-04	6.45E-06	2.16E-07	1.56E-03	0.00E+00	1.47E-03	3.39E-03	0.00E+00	9.06E-04	2.92E-03	7.43E-04	3.08E-03
3:Ins:R:2	5.63E-08	1.50E-04	4.77E-08	2.15E-08	6.17E-08	5.74E-07	1.14E-04	4.71E-04	2.93E-07	4.40E-05	5.13E-04	2.82E-07	5.82E-04	2.23E-06	2.52E-07	9.82E-04	1.06E-03	1.67E-07	2.20E-04
3:Ins:R:3	4.01E-08	5.35E-08	4.05E-08	4.08E-08	2.57E-08	1.43E-07	1.29E-07	1.95E-08	4.04E-08	1.20E-07	5.87E-08	2.08E-07	2.95E-07	2.44E-07	1.03E-07	1.50E-07	3.38E-07	2.06E-07	1.54E-07
3:Ins:R:4	1.42E-04	7.20E-08	7.73E-08	5.81E-08	1.97E-08	1.83E-07	1.05E-04	2.85E-07	7.81E-08	3.28E-04	3.98E-04	1.59E-04	2.06E-07	2.23E-04	2.67E-04	1.77E-07	2.21E-07	2.59E-07	4.84E-04
3:Ins:R:5	3.11E-08	2.71E-04	1.02E-04	1.04E-04	0.00E+00	2.08E-03	5.47E-04	0.00E+00	7.18E-04	0.00E+00	0.00E+00	1.43E-07	1.17E-07	1.39E-08	1.44E-07	6.79E-03	8.17E-03	1.02E-03	2.45E-07
4:Ins:R:0	6.14E-07	3.96E-07	1.19E-07	6.29E-02	4.14E-04	1.33E-06	1.23E-03	1.25E-03	5.43E-03	7.14E-03	1.43E-08	3.02E-06	1.79E-07	3.11E-02	8.49E-04	3.27E-02	7.48E-02	1.36E-06	1.10E-02
4:Ins:R:1	0.00E+00	6.63E-05	5.58E-07	7.27E-08	1.27E-03	2.53E-07	8.25E-04	5.67E-08	1.29E-03	2.38E-03	2.17E-03	2.56E-04	9.59E-04	2.40E-03	2.01E-03	3.45E-03	0.00E+00	1.25E-03	3.41E-03
4:Ins:R:2	4.31E-08	1.15E-04	8.63E-05	2.67E-08	1.53E-07	8.82E-07	1.30E-07	0.00E+00	1.79E-04	1.97E-04	9.29E-08	9.28E-08	1.71E-03	2.56E-07	1.58E-04	1.20E-03	1.15E-03	1.13E-04	1.48E-07
4:Ins:R:3	3.61E-05	2.71E-05	6.01E-08	5.35E-08	1.34E-04	1.32E-07	7.12E-08	2.25E-05	4.04E-08	1.27E-07	4.02E-04	1.83E-04	2.60E-07	4.46E-07	1.07E-04	1.55E-07	3.69E-07	2.12E-07	1.76E-07
4:Ins:R:4	4.76E-05	4.90E-05	0.00E+00	1.33E-04	4.01E-09	7.87E-04	9.31E-05	0.00E+00	3.41E-09	2.92E-04	7.63E-09	7.52E-06	5.38E-08	1.25E-04	0.00E+00	8.74E-04	7.49E-04	6.75E-04	2.39E-03
4:Ins:R:5	6.54E-05	4.90E-04	0.00E+00	5.88E-08	0.00E+00	5.81E-03	1.52E-03	4.59E-04	3.97E-04	2.48E-08	2.19E-03	1.83E-03	2.28E-03	1.88E-03	4.16E-04	2.93E-03	0.00E+00	4.93E-04	1.58E-03
5:Ins:R:0	3.47E-04	5.95E-08	6.99E-08	4.97E-08	2.72E-08	1.83E-04	1.72E-07	1.98E-08	2.82E-08	5.60E-08	7.01E-08	1.92E-07	3.55E-07	3.18E-04	1.66E-07	3.29E-07	2.90E-07	2.73E-04	2.03E-04
5:Ins:R:1	1.20E-02	1.30E-07	5.18E-08	3.09E-08	2.80E-46	1.42E-07	3.20E-07	1.23E-07	4.95E-03	4.09E-03	5.25E-03	1.10E-01	1.57E-03	1.75E-02	3.36E-04	1.27E-02	3.88E-07	1.23E-02	4.47E-07
5:Ins:R:2	3.57E-08	1.56E-07	1.77E-07	1.59E-03	4.81E-04	4.36E-03	4.98E-06	1.91E-04	1.34E-03	2.13E-04	2.85E-08	4.75E-08	6.62E-04	4.84E-07	4.46E-04	6.13E-07	4.46E-04	1.82E-02	6.10E-04
5:Ins:R:3	4.53E-07	8.44E-05	4.57E-08	1.20E-07	1.88E-08	2.32E-03	4.89E-04	1.42E-08	5.35E-04	7.21E-07	6.32E-08	3.48E-06	2.99E-03	2.11E-04	4.39E-07	9.58E-04	4.85E-07	1.33E-07	1.92E-04
5:Ins:R:4	4.82E-08	4.83E-05	6.98E-08	5.93E-05	9.86E-05	8.39E-08	9.43E-08	2.59E-08	4.38E-08	6.78E-08	5.99E-08	1.94E-07	9.89E-04	7.02E-07	1.08E-07	3.16E-04	1.55E-03	5.29E-07	9.62E-09
5:Ins:R:5	4.01E-08	5.35E-08	4.05E-08	4.08E-08	2.57E-08	1.43E-07	1.29E-07	1.95E-08	4.04E-08	1.20E-07	5.87E-08	2.08E-07	2.95E-07	2.44E-07	1.03E-07	1.50E-07	3.38E-07	2.06E-07	1.54E-07
2:Del:M:1	1.71E-08	2.07E-04	2.02E-08	2.76E-04	2.69E-08	2.68E-03	0.00E+00	7.27E-07	3.04E-03	7.92E-04	4.90E-03	2.36E-04	2.58E-02	1.75E-02	1.22E-02	6.55E-04	3.37E-07	1.16E-03	3.98E-04
3:Del:M:1	0.00E+00	6.58E-04	4.64E-08	1.31E-04	3.77E-04	0.00E+00	3.25E-03	2.61E-03	7.46E-03	2.28E-03	8.18E-04	4.25E-05	5.88E-03	4.43E-02	3.77E-03	2.25E-03	2.21E-03	4.38E-07	1.80E-03
3:Del:M:2	4.83E-04	1.39E-04	5.34E-05	1.10E-04	8.58E-04	1.56E-03	5.87E-03	1.68E-03	2.95E-04	2.25E-03	0.00E+00	2.67E-03	1.11E-07	5.00E-03	8.43E-04	2.72E-03	1.05E-02	5.54E-04	4.61E-03
4:Del:M:1	2.52E-08	8.63E-08	8.52E-08	6.40E-02	3.09E-03	7.98E-02	1.34E-02	4.35E-20	2.24E-02	1.78E-06	4.36E-03	6.64E-07	4.30E-03	1.15E-02	3.46E-06	1.83E-06	4.14E-02	1.68E-02	3.72E-03
4:Del:M:2	5.98E-04	1.80E-07	1.82E-04	3.60E-05	7.74E-04	1.51E-03	3.35E-04	1.20E-06	6.13E-04	1.00E-03	3.09E-03	3.43E-03	7.41E-03	6.04E-03	2.87E-03	3.18E-03	9.37E-04	2.07E-03	2.65E-03
4:Del:M:3	2.43E-08	9.54E-08	1.95E-07	1.49E-04	1.14E-03	1.03E-03	9.97E-04	4.91E-04	3.71E-03	7.84E-04	1.27E-04	1.19E-07	4.16E-03	1.22E-02	6.71E-04	6.90E-04	1.34E-07	1.19E-06	9.75E-04
5:Del:M:1	1.69E-04	7.39E-09	2.57E-08	8.20E-08	6.56E-04	1.89E-06	5.11E-02	0.00E+00	3.65E-02	3.00E-02	2.59E-04	8.18E-03	2.98E-07	1.20E-02	2.22E-02	1.63E-05	2.91E-03	4.50E-06	4.26E-02
5:Del:M:2	1.76E-02	0.00E+00	1.94E-07	9.52E-04	3.49E-04	1.31E-03	3.26E-02	2.37E-03	4.57E-02	2.26E-02	9.06E-04	7.60E-02	5.08E-03	6.49E-02	5.36E-02	2.14E-46	7.94E-03	1.00E-02	1.91E-02
5:Del:M:3	2.17E-03	4.08E-08	1.39E-07	1.86E-07	5.81E-04	3.90E-03	1.49E-02	4.23E-04	2.00E-02	2.22E-02	1.64E-04	0.00E+00	3.11E-06	5.72E-03	2.51E-02	2.05E-07	1.40E-46	4.75E-07	6.06E-03
5:Del:M:4	3.39E-06	0.00E+00	2.88E-08	1.24E-07	1.64E-03	3.16E-03	1.56E-03	2.75E-08	9.18E-03	8.83E-03	6.74E-03	2.98E-04	6.50E-06	5.94E-03	1.18E-02	3.67E-07	2.82E-04	2.98E-08	8.98E-03
5:Del:M:5	1.85E-04	2.10E-04	3.13E-04	1.59E-05	1.09E-08	8.66E-04	5.82E-04	3.39E-16	4.78E-03	4.10E-03	2.22E-07	3.55E-02	2.64E-07	5.02E-03	2.46E-03	1.79E-08	1.99E-03	1.05E-03	1.68E-03
