MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	1.02E-03	0.00E+00	4.16E-03	2.51E-03	2.97E-03	8.87E-04	3.42E-02
1:Del:C:1	7.05E-04	7.14E-04	2.33E-03	5.88E-05	2.08E-03	2.80E-04	1.46E-02
1:Del:C:2	9.44E-05	1.41E-08	2.55E-04	1.18E-08	3.90E-04	0.00E+00	2.49E-04
1:Del:C:3	3.99E-04	6.33E-04	8.07E-04	9.49E-05	7.90E-04	4.01E-04	1.13E-03
1:Del:C:4	2.93E-04	2.56E-04	1.05E-03	2.60E-04	8.00E-05	4.52E-04	3.16E-03
1:Del:C:5	0.00E+00	3.64E-04	0.00E+00	7.02E-05	3.67E-04	1.17E-03	1.54E-03
1:Del:T:0	4.24E-04	6.40E-04	2.05E-03	2.28E-03	2.44E-03	1.28E-03	1.53E-02
1:Del:T:1	3.59E-04	7.79E-04	3.21E-03	4.42E-04	1.11E-03	5.73E-04	1.00E-02
1:Del:T:2	1.26E-04	1.20E-03	2.00E-03	1.18E-03	4.77E-04	9.66E-04	1.68E-02
1:Del:T:3	1.17E-03	1.46E-03	2.47E-03	1.44E-04	8.23E-04	1.14E-03	1.59E-02
1:Del:T:4	7.37E-04	1.10E-03	3.96E-03	1.95E-03	6.53E-04	2.27E-03	1.94E-02
1:Del:T:5	5.21E-04	4.12E-04	6.98E-08	7.86E-08	1.56E-07	4.20E-03	3.09E-03
1:Ins:C:0	4.18E-05	5.41E-08	1.61E-04	0.00E+00	1.99E-04	1.31E-07	5.81E-04
1:Ins:C:1	1.36E-04	6.51E-05	7.96E-05	0.00E+00	2.48E-04	1.38E-04	4.80E-04
1:Ins:C:2	3.36E-08	1.35E-08	1.92E-04	1.39E-04	1.73E-04	1.50E-08	1.18E-09
1:Ins:C:3	3.22E-05	1.82E-04	3.73E-05	2.16E-08	1.87E-08	2.53E-08	7.74E-04
1:Ins:C:4	4.99E-05	2.96E-04	0.00E+00	2.11E-04	2.53E-04	1.64E-04	3.50E-04
1:Ins:C:5	2.02E-04	7.97E-04	2.19E-04	2.20E-04	0.00E+00	7.97E-04	3.11E-03
1:Ins:T:0	0.00E+00	2.45E-04	1.30E-03	7.59E-09	8.96E-04	5.09E-04	4.51E-03
1:Ins:T:1	2.10E-04	8.10E-09	3.84E-04	2.90E-08	5.67E-04	4.34E-08	2.03E-03
1:Ins:T:2	4.56E-05	5.57E-07	4.75E-04	0.00E+00	3.59E-04	1.26E-04	1.58E-03
1:Ins:T:3	9.18E-05	4.79E-04	2.56E-04	0.00E+00	5.74E-04	8.96E-05	4.62E-03
1:Ins:T:4	0.00E+00	1.26E-03	0.00E+00	2.00E-04	4.78E-04	6.24E-04	2.24E-03
1:Ins:T:5	4.30E-08	5.42E-03	2.32E-03	2.88E-07	2.21E-03	1.43E-07	9.96E-02
2:Del:R:0	3.74E-04	4.23E-04	1.55E-03	3.59E-04	5.60E-04	3.09E-04	5.59E-03
2:Del:R:1	4.20E-04	1.03E-04	5.39E-04	2.22E-04	1.42E-03	1.11E-03	5.39E-03
2:Del:R:2	1.06E-04	2.16E-04	2.74E-05	3.50E-05	2.44E-04	1.12E-04	5.74E-04
2:Del:R:3	1.11E-07	5.40E-05	1.63E-04	6.65E-08	2.49E-05	1.38E-04	3.92E-04
2:Del:R:4	1.18E-08	2.12E-06	5.24E-08	8.07E-05	6.21E-08	2.41E-04	1.06E-03
2:Del:R:5	1.97E-08	3.97E-08	1.86E-05	4.83E-08	1.90E-04	6.57E-08	4.91E-05
3:Del:R:0	2.81E-04	2.03E-04	3.14E-04	3.32E-04	8.29E-04	2.53E-04	1.24E-03
3:Del:R:1	2.39E-04	8.02E-04	5.07E-04	3.20E-04	1.70E-04	6.31E-04	1.82E-03
3:Del:R:2	3.69E-05	1.46E-04	4.28E-04	0.00E+00	1.85E-04	4.60E-04	1.30E-03
3:Del:R:3	2.65E-10	1.89E-04	1.61E-05	1.33E-04	1.48E-04	2.16E-04	2.94E-04
3:Del:R:4	2.59E-08	2.44E-08	3.96E-08	6.42E-05	3.31E-08	5.46E-08	1.41E-07
3:Del:R:5	4.13E-03	2.14E-07	4.45E-08	5.08E-03	0.00E+00	2.80E-03	2.97E-02
4:Del:R:0	1.40E-04	1.47E-05	2.80E-04	0.00E+00	5.25E-04	4.18E-04	5.69E-04
4:Del:R:1	0.00E+00	8.25E-04	8.25E-04	4.15E-04	1.73E-04	3.91E-04	1.50E-03
4:Del:R:2	1.42E-04	2.38E-04	2.33E-04	1.46E-04	6.68E-05	0.00E+00	7.21E-04
4:Del:R:3	6.66E-09	7.26E-09	9.80E-09	7.60E-09	9.30E-09	5.01E-09	1.29E-07
4:Del:R:4	4.32E-08	2.48E-08	3.09E-05	5.25E-08	4.42E-08	8.28E-08	1.75E-04
4:Del:R:5	6.66E-09	7.26E-09	9.80E-09	7.60E-09	9.30E-09	5.01E-09	1.29E-07
5:Del:R:0	3.30E-06	3.02E-08	1.16E-04	9.12E-04	5.38E-03	3.37E-08	1.24E-02
5:Del:R:1	1.45E-05	1.16E-04	2.86E-04	0.00E+00	9.46E-05	4.01E-04	5.93E-04
5:Del:R:2	6.48E-05	9.96E-07	1.41E-04	5.28E-09	2.31E-04	1.01E-04	1.95E-04
5:Del:R:3	6.66E-09	7.26E-09	9.80E-09	7.60E-09	9.30E-09	5.01E-09	1.29E-07
5:Del:R:4	6.66E-09	7.26E-09	9.80E-09	7.60E-09	9.30E-09	5.01E-09	1.29E-07
5:Del:R:5	6.66E-09	7.26E-09	9.80E-09	7.60E-09	9.30E-09	5.01E-09	1.29E-07
2:Ins:R:0	0.00E+00	0.00E+00	6.60E-04	3.77E-03	6.16E-04	0.00E+00	3.95E-04
2:Ins:R:1	8.70E-05	9.90E-05	3.85E-04	0.00E+00	3.80E-04	5.44E-05	1.15E-03
2:Ins:R:2	1.38E-04	3.95E-08	1.21E-04	0.00E+00	6.46E-05	2.31E-04	3.47E-04
2:Ins:R:3	1.39E-04	3.61E-04	1.57E-04	1.36E-06	5.24E-05	1.75E-07	6.93E-04
2:Ins:R:4	2.77E-04	2.88E-04	8.62E-05	6.40E-05	2.19E-04	4.40E-04	1.21E-03
2:Ins:R:5	3.08E-04	1.76E-03	2.08E-04	1.21E-03	2.44E-04	9.44E-04	3.69E-03
3:Ins:R:0	1.38E-08	6.16E-05	2.28E-08	1.91E-04	2.37E-04	8.75E-05	2.53E-04
3:Ins:R:1	1.94E-04	9.33E-05	1.25E-04	1.83E-04	9.94E-05	3.27E-04	1.19E-03
3:Ins:R:2	1.02E-08	4.63E-05	3.84E-08	1.24E-08	1.25E-04	6.73E-08	1.24E-04
3:Ins:R:3	2.31E-08	1.48E-07	7.64E-05	1.93E-05	7.06E-05	5.44E-08	1.93E-04
3:Ins:R:4	1.38E-08	1.20E-04	1.20E-08	8.45E-05	6.99E-05	8.13E-08	1.03E-04
3:Ins:R:5	2.96E-05	2.37E-04	2.07E-04	7.12E-05	0.00E+00	3.67E-04	7.19E-04
4:Ins:R:0	2.28E-05	6.27E-05	1.19E-04	3.17E-08	1.65E-04	1.07E-04	2.54E-04
