MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	2.99E-46	3.28E-04	1.43E-03	3.03E-02	7.29E-03	3.09E-03	4.32E-03	6.59E-03	2.73E-02	2.81E-02	1.88E-02
1:Del:C:1	2.33E-04	3.76E-04	0.00E+00	1.20E-02	3.59E-03	6.96E-03	7.23E-03	6.62E-03	1.89E-02	3.37E-02	1.47E-02
1:Del:C:2	0.00E+00	7.77E-05	1.32E-04	8.46E-04	8.56E-04	3.30E-04	1.12E-03	1.42E-03	1.65E-03	8.42E-04	2.06E-03
1:Del:C:3	2.67E-04	0.00E+00	1.49E-04	1.12E-03	1.08E-03	1.43E-03	8.49E-04	1.89E-03	2.42E-03	3.24E-03	2.31E-03
1:Del:C:4	3.13E-04	0.00E+00	7.39E-07	1.82E-03	2.93E-04	4.44E-03	1.11E-03	0.00E+00	3.55E-03	7.06E-04	3.70E-03
1:Del:C:5	4.16E-04	2.51E-05	8.95E-04	0.00E+00	3.53E-04	3.36E-04	5.53E-04	4.05E-04	1.41E-03	2.37E-03	1.27E-03
1:Del:T:0	4.50E-04	4.74E-08	4.65E-04	1.72E-02	3.18E-03	9.53E-04	4.21E-03	4.36E-03	2.54E-02	1.16E-02	2.05E-02
1:Del:T:1	1.67E-04	0.00E+00	2.03E-05	4.15E-03	2.37E-03	2.41E-03	2.40E-04	1.59E-03	2.11E-02	1.28E-02	7.48E-03
1:Del:T:2	1.45E-04	0.00E+00	1.36E-03	9.70E-03	1.08E-03	3.23E-03	1.16E-03	4.37E-04	2.23E-02	6.90E-03	4.25E-02
1:Del:T:3	6.76E-04	1.59E-04	2.37E-03	1.48E-02	1.40E-46	2.60E-02	3.05E-03	2.76E-03	2.81E-02	5.16E-02	1.31E-02
1:Del:T:4	5.58E-04	1.26E-03	4.47E-03	8.03E-03	0.00E+00	8.48E-03	1.44E-02	0.00E+00	1.60E-02	1.61E-02	4.96E-02
1:Del:T:5	8.58E-08	1.78E-07	6.60E-03	9.76E-08	9.69E-04	3.47E-07	3.45E-03	1.91E-03	3.45E-07	1.01E-02	5.24E-03
1:Ins:C:0	2.53E-05	2.12E-08	7.96E-09	9.48E-05	7.04E-04	7.25E-04	1.10E-03	9.58E-04	2.11E-03	4.18E-07	1.19E-03
1:Ins:C:1	0.00E+00	4.30E-05	2.69E-04	0.00E+00	5.92E-04	2.70E-03	2.03E-03	1.70E-04	1.33E-03	3.09E-03	2.97E-03
1:Ins:C:2	1.31E-05	2.51E-08	1.61E-08	1.61E-04	3.58E-04	1.30E-08	4.06E-04	2.30E-04	3.09E-04	2.75E-04	5.46E-04
1:Ins:C:3	5.36E-04	4.78E-04	2.95E-08	3.02E-08	4.67E-04	2.94E-02	7.72E-02	7.49E-22	3.87E-08	2.07E-02	2.08E-02
1:Ins:C:4	2.78E-04	1.76E-04	6.93E-04	9.69E-05	2.25E-04	7.41E-05	3.21E-05	8.61E-04	3.35E-04	3.72E-04	2.31E-05
1:Ins:C:5	2.42E-07	3.33E-03	1.52E-07	1.24E-07	2.41E-37	5.83E-04	6.82E-03	2.28E-02	3.36E-03	1.04E-01	4.22E-03
1:Ins:T:0	0.00E+00	7.90E-08	3.78E-05	1.47E-03	1.79E-03	5.08E-09	4.19E-04	3.96E-03	3.86E-03	7.62E-03	5.39E-03
1:Ins:T:1	2.13E-04	4.14E-05	5.10E-04	8.41E-04	9.61E-04	3.18E-04	1.72E-03	1.50E-03	2.98E-03	3.34E-03	2.02E-03
1:Ins:T:2	6.42E-05	0.00E+00	0.00E+00	3.64E-04	3.32E-04	3.93E-04	0.00E+00	9.47E-04	2.01E-04	7.77E-04	1.99E-03
1:Ins:T:3	3.67E-04	2.31E-04	3.13E-05	2.78E-04	1.64E-04	2.59E-04	1.03E-04	2.06E-04	1.88E-03	1.57E-03	7.30E-04
1:Ins:T:4	8.67E-04	3.11E-04	4.72E-04	4.38E-04	6.55E-04	1.07E-03	1.08E-04	6.64E-05	1.40E-46	2.97E-03	1.41E-03
1:Ins:T:5	2.02E-03	2.14E-46	4.51E-08	1.40E-07	1.83E-07	1.63E-02	4.36E-03	4.28E-06	2.15E-02	2.29E-06	1.31E-02
2:Del:R:0	2.13E-04	0.00E+00	4.66E-04	1.93E-03	8.95E-04	1.62E-03	3.14E-04	7.64E-04	3.40E-03	3.27E-03	6.92E-03
2:Del:R:1	3.59E-04	8.36E-05	5.83E-04	3.06E-04	1.41E-03	3.59E-03	1.63E-03	2.00E-03	6.06E-03	5.00E-03	1.97E-03
