Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83B	ID83E
V1	3:Del:R:3	0.1292203177149951	0.8707796822850049	0.0	0.0	0.0	0.0
V1	3:Del:R:4	0.11829576494013737	0.8817042350598627	0.0	0.0	0.0	0.0
V1	3:Del:R:5	0.11882355957845074	0.8811764404215492	0.0	0.0	0.0	0.0
V1	4:Del:R:0	0.5700633040637125	0.4299366959362875	0.0	0.0	0.0	0.0
V1	4:Del:R:1	0.06409909113974184	0.9359009088602582	0.0	0.0	0.0	0.0
V1	4:Del:R:2	0.0009557904839622498	0.9990442095160377	0.0	0.0	0.0	0.0
V1	4:Del:R:3	7.326598048980476e-14	0.9999999999999268	0.0	0.0	0.0	0.0
V1	4:Del:R:4	0.11882355957845074	0.8811764404215492	0.0	0.0	0.0	0.0
V1	4:Del:R:5	0.02162418586623758	0.9783758141337625	0.0	0.0	0.0	0.0
V1	5:Del:R:0	0.033723747980613894	0.966276252019386	0.0	0.0	0.0	0.0
V1	5:Del:R:1	0.010199966827785649	0.9898000331722145	0.0	0.0	0.0	0.0
V1	5:Del:R:2	0.04866004495560211	0.9513399550443978	0.0	0.0	0.0	0.0
V1	5:Del:R:3	0.01886800929024838	0.9811319907097515	0.0	0.0	0.0	0.0
V1	5:Del:R:4	0.005873909266044649	0.9941260907339554	0.0	0.0	0.0	0.0
V1	5:Del:R:5	0.1919740646631035	0.8080259353368965	0.0	0.0	0.0	0.0
V1	2:Ins:R:0	0.16314639120931868	0.8368536087906814	0.0	0.0	0.0	0.0
V1	2:Ins:R:1	0.00464599650244734	0.9953540034975528	0.0	0.0	0.0	0.0
V1	2:Ins:R:2	0.03325899712391476	0.9667410028760853	0.0	0.0	0.0	0.0
V1	2:Ins:R:3	0.1783215274636748	0.8216784725363253	0.0	0.0	0.0	0.0
V1	2:Ins:R:4	0.19163402460100393	0.808365975398996	0.0	0.0	0.0	0.0
V1	2:Ins:R:5	0.17620581921109632	0.8237941807889037	0.0	0.0	0.0	0.0
V1	3:Ins:R:0	0.0008512018158972071	0.9991487981841027	0.0	0.0	0.0	0.0
V1	3:Ins:R:1	0.032321970052687166	0.9676780299473128	0.0	0.0	0.0	0.0
V1	3:Ins:R:2	0.03267717004275184	0.9673228299572482	0.0	0.0	0.0	0.0
V1	3:Ins:R:3	0.8988125864602814	0.10118741353971857	0.0	0.0	0.0	0.0
V1	3:Ins:R:4	0.09163727747901623	0.9083627225209837	0.0	0.0	0.0	0.0
V1	3:Ins:R:5	0.09727684665355932	0.9027231533464407	0.0	0.0	0.0	0.0
V1	4:Ins:R:0	3.170498084291088e-14	0.9999999999999684	0.0	0.0	0.0	0.0
V1	4:Ins:R:1	0.0905056525356099	0.9094943474643901	0.0	0.0	0.0	0.0
V1	4:Ins:R:2	0.4989614803625378	0.5010385196374623	0.0	0.0	0.0	0.0
V1	4:Ins:R:3	0.15892529923832996	0.8410747007616701	0.0	0.0	0.0	0.0
V1	4:Ins:R:4	0.17099205525431976	0.8290079447456803	0.0	0.0	0.0	0.0
V1	4:Ins:R:5	0.06843059883339539	0.9315694011666046	0.0	0.0	0.0	0.0
V1	5:Ins:R:0	0.11882355957845074	0.8811764404215492	0.0	0.0	0.0	0.0
V1	5:Ins:R:1	0.631249068534316	0.3687509314656841	0.0	0.0	0.0	0.0
V1	5:Ins:R:2	0.8811709665038019	0.11882903349619811	0.0	0.0	0.0	0.0
V1	5:Ins:R:3	0.2808346612666021	0.7191653387333978	0.0	0.0	0.0	0.0
V1	5:Ins:R:4	0.9514554287909145	0.048544571209085535	0.0	0.0	0.0	0.0
V1	5:Ins:R:5	0.1429342224797845	0.8570657775202154	0.0	0.0	0.0	0.0
V1	2:Del:M:1	0.5233486466311437	0.4766513533688563	0.0	0.0	0.0	0.0
V1	3:Del:M:1	0.9602194787379972	0.039780521262002745	0.0	0.0	0.0	0.0
V1	3:Del:M:2	0.07482198981524806	0.9251780101847521	0.0	0.0	0.0	0.0
V1	4:Del:M:1	0.08402425473415298	0.9159757452658471	0.0	0.0	0.0	0.0
V1	4:Del:M:2	0.04078295840835317	0.9592170415916469	0.0	0.0	0.0	0.0
V1	4:Del:M:3	0.03594156480851247	0.9640584351914876	0.0	0.0	0.0	0.0
V1	5:Del:M:1	0.0002100648536620819	0.999789935146338	0.0	0.0	0.0	0.0
V1	5:Del:M:2	3.2537158148430917e-07	0.9999996746284187	0.0	0.0	0.0	0.0
V1	5:Del:M:3	6.6127429674820745e-09	0.9999999933872571	0.0	0.0	0.0	0.0
V1	5:Del:M:4	0.01331031504819819	0.9866896849518018	0.0	0.0	0.0	0.0
V1	5:Del:M:5	0.0432558842583739	0.9567441157416261	0.0	0.0	0.0	0.0
V2	1:Del:C:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:C:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:C:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:C:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:C:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:C:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:T:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:T:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:T:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:T:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:T:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Del:T:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:C:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:C:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:C:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:C:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:C:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:C:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:T:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:T:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:T:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:T:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:T:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	1:Ins:T:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Del:R:0						
V2	2:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Del:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Del:R:0						
V2	3:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Del:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Del:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Del:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:R:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Ins:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Ins:R:1						
V2	2:Ins:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Ins:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Ins:R:4						
V2	2:Ins:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Ins:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Ins:R:1						
V2	3:Ins:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Ins:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Ins:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Ins:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Ins:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Ins:R:1						
V2	4:Ins:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Ins:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Ins:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Ins:R:5						
V2	5:Ins:R:0	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Ins:R:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Ins:R:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Ins:R:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Ins:R:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Ins:R:5	0.0	0.0	0.0	0.0	1.0	0.0
V2	2:Del:M:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Del:M:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	3:Del:M:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Del:M:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Del:M:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	4:Del:M:3						
V2	5:Del:M:1	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:M:2	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:M:3	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:M:4	0.0	0.0	0.0	0.0	1.0	0.0
V2	5:Del:M:5	0.0	0.0	0.0	0.0	1.0	0.0
V3	1:Del:C:0	0.0	0.4796294156123794	0.0	0.0	0.049703359735742914	0.47066722465187766
V3	1:Del:C:1	0.0	0.00969366924559481	0.0	0.0	0.7402196398233915	0.2500866909310137
V3	1:Del:C:2	0.0	6.257043714800615e-05	0.0	0.0	0.010172990912820052	0.989764438650032
V3	1:Del:C:3	0.0	0.0035125279803704126	0.0	0.0	9.173033146493587e-05	0.9963957416881646
V3	1:Del:C:4	0.0	0.9366210654484491	0.0	0.0	0.06337893455155075	0.0
V3	1:Del:C:5	0.0	0.9514537396813193	0.0	0.0	0.0073838657493828065	0.0411623945692979
V3	1:Del:T:0	0.0	0.49820936098661883	0.0	0.0	0.053157835182278686	0.44863280383110243
V3	1:Del:T:1	0.0	1.107916956509207e-14	0.0	0.0	0.6422909586776242	0.3577090413223648
V3	1:Del:T:2	0.0	0.4417138977138267	0.0	0.0	0.014621864070654174	0.5436642382155191
V3	1:Del:T:3	0.0	0.9215066558822735	0.0	0.0	0.07849334411772638	0.0
V3	1:Del:T:4	0.0	0.9682475037471349	0.0	0.0	0.012530039147822808	0.019222457105042445
V3	1:Del:T:5	0.0	0.9989794068762864	0.0	0.0	0.00011116693492856646	0.0009094261887849893
V3	1:Ins:C:0	0.0	2.8495385199701744e-14	0.0	0.0	0.9855974587059427	0.01440254129402865
V3	1:Ins:C:1	0.0	0.9589627824106898	0.0	0.0	1.235987654584491e-05	0.0410248577127643
V3	1:Ins:C:2	0.0	0.18502656608023416	0.0	0.0	0.814927835613921	4.559830584478357e-05
V3	1:Ins:C:3	0.0	0.9997589431262244	0.0	0.0	4.809719858287992e-06	0.00023624715391738906
V3	1:Ins:C:4	0.0	0.923900760996964	0.0	0.0	0.063344066831423	0.012755172171613044
V3	1:Ins:C:5	0.0	0.8354926664481189	0.0	0.0	0.0005804662912170715	0.16392686726066402
V3	1:Ins:T:0	0.0	0.7429881760845499	0.0	0.0	0.018735699008625473	0.23827612490682457
V3	1:Ins:T:1	0.0	2.2810897909931354e-15	0.0	0.0	0.4606832877286631	0.5393167122713347
V3	1:Ins:T:2	0.0	0.47502204231380757	0.0	0.0	0.0410904111927948	0.4838875464933976
V3	1:Ins:T:3	0.0	0.6735707806709105	0.0	0.0	0.050992818387352895	0.27543640094173666
V3	1:Ins:T:4	0.0	0.5649510311380632	0.0	0.0	0.0883746632194713	0.34667430564246565
V3	1:Ins:T:5	0.0	0.7056594357414173	0.0	0.0	0.2942924831606977	4.80810978850908e-05
V3	2:Del:R:0	0.0	0.03584887661638896	0.0	0.0	0.0	0.9641511233836111
V3	2:Del:R:1	0.0	0.933944078622898	0.0	0.0	0.04028781069795122	0.02576811067915099
V3	2:Del:R:2	0.0	0.9965985382266856	0.0	0.0	0.003401461773314347	0.0
V3	2:Del:R:3	0.0	0.8926113817538763	0.0	0.0	0.1073672739454571	2.1344300666561687e-05
V3	2:Del:R:4	0.0	0.9631920988274125	0.0	0.0	7.883942317246978e-44	0.0368079011725875
V3	2:Del:R:5	0.0	6.584832392740419e-11	0.0	0.0	0.07533445565304275	0.9246655442811088
V3	3:Del:R:0	0.0	3.0578102014021794e-05	0.0	0.0	0.0	0.9999694218979859
V3	3:Del:R:1	0.0	0.8240850145653972	0.0	0.0	0.0022958046805340673	0.17361918075406868
V3	3:Del:R:2	0.0	0.4381701325140914	0.0	0.0	0.04740568197411947	0.5144241855117891
V3	3:Del:R:3	0.0	0.9563535090270535	0.0	0.0	1.0383308507131656e-05	0.04363610766443946
V3	3:Del:R:4	0.0	6.419696976312695e-12	0.0	0.0	0.19476633767241755	0.8052336623211629
V3	3:Del:R:5	0.0	6.387355933611075e-12	0.0	0.0	0.19476633767242385	0.8052336623211889
V3	4:Del:R:0	0.0	0.024780861936129998	0.0	0.0	0.22566612157460766	0.7495530164892624
V3	4:Del:R:1	0.0	0.3356822720246863	0.0	0.0	0.09464899493968795	0.5696687330356257
V3	4:Del:R:2	0.0	0.7460985463948603	0.0	0.0	0.07556320193299312	0.1783382516721465
V3	4:Del:R:3	0.0	0.9566661538758213	0.0	0.0	0.008418828777382932	0.03491501734679576
V3	4:Del:R:4	0.0	6.387355933611075e-12	0.0	0.0	0.19476633767242385	0.8052336623211889
V3	4:Del:R:5	0.0	0.6644427633679059	0.0	0.0	0.33540812130196407	0.000149115330130042
V3	5:Del:R:0	0.0	0.017454094633395673	0.0	0.0	1.0549451930125149e-05	0.9825353559146743
V3	5:Del:R:1	0.0	0.9589442213107738	0.0	0.0	0.003797548806832987	0.03725822988239333
V3	5:Del:R:2	0.0	0.5855495860437945	0.0	0.0	0.15379148785639343	0.2606589260998121
V3	5:Del:R:3	0.0	0.9961049848701681	0.0	0.0	0.0007586178320209	0.0031363972978110766
V3	5:Del:R:4	0.0	0.9927517489295049	0.0	0.0	0.0014117153155395739	0.005836535754955529
V3	5:Del:R:5	0.0	0.9716565381064985	0.0	0.0	0.005520352269990433	0.022823109623510973
V3	2:Ins:R:0	0.0	0.3766111441616657	0.0	0.0	0.24286633172198013	0.3805225241163541
V3	2:Ins:R:1	0.0	0.434495013537917	0.0	0.0	0.0	0.565504986462083
V3	2:Ins:R:2	0.0	0.9999930810259952	0.0	0.0	6.918974004934938e-06	0.0
V3	2:Ins:R:3	0.0	0.5920651067988335	0.0	0.0	3.4354015889798816e-06	0.40793145779957746
V3	2:Ins:R:4	0.0	0.8810460453762641	0.0	0.0	0.0	0.11895395462373594
V3	2:Ins:R:5	0.0	0.9409466583691338	0.0	0.0	0.0012314080779439575	0.057821933552922276
V3	3:Ins:R:0	0.0	0.9972329849474827	0.0	0.0	0.0007360219379866823	0.0020309931145306467
V3	3:Ins:R:1	0.0	0.9527824777664147	0.0	0.0	0.0	0.04721752223358525
V3	3:Ins:R:2	0.0	0.42611779584426523	0.0	0.0	6.948699629694657e-05	0.5738127171594378
V3	3:Ins:R:3	0.0	0.9218786719336909	0.0	0.0	0.01940309453904835	0.05871823352726085
V3	3:Ins:R:4	0.0	0.9039636806379081	0.0	0.0	0.09573034438801288	0.00030597497407906186
V3	3:Ins:R:5	0.0	0.9645983955275939	0.0	0.0	3.5615022381382823e-06	0.03539804297016801
V3	4:Ins:R:0	0.0	0.06365100036616793	0.0	0.0	4.435812718041415e-05	0.9363046415066517
V3	4:Ins:R:1	0.0	0.2246326172616589	0.0	0.0	0.0	0.7753673827383409
V3	4:Ins:R:2	0.0	0.9762138372890287	0.0	0.0	0.003972224887912772	0.019813937823058594
V3	4:Ins:R:3	0.0	0.2821841138944752	0.0	0.0	9.826637545527073e-05	0.7177176197300695
V3	4:Ins:R:4	0.0	0.9995194841581939	0.0	0.0	2.5901533914307715e-05	0.0004546143078918043
V3	4:Ins:R:5	0.0	0.4539411874514064	0.0	0.0	0.0	0.5460588125485936
V3	5:Ins:R:0	0.0	1.363956675228845e-14	0.0	0.0	0.00027057129312222197	0.9997294287068642
V3	5:Ins:R:1	0.0	0.0007609572478871027	0.0	0.0	0.9992386827282088	3.600239040763701e-07
V3	5:Ins:R:2	0.0	0.8994196342625719	0.0	0.0	0.019589669476556937	0.08099069626087117
V3	5:Ins:R:3	0.0	0.4751376847374067	0.0	0.0	0.0001616528298529059	0.5247006624327404
V3	5:Ins:R:4	0.0	0.02971722089319134	0.0	0.0	0.9658512156763864	0.004431563430422186
V3	5:Ins:R:5	0.0	0.9998579468997404	0.0	0.0	5.978075879157183e-05	8.227234146804174e-05
V3	2:Del:M:1	0.0	0.5136642965258218	0.0	0.0	0.2258122086188718	0.2605234948553064
V3	3:Del:M:1	0.0	0.05623444838159535	0.0	0.0	0.9437655516184048	0.0
V3	3:Del:M:2	0.0	0.6861557796929768	0.0	0.0	0.005263445291946969	0.30858077501507614
V3	4:Del:M:1	0.0	0.7603671506897134	0.0	0.0	0.07527183889784599	0.1643610104124406
V3	4:Del:M:2	0.0	0.9562509562932332	0.0	0.0	0.04370459171081439	4.445199595246151e-05
V3	4:Del:M:3	0.0	0.3503925438523712	0.0	0.0	0.0	0.6496074561476288
V3	5:Del:M:1	0.0	0.5542229998154113	0.0	0.0	0.00027723398055276214	0.4454997662040359
V3	5:Del:M:2	0.0	0.0003531599010860622	0.0	0.0	0.9728601218682731	0.02678671823064071
V3	5:Del:M:3	0.0	0.04996190326606738	0.0	0.0	0.47973300690167126	0.4703050898322614
V3	5:Del:M:4	0.0	0.5971575196542172	0.0	0.0	1.3279984994093997e-05	0.4028292003607888
V3	5:Del:M:5	0.0	0.9542553680593929	0.0	0.0	0.04574463194060705	0.0
V4	1:Del:C:0	0.0009517616021366526	0.1130701328352571	0.8371855761015379	0.0	0.0	0.04879252946106827
V4	1:Del:C:1	0.008963091574160599	0.0010083178197920263	0.9785893522430024	0.0	0.0	0.011439238363044973
V4	1:Del:C:2	3.413993518196041e-17	0.00012630357817601024	0.12130526281950663	0.0	0.0	0.8785684336023174
V4	1:Del:C:3	0.0015323109434870936	0.007818780388098355	0.015326124901407686	0.0	0.0	0.9753227837670069
V4	1:Del:C:4	0.034611288437663694	0.7445377463285795	0.22085096523375675	0.0	0.0	0.0
V4	1:Del:C:5	0.051601508982361065	0.8811496374654867	0.050485538587025085	0.0	0.0	0.01676331496512709
V4	1:Del:T:0	0.007915960014778725	0.1878780471376008	0.7298094997807453	0.0	0.0	0.07439649306687517
V4	1:Del:T:1	8.91469320163965e-17	4.1888621662160627e-16	0.9940527518131577	0.0	0.0	0.0059472481868417795
V4	1:Del:T:2	0.012421301202184471	0.36749658310639755	0.4211795925204571	0.0	0.0	0.1989025231709608
V4	1:Del:T:3	0.01967906429615256	0.6829332355573072	0.2973877001465402	0.0	0.0	0.0
V4	1:Del:T:4	0.02190127877444619	0.9468766506056702	0.022955731727272524	0.0	0.0	0.008266338892610987
V4	1:Del:T:5	1.0195100366623315e-18	0.9880531719288255	0.01155128979023673	0.0	0.0	0.00039553828093786555
V4	1:Ins:C:0	3.389730248255941e-16	1.592776382701078e-15	0.9996459890555768	0.0	0.0	0.0003540109444212676
V4	1:Ins:C:1	3.8621152664890945e-16	0.10430218385737734	0.8937356489186802	0.0	0.0	0.0019621672239421312
V4	1:Ins:C:2	6.023227717196358e-16	0.018772544694116895	0.9812254209119605	0.0	0.0	2.0343939219790306e-06
V4	1:Ins:C:3	0.28668169922991465	0.5738208344679288	0.13943783903784027	0.0	0.0	5.9627264316283525e-05
V4	1:Ins:C:4	0.1168731410318686	0.7504776276560183	0.1280931020738091	0.0	0.0	0.004556129238304007
V4	1:Ins:C:5	0.3761361363234546	0.549679006871732	0.026759136877719362	0.0	0.0	0.04742571992709398
V4	1:Ins:T:0	0.09448400019707713	0.21641934147637817	0.6585761346137472	0.0	0.0	0.030520523712797527
V4	1:Ins:T:1	0.0021379416198902498	8.251035547606835e-16	0.912077871330823	0.0	0.0	0.08578418704928586
V4	1:Ins:T:2	0.021596954615663282	0.2852896997762998	0.5653182877932391	0.0	0.0	0.1277950578147978
V4	1:Ins:T:3	0.32358498285908205	0.32515354777297734	0.2927927102589816	0.0	0.0	0.05846875910895895
V4	1:Ins:T:4	0.4500822383048947	0.3712191183188789	0.07852846021261775	0.0	0.0	0.10017018316360858
V4	1:Ins:T:5	0.9142792884038026	0.012658148913131672	0.07306218341462384	0.0	0.0	3.792684418616934e-07
V4	2:Del:R:0	0.01718310930395865	0.01615499552637926	0.7756001734199791	0.0	0.0	0.191061721749683
V4	2:Del:R:1	0.02353332781444304	0.27107387872837646	0.7021039238268483	0.0	0.0	0.003288869630332208
V4	2:Del:R:2	0.04907006229102079	0.7559242348591306	0.1950057028498485	0.0	0.0	0.0
V4	2:Del:R:3	0.1243199713289741	0.8477909284957893	0.027880185499326065	0.0	0.0	8.914675910496369e-06
V4	2:Del:R:4	0.0119915123819272	0.7626705647609003	0.21252163030763918	0.0	0.0	0.01281629254953315
V4	2:Del:R:5	1.125114130700557e-15	6.2503744031988466e-15	0.9999614039138737	0.0	0.0	3.8596086118832295e-05
V4	3:Del:R:0	0.00017148493814785846	6.591646920586441e-05	0.05185192084496702	0.0	0.0	0.9479106777476793
V4	3:Del:R:1	0.1600998869461234	0.629408670106176	0.15217974453889038	0.0	0.0	0.05831169840881006
V4	3:Del:R:2	0.04878619946779993	0.5717284160154754	0.08431983302432536	0.0	0.0	0.2951655514923995
V4	3:Del:R:3	0.12875402152388812	0.5497530345610517	0.3104625132659832	0.0	0.0	0.011030430649077088
V4	3:Del:R:4	3.205511433957757e-13	1.513841511984846e-12	0.9165002668615626	0.0	0.0	0.083499733136603
V4	3:Del:R:5	1.0272932086753581e-14	4.827075433890914e-14	0.997324024245535	0.0	0.0	0.0026759757544064784
V4	4:Del:R:0	0.004084435712040323	0.001951833841078447	0.9680024519522135	0.0	0.0	0.025961278494667894
V4	4:Del:R:1	0.04251763877576949	0.3933475822488616	0.2705944702448303	0.0	0.0	0.29354030873053844
V4	4:Del:R:2	0.0009699712441761875	0.6424069249812513	0.2890994694912738	0.0	0.0	0.0675236342832988
V4	4:Del:R:3	2.530870524850246e-14	0.21887537935926382	0.7776118802938671	0.0	0.0	0.003512740346843726
V4	4:Del:R:4	9.609443187128127e-15	4.515313325371666e-14	0.9974968551562975	0.0	0.0	0.0025031448436478123
V4	4:Del:R:5	0.032845721168825906	0.9416165741406972	0.02544477893573773	0.0	0.0	9.292575473916565e-05
V4	5:Del:R:0	9.890138028696403e-06	0.00017955486368714915	0.9953658256714317	0.0	0.0	0.004444729326852422
V4	5:Del:R:1	0.013488947677004292	0.8293849007170874	0.1429557460332477	0.0	0.0	0.014170405572660714
V4	5:Del:R:2	0.03305044207044399	0.40942075402405653	0.4773838725230667	0.0	0.0	0.08014493138243282
V4	5:Del:R:3	0.028154462561995552	0.9276367518004498	0.04292438300126465	0.0	0.0	0.0012844026362899086
V4	5:Del:R:4	0.0042246851792162145	0.4530414506594784	0.5415626138669233	0.0	0.0	0.001171250294382156
V4	5:Del:R:5	0.11504325004898983	0.3068126293239433	0.5749750453476818	0.0	0.0	0.0031690752793851573
V4	2:Ins:R:0	0.04438632633553289	0.14426154309965597	0.7472555207443687	0.0	0.0	0.06409660982044252
V4	2:Ins:R:1	0.0010425952303523493	0.14152845728887425	0.7764275150361827	0.0	0.0	0.08100143244459083
V4	2:Ins:R:2	0.04119178464453297	0.758649100975022	0.20015911438044512	0.0	0.0	0.0
