Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
efacd7d6.56cf.4f6a.87f0.1a7ab6b1a643..Panc.AdenoCA..DO51483	236	226	6	19	41	81	79	15
efc39172.083c.4297.b922.3f58df781332..Panc.AdenoCA..DO35198	103	139	101	31	26	94	66	17
f1d9124e.dfa2.415e.b8b8.dd872fd3e2cb..Panc.AdenoCA..DO33408	28	92	72	0	22	53	62	0
f283ed80.8302.4f26.99ed.ea20d101289d..Panc.AdenoCA..DO49420	3	66	92	4	11	66	28	0
f4ada7a2.c4ac.4f89.ada7.4645861002cb..Panc.AdenoCA..DO51530	179	121	0	666	7	147	110	25
f4e673a9.5b85.46e7.bcac.2ce6e1026896..Panc.AdenoCA..DO51502	120	232	0	11	70	90	40	36
f4e926fd.006e.4c85.b71c.1433c325acb0..Panc.AdenoCA..DO49204	40	135	52	19	13	67	26	2
f5bb7ae4.4bb4.4e87.b83c.bc8620584989..Panc.AdenoCA..DO34312	64	169	4	11	21	180	4	0
f7702c0c.9636.4700.a8ae.7a58afd9fa71..Panc.AdenoCA..DO33544	15	256	161	13	25	74	48	0
f94c4f69.8119.4eaf.97c1.5106890c14d4..Panc.AdenoCA..DO35186	108	106	164	13	28	23	24	0
fa54205f.7e51.4e5a.9f0a.5e8a2e40235f..Panc.AdenoCA..DO49178	16	91	26	25	13	34	53	2
fa9a3247.a465.4fdf.bb64.5afaa83a5d76..Panc.AdenoCA..DO35132	0	26	1	0	5	35	5	0
fdbd0277.ddbf.4cc5.8ec3.3644b9553627..Panc.AdenoCA..DO35406	50	112	106	13	15	53	47	1
fe96d91c.3686.4125.af71.b8703a011ad4..Panc.AdenoCA..DO49463	58	839	156	22	88	43	48	0
ffe4bb51.e98a.41a7.a4e1.c3970386889c..Panc.AdenoCA..DO51503	21	44	78	11	6	42	37	44
