Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
V11	1.87E+00	0.00E+00	8.60E+00	3.15E+00	1.00E-01	0.00E+00	0.00E+00	2.66E+00	0.00E+00	7.00E-01	2.18E+00	8.41E+00
V12	2.14E+00	3.27E+00	7.48E-01	7.18E-01	3.08E+00	4.40E+00	4.31E+00	0.00E+00	4.36E+00	6.90E+00	7.33E-01	2.82E+00
V13	4.04E+00	1.24E+00	1.69E+00	1.26E+00	5.48E+00	9.12E-01	2.69E-01	2.51E+00	5.56E+00	3.47E+00	3.26E+00	4.53E+00
V14	0.00E+00	4.23E-01	1.19E+01	2.28E+00	5.32E+00	2.60E+00	2.35E+00	2.45E+00	8.08E+00	3.08E+00	1.58E+00	1.34E+01
V15	9.75E+00	2.44E+00	5.97E-01	0.00E+00	9.68E-01	9.75E-01	8.27E-01	0.00E+00	0.00E+00	1.05E+01	3.46E+00	1.30E+00
V16	3.85E+00	2.47E+00	8.98E-01	1.53E+00	2.57E+00	7.22E-01	3.00E-01	2.00E+00	3.56E+00	5.03E+00	2.33E+00	3.12E+00
V17	3.05E+00	8.94E-01	1.01E+00	6.32E-01	7.90E-01	1.75E+00	2.80E+00	4.16E-01	8.44E-01	2.08E+00	2.12E+00	1.21E+00
V18	9.04E-01	1.09E+00	4.39E+00	2.98E-01	0.00E+00	0.00E+00	0.00E+00	4.23E-01	0.00E+00	2.00E-01	6.80E-01	4.12E+00
V19	7.86E-01	6.80E-01	1.39E+00	2.05E+00	2.59E+00	2.53E+00	1.07E+00	1.86E+00	3.79E+00	3.64E+00	5.51E+00	2.65E+00
V20	1.61E+00	9.36E-01	0.00E+00	1.31E+00	1.09E+00	0.00E+00	0.00E+00	2.28E+00	2.67E-01	1.00E+00	1.10E+00	0.00E+00
V21	5.17E+00	9.64E-01	1.01E+00	1.01E+00	5.97E-01	3.93E+00	4.04E+00	1.19E+00	0.00E+00	4.17E+00	4.56E+00	4.00E-01
V22	7.19E-01	1.80E+00	4.15E+00	0.00E+00	6.94E+00	2.79E+00	3.33E+00	0.00E+00	5.83E+00	3.76E+00	4.96E-01	5.85E+00
V23	1.02E+00	2.09E+00	3.18E+00	4.27E+00	3.16E+00	3.14E+00	1.52E+00	5.14E+00	4.72E+00	6.05E+00	4.23E+00	4.17E+00
V24	0.00E+00	2.36E+00	2.78E+00	2.68E+00	3.35E-01	3.33E-01	4.99E-01	1.74E+00	4.00E-01	6.83E-01	0.00E+00	1.50E+00
V25	2.90E+00	3.48E-01	9.40E-01	1.77E+00	0.00E+00	4.58E-01	2.21E-01	6.05E-01	2.13E-01	2.13E-01	1.48E+00	4.01E-01
V26	1.47E+00	5.59E-01	6.53E-01	2.47E+00	5.85E+00	1.53E-01	0.00E+00	1.21E+00	6.83E+00	3.92E+00	8.46E-01	8.70E-01
V27	1.41E+01	3.42E+00	3.48E+00	1.40E+00	4.52E-01	0.00E+00	7.61E-01	2.54E+00	0.00E+00	1.20E+01	1.16E+01	3.28E+00
V28	6.00E-01	9.60E-01	0.00E+00	6.46E-01	1.53E-01	0.00E+00	0.00E+00	4.52E-01	2.00E-01	0.00E+00	1.07E+00	0.00E+00
V29	8.79E+00	1.86E+00	7.05E+00	4.33E+00	3.99E+00	0.00E+00	5.42E-01	4.69E+00	4.62E+00	8.27E+00	6.05E+00	6.67E+00
V30	2.74E+00	8.44E-01	1.12E+00	6.46E-01	5.97E-01	0.00E+00	0.00E+00	0.00E+00	9.75E-01	8.09E-01	2.75E+00	1.07E+00
V31	0.00E+00	4.47E-01	3.41E+00	4.11E+00	1.87E+00	2.21E-01	1.33E-01	1.73E+00	4.10E+00	2.67E+00	0.00E+00	2.40E+00
V32	1.64E+00	0.00E+00	5.16E-01	3.07E+00	2.13E-01	6.00E-01	4.71E-01	3.63E+00	2.67E-01	1.08E+00	6.47E+00	0.00E+00
V33	5.86E-01	2.21E-01	4.76E+00	3.00E-01	2.57E+00	0.00E+00	4.52E-01	8.16E-01	2.98E+00	1.18E+00	5.97E-01	5.96E+00
V34	4.27E-01	4.93E+00	5.99E+00	3.97E+00	1.96E+00	3.17E+00	4.67E+00	2.53E+00	1.10E+00	3.58E+00	2.67E-01	7.18E+00
V35	7.12E-01	1.67E+00	2.47E+00	1.55E+00	2.87E+00	2.04E+00	1.85E+00	1.66E+00	2.75E+00	4.78E+00	2.13E-01	3.20E+00
V36	0.00E+00	2.09E+00	3.45E+00	7.76E+00	1.90E+00	9.57E-01	1.14E+00	6.46E+00	2.41E+00	2.22E+00	1.51E+00	3.34E+00
V37	1.72E+00	6.51E-01	5.54E-01	5.67E-01	2.00E-01	2.91E+00	2.59E+00	1.09E+00	2.21E-01	3.06E-01	1.05E+00	8.60E-01
V38	3.02E+00	1.59E+00	0.00E+00	2.12E+00	8.00E-01	1.91E+00	1.90E+00	2.10E+00	5.00E-01	1.77E+00	2.71E+00	1.00E-01
V39	3.12E+00	4.58E-01	1.40E+00	2.56E+00	2.17E+00	0.00E+00	6.36E-01	1.87E+00	2.11E+00	2.73E+00	4.04E+00	0.00E+00
V40	2.10E+00	1.68E+00	7.75E+00	2.22E+00	9.78E-01	4.33E-01	4.23E-01	1.33E+00	1.62E+00	2.80E+00	6.80E-01	7.85E+00
V41	7.54E+00	6.32E-01	2.22E+00	6.51E-01	7.13E+00	3.17E+00	2.98E+00	0.00E+00	8.86E+00	5.83E+00	4.28E+00	1.59E+00
V42	1.80E+00	2.30E+00	6.46E+00	0.00E+00	1.79E+00	3.33E-01	5.17E-01	0.00E+00	1.93E+00	2.77E+00	1.46E+00	7.13E+00
V43	5.49E+00	3.06E-01	1.38E+00	4.48E-01	7.85E+00	1.19E+00	3.48E+00	0.00E+00	1.01E+01	5.63E+00	5.03E+00	1.28E+00
V44	8.17E-01	9.32E-01	4.07E-01	2.19E+00	2.12E+00	1.98E+00	7.06E-01	2.88E+00	3.89E+00	4.42E+00	2.67E-01	3.10E+00
V45	1.77E+00	0.00E+00	1.75E+00	2.71E+00	0.00E+00	0.00E+00	5.73E-01	3.26E+00	4.33E-01	1.28E+00	2.94E+00	2.40E+00
V46	8.04E+00	2.08E+00	1.22E+01	2.49E-01	1.58E+00	2.99E+00	3.93E+00	4.94E-01	2.91E+00	9.21E+00	3.18E+00	1.12E+01
V47	6.69E+00	1.76E+00	0.00E+00	7.77E-01	6.90E-01	3.83E+00	1.23E+00	6.70E-01	2.49E+00	5.59E+00	6.01E+00	2.53E+00
V48	4.33E-01	6.33E-01	7.17E+00	4.48E+00	8.03E-01	2.50E+00	3.42E+00	2.19E+00	1.31E+00	2.34E+00	0.00E+00	7.71E+00
V49	1.05E+01	2.22E+00	8.17E-01	3.14E-01	3.86E+00	1.51E+00	1.84E+00	0.00E+00	4.34E+00	9.46E+00	6.17E+00	8.03E-01
V50	5.47E+00	9.57E-01	4.17E+00	2.53E+00	1.10E+00	5.37E-01	2.00E-01	1.89E+00	1.24E+00	2.54E+00	3.22E+00	3.71E+00
V51	8.60E-01	1.29E+00	1.62E+00	1.43E+00	6.02E+00	1.35E+00	1.11E+00	1.38E+00	6.12E+00	3.97E+00	9.33E-01	2.23E+00
V52	1.58E+00	3.10E+00	8.03E-01	2.02E+00	1.39E+00	0.00E+00	0.00E+00	4.53E+00	0.00E+00	1.24E+00	3.91E+00	1.08E+00
V53	3.42E-01	1.83E+00	3.43E+00	5.40E+00	5.91E+00	1.55E+01	1.60E+01	2.76E+00	0.00E+00	5.97E+00	1.77E+00	6.63E+00
V54	1.28E+00	3.89E+00	1.60E+01	0.00E+00	6.57E-01	0.00E+00	0.00E+00	0.00E+00	2.33E+00	1.68E+00	2.69E-01	1.70E+01
V55	2.54E+00	8.70E-01	1.06E+00	2.66E+00	8.44E-01	1.89E+00	1.04E+00	2.16E+00	0.00E+00	8.57E-01	1.87E+00	2.00E-01
V56	1.63E-01	4.06E+00	7.51E+00	2.29E+00	2.97E+00	1.53E-01	1.53E-01	9.67E-01	6.50E+00	5.09E+00	0.00E+00	1.05E+01
V57	1.83E+00	2.56E+00	7.79E+00	4.33E-01	1.57E+00	4.00E-01	3.27E-01	0.00E+00	0.00E+00	2.10E+00	2.55E+00	7.79E+00
V58	7.51E+00	3.20E+00	5.93E+00	2.27E+00	5.34E+00	8.43E-01	1.33E-01	2.29E+00	4.04E+00	6.52E+00	5.26E+00	6.38E+00
V59	5.47E-01	7.33E-01	1.63E+00	3.08E+00	3.63E+00	4.48E+00	2.34E+00	2.43E+00	5.97E+00	8.90E+00	5.12E-01	9.00E-01
V60	3.18E+00	2.13E+00	2.73E+00	7.78E-01	1.02E+00	6.84E+00	6.19E+00	3.14E-01	4.46E+00	5.68E+00	2.03E+00	4.96E+00
V61	1.61E+00	0.00E+00	1.04E+01	4.39E+00	6.86E-01	1.31E+00	6.70E-01	4.80E+00	0.00E+00	3.42E-01	7.72E-01	1.15E+01
V62	5.94E+00	3.95E+00	7.43E+00	2.53E+00	1.57E+00	1.12E+00	1.56E+00	2.22E+00	1.81E+00	5.00E+00	3.75E+00	8.63E+00
V63	1.12E+00	2.95E+00	0.00E+00	1.49E+00	1.56E+00	2.13E-01	0.00E+00	2.67E+00	2.06E+00	1.96E+00	0.00E+00	2.27E+00
V64	2.76E+00	1.48E+00	0.00E+00	1.15E+00	4.27E+00	0.00E+00	0.00E+00	1.54E+00	2.95E+00	6.90E-01	1.56E+00	6.00E-01
V65	3.16E+00	5.60E+00	8.67E-01	2.88E+00	2.67E+00	5.47E+00	4.65E+00	1.59E+00	1.98E+00	1.00E+01	2.37E+00	3.32E+00
V66	2.10E+00	2.64E+00	2.13E-01	2.45E+00	1.77E+00	1.86E+00	2.39E+00	9.21E-01	1.94E+00	2.40E+00	2.16E+00	2.77E+00
V67	1.15E+00	1.93E+00	3.65E-01	1.90E+00	1.97E+00	7.41E+00	5.71E+00	2.18E+00	4.13E+00	3.85E+00	9.91E-01	3.00E-01
V68	1.81E+00	0.00E+00	2.72E+00	7.72E-01	1.73E+00	6.53E-01	0.00E+00	9.12E-01	1.32E+00	5.47E-01	1.65E+00	1.87E+00
V69	2.15E+00	1.36E+00	0.00E+00	2.58E-01	2.53E+00	2.29E+00	3.31E+00	0.00E+00	3.90E+00	1.70E+00	5.67E-01	6.83E-01
V70	4.27E-01	2.47E+00	7.16E-01	1.13E+00	9.17E-01	4.00E-01	5.54E-01	0.00E+00	1.02E+00	1.45E+00	4.33E-01	2.25E+00
V71	3.48E-01	0.00E+00	1.99E+00	5.21E-01	8.75E-01	7.81E-01	9.68E-01	0.00E+00	1.16E+00	1.36E+00	5.86E-01	2.48E+00
V72	1.14E+00	1.83E+00	2.12E+01	0.00E+00	1.98E+00	2.16E+00	2.07E+00	4.01E-01	3.17E+00	3.25E+00	1.31E+00	2.08E+01
V73	0.00E+00	2.69E-01	1.13E+01	9.83E-01	7.45E+00	0.00E+00	1.58E+00	4.99E-01	5.17E+00	2.89E+00	4.00E-01	1.23E+01
V74	2.65E+00	3.03E+00	3.63E+00	3.36E+00	1.24E+00	9.48E-01	1.63E+00	2.51E+00	2.43E+00	4.70E+00	5.65E+00	5.64E+00
V75	1.34E+00	9.33E-01	8.69E-01	3.45E+00	1.00E+00	0.00E+00	1.79E+00	2.45E+00	4.42E-01	1.29E+00	7.42E-01	1.00E-01
V76	9.64E-01	1.36E+00	1.33E+00	2.91E-01	3.97E+00	0.00E+00	0.00E+00	0.00E+00	3.31E+00	4.23E-01	3.06E-01	0.00E+00
V77	2.90E+00	3.42E-01	1.50E+00	2.60E-01	3.79E+00	5.08E+00	5.36E+00	0.00E+00	2.89E+00	4.02E+00	1.86E+00	1.50E+00
V78	5.92E+00	3.01E+00	4.77E+00	9.32E-01	1.69E+00	3.60E+00	2.33E+00	1.12E+00	4.81E+00	8.46E+00	3.15E+00	4.06E+00
V79	8.16E-01	2.59E+00	1.01E+01	4.76E-01	1.31E+00	0.00E+00	0.00E+00	0.00E+00	5.63E-01	4.00E-01	8.85E-01	9.45E+00
V80	3.66E+00	2.81E+00	6.98E+00	4.52E+00	1.40E+00	0.00E+00	3.94E-01	4.74E+00	1.53E+00	5.13E+00	3.20E+00	7.80E+00
V81	5.90E+00	3.14E-01	1.93E+00	2.63E+00	8.36E-01	3.16E+00	2.96E+00	1.81E+00	1.51E+00	4.92E+00	2.73E+00	1.96E+00
V82	6.87E-01	1.39E+00	2.53E+00	2.91E-01	8.75E-01	4.33E-01	0.00E+00	2.60E-01	4.01E-01	0.00E+00	4.00E-01	2.31E+00
V83	5.51E+00	1.00E-01	1.35E+01	0.00E+00	1.58E+00	5.57E+00	2.98E+00	0.00E+00	3.05E+00	5.76E+00	6.26E+00	1.38E+01
V84	0.00E+00	1.13E+00	7.81E-01	1.26E+00	1.05E+00	0.00E+00	0.00E+00	9.43E-01	6.96E-01	4.01E-01	0.00E+00	9.04E-01
V85	6.23E-01	1.25E+00	1.29E+01	0.00E+00	7.72E-01	0.00E+00	0.00E+00	4.27E-01	4.90E-01	2.00E-01	0.00E+00	1.33E+01
V86	2.93E+00	2.22E+00	3.70E+00	2.33E+00	1.41E+00	1.72E+00	2.76E+00	1.22E+00	1.04E+00	3.83E+00	3.21E+00	3.66E+00
V87	6.53E-01	7.60E+00	5.16E-01	3.35E+00	2.49E+00	2.58E+00	2.53E+00	2.86E+00	4.25E+00	1.26E+01	7.42E-01	5.08E+00
V88	1.09E+00	1.24E+00	1.96E+00	1.67E+00	7.31E-01	3.81E+00	3.04E+00	6.19E-01	2.34E+00	4.38E+00	5.12E-01	2.30E+00
V89	3.04E+00	6.71E-01	9.75E-01	5.47E-01	1.30E+00	8.08E+00	6.00E+00	0.00E+00	7.00E-01	1.88E+00	2.79E+00	5.00E-01
V90	5.56E+00	5.34E+00	9.68E-01	8.81E+00	3.09E+00	2.83E+00	2.66E+00	6.79E+00	4.15E+00	1.37E+01	8.99E+00	4.13E+00
V91	1.37E+00	7.27E-01	1.27E+00	1.67E+00	1.16E+00	1.18E+00	9.36E-01	1.57E+00	9.91E-01	1.60E+00	3.42E-01	2.00E+00
V92	1.68E+00	3.17E+00	1.94E+00	9.19E-01	1.11E+01	1.96E+00	5.82E-01	7.75E-01	1.06E+01	3.93E+00	0.00E+00	4.72E+00
V93	9.55E-01	1.06E+01	2.62E+00	0.00E+00	2.20E+00	0.00E+00	0.00E+00	0.00E+00	4.66E+00	1.35E+01	1.00E+00	3.36E+00
V94	1.70E+00	3.17E+00	1.40E+01	2.48E+00	1.33E+00	6.11E-01	5.58E-01	2.36E+00	1.42E+00	4.42E+00	7.45E-01	1.35E+01
V95	0.00E+00	1.63E-01	1.64E+00	1.36E+00	6.99E-01	2.00E-01	6.32E-01	1.13E+00	1.13E+00	1.28E+00	0.00E+00	2.39E+00
V96	5.42E+00	4.87E+00	7.75E-01	3.29E+00	2.35E+00	3.58E+00	5.00E+00	3.60E+00	2.19E+00	4.08E+00	3.69E+00	3.26E+00
V97	1.09E+00	1.67E+00	2.38E+00	6.05E-01	5.83E+00	1.50E+00	1.62E+00	2.13E-01	5.16E+00	3.33E+00	3.06E-01	2.86E+00
V98	3.07E+00	9.89E-01	8.46E-01	1.68E+00	3.77E+00	4.16E+00	4.31E+00	9.40E-01	5.00E-01	9.39E+00	1.42E+00	1.09E+00
V99	2.24E+00	1.16E+00	1.14E+00	5.07E+00	6.40E+00	3.29E+00	3.12E+00	4.09E+00	5.50E+00	5.02E+00	2.20E+00	1.16E+00
V100	5.17E-01	9.64E-01	6.63E-01	0.00E+00	5.67E-01	2.11E+00	2.73E+00	4.00E-01	5.96E-01	1.22E+00	8.33E-01	2.69E-01
