MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	0.0012586668657604606	0.0008419690915616229	0.003824570489814505	0.03596628864761442	0.030753433145582675	0.0015266506350599229	0.019412590703284816	0.1933708518743515	0.030579334078769182	0.038560430509410826	0.04856138429604471
1:Del:C:1	9.90497454040451e-05	0.0029156924778362737	0.0012235982392284678	0.025482034077867866	0.006273621541913599	0.0009241241292329505	0.020797138288617133	0.07721652053296565	0.056188274174928665	0.018708304222673177	0.007631147094070911
1:Del:C:2	0.0006207108805028838	0.0016523345882887952	0.0016527767220395617	0.007292569056153298	0.007248605950735509	0.0006918851111549884	0.01526583400554955	0.030028124898672105	0.0312917435541749	0.01603388078510761	0.005347772501409054
1:Del:C:3	0.002695657662115991	0.0010906706171226687	0.003982134209945798	0.010550947114825248	0.0028741226182319225	2.316839564642237e-09	0.004579604906029999	0.019463003240525724	0.016504157241433857	0.00238961054419633	0.011547911912202835
1:Del:C:4	0.00880208876915276	9.868746856227517e-05	0.012045558932004496	0.004874211893184111	0.004063712735660374	4.181291757276995e-09	0.002372260869015008	0.004254446283448487	0.0022880802876898087	0.004559930693358183	0.0025516496912473484
1:Del:C:5	0.020537152700126172	0.002117099042516202	0.04500534948892891	6.305655697360634e-05	0.0006709264707751572	0.0004019616791906877	0.005477393232285977	0.004286894225515425	0.0	0.002033573482185602	0.015628052431387117
1:Del:T:0	0.0010293719300534577	0.0019794221210759134	0.003493972802971257	0.043626527639571575	0.008292020997032523	0.0009519929240923375	0.04360810611397028	0.0590403750538826	0.06043261978775263	0.025925650866702198	0.02336735660210252
1:Del:T:1	0.0013017801626119762	0.002765582798747346	0.0037317645153962077	0.03388904053717852	0.0021611340227536855	0.0005324568715877831	0.01578853661194444	0.038724979013204576	0.03245535948080942	0.019262909586541355	0.0007340793963521719
1:Del:T:2	0.004030117311049253	0.0021070747694466262	0.0021927021560259165	0.0233500832808204	0.008108399994671344	0.000487155064183753	0.014610820496454836	0.07161260843276977	0.03726006234064698	0.021851366804912686	0.002667299658060074
1:Del:T:3	0.01571440955158323	0.004752081175683998	0.02227076457129442	0.019991466833744198	0.016150857973843812	0.0008052427117945626	4.203895392974451e-46	0.08737290799617767	0.013970350380986929	0.022304324992001058	0.00594827983295545
