Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V29	1	0	0	2	11	9	36	5	0	0	0	5	27	4	1	14	0
V30	0	19	116	2	103	110	0	10	12	5	16	0	0	15	6	0	0
V31	5	12	0	0	84	70	0	7	8	8	6	2	5	0	13	0	0
V32	0	38	130	165	34	46	0	56	0	50	0	0	0	1	3	45	0
V33	33	9	0	0	8	11	36	0	7	3	1	8	3	0	4	3	0
V34	43	9	59	0	0	0	0	5	0	1	0	5	0	9	8	0	0
V35	203	12	10	2	29	13	12	0	16	0	4	16	5	3	0	0	0
V36	0	32	150	0	5	3	123	21	35	0	0	1	27	14	9	0	15
V37	5	0	16	15	10	5	0	10	0	14	0	0	4	0	0	0	0
V38	21	0	136	0	107	106	0	1	0	0	0	6	10	0	5	0	0
V39	37	24	25	41	23	5	112	25	89	0	0	0	24	0	0	14	0
V40	41	162	167	3	12	7	0	12	13	0	16	6	1	11	8	0	19
V41	0	14	0	97	28	38	17	61	9	9	20	0	0	0	0	0	0
V42	77	68	29	11	40	33	3	0	3	0	0	8	0	0	12	0	1
V43	1	39	0	15	2	11	7	9	3	3	0	0	6	3	4	2	21
V44	0	23	143	4	21	26	102	0	2	0	7	1	17	11	11	0	30
V45	3	36	34	17	8	12	2	22	0	9	0	4	0	15	5	0	0
V46	0	19	2	13	2	0	0	0	0	0	0	2	0	0	4	1	7
V47	41	26	5	7	59	33	46	0	13	0	7	6	0	0	0	0	0
V48	71	44	26	55	7	2	0	16	11	13	0	14	0	27	12	23	0
V49	11	7	0	105	61	61	17	83	13	61	38	0	17	0	0	3	0
V50	50	140	1	30	0	0	15	8	27	41	0	31	27	0	3	0	0
V51	92	69	42	95	19	10	0	34	0	0	0	12	0	46	7	0	19
V52	27	190	133	18	0	0	0	20	0	8	0	5	0	62	61	0	34
V53	28	5	1	270	0	2	0	14	20	122	0	0	0	60	8	0	14
V54	5	10	19	107	11	4	0	17	30	57	16	0	14	0	7	0	15
V55	6	25	84	2	3	3	0	8	1	0	0	0	0	19	4	0	14
V56	3	29	12	14	3	0	0	3	0	25	0	0	0	8	0	1	0
V57	114	54	0	0	49	39	55	3	67	4	0	33	34	0	16	13	0
V58	1	61	48	73	9	7	0	28	0	30	0	0	0	25	3	1	0
V59	2	130	52	0	66	82	0	0	12	0	10	1	0	1	29	0	0
V60	379	11	6	6	0	0	40	1	29	8	0	6	31	0	0	0	0
V61	19	5	108	0	1	0	0	0	0	0	0	5	10	0	10	0	0
V62	45	3	81	0	38	22	97	0	1	8	5	12	4	19	3	0	0
V63	37	19	18	8	6	7	103	0	52	0	46	18	30	0	0	0	0
V64	12	28	11	0	2	0	2	0	2	0	12	0	0	0	3	2	3
V65	139	48	39	0	10	16	3	0	5	0	10	52	0	7	12	0	0
V66	12	0	30	27	88	90	1	23	19	19	0	1	0	11	0	0	21
V67	0	33	16	0	0	3	0	0	30	4	0	1	20	0	0	2	0
V68	21	185	77	136	48	33	0	53	0	42	0	0	12	0	29	0	0
V69	34	56	0	52	1	0	0	9	11	0	0	5	0	17	7	0	0
V70	81	9	146	13	0	0	0	0	0	13	0	20	6	9	7	3	7
V71	4	1	5	0	24	5	0	0	1	0	0	0	4	0	0	0	0
V72	6	61	5	8	12	11	8	9	4	0	0	0	2	2	7	14	0
V73	51	37	0	32	39	50	64	68	52	40	0	16	0	38	0	16	0
V74	14	20	0	0	56	52	1	17	4	0	0	9	0	16	0	0	0
V75	0	43	54	2	74	32	22	15	11	0	40	0	2	12	0	0	0
V76	134	1	32	294	2	2	0	95	0	150	0	30	0	59	0	0	1
V77	4	4	0	1	0	0	73	0	0	3	12	2	0	2	0	4	0
V78	14	4	0	0	14	4	0	0	11	0	6	4	0	0	0	0	0
V79	3	30	6	11	8	20	0	12	0	0	0	1	2	0	0	0	2
V80	47	30	33	0	59	58	9	16	21	9	12	1	13	4	8	0	5
V81	117	269	20	42	4	7	0	0	0	29	0	21	7	10	46	0	0
V82	95	107	0	0	105	80	44	0	88	0	17	5	10	0	2	31	0
V83	27	17	7	0	18	12	0	1	0	2	0	4	6	0	0	0	0
V84	90	61	0	6	0	8	49	15	9	0	9	19	0	9	21	0	0
V85	8	182	0	0	12	29	0	0	0	0	1	0	0	10	1	0	5
V86	15	24	0	109	0	0	0	69	0	60	0	5	9	0	0	0	0
V87	6	29	11	19	14	3	89	0	51	1	52	11	0	0	0	5	0
V88	99	6	1	0	0	3	5	2	31	0	0	23	19	0	0	0	11
V89	41	6	6	7	1	0	62	0	40	0	0	12	20	0	0	8	0
V90	112	9	7	51	7	7	0	22	0	31	0	29	27	0	0	34	0
V91	22	63	2	4	2	0	0	0	25	8	0	2	12	0	21	10	12
V92	0	0	1	0	234	192	0	0	17	0	0	0	9	0	0	0	0
V93	0	11	171	0	20	26	0	25	8	0	0	0	1	9	18	0	26
V94	0	28	0	20	55	52	0	4	18	1	51	1	0	0	0	3	0
V95	1	154	38	107	9	3	0	57	2	33	24	0	6	0	24	8	0
V96	26	4	17	90	0	0	0	21	40	14	8	0	9	0	0	0	0
V97	82	1	47	0	1	1	0	2	0	0	0	19	5	4	0	0	0
V98	9	0	2	0	18	26	0	0	0	0	0	4	0	9	0	0	0
V99	2	6	10	0	6	5	12	0	34	0	0	0	3	0	0	5	0
V100	56	9	8	0	4	7	0	3	0	0	0	7	0	19	0	0	0
