MutationType	ID83A	ID83B	ID83C
1:Del:C:0	0.06550311893224717	0.0800291827828005	0.018896000712720705
1:Del:C:1	0.02263148301281035	0.024647013796493412	0.005655215145088733
1:Del:C:2	0.0013833563456188357	0.001305332480484367	0.0001399303061994317
1:Del:C:3	0.003657019807724282	0.004710727377096191	0.000492338853655383
1:Del:C:4	0.0034291270538233222	0.005173561535775662	0.001149326330050826
1:Del:C:5	0.001940917957108468	0.010219429899007083	0.003693997819209471
1:Del:T:0	0.02541744608897716	0.030657816119492053	0.007520770523115061
1:Del:T:1	0.011642066527815586	0.013819169599446467	0.0023828012650717765
1:Del:T:2	0.017572248727083205	0.02312376881018281	0.010720197693444788
1:Del:T:3	0.021178079303354025	0.03607083251699805	0.011703178472816943
1:Del:T:4	0.019740664411801844	0.048231469839811324	0.01113540253136307
1:Del:T:5	0.0083267103653057	0.41383971434552225	0.15450469631583702
1:Ins:C:0	0.0005368350082349593	0.00042226886145755314	2.1814603456959958e-08
1:Ins:C:1	0.00040977030600615195	0.0008283298486944091	0.00044046430564748107
1:Ins:C:2	0.000259025824669834	0.0006282883288804442	0.0001177982607487138
1:Ins:C:3	9.797089589387298e-05	0.00010186665889619917	0.0002728453769222483
1:Ins:C:4	0.010735263337846846	0.002733880636515096	0.0011658453498966993
1:Ins:C:5	0.0023604175666008587	0.004280146652772032	0.6612507283687592
1:Ins:T:0	0.0033886862918734552	0.005075627565383911	0.0015183925163000823
1:Ins:T:1	0.0022878454116224134	0.0030641654797364027	0.0008721296740372253
1:Ins:T:2	0.2571355998516083	0.03124397580961613	0.006453026831150055
1:Ins:T:3	0.001973841560538858	0.0012426018511177972	0.0008262541799922474
1:Ins:T:4	0.006018848344683647	0.0019822457470581867	0.003177953395061195
1:Ins:T:5	0.2711748369038105	0.04893733049181037	0.050483304122462866
2:Del:R:0	0.0040960761165479195	0.0038916674442589284	0.000664652805875221
2:Del:R:1	0.002711655688472092	0.005088951287325472	0.0013413721389952116
2:Del:R:2	0.0002562358696870604	0.0017243838869035245	0.0007390509097604081
2:Del:R:3	0.0003544758955019489	0.000725070241605863	0.00042538856492626567
2:Del:R:4	3.967282323564802e-05	0.00024169428902993674	8.095632362881133e-05
2:Del:R:5	0.0005678068235283717	0.00024164928599077485	2.18429348024074e-05
3:Del:R:0	0.002282356204437974	0.0030574402917409316	0.00044668724871712586
3:Del:R:1	0.0019217671651858836	0.003818873199634254	0.001513974784029415
3:Del:R:2	0.0006230804405923607	0.0015391644403280225	0.0008748828913667239
3:Del:R:3	0.00015283132697980762	0.00023488018081536667	0.0001387956854259187
3:Del:R:4	4.3173932056106424e-07	3.47800391864439e-07	3.5505049709172456e-07
3:Del:R:5	4.3173932056106424e-07	3.47800391864439e-07	3.5505049709172456e-07
4:Del:R:0	0.0011490040497051269	0.0011754276275027565	3.1158829294497536e-08
4:Del:R:1	0.0723246855661273	0.00861395646292067	0.0013019383301525523
4:Del:R:2	0.00014551840401964	0.00013394733369729295	1.8150674260297705e-05
4:Del:R:3	4.3173932056106424e-07	3.47800391864439e-07	3.5505049709172456e-07
4:Del:R:4	4.3173932056106424e-07	3.47800391864439e-07	3.5505049709172456e-07
4:Del:R:5	2.9078484793387814e-07	0.00012056178159411957	9.758943213000748e-06
5:Del:R:0	0.04298199462937191	0.04772551717760507	0.007901059498544782
5:Del:R:1	0.00022417850414058194	0.0010637742845574394	0.0006217332032974809
5:Del:R:2	0.0002596671780764837	0.000744983577169478	7.248903275467456e-05
5:Del:R:3	4.3173932056106424e-07	3.47800391864439e-07	3.5505049709172456e-07
5:Del:R:4	4.3173932056106424e-07	3.47800391864439e-07	3.5505049709172456e-07
5:Del:R:5	0.00012148915345022715	7.237048611372643e-05	1.738481518742674e-08
2:Ins:R:0	0.0007250547980369504	0.0009470932839261703	0.0005060957226579177
2:Ins:R:1	0.0006922532064606912	0.0011450750684247168	0.00024461357516614157
2:Ins:R:2	3.8095998455922596e-05	0.00043655853056906446	0.0004868713841489125
2:Ins:R:3	0.0001724524185192422	0.0006421763711841777	9.706020791782066e-05
2:Ins:R:4	0.0007434498053044081	0.0014139607461402192	0.0007093066269590054
2:Ins:R:5	0.006590829300694168	0.008152161445468663	0.0035743490559980275
3:Ins:R:0	0.00045426893655644565	0.0004266708089005533	1.006450498479694e-05
3:Ins:R:1	0.0006459102703956887	0.0009582258207956329	0.00025008458427464573
3:Ins:R:2	4.711907768850665e-07	9.532093331010572e-05	0.0003861472358849483
3:Ins:R:3	4.3173932056106424e-07	3.47800391864439e-07	3.5505049709172456e-07
3:Ins:R:4	8.99934364042565e-05	1.707194904554399e-07	1.2152591324365858e-07
3:Ins:R:5	7.150171813945505e-05	0.0013392563094384968	0.0007224656768372029
4:Ins:R:0	9.997898653466564e-05	2.3293597841700376e-07	1.3203893480806528e-07
4:Ins:R:1	0.0003377464592588808	0.0007130521757062524	0.0005927941936533898
4:Ins:R:2	4.3173932056106424e-07	3.47800391864439e-07	3.5505049709172456e-07
4:Ins:R:3	7.689530535799349e-05	6.121108562240351e-08	0.00017654502022139694
4:Ins:R:4	0.00012133886856506848	6.330627562185498e-05	0.00021892507402299088
4:Ins:R:5	0.0002784990763757378	0.0015251792268827558	0.0011121443880256266
5:Ins:R:0	1.7658569699818828e-07	0.00026101967766134493	9.323008276440614e-05
5:Ins:R:1	0.0025357862173216008	0.003457081534588724	7.586658634153309e-05
5:Ins:R:2	9.678973615763198e-05	0.0002242507653136272	5.091160128358752e-05
5:Ins:R:3	2.8026765974686896e-07	6.147431789056412e-05	1.8842871397239946e-05
5:Ins:R:4	4.0320912455626966e-05	0.0001297641918000636	1.3540025349811914e-07
5:Ins:R:5	1.509055868709197e-07	0.0002522708594106859	6.598356628728652e-05
2:Del:M:1	0.0019995790557004512	0.0019174076966010033	0.0007990838024852564
3:Del:M:1	0.0019046312741249239	0.002492229497875087	0.0012001229002862601
3:Del:M:2	0.0018727178394328803	0.0018370576202869416	0.0009413174440851435
4:Del:M:1	0.0014564652577973903	0.0018740147672360763	0.0008917718409065855
4:Del:M:2	0.0007005149060177018	0.000923561489951652	5.388503981791359e-05
4:Del:M:3	0.000692100559535902	0.0016414083617291909	7.749242649879307e-05
5:Del:M:1	0.05309629142284393	0.05327253595460206	0.007895814254879951
5:Del:M:2	0.022023169230669735	0.025867842946900053	0.0053212082362733785
5:Del:M:3	0.008225300785852596	0.008774677099427208	0.0018711151835304918
5:Del:M:4	0.0031600848829839378	0.003144738933769986	0.0004057725373058929
5:Del:M:5	0.0020395042723976077	0.0034242830937728287	0.00040151496650651095
