MutationType	ID83A	ID83B	ID83C
1:Del:C:0	1.97E-02	3.22E-02	5.67E-03
1:Del:C:1	5.45E-03	9.92E-03	1.85E-03
1:Del:C:2	3.84E-04	5.39E-04	7.69E-05
1:Del:C:3	7.08E-04	1.11E-03	1.67E-04
1:Del:C:4	4.48E-04	5.74E-04	3.82E-04
1:Del:C:5	4.55E-04	2.92E-03	1.37E-03
1:Del:T:0	6.29E-03	1.09E-02	1.65E-03
1:Del:T:1	3.26E-03	5.34E-03	8.08E-04
1:Del:T:2	5.47E-03	7.67E-03	1.74E-03
1:Del:T:3	5.15E-03	6.15E-03	1.46E-03
1:Del:T:4	4.24E-03	1.72E-03	3.49E-03
1:Del:T:5	5.65E-03	1.14E-01	6.31E-02
1:Ins:C:0	1.25E-04	1.77E-04	1.22E-08
1:Ins:C:1	1.26E-04	3.63E-04	1.65E-04
1:Ins:C:2	8.25E-05	1.81E-04	4.83E-05
1:Ins:C:3	5.63E-05	4.80E-05	9.07E-05
1:Ins:C:4	1.61E-03	1.14E-03	2.85E-04
1:Ins:C:5	1.60E-03	1.64E-03	5.38E-02
1:Ins:T:0	1.05E-03	1.64E-03	2.73E-04
1:Ins:T:1	7.54E-04	1.08E-03	3.43E-04
1:Ins:T:2	3.65E-02	2.40E-02	5.42E-03
1:Ins:T:3	2.10E-04	1.85E-04	1.85E-04
1:Ins:T:4	1.04E-03	5.71E-04	7.23E-04
1:Ins:T:5	3.82E-02	1.34E-02	2.48E-02
2:Del:R:0	9.87E-04	1.62E-03	2.22E-04
2:Del:R:1	7.33E-04	9.14E-04	2.74E-04
2:Del:R:2	9.82E-05	3.19E-04	2.55E-04
2:Del:R:3	1.51E-04	1.97E-04	1.32E-04
2:Del:R:4	2.71E-05	9.69E-05	4.83E-05
2:Del:R:5	1.07E-04	1.02E-04	1.52E-05
3:Del:R:0	6.44E-04	9.73E-04	1.89E-04
3:Del:R:1	2.42E-04	2.88E-04	2.88E-04
3:Del:R:2	2.18E-04	2.60E-04	2.64E-04
3:Del:R:3	5.66E-05	8.78E-05	4.59E-05
3:Del:R:4	3.94E-09	1.48E-08	9.91E-09
3:Del:R:5	3.94E-09	1.48E-08	9.91E-09
4:Del:R:0	3.06E-04	4.68E-04	1.60E-08
4:Del:R:1	9.37E-03	6.95E-03	7.29E-04
4:Del:R:2	5.93E-05	4.97E-05	1.03E-05
4:Del:R:3	3.94E-09	1.48E-08	9.91E-09
4:Del:R:4	3.94E-09	1.48E-08	9.91E-09
4:Del:R:5	5.92E-08	7.32E-05	9.50E-06
5:Del:R:0	1.16E-02	1.93E-02	2.75E-03
5:Del:R:1	5.90E-05	2.65E-04	1.51E-04
5:Del:R:2	6.19E-05	1.12E-04	3.84E-05
5:Del:R:3	3.94E-09	1.48E-08	9.91E-09
5:Del:R:4	3.94E-09	1.48E-08	9.91E-09
5:Del:R:5	3.85E-05	3.18E-05	6.65E-09
2:Ins:R:0	2.66E-04	4.06E-04	1.84E-04
2:Ins:R:1	2.26E-04	4.41E-04	1.13E-04
2:Ins:R:2	2.72E-05	1.63E-04	1.30E-04
2:Ins:R:3	6.44E-05	1.48E-04	4.64E-05
2:Ins:R:4	1.26E-04	3.06E-04	1.60E-04
2:Ins:R:5	1.18E-03	2.29E-03	1.12E-03
3:Ins:R:0	1.19E-04	1.06E-04	1.01E-05
3:Ins:R:1	1.26E-04	2.01E-04	8.79E-05
3:Ins:R:2	3.28E-07	6.86E-05	1.38E-04
3:Ins:R:3	3.94E-09	1.48E-08	9.91E-09
3:Ins:R:4	2.32E-05	4.14E-08	5.51E-08
3:Ins:R:5	3.61E-05	4.01E-04	2.22E-04
4:Ins:R:0	2.99E-05	6.93E-08	5.37E-08
4:Ins:R:1	9.35E-05	1.41E-04	1.32E-04
4:Ins:R:2	3.94E-09	1.48E-08	9.91E-09
4:Ins:R:3	5.21E-05	3.93E-08	6.75E-05
4:Ins:R:4	4.67E-05	4.22E-05	7.03E-05
4:Ins:R:5	8.90E-05	3.03E-04	1.28E-04
5:Ins:R:0	4.34E-08	8.75E-05	5.79E-05
5:Ins:R:1	6.73E-04	1.32E-03	5.34E-05
5:Ins:R:2	3.03E-05	4.81E-05	2.76E-05
5:Ins:R:3	6.43E-08	3.54E-05	1.86E-05
5:Ins:R:4	2.85E-05	5.46E-05	4.66E-08
5:Ins:R:5	4.88E-08	1.07E-04	3.73E-05
2:Del:M:1	3.73E-04	6.23E-04	2.49E-04
3:Del:M:1	6.02E-04	9.52E-04	2.34E-04
3:Del:M:2	2.21E-04	1.98E-04	2.73E-04
4:Del:M:1	5.09E-04	5.62E-04	1.48E-04
4:Del:M:2	1.76E-04	2.93E-04	3.62E-05
4:Del:M:3	2.11E-04	2.71E-04	4.07E-05
5:Del:M:1	1.32E-02	2.16E-02	2.24E-03
5:Del:M:2	6.09E-03	1.05E-02	1.51E-03
5:Del:M:3	2.03E-03	3.59E-03	6.12E-04
5:Del:M:4	6.25E-04	1.02E-03	1.09E-04
5:Del:M:5	3.24E-04	3.76E-04	1.77E-04
