Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
X33070975.0f35.4518.9ffb.4c6170c32534..Panc.AdenoCA..DO33160	104	47	0	138	0	55	5	0	19	34	13	36	12	0	0
X33bcd589.80db.4a58.8f83.a48cb60e0fda..Panc.AdenoCA..DO35148	9	18	0	34	0	2	6	0	22	0	16	0	49	7	0
X368e592d.260c.4f58.81c4.a9f1e6177a4b..Panc.AdenoCA..DO51549	59	80	27	18	74	9	0	37	19	81	11	0	41	21	32
X3933c60d.73d6.4f74.ae02.fd545fc1f092..Panc.AdenoCA..DO51541	60	49	68	26	20	0	38	1	110	41	20	0	29	45	14
X39c6c3b3.4683.4d11.984c.ed589188da65..Panc.AdenoCA..DO51527	111	416	134	81	53	90	5	0	39	38	22	109	0	78	47
X39d38c06.3779.4ca4.b103.1d096f93dae8..Panc.AdenoCA..DO51532	74	36	157	52	24	52	9	0	32	13	10	0	7	0	20
X3b526846.72d6.4e10.b7cd.8cdb45a92a1c..Panc.AdenoCA..DO34736	96	155	98	275	19	104	419	0	43	0	64	102	0	0	0
X3bfbc33d.804b.4bb3.97ac.97563d77b13d..Panc.AdenoCA..DO33376	72	261	0	9	21	49	15	0	8	80	6	0	0	53	0
X3c86ba21.7b11.4ec7.9d20.a2325197c676..Panc.AdenoCA..DO33042	65	1	38	117	12	7	9	0	51	66	26	0	0	0	0
X3e4d0e50.8cf4.4eb0.a00a.ccf0484ecc2f..Panc.AdenoCA..DO33984	47	63	79	85	4	25	22	0	9	0	27	8	4	0	0
X3ed783cf.2248.44a1.a2a2.d6b6519b91ef..Panc.AdenoCA..DO51495	21	107	16	11	14	0	129	50	85	35	103	0	0	5	0
X3fb8f017.576f.4901.b8bf.3a58e5d43de3..Panc.AdenoCA..DO35138	5	42	0	8	8	0	1	0	18	21	8	9	5	7	1
X3fba4880.cb7b.4ac5.ab5f.728614faa1ea..Panc.AdenoCA..DO49466	89	256	203	71	37	25	0	0	21	44	27	22	0	0	0
X40378b7a.a65d.4510.aaba.a34c4058fac7..Panc.AdenoCA..DO49424	129	178	0	223	20	58	28	0	28	30	6	9	0	30	0
X42f00950.09c9.461a.8423.d5b04a96af10..Panc.AdenoCA..DO51472	45	107	35	63	5	21	0	0	22	52	4	39	27	4	21
X441d2f21.b448.4fc8.8c54.9b85aca56237..Panc.AdenoCA..DO35126	165	98	82	72	51	58	5	0	13	0	4	19	27	0	10
X4652ae03.b096.42d0.bdfa.3f6281d4f023..Panc.AdenoCA..DO35236	141	204	0	112	23	53	20	0	93	87	9	0	14	16	24
X46e166fe.3b20.49ad.98db.42c854c61c93..Panc.AdenoCA..DO51470	125	75	73	30	13	0	0	0	16	0	4	20	55	18	24
X4a4e0397.8702.46ef.aaa8.3980f03a40bf..Panc.AdenoCA..DO51521	0	0	0	0	0	0	2	0	0	0	0	0	0	5	11
X4a88981e.e409.440f.9bf0.71ca1bab8b4e..Panc.AdenoCA..DO51534	51	207	68	100	28	3	0	17	18	6	6	0	35	29	24
X4aa7eabc.0419.4897.b7af.5dcccfd6ac2f..Panc.AdenoCA..DO51476	184	31	0	0	50	57	405	0	60	0	218	0	58	82	37
X4c027164.12de.456f.b933.6bc91f70b46f..Panc.AdenoCA..DO49478	74	92	68	101	12	0	2	0	40	18	22	0	55	15	3
X4c4aa1b1.fda3.4c5b.b588.68aa727500ad..Panc.AdenoCA..DO51543	98	213	0	139	40	51	7	5	44	20	23	13	0	13	43
X4cbe411b.b05e.46bd.bea8.126289a0866c..Panc.AdenoCA..DO49090	151	130	116	49	47	41	6	0	52	0	1	33	28	0	0
X4db9e471.0068.4ec6.9bcb.33ef5fdec33e..Panc.AdenoCA..DO32976	0	199	19	41	22	12	16	69	50	45	10	0	2	1	0
X51458c86.0fdd.470e.b059.1ffbffc92a7f..Panc.AdenoCA..DO34288	96	83	0	43	8	5	14	0	39	54	6	0	19	38	0
X5187e77d.f412.4303.8049.11d1aa1a0235..Panc.AdenoCA..DO49419	173	169	184	108	11	115	826	0	13	66	149	24	0	58	0
X5255d645.d3d2.422e.8449.046cd21f4935..Panc.AdenoCA..DO34809	93	19	0	93	22	52	19	0	27	0	3	20	103	40	0
X52f43b72.15ea.40a0.a3b4.4bf22bc0bf25..Panc.AdenoCA..DO49427	62	60	129	0	2	0	0	0	20	18	14	2	73	0	6
X53534b3c.cd15.4d68.a9b1.6902bb234c45..Panc.AdenoCA..DO33552	286	474	134	21	106	178	700	0	0	3	175	0	17	26	0
X536dedba.46c4.4a21.b112.13c030b13069..Panc.AdenoCA..DO35442	5372	0	0	0	250	2129	0	0	0	0	0	0	0	0	0
X53e6a756.bdcc.4217.afe7.27d776159544..Panc.AdenoCA..DO35360	18	52	35	45	18	13	45	0	24	28	143	0	137	0	41
X54195db3.94a9.4538.8bb8.9953d936acd4..Panc.AdenoCA..DO221544	51	75	202	0	58	77	532	0	24	0	427	0	0	52	36
X541f91bd.7e9d.4348.9e78.45b948d8967e..Panc.AdenoCA..DO34961	28	194	7	244	3	90	36	0	38	0	34	0	0	68	0
X5650dc4e.8bce.4716.9199.cd5750d7a888..Panc.AdenoCA..DO35496	0	53	5	87	19	16	17	45	4	24	12	51	15	0	29
X569ff1b4.de87.4309.8484.80549aaf9485..Panc.AdenoCA..DO35200	3	0	0	21	0	25	1	0	1	9	0	15	17	0	2
X5b41e033.6df8.411e.a13b.59eeb8afbf9b..Panc.AdenoCA..DO33000	177	255	77	80	16	77	21	0	24	30	11	0	71	0	1
X5d9ff58c.5702.48fc.a66a.d1276327fd49..Panc.AdenoCA..DO51520	96	347	2	167	69	8	50	25	72	58	40	0	88	82	18
X5f94cb62.4019.47ff.bf6a.eeda8e9e033c..Panc.AdenoCA..DO49129	82	157	0	55	28	46	13	0	20	0	11	33	0	82	0
X60aff7a0.4960.4ed1.922b.3233ccbfdba1..Panc.AdenoCA..DO34336	35	95	51	78	30	35	0	0	23	28	10	36	0	5	0
X60c33e32.7e19.4e71.b075.a63fcf27e660..Panc.AdenoCA..DO49454	27	126	139	0	15	28	0	0	28	0	24	42	26	0	11
X60e78c80.41a5.456a.9a81.9007d18fd72c..Panc.AdenoCA..DO49137	73	179	45	105	25	32	17	0	8	22	17	0	78	35	1
X6297aa77.37a0.4f46.987b.32bd8653c0c2..Panc.AdenoCA..DO51490	72	71	180	8	43	20	23	0	32	32	17	0	0	14	18
X631ab9d0.5400.400c.b0bc.c3e576bcfe06..Panc.AdenoCA..DO49433	54	98	27	103	11	12	5	2	31	10	6	0	0	40	2
X644c669b.937b.4adc.81b9.6a1811cba9da..Panc.AdenoCA..DO49484	82	78	69	77	21	35	1	0	0	35	13	3	42	20	3
X654dba9f.cfe5.4121.97c7.868613cdef53..Panc.AdenoCA..DO33077	18	76	30	70	2	21	10	0	65	47	19	0	38	16	8
X65d2dbc3.a163.4696.b246.47a430e66572..Panc.AdenoCA..DO51514	330	147	137	32	41	48	16	0	37	37	11	0	47	0	39
X66290cc6.1f1f.4a0b.83d1.423952da4840..Panc.AdenoCA..DO49481	37	44	32	0	9	23	7	0	30	53	9	0	4	10	0
X6867811f.ac89.47da.b5dc.1270033c36e7..Panc.AdenoCA..DO49454	31	176	110	0	18	16	5	28	36	0	27	22	31	0	3
X68ba1105.569a.4209.9b45.0e2d64931806..Panc.AdenoCA..DO33152	169	278	15	45	40	0	13	0	20	35	11	0	43	41	3
X6ad44218.d34e.4126.bf56.1be2140cd3fb..Panc.AdenoCA..DO51484	44	32	170	118	48	23	10	0	17	0	12	0	0	0	32
X6b20f942.7b89.497c.8a2e.ccce74d20ca9..Panc.AdenoCA..DO49421	60	209	46	65	21	21	22	22	26	57	9	0	25	17	8
X6bdf00f6.670f.466e.87fb.e853e41f000e..Panc.AdenoCA..DO34504	24	64	0	12	3	0	36	0	51	24	121	0	43	1	0
X6fc0cb07.9713.4355.8543.f85d1c5505c2..Panc.AdenoCA..DO51529	295	520	0	241	38	226	26	0	0	76	0	0	0	0	44
X70dd8453.11d3.4105.a8d0.6a755c52495d..Panc.AdenoCA..DO51540	76	96	87	27	34	7	6	28	34	42	8	0	29	12	9
X71ef8379.03a0.4b81.92c9.1ba666fe4d7a..Panc.AdenoCA..DO49127	60	70	139	8	32	10	0	2	26	11	12	45	12	4	2
X7266ec7b.4824.4b88.910e.e9bfb848d55f..Panc.AdenoCA..DO35290	202	54	39	53	23	48	0	0	26	66	7	108	5	0	3
X72a5e569.99d4.47bc.be1b.6296a5025080..Panc.AdenoCA..DO33264	172	71	332	72	46	68	0	0	11	0	0	75	0	2	1
X72f82fbd.9838.4082.b605.bc3d80226f16..Panc.AdenoCA..DO35116	251	20	534	0	95	101	33	7	173	0	17	40	0	122	41
X73058c80.607e.4b55.b112.8f8f6775d014..Panc.AdenoCA..DO51479	0	32	3	135	8	12	9	63	45	3	5	0	1	4	2
X7410c00d.ed0b.48dc.a4bf.eb76ac613980..Panc.AdenoCA..DO33400	100	204	19	108	61	11	31	0	35	22	32	4	83	29	5
X748d3ff3.8699.4519.8e0f.26b6a0581bff..Panc.AdenoCA..DO32833	41	101	0	72	15	11	11	0	22	8	17	0	5	5	0
X754d26af.f184.497c.856a.cd1ea7a5115c..Panc.AdenoCA..DO51546	0	18	32	23	27	23	9	24	24	19	23	43	29	0	4
X75cd90ef.e884.4812.bbf3.5a524d95147e..Panc.AdenoCA..DO51481	54	44	84	69	12	15	8	0	11	19	15	0	28	20	33
X75fac59c.3346.4c5a.bb9f.fb67fec8d13b..Panc.AdenoCA..DO34264	18	151	0	103	41	33	0	0	1	2	12	0	28	91	0
X78100212.65aa.4365.8b64.4b33f77732d5..Panc.AdenoCA..DO49113	127	308	65	63	50	46	19	0	55	53	10	0	8	17	1
X78103d9b.0b8a.431e.bb58.5c99fbea12e4..Panc.AdenoCA..DO51474	6654	5695	4471	0	2492	1810	907	0	0	0	5	0	0	0	0
X7981bbf3.dceb.4d89.900c.555967e97921..Panc.AdenoCA..DO35118	0	288	320	51	4810	0	0	0	0	0	0	0	0	0	0
X7b318282.5df4.42bc.b1e0.0e4a66ba9204..Panc.AdenoCA..DO34720	24	69	65	22	26	0	2	6	3	11	6	45	30	2	0
X7c43c006.d917.4915.b304.65995b6c0d46..Panc.AdenoCA..DO51522	102	35	84	2	12	0	24	40	53	55	9	0	29	5	25
X7cb71498.6ada.43c6.912b.bad4f93cf580..Panc.AdenoCA..DO34905	792	196	122	0	50	101	940	0	43	57	160	0	29	0	8
X7ccb9a4d.6f48.41c2.a630.27fde8c67d60..Panc.AdenoCA..DO34696	20	76	185	33	18	39	19	87	35	12	34	0	10	0	1
X7ccee959.1e87.4a39.b6b3.840ddcb94995..Panc.AdenoCA..DO51510	67	0	190	152	24	28	605	0	37	0	163	84	0	48	27
X7d04f401.3505.410c.8def.0348ecd8aae2..Panc.AdenoCA..DO51542	135	93	53	76	15	0	4	0	36	15	1	31	34	18	4
X7d7fff91.3f69.4123.b514.140ed3d9cd66..Panc.AdenoCA..DO51488	3	0	0	37	0	19	0	0	10	0	22	0	13	6	19
X7ef9fd9b.d349.4ec3.ab4d.1a1d11c0204b..Panc.AdenoCA..DO35098	14	27	77	39	26	0	3	25	0	23	21	0	38	0	2
X7f42e118.aab6.438a.9e84.e7451fe12d7e..Panc.AdenoCA..DO33168	163	112	25	76	36	87	2	5	23	0	25	0	58	12	0
X7f5fd36f.6e30.45ca.92a5.d8a8a8ee1bc2..Panc.AdenoCA..DO51468	44	77	149	86	33	0	14	31	8	0	23	4	22	40	7
X7fcd8af9.4d73.4c97.95cc.b30b09f21bb2..Panc.AdenoCA..DO32893	42	49	39	0	1	2	4	0	41	47	14	0	26	0	1
X81bc7f0c.865d.4801.a935.2ab04170df53..Panc.AdenoCA..DO35350	90	77	147	48	46	56	889	52	37	31	203	81	0	10	1
X8282283d.247a.431d.9421.0fcc52f0a897..Panc.AdenoCA..DO221541	146	0	0	105	2	73	912	0	82	51	220	17	155	123	33
X8454fe53.869d.41c8.b0c8.a7929d00eec3..Panc.AdenoCA..DO32900	197	206	0	142	29	39	47	0	100	67	174	0	71	21	0
X84a6ea88.eeb8.4060.a90c.e4abac013ad4..Panc.AdenoCA..DO32980	53	0	0	0	209	0	247	0	62	0	52	0	19	23	0
X88bc38ba.ad1d.431e.a67e.0a5a23678386..Panc.AdenoCA..DO49181	60	98	0	46	13	22	18	0	18	65	14	0	8	28	0
X88d5a8b2.daba.45ce.90bf.480fac85bf1d..Panc.AdenoCA..DO49168	86	61	107	83	19	32	38	0	0	56	14	39	0	4	0
X89195d56.1ef2.41df.b200.9f18e38f574a..Panc.AdenoCA..DO51507	44	106	0	41	28	52	12	0	24	33	25	0	19	9	12
X8be6b14d.286a.471b.a282.ab98bc6050c3..Panc.AdenoCA..DO51506	66	342	0	162	24	38	11	0	22	37	14	0	0	0	1
X8c233a11.3b2e.4273.bbe1.b5a5f5a351d5..Panc.AdenoCA..DO51477	41	34	116	28	23	51	4	0	19	3	14	16	5	0	34
X8d67c121.37d0.4fc0.a349.2c9452589d65..Panc.AdenoCA..DO34793	116	83	117	94	21	26	9	34	30	0	13	19	0	0	0
X9011cf17.0783.4f9d.b355.4f0fc1a2e78b..Panc.AdenoCA..DO51501	54	192	0	17	20	31	13	0	35	24	6	0	53	3	2
X9078333d.73d3.496a.9fc3.a94353b7e107..Panc.AdenoCA..DO51499	64	78	68	72	27	33	9	0	31	0	2	0	2	24	25
X90b3c237.29a4.48b3.90b3.9f2c0ccb5928..Panc.AdenoCA..DO49193	96	107	84	0	13	6	10	0	61	74	29	0	13	0	5
X91b6fd6b.547a.47e4.8ecb.a6f1826ccfd3..Panc.AdenoCA..DO35216	10	3	11	14	18	3	0	0	4	5	6	21	37	0	1
X92dc0e0c.842f.40de.9c39.486b491ea80a..Panc.AdenoCA..DO33600	114	131	56	214	23	54	19	10	26	5	0	0	9	8	2
X94652d14.2e4d.4f4a.a4f7.8df77df788c0..Panc.AdenoCA..DO51498	81	148	58	95	4	27	1	0	9	37	19	32	13	0	1
X95cc9620.7686.4805.a96c.cf8e659847c3..Panc.AdenoCA..DO51515	1	123	28	137	24	14	13	64	0	25	47	0	19	72	20
X96ba50eb.3c12.41ad.ac7b.d23b2001fe44..Panc.AdenoCA..DO51469	230	71	29	56	9	54	53	0	80	158	32	33	5	18	0
X96cca60e.17dc.44c3.90f7.1b57b0e08e5f..Panc.AdenoCA..DO35228	70	41	16	143	4	0	12	0	26	36	21	0	6	21	0
X97c46ede.b280.4344.8dbb.e860c6472239..Panc.AdenoCA..DO51504	22	60	0	148	5	10	16	0	35	31	5	0	0	8	17
X9c399826.087f.44b9.98c0.bd881646b0f4..Panc.AdenoCA..DO33472	54	89	16	137	19	24	0	33	0	21	14	47	0	12	0
X9c857452.c81d.4b9e.87a8.5b41f4394f7c..Panc.AdenoCA..DO34608	19	52	0	41	5	0	3	0	33	21	13	48	14	16	0
X9df57388.7de1.4c90.910e.ef63a246dff1..Panc.AdenoCA..DO49172	111	223	0	15	25	26	10	0	32	49	32	0	25	0	1
X9ebac79d.8b38.4469.837e.b834725fe6d5..Panc.AdenoCA..DO34640	114	127	112	0	59	33	28	0	67	42	10	48	0	21	0
X9ffe694e.b488.489e.bdbe.0800e505eec4..Panc.AdenoCA..DO49460	205	251	89	144	45	17	9	0	7	0	14	16	0	91	0
a2238b5f.0513.487a.9b1b.7bef85ebf336..Panc.AdenoCA..DO32878	123	25	156	10	21	14	14	0	23	14	2	0	67	0	0
a3210fd0.344c.468e.8ff2.2d0869a2fb75..Panc.AdenoCA..DO51497	56	64	158	9	46	13	0	0	19	40	13	88	2	18	30
a3edc9cc.f54a.4459.a5d0.097879c811e5..Panc.AdenoCA..DO49135	96	193	50	0	29	16	17	0	23	60	3	40	68	3	3
a492a32b.bf2f.4f8c.b06e.794a4baa2fe7..Panc.AdenoCA..DO49074	55	84	0	88	13	15	15	0	20	28	15	13	13	28	1
a5346247.3f30.470a.b4ab.732180786291..Panc.AdenoCA..DO33960	140	138	76	163	32	13	0	0	4	0	1	44	0	0	3
a5d5c238.0447.47fa.9a81.3b823cbdcea6..Panc.AdenoCA..DO34849	69	211	191	11	62	43	0	25	32	28	15	46	0	0	0
a6ebe0c0.8aab.4b9f.8328.4b795895a77d..Panc.AdenoCA..DO51465	85	244	24	91	19	10	17	0	31	35	35	0	0	94	68
a7a56d67.1bd7.4d69.9237.34c2d261261b..Panc.AdenoCA..DO51486	6	33	17	0	8	0	289	9	57	8	35	0	38	2	45
aa4a868a.df23.4eef.a618.e945aa2ce98a..Panc.AdenoCA..DO34448	536	241	201	150	227	101	7	0	103	0	35	110	0	76	0
ac02c38e.5fca.4995.b0cc.39b6189976a3..Panc.AdenoCA..DO51478	160	426	50	2	103	218	7	178	25	53	43	15	0	25	40
af9cfac8.7fbe.49cb.aeca.8d68aea57994..Panc.AdenoCA..DO51494	134	60	0	60	24	95	20	0	72	144	27	0	5	60	12
b04624d2.d8f8.4b51.be1b.72c73d8055f9..Panc.AdenoCA..DO35085	21	15	0	59	11	4	13	0	29	15	10	0	10	0	0
b37d6283.6f95.4975.a794.f3d5c4bbc7b3..Panc.AdenoCA..DO32960	13	27	124	0	21	20	0	0	23	6	2	14	12	46	0
b47aa163.eec9.4225.940b.4373e78152e2..Panc.AdenoCA..DO33200	65	189	64	34	14	7	11	0	35	24	36	0	34	24	0
b54b9433.ec10.4cb5.a860.4555da64917b..Panc.AdenoCA..DO51473	63	138	41	31	3	0	15	0	91	16	14	0	9	29	6
b5cabba2.30a4.458e.897c.00ec3fefa6d2..Panc.AdenoCA..DO49445	116	260	14	44	40	0	10	0	30	65	18	0	0	71	0
b5dd0bc9.6c1c.4272.b920.744de37d0aee..Panc.AdenoCA..DO33480	3	31	43	0	16	0	24	0	22	13	117	0	47	14	0
b7008a98.5aa0.4cc9.9bee.af2a422266db..Panc.AdenoCA..DO33288	312	52	184	144	43	106	25	0	46	81	22	0	54	0	0
b710b214.5666.4054.97ef.3b9ac2bd90ac..Panc.AdenoCA..DO51485	91	32	146	19	20	32	10	39	6	41	21	0	39	0	9
b80ca528.2c5f.400c.8df3.9c47869a64c2..Panc.AdenoCA..DO49439	76	118	0	158	23	11	6	0	22	71	0	3	0	14	0
b8270565.9e02.4d46.9534.08206bfd027a..Panc.AdenoCA..DO221542	34	84	0	14	5	7	8	0	35	5	7	0	33	10	37
bb8176a7.ea7c.42d7.a85a.cec1ca386f2e..Panc.AdenoCA..DO34656	0	41	11	0	24	0	1	60	37	28	0	0	35	17	0
bbbc531a.dd41.40b7.ae59.e35508aea0c7..Panc.AdenoCA..DO32837	28	72	2	81	7	13	0	0	0	6	0	0	0	6	1
bbdd7393.024b.4073.b5bc.ef7a68c15b8a..Panc.AdenoCA..DO221545	0	50	0	69	20	53	1277	19	0	0	440	124	51	115	24
bbff7954.95ec.455c.b0bc.92f67a09ee77..Panc.AdenoCA..DO35305	74	228	0	137	7	25	6	0	43	68	16	0	0	33	4
bc395326.1656.4ef2.bb19.0cb29194b91c..Panc.AdenoCA..DO35083	29673	2498	2251	0	1511	3152	0	8664	0	0	0	0	0	0	388
bcef0b6c.6584.4090.9d28.ef784a7e5fbb..Panc.AdenoCA..DO51523	41	24	33	65	15	34	0	0	9	0	10	16	0	0	8
c0523251.3ac2.4292.bb00.9ae9ea9009f6..Panc.AdenoCA..DO51528	29	130	132	55	23	36	2	0	7	34	28	41	0	23	28
c13fb736.614c.4d5f.83bf.2d7586f4fb53..Panc.AdenoCA..DO51466	76	41	50	89	21	0	11	0	30	44	20	0	0	7	30
c15a51cc.4fdc.4343.a410.13ddc238dac8..Panc.AdenoCA..DO35114	14	0	10	30	7	0	0	16	7	20	5	0	0	8	4
