MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	5.61E-03	3.30E-04	1.98E-04	7.66E-04	8.61E-04	5.05E-03	4.84E-02	7.60E-03
1:Del:C:1	3.87E-03	8.06E-05	9.06E-04	6.79E-04	5.56E-04	1.74E-03	1.57E-02	7.11E-03
1:Del:C:2	3.77E-04	7.38E-08	2.53E-04	2.06E-05	6.25E-09	5.13E-04	1.51E-03	8.50E-04
1:Del:C:3	1.96E-03	2.79E-04	5.54E-04	7.73E-04	4.41E-04	5.25E-04	5.64E-03	8.40E-03
1:Del:C:4	1.16E-03	1.32E-04	0.00E+00	5.95E-04	0.00E+00	1.05E-03	4.73E-03	3.58E-03
1:Del:C:5	7.39E-05	3.33E-04	4.25E-04	2.25E-03	2.71E-04	1.53E-04	1.14E-03	6.18E-03
1:Del:T:0	3.15E-03	1.82E-04	1.80E-04	1.08E-03	1.98E-04	3.39E-03	1.89E-02	1.03E-02
1:Del:T:1	2.78E-03	2.77E-03	4.17E-04	1.32E-03	0.00E+00	1.40E-03	1.24E-02	1.05E-03
1:Del:T:2	7.53E-03	4.22E-03	3.26E-03	7.55E-08	7.38E-07	1.42E-07	7.01E-03	1.53E-02
1:Del:T:3	4.03E-03	5.51E-04	5.19E-04	1.75E-03	1.40E-04	1.91E-03	1.39E-02	9.77E-03
1:Del:T:4	3.21E-03	0.00E+00	1.05E-03	2.42E-03	6.36E-04	0.00E+00	8.31E-03	2.61E-02
1:Del:T:5	0.00E+00	4.54E-03	1.85E-08	8.89E-03	3.80E-09	2.57E-07	6.60E-07	9.50E-02
1:Ins:C:0	2.76E-08	1.50E-08	1.35E-08	7.61E-05	6.26E-05	5.08E-04	3.59E-04	1.60E-03
1:Ins:C:1	4.83E-05	2.20E-08	8.93E-05	7.61E-05	4.48E-08	4.07E-04	1.81E-03	2.21E-04
1:Ins:C:2	7.02E-05	9.04E-05	6.84E-05	3.09E-05	2.11E-04	2.44E-04	9.20E-04	9.36E-05
1:Ins:C:3	7.27E-08	1.89E-07	1.40E-04	7.18E-05	2.69E-08	4.69E-08	2.41E-04	1.74E-04
1:Ins:C:4	3.79E-04	1.23E-08	5.03E-04	4.19E-04	0.00E+00	1.14E-08	4.32E-04	3.88E-04
1:Ins:C:5	7.56E-05	9.21E-06	8.08E-04	7.94E-04	0.00E+00	1.89E-04	2.44E-03	3.43E-03
1:Ins:T:0	9.57E-04	1.50E-04	5.33E-04	1.56E-04	3.76E-04	3.75E-04	2.21E-03	6.03E-03
1:Ins:T:1	7.70E-04	9.67E-05	2.53E-04	1.75E-04	2.26E-04	2.85E-04	2.17E-03	1.19E-03
1:Ins:T:2	2.19E-04	0.00E+00	3.51E-05	3.79E-04	2.15E-08	2.17E-04	1.35E-03	2.06E-03
1:Ins:T:3	2.17E-04	0.00E+00	1.05E-03	2.92E-04	2.43E-04	2.95E-04	1.09E-03	6.07E-03
1:Ins:T:4	4.45E-04	8.92E-06	1.25E-03	4.62E-04	3.94E-04	2.78E-04	6.98E-04	1.17E-03
1:Ins:T:5	3.02E-06	2.85E-07	8.26E-03	3.73E-08	1.74E-07	6.12E-03	1.03E-01	7.67E-02
2:Del:R:0	1.74E-03	4.32E-05	3.86E-04	8.41E-05	1.86E-04	1.16E-03	4.53E-03	1.75E-03
2:Del:R:1	4.16E-04	4.08E-05	0.00E+00	9.15E-04	1.18E-04	1.09E-03	5.87E-03	4.64E-03
2:Del:R:2	4.35E-04	1.53E-04	2.72E-04	4.87E-04	9.19E-04	4.04E-04	2.63E-03	2.63E-04
2:Del:R:3	2.15E-05	0.00E+00	1.20E-04	1.42E-04	7.92E-05	1.42E-04	8.88E-04	1.44E-03
2:Del:R:4	9.35E-09	1.08E-08	8.94E-09	1.75E-04	1.35E-04	1.47E-04	3.46E-08	6.49E-05
2:Del:R:5	1.03E-07	9.36E-08	4.10E-08	1.99E-08	1.48E-07	2.94E-04	1.16E-03	8.74E-08
3:Del:R:0	6.17E-04	1.38E-04	5.25E-05	1.64E-04	4.52E-05	1.33E-03	7.37E-03	1.12E-03
3:Del:R:1	5.87E-04	0.00E+00	8.56E-04	6.15E-04	1.16E-04	5.30E-04	2.02E-03	4.97E-03
3:Del:R:2	1.28E-04	7.62E-05	1.68E-08	6.68E-04	1.23E-07	8.41E-09	9.55E-04	1.78E-03
3:Del:R:3	1.63E-04	3.11E-08	7.47E-05	8.99E-05	2.60E-05	1.18E-04	1.13E-03	0.00E+00
3:Del:R:4	1.17E-08	7.52E-09	6.13E-09	1.40E-08	9.09E-09	1.21E-08	9.38E-08	7.46E-08
3:Del:R:5	1.17E-08	7.52E-09	6.13E-09	1.40E-08	9.09E-09	1.21E-08	9.38E-08	7.46E-08
4:Del:R:0	4.38E-04	2.64E-04	3.23E-04	2.91E-04	2.67E-04	4.87E-04	1.61E-03	2.03E-04
4:Del:R:1	5.91E-04	2.61E-04	1.71E-04	3.42E-04	1.24E-04	4.50E-04	9.64E-04	1.74E-03
4:Del:R:2	3.76E-04	5.61E-05	3.13E-08	8.04E-05	6.97E-09	9.36E-05	3.30E-04	1.53E-04
4:Del:R:3	1.17E-08	7.52E-09	6.13E-09	1.40E-08	9.09E-09	1.21E-08	9.38E-08	7.46E-08
4:Del:R:4	1.17E-08	7.52E-09	6.13E-09	1.40E-08	9.09E-09	1.21E-08	9.38E-08	7.46E-08
4:Del:R:5	1.40E-08	9.22E-09	1.17E-04	5.52E-05	1.30E-04	6.30E-09	2.36E-08	5.00E-04
5:Del:R:0	5.73E-04	1.13E-04	1.22E-03	0.00E+00	0.00E+00	5.73E-03	2.72E-02	2.49E-02
5:Del:R:1	0.00E+00	9.24E-05	7.23E-05	4.58E-04	0.00E+00	5.64E-04	2.05E-03	1.31E-03
5:Del:R:2	1.71E-04	3.42E-05	7.72E-08	1.23E-08	1.08E-08	6.82E-05	6.85E-04	5.29E-04
5:Del:R:3	3.88E-08	6.03E-08	5.52E-08	9.84E-05	2.35E-05	5.63E-08	1.69E-07	8.34E-05
5:Del:R:4	3.04E-08	6.39E-08	7.81E-08	1.00E-04	4.36E-08	5.97E-08	1.20E-07	1.00E-07
5:Del:R:5	4.16E-08	4.86E-08	6.29E-05	3.34E-08	4.42E-08	6.10E-08	8.92E-08	5.34E-08
2:Ins:R:0	3.12E-04	1.85E-08	2.33E-04	9.27E-05	2.31E-05	3.15E-04	2.19E-03	4.15E-04
2:Ins:R:1	2.45E-04	0.00E+00	1.14E-04	3.90E-05	2.22E-04	2.51E-04	2.28E-03	9.59E-04
2:Ins:R:2	1.14E-04	6.26E-05	1.33E-04	8.01E-05	1.13E-04	1.81E-04	3.98E-04	9.30E-04
2:Ins:R:3	1.07E-04	4.80E-05	3.83E-08	7.86E-05	8.91E-07	2.62E-04	1.81E-03	6.80E-06
2:Ins:R:4	4.05E-05	0.00E+00	4.29E-04	3.91E-04	2.90E-04	4.98E-05	4.96E-04	4.45E-07
2:Ins:R:5	4.49E-04	4.44E-04	2.18E-03	2.30E-03	1.00E-03	1.87E-04	1.84E-03	3.44E-02
3:Ins:R:0	7.15E-06	7.36E-05	4.08E-08	3.39E-08	3.10E-08	2.17E-04	3.65E-04	1.31E-04
3:Ins:R:1	1.83E-04	1.03E-08	9.04E-05	4.33E-04	2.70E-04	2.71E-04	1.11E-03	1.09E-04
3:Ins:R:2	5.57E-05	5.35E-08	1.32E-07	5.49E-08	4.33E-08	5.64E-08	5.31E-08	6.06E-04
3:Ins:R:3	1.17E-08	7.52E-09	6.13E-09	1.40E-08	9.09E-09	1.21E-08	9.38E-08	7.46E-08
3:Ins:R:4	1.27E-03	9.19E-08	2.67E-07	1.23E-07	4.41E-03	2.90E-08	3.37E-02	3.33E-02
3:Ins:R:5	7.30E-05	3.62E-05	8.62E-05	6.27E-08	5.84E-05	3.55E-05	9.36E-04	9.97E-05
4:Ins:R:0	9.26E-05	2.61E-08	2.29E-08	1.71E-08	5.74E-05	1.95E-04	9.36E-04	1.03E-03
4:Ins:R:1	1.05E-04	6.11E-05	6.30E-04	2.48E-04	1.43E-05	2.71E-04	1.41E-03	0.00E+00
4:Ins:R:2	6.57E-05	3.41E-08	5.07E-08	3.82E-08	4.68E-08	6.09E-08	2.93E-04	4.15E-07
4:Ins:R:3	9.61E-08	6.47E-08	4.78E-08	2.92E-08	7.92E-05	6.53E-08	2.14E-07	2.86E-04
4:Ins:R:4	4.05E-05	5.08E-08	4.70E-08	3.43E-08	3.74E-08	7.89E-05	3.94E-04	1.01E-07
4:Ins:R:5	1.60E-04	4.97E-05	2.80E-04	5.25E-04	0.00E+00	4.57E-04	1.09E-03	6.72E-04
5:Ins:R:0	1.01E-04	1.49E-05	3.88E-08	4.84E-08	2.70E-08	1.45E-04	2.17E-04	1.89E-04
5:Ins:R:1	0.00E+00	3.68E-04	4.06E-04	1.32E-03	3.66E-03	1.32E-03	6.25E-03	6.76E-03
5:Ins:R:2	1.17E-08	7.52E-09	6.13E-09	1.40E-08	9.09E-09	1.21E-08	9.38E-08	7.46E-08
5:Ins:R:3	7.04E-05	5.72E-05	4.36E-08	7.08E-05	6.27E-08	5.22E-08	8.36E-05	3.05E-07
5:Ins:R:4	2.62E-05	5.51E-08	8.68E-05	3.46E-08	5.12E-08	6.44E-08	6.91E-08	9.60E-08
5:Ins:R:5	2.97E-08	4.00E-08	1.83E-04	7.99E-05	3.42E-08	1.03E-04	2.48E-04	9.61E-05
2:Del:M:1	7.45E-04	5.45E-05	5.01E-04	3.15E-04	1.52E-04	8.47E-04	7.49E-03	4.54E-04
3:Del:M:1	8.88E-04	0.00E+00	0.00E+00	1.20E-04	1.18E-04	8.57E-04	3.53E-03	1.80E-03
3:Del:M:2	2.36E-04	1.84E-04	6.61E-04	3.17E-04	1.85E-04	5.85E-04	3.79E-03	9.62E-03
4:Del:M:1	1.39E-04	0.00E+00	2.04E-04	1.62E-04	0.00E+00	5.58E-04	1.80E-03	3.36E-03
4:Del:M:2	3.87E-04	1.44E-04	9.13E-09	3.36E-04	3.97E-05	3.75E-04	1.07E-03	2.46E-03
4:Del:M:3	5.12E-04	6.98E-05	4.34E-04	4.80E-04	1.50E-04	1.03E-04	6.17E-04	7.58E-04
5:Del:M:1	1.92E-04	4.33E-04	2.86E-04	1.01E-03	6.00E-04	4.58E-03	2.96E-02	1.89E-02
5:Del:M:2	2.84E-08	1.90E-07	1.54E-04	3.37E-07	1.07E-06	6.16E-03	1.65E-02	2.11E-02
5:Del:M:3	4.20E-05	1.42E-04	6.12E-05	2.54E-04	1.43E-04	3.88E-03	1.15E-03	8.90E-03
5:Del:M:4	5.55E-05	8.69E-08	1.76E-07	3.06E-08	4.32E-07	1.72E-03	5.09E-03	5.80E-03
5:Del:M:5	0.00E+00	2.50E-04	2.34E-04	5.66E-04	3.26E-05	1.96E-03	7.13E-03	1.60E-03
