NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	50.825	20.398	12.088	12.678	0.105	0.988	50000.0
2	48.674	19.508	11.655	12.073	0.1	0.991	30000.0
3	52.497	21.545	12.39	13.447	0.111	0.987	40000.0
4	54.231	22.075	13.366	14.239	0.109	0.987	70000.0
5	52.687	21.731	12.753	13.757	0.107	0.987	40000.0
6	52.802	21.345	12.241	12.804	0.11	0.989	30000.0
7	50.772	20.685	12.142	13.176	0.104	0.987	30000.0
8	54.088	21.922	13.084	13.78	0.112	0.987	30000.0
9	53.473	21.618	12.689	13.404	0.107	0.987	50000.0
10	52.891	21.225	12.527	13.029	0.11	0.988	30000.0
