NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	40.744	16.757	9.994	10.76	0.084	0.991	30000.0
2	39.976	15.894	9.822	9.989	0.075	0.993	50000.0
3	43.216	18.084	10.292	11.19	0.086	0.991	70000.0
4	39.999	16.273	9.754	10.297	0.082	0.993	60000.0
5	41.49	17.042	9.96	10.692	0.08	0.992	50000.0
6	43.577	17.623	10.611	11.268	0.082	0.991	40000.0
7	42.938	17.644	10.388	11.385	0.081	0.991	70000.0
8	44.344	18.222	11.082	11.892	0.087	0.99	40000.0
9	39.619	16.092	9.292	10.189	0.08	0.992	50000.0
10	38.389	15.626	9.206	9.88	0.083	0.993	40000.0
