Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V48	0	56	14	144	106	0	0	0	15	25	0	0	2	0	0	2	0	0
V49	5	5	16	0	1	10	43	15	12	5	39	30	0	0	0	0	4	0
V50	10	24	13	5	5	20	49	27	36	1	3	5	6	0	0	0	5	0
V51	179	58	0	6	2	95	14	10	2	20	5	6	10	0	14	0	2	8
V52	3	31	84	3	11	1	0	0	11	34	1	0	0	0	0	14	3	0
V53	57	5	0	42	58	0	0	40	12	0	2	7	1	7	0	0	9	0
V54	44	11	0	10	16	0	0	0	0	7	0	0	0	0	0	0	2	1
V55	28	4	12	77	83	1	0	1	27	0	0	0	0	0	0	0	7	3
V56	8	103	36	2	0	28	0	13	19	50	0	0	0	0	0	12	0	0
V57	92	1	4	57	55	43	120	73	24	0	12	45	0	0	0	0	3	8
V58	32	74	0	2	1	18	0	4	4	32	0	0	4	0	11	13	0	0
V59	66	19	14	5	8	0	6	12	14	6	0	2	2	0	9	0	3	5
V60	2	14	184	90	57	0	54	0	0	6	0	33	11	22	0	0	1	0
V61	51	26	9	0	1	0	56	0	0	11	21	25	8	8	25	0	0	3
V62	166	0	2	0	1	2	0	0	4	1	0	0	0	7	3	0	3	0
V63	26	116	14	20	50	11	0	36	36	18	33	41	12	4	0	0	0	0
V64	29	43	9	36	8	0	6	0	4	15	0	0	9	2	0	0	0	2
V65	22	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	4	1
V66	172	67	160	1	5	154	0	87	33	21	0	0	58	0	0	0	7	16
V67	30	0	3	10	3	48	0	38	0	0	0	0	14	0	6	8	0	4
V68	0	76	6	5	0	11	84	20	0	23	21	29	2	0	0	0	0	17
V69	76	6	4	4	0	0	0	1	0	3	0	0	1	0	5	0	22	0
V70	266	22	0	1	4	88	0	38	56	1	11	0	4	0	0	0	0	2
V71	21	79	49	16	5	0	4	0	1	12	0	6	7	30	6	0	0	0
V72	12	48	2	5	1	103	0	92	87	19	0	0	26	0	0	0	0	4
V73	2	70	99	2	16	49	0	43	76	18	0	0	41	76	6	0	0	0
V74	86	5	93	4	14	23	0	7	13	0	0	0	22	80	4	0	11	1
V75	3	2	0	3	13	0	0	6	6	0	0	0	0	0	0	0	0	0
V76	78	0	1	55	51	0	3	0	0	0	6	1	0	0	0	0	0	0
V77	40	67	64	77	11	0	11	11	15	13	20	0	7	0	0	8	0	2
V78	2	93	263	9	0	2	0	0	0	43	2	0	18	41	0	11	7	0
V79	137	0	1	1	4	4	0	7	0	0	0	0	0	0	13	0	7	0
V80	6	2	0	70	66	9	157	39	0	4	3	75	6	7	30	0	0	6
V81	46	0	3	101	81	0	1	0	10	0	0	2	1	3	0	0	16	12
V82	0	48	7	1	1	38	197	34	27	8	112	89	19	0	37	0	0	16
V83	14	135	119	3	2	32	217	22	32	73	98	99	0	11	0	0	0	10
V84	18	1	0	12	6	10	6	0	3	1	2	18	0	3	0	0	1	0
V85	16	156	65	0	0	9	0	0	0	53	4	1	5	0	0	2	8	2
V86	3	4	1	11	26	40	35	0	16	0	39	26	6	0	0	0	0	0
V87	5	54	38	142	71	0	0	0	0	25	0	0	0	0	0	0	0	0
V88	41	206	41	2	5	1	35	0	0	71	30	11	0	0	10	0	17	0
V89	7	28	149	8	23	57	43	16	32	1	12	24	22	0	21	0	0	6
V90	6	1	52	16	35	30	33	28	58	0	43	74	7	0	0	0	0	0
V91	0	71	0	40	23	0	0	0	4	10	0	3	0	0	0	0	0	0
V92	109	9	132	0	0	98	0	49	13	5	0	0	26	0	0	22	11	0
V93	0	9	96	110	86	0	9	0	0	6	0	0	0	34	0	0	0	4
V94	106	0	123	15	0	2	3	0	3	1	12	21	1	13	0	5	20	1
V95	92	23	4	4	3	5	5	1	19	9	26	7	0	0	12	16	13	0
V96	270	1	16	61	67	0	27	0	2	1	20	6	3	64	0	0	0	4
V97	0	54	39	28	40	106	0	30	53	15	14	10	17	0	0	0	0	15
V98	53	45	2	14	15	40	12	5	14	24	1	0	12	0	0	0	0	0
V99	64	4	1	6	9	0	4	0	1	0	3	0	0	0	0	0	0	0
V100	15	7	15	0	2	0	91	17	11	0	36	62	0	0	0	53	2	0
