NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	133.249	49.203	41.78	38.798	0.298	0.898	20000.0
2	145.925	54.49	48.874	42.811	0.332	0.874	30000.0
3	151.074	54.884	53.154	43.984	0.316	0.867	20000.0
4	134.081	49.142	42.193	38.852	0.299	0.898	30000.0
5	149.063	55.622	50.556	43.798	0.334	0.871	20000.0
6	133.098	49.092	41.876	38.689	0.306	0.898	30000.0
7	151.408	54.63	53.156	43.874	0.316	0.872	20000.0
8	134.044	49.142	42.363	39.096	0.302	0.895	30000.0
9	133.423	49.071	41.409	38.387	0.308	0.896	50000.0
10	138.26	51.792	45.594	41.83	0.314	0.89	30000.0
