MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
1:Del:C:0	3.940687918202457e-08	2.9180502565395726e-07	0.0026222158058885727	0.00010930115858798217	0.71156647503376	1.2883464529523817e-05	0.00490321759134531	0.18199562132358552	0.004391587986583545	0.08481997326016426	4.555621307519981e-43	0.004948600406078185	0.029389153446027196	7.006492321624085e-46	0.00821335040241138	0.021296827215701343	0.0033359958153141634	0.03035902834362787	0.027344089537564287
1:Del:C:1	1.4012984643248171e-46	3.361759411291132e-07	0.0	1.1519570080054109e-07	0.016675602474720108	0.004094705380884989	0.011072544055059553	0.32661246657371523	0.002256341913033566	0.02820183988660574	6.828666528235771e-07	2.6360453375673387e-08	0.021214008370634474	0.011081724961900363	0.017625502496957778	0.001162005860805948	0.0013662172756426117	0.003852453718468496	0.0031150634183177315
1:Del:C:2	2.464458077611198e-08	0.0	0.0005383501178584993	0.0	0.001582065674210753	0.0027314170030876992	0.002793156161351362	0.0060008554365481356	0.0007102972944267094	0.004835502430796623	0.0011896821182745044	0.001454983139410615	0.000530648505082354	0.0024592546518761083	0.000414107833057642	0.0	0.0	0.0031432727351784705	0.00038120924145914616
1:Del:C:3	0.00041115840792258493	4.120866350376673e-08	0.0015658199437893928	0.0008750427275359129	0.006200210364295344	1.4012984643248171e-46	0.0016311535611748696	0.016188555955886842	0.015126058911448581	0.009922932630347025	0.0016215622425079345	0.017767062364146113	0.005557477939873934	0.006942266462829139	0.0021505884826183317	0.038444634922780094	0.016810697324171998	0.002268883100580865	0.0208245154004544
1:Del:C:4	1.4665293761595423e-07	0.0007721506631625629	0.0018996878853002387	0.000649696506792452	0.0007828955771401524	0.0007900656899437308	0.00047064983515383575	0.005319370909614918	0.00036530049447662804	0.0033443124902248654	0.02162967470953845	0.0015288906579826289	0.016341472390013222	0.00010731199290603399	0.0	0.011804229486733675	0.0021753346157538543	0.02920507788061002	0.06148783965036273
1:Del:C:5	3.5326822001024995e-08	3.872516365532874e-05	0.006538270034226912	0.0008128862431247442	1.4012984643248171e-46	0.0	0.000460800901055336	0.0	0.0	1.1713602816598723e-07	7.260086704263813e-07	0.027667228132486343	0.0027847438405046885	0.005912219737183477	0.0012084216677749281	0.004730698416460654	0.011327473470009864	0.016617864649742842	0.0490494695462985
1:Del:T:0	0.0002597887170679769	2.1835806762737776e-08	0.0	0.0	0.14447197057306765	1.5627710263288462e-05	0.04270249642459021	0.06220040395855904	0.0001301133190281689	0.15257355544977144	0.03076726686690563	0.03191966399390367	0.011628473564996966	0.0022591978631453457	0.007904211618006229	0.2818438205868006	0.02124391160905361	0.0027603967920413197	1.6315361790475436e-06
1:Del:T:1	0.0	1.6619778477888759e-07	0.0	2.911613705691707e-08	0.005838746054723743	0.0022388819272009643	0.0007120206952095032	0.0743596708867699	1.2216345297133558e-06	0.024470374220982194	0.017187617501599563	0.008937389468144374	0.03277813009917736	0.002877937402217867	0.0028357556800074233	0.046193885430693624	0.010853077773005282	0.018897131085395813	0.04689286922629208
1:Del:T:2	3.5441329941932055e-07	1.2007471639208233e-08	0.000753435953350845	8.311389194659569e-08	0.05023063160479069	0.002347166766412556	0.00913979874691222	0.07707923162728321	0.0	0.008086939388886095	0.013355021514132658	1.311342293774942e-06	0.21791636616799223	0.0012667738524669403	0.0007616880815476179	0.01018292955122888	0.0001499223000564598	0.008430953277274967	0.012298991903662682
1:Del:T:3	0.0012730248602906614	9.610895403966425e-08	0.009942081349436194	0.0	0.02194329932972323	0.0	0.0	0.018854452172399762	0.0029087631309892004	0.005295183137059211	0.0290828528527868	0.006848870868907397	0.508885782957077	4.870685188507196e-07	0.006042169034481048	0.004118220321834088	0.0003796752076596022	0.01632590014487505	0.0074578386369466895
1:Del:T:4	2.9921466193627566e-08	1.3932606179878348e-07	0.017012548829188744	0.0	0.010239560902118684	0.0	0.0	0.13803807539866284	4.2009806975329413e-07	0.014785191416740418	0.004586326508618299	0.291259890794754	0.061704846971360895	1.7521103927720106e-07	0.026489731669425965	0.01339604500317364	0.11066569744872368	0.05360688208602369	0.0037269260734319686
1:Del:T:5	1.3772799434264016e-07	2.8805553426991536e-07	0.9404403269290924	1.9827734064392643e-06	8.669523208482132e-06	0.0036336953458317575	0.0010044707348924931	0.002389944324129812	0.01786736534525062	0.013922096496264658	0.00672687186767007	0.43734190315008165	4.14013425703447e-18	0.006051483750343323	2.3544593670001522e-15	0.03816776648163796	0.005018963255037079	0.027036145505564945	0.19351327642227717
1:Ins:C:0	0.0	0.00037535815460643107	2.0889784124733524e-09	1.963439466123873e-07	0.0	0.0009602688571476392	0.0005653341491210995	1.3682246446933277e-08	0.001568040263186532	0.0025390884172622917	0.0004510662944653632	0.0006968064233660698	0.0	0.002348070817669168	0.002726970370940762	0.003864907182855859	0.00024809943093373477	0.0004989627762284954	0.0010229257354438914
1:Ins:C:1	0.0007045361569559816	1.4012984643248171e-46	0.0	0.04756189472973347	0.000647594583136879	0.0	0.0018994489370243173	0.007680139094119623	0.5552700191736222	0.012545483062024233	4.7915184495650465e-06	5.422354092843306e-07	0.0009582565149855782	0.053547132015228274	6.325488357106224e-07	1.4012984643248171e-46	0.00984822416953648	0.0013056696495652887	1.9305930322843777e-06
1:Ins:C:2	6.219111554628398e-08	1.8111457933400744e-08	0.00043643493304514893	7.58806351086605e-09	0.0	0.005000340164406225	0.0013434846274321898	1.079849880625261e-07	0.0010190372883130295	0.0013757177628576755	1.5855621882110427e-07	7.524121731421474e-05	0.0005169691296998735	0.0006943705566754943	8.114063966786489e-05	0.0	0.0002710000974730065	0.0005250546144509371	3.068058163080423e-08
