MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:C:0	1.61E-03	0.00E+00	1.40E-46	4.15E-07	4.49E-02	3.15E-03	2.59E-02	3.29E-02	2.57E-02	2.22E-03	1.43E-02	1.43E-02	1.40E-46	1.67E-02	5.90E-02	2.05E-02	1.02E-02	1.78E-02
1:Del:C:1	7.47E-04	1.07E-03	8.67E-04	2.71E-37	1.84E-02	3.74E-03	1.40E-46	1.86E-02	2.19E-02	2.46E-03	0.00E+00	1.47E-02	1.05E-03	3.14E-02	4.38E-02	3.53E-02	1.53E-02	2.37E-03
1:Del:C:2	5.68E-04	4.64E-05	2.05E-08	3.66E-08	6.63E-04	2.64E-03	1.32E-08	1.60E-03	5.60E-04	3.49E-03	3.11E-03	2.98E-03	9.63E-05	5.61E-03	3.21E-05	3.38E-04	7.96E-04	1.05E-07
1:Del:C:3	2.14E-05	1.60E-04	1.20E-04	1.04E-08	3.22E-03	3.26E-03	9.32E-08	5.16E-03	2.08E-02	1.59E-03	2.11E-03	8.68E-04	3.14E-03	1.48E-02	5.59E-03	6.30E-03	2.46E-02	2.61E-03
1:Del:C:4	1.40E-46	2.86E-04	9.96E-04	3.85E-08	4.31E-03	2.42E-03	1.81E-08	6.94E-03	1.12E-02	0.00E+00	1.31E-02	1.12E-02	1.61E-03	1.05E-02	5.67E-03	1.04E-03	4.25E-02	7.10E-03
1:Del:C:5	0.00E+00	4.96E-04	3.55E-03	0.00E+00	5.36E-05	3.44E-04	3.39E-03	1.19E-03	4.42E-03	5.83E-04	0.00E+00	1.10E-03	6.34E-03	4.40E-08	6.95E-03	1.45E-06	8.40E-03	1.95E-02
1:Del:T:0	9.04E-05	3.82E-03	2.49E-04	6.70E-04	1.46E-02	6.02E-03	6.90E-03	1.58E-02	2.18E-02	9.50E-03	1.14E-02	2.76E-02	9.77E-03	4.01E-02	2.32E-02	2.09E-02	1.96E-04	2.67E-02
1:Del:T:1	0.00E+00	1.35E-07	1.48E-08	0.00E+00	8.70E-03	2.81E-03	8.06E-03	2.01E-02	2.01E-02	3.50E-03	2.00E-06	1.31E-02	1.14E-03	3.18E-02	7.20E-03	7.65E-03	1.53E-03	4.58E-07
1:Del:T:2	2.02E-03	0.00E+00	1.56E-03	1.91E-08	1.77E-02	3.22E-03	0.00E+00	1.82E-02	2.40E-02	6.48E-04	1.67E-02	1.17E-02	6.15E-03	3.70E-02	4.06E-04	1.47E-03	1.52E-02	3.32E-03
1:Del:T:3	2.54E-03	3.41E-03	2.93E-03	1.13E-03	1.33E-02	1.70E-03	8.70E-04	1.78E-02	3.92E-02	1.53E-03	1.17E-02	7.04E-04	3.66E-03	2.97E-02	1.51E-02	3.33E-02	1.49E-02	2.30E-02
