NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	75.522	28.94	22.126	21.093	0.145	0.969	20000.0
2	73.155	27.983	20.414	19.734	0.15	0.973	20000.0
3	71.49	27.793	19.819	19.619	0.153	0.973	40000.0
4	68.37	26.256	19.254	18.654	0.143	0.977	20000.0
5	68.987	26.456	18.999	18.249	0.146	0.977	40000.0
6	75.494	28.767	21.296	20.206	0.155	0.973	60000.0
7	68.674	26.535	19.179	18.702	0.146	0.977	20000.0
8	74.761	28.451	21.898	20.958	0.148	0.97	20000.0
9	69.161	26.707	18.272	18.04	0.152	0.977	30000.0
10	70.971	27.754	19.766	19.701	0.158	0.973	20000.0
