NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	198.785	74.077	70.579	58.565	0.465	0.787	50000.0
2	192.653	71.696	65.434	55.159	0.463	0.821	30000.0
3	182.349	67.049	59.13	51.371	0.438	0.823	20000.0
4	183.547	68.57	61.29	53.325	0.445	0.815	20000.0
5	185.3	69.041	61.917	53.348	0.446	0.824	30000.0
6	185.656	69.18	62.028	52.97	0.45	0.828	20000.0
7	188.323	69.531	63.412	54.298	0.434	0.825	40000.0
8	183.658	68.895	61.296	53.236	0.444	0.821	30000.0
9	184.547	68.176	61.84	53.21	0.447	0.816	40000.0
10	184.871	68.825	62.0	53.318	0.451	0.824	60000.0
