MutationType	ID83A	ID83B
1:Del:C:0	6.35E-03	5.70E-03
1:Del:C:1	3.26E-03	3.25E-03
1:Del:C:2	2.53E-04	2.14E-04
1:Del:C:3	5.04E-04	4.38E-04
1:Del:C:4	3.82E-04	3.54E-04
1:Del:C:5	2.89E-04	2.88E-04
1:Del:T:0	3.63E-03	3.03E-03
1:Del:T:1	1.13E-03	1.19E-03
1:Del:T:2	2.38E-03	2.18E-03
1:Del:T:3	3.65E-03	3.29E-03
1:Del:T:4	3.43E-03	3.19E-03
1:Del:T:5	2.34E-03	2.65E-03
1:Ins:C:0	9.12E-05	1.57E-05
1:Ins:C:1	7.58E-05	1.35E-05
1:Ins:C:2	8.67E-05	4.78E-05
1:Ins:C:3	6.20E-05	5.46E-05
1:Ins:C:4	9.00E-05	1.35E-04
1:Ins:C:5	5.36E-04	4.31E-04
1:Ins:T:0	4.01E-04	4.44E-04
1:Ins:T:1	2.24E-04	1.28E-04
1:Ins:T:2	1.45E-04	1.27E-04
1:Ins:T:3	1.73E-04	1.71E-04
1:Ins:T:4	6.21E-04	6.35E-04
1:Ins:T:5	2.51E-02	2.34E-02
2:Del:R:0	4.34E-04	3.08E-04
2:Del:R:1	2.67E-04	1.22E-04
2:Del:R:2	6.61E-05	1.03E-04
2:Del:R:3	6.07E-09	2.83E-05
2:Del:R:4	4.80E-03	4.11E-03
2:Del:R:5	8.09E-05	1.61E-05
3:Del:R:0	2.21E-04	6.98E-05
3:Del:R:1	3.08E-04	3.15E-04
3:Del:R:2	3.73E-03	3.41E-03
3:Del:R:3	7.02E-05	8.03E-05
3:Del:R:4	8.01E-09	7.43E-09
3:Del:R:5	1.26E-04	9.15E-05
4:Del:R:0	2.84E-04	2.10E-04
4:Del:R:1	1.42E-04	2.49E-04
4:Del:R:2	1.00E-04	1.14E-04
4:Del:R:3	2.55E-03	2.34E-03
4:Del:R:4	8.01E-09	7.43E-09
4:Del:R:5	3.88E-08	1.76E-05
5:Del:R:0	1.17E-03	5.22E-04
5:Del:R:1	1.53E-03	1.03E-03
5:Del:R:2	1.52E-02	1.43E-02
5:Del:R:3	8.01E-09	7.43E-09
5:Del:R:4	1.81E-05	9.59E-09
5:Del:R:5	8.01E-09	7.43E-09
2:Ins:R:0	1.73E-04	1.03E-04
2:Ins:R:1	1.31E-04	1.31E-04
2:Ins:R:2	6.42E-05	6.78E-05
2:Ins:R:3	6.03E-05	4.37E-05
2:Ins:R:4	8.53E-05	1.20E-04
2:Ins:R:5	6.34E-04	6.70E-04
3:Ins:R:0	4.80E-05	1.32E-05
3:Ins:R:1	1.36E-04	6.46E-05
3:Ins:R:2	3.48E-05	4.12E-05
3:Ins:R:3	8.01E-09	7.43E-09
3:Ins:R:4	3.68E-05	3.51E-05
3:Ins:R:5	3.30E-05	7.14E-05
4:Ins:R:0	6.21E-05	6.33E-05
4:Ins:R:1	8.68E-05	6.21E-05
4:Ins:R:2	2.44E-05	8.12E-06
4:Ins:R:3	3.90E-08	2.06E-05
4:Ins:R:4	2.00E-05	4.48E-05
4:Ins:R:5	1.87E-04	1.27E-04
5:Ins:R:0	3.80E-05	4.10E-08
5:Ins:R:1	9.21E-04	6.53E-04
5:Ins:R:2	8.01E-09	7.43E-09
5:Ins:R:3	4.59E-05	2.28E-05
5:Ins:R:4	2.08E-05	3.13E-05
5:Ins:R:5	1.01E-05	1.91E-05
2:Del:M:1	2.94E-02	2.76E-02
3:Del:M:1	1.92E-04	1.35E-04
3:Del:M:2	1.88E-04	1.99E-04
4:Del:M:1	1.53E-04	8.28E-05
4:Del:M:2	9.64E-05	6.42E-05
4:Del:M:3	1.73E-04	1.44E-04
5:Del:M:1	1.32E-03	5.24E-04
5:Del:M:2	1.01E-03	1.33E-04
5:Del:M:3	4.70E-04	2.14E-04
5:Del:M:4	1.52E-04	1.04E-04
5:Del:M:5	2.67E-04	1.96E-04
