MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	1.58E-04	8.37E-16	9.47E-04	1.30E-03	2.97E-02	2.93E-03	2.70E-02
1:Del:C:1	3.91E-04	2.65E-04	1.31E-04	2.62E-04	3.99E-03	1.13E-03	1.59E-02
1:Del:C:2	9.08E-05	0.00E+00	2.82E-04	8.42E-05	3.04E-04	6.16E-04	2.87E-03
1:Del:C:3	4.45E-04	3.06E-04	0.00E+00	2.87E-04	2.19E-03	4.44E-04	3.22E-03
1:Del:C:4	3.83E-04	3.24E-04	9.42E-05	7.24E-05	1.46E-03	7.75E-04	2.98E-03
1:Del:C:5	8.96E-04	4.14E-04	7.89E-05	0.00E+00	4.19E-04	7.56E-04	8.58E-03
1:Del:T:0	7.83E-04	5.18E-04	1.13E-03	2.22E-04	1.46E-02	2.36E-03	3.06E-02
1:Del:T:1	0.00E+00	0.00E+00	0.00E+00	3.70E-04	4.58E-03	9.28E-04	1.50E-02
1:Del:T:2	7.11E-04	1.66E-04	4.92E-04	5.57E-04	7.32E-03	1.81E-03	1.89E-02
1:Del:T:3	9.44E-04	5.39E-04	8.10E-04	4.04E-04	7.41E-03	1.95E-03	1.87E-02
1:Del:T:4	1.14E-03	1.20E-03	2.99E-04	6.29E-04	9.46E-03	1.40E-46	2.32E-02
1:Del:T:5	5.81E-03	9.44E-07	3.49E-04	4.85E-07	3.97E-07	1.99E-13	1.49E-02
1:Ins:C:0	1.60E-08	3.04E-05	2.47E-08	9.34E-05	1.53E-08	2.86E-04	0.00E+00
1:Ins:C:1	4.36E-05	9.47E-09	6.64E-05	9.59E-09	2.28E-08	2.57E-04	1.02E-03
1:Ins:C:2	1.37E-08	2.45E-05	1.76E-04	0.00E+00	0.00E+00	1.35E-04	4.66E-04
1:Ins:C:3	1.02E-05	2.11E-04	5.22E-05	1.15E-04	0.00E+00	5.41E-08	5.44E-04
1:Ins:C:4	2.96E-04	2.91E-04	4.87E-05	1.23E-04	1.60E-04	2.84E-04	1.86E-03
1:Ins:C:5	1.01E-03	8.42E-04	0.00E+00	7.70E-04	1.11E-03	4.81E-04	1.20E-02
1:Ins:T:0	4.49E-04	2.27E-04	3.71E-05	0.00E+00	1.27E-03	7.65E-04	2.03E-03
1:Ins:T:1	0.00E+00	1.37E-04	2.04E-05	7.27E-09	1.25E-03	4.00E-04	4.16E-03
1:Ins:T:2	2.12E-04	5.01E-05	1.26E-04	2.44E-04	3.53E-04	3.74E-04	1.45E-03
1:Ins:T:3	2.11E-04	2.39E-04	1.73E-04	1.85E-04	8.41E-04	1.42E-04	4.14E-03
