MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	1.23E-03	1.65E-03	1.02E-02	9.52E-04	8.50E-03	1.05E-02	1.51E-02	2.81E-02	8.70E-03	3.60E-02	5.57E-02	2.96E-02	5.15E-03
1:Del:C:1	3.97E-05	7.51E-05	7.56E-03	3.76E-04	1.91E-03	3.73E-03	2.78E-03	1.54E-02	2.55E-03	2.17E-02	3.63E-03	2.41E-02	1.28E-02
1:Del:C:2	6.50E-09	0.00E+00	4.41E-04	1.37E-04	0.00E+00	2.61E-04	1.81E-03	1.15E-03	8.74E-03	1.95E-03	1.41E-03	1.23E-03	1.68E-03
1:Del:C:3	1.30E-03	3.07E-04	1.26E-03	2.40E-04	3.86E-04	1.09E-03	2.06E-03	1.54E-03	1.62E-03	2.35E-03	1.94E-02	5.99E-03	2.85E-02
1:Del:C:4	2.06E-03	1.20E-04	1.86E-03	3.49E-04	9.91E-05	1.98E-03	8.06E-03	6.91E-04	2.68E-03	7.54E-03	2.71E-03	2.91E-03	3.44E-03
1:Del:C:5	2.29E-07	3.94E-04	4.08E-04	2.59E-03	6.00E-04	1.31E-03	1.13E-04	5.95E-04	0.00E+00	1.42E-02	9.78E-03	1.12E-02	1.43E-02
1:Del:T:0	5.01E-03	9.56E-05	1.02E-02	1.70E-03	7.44E-04	5.82E-03	9.85E-03	1.10E-02	1.08E-02	1.37E-02	5.84E-03	1.08E-02	5.87E-02
1:Del:T:1	2.65E-08	1.47E-04	4.92E-03	5.38E-04	1.01E-03	6.68E-04	2.10E-04	3.32E-03	1.40E-46	1.46E-02	2.20E-03	2.84E-03	1.44E-02
1:Del:T:2	0.00E+00	8.13E-04	1.17E-02	2.21E-03	6.63E-04	2.70E-04	3.02E-03	4.93E-03	1.60E-03	3.26E-02	2.72E-03	1.40E-02	1.69E-02
1:Del:T:3	5.50E-03	1.06E-03	1.22E-02	3.64E-03	4.38E-04	8.76E-04	4.50E-03	4.27E-03	7.47E-03	1.90E-02	1.11E-02	1.40E-02	2.26E-02
1:Del:T:4	1.39E-03	1.06E-03	1.17E-02	2.10E-03	2.35E-03	0.00E+00	2.26E-02	1.31E-02	2.55E-03	9.92E-03	5.20E-03	1.96E-02	1.87E-46
1:Del:T:5	4.33E-08	5.97E-08	7.33E-08	1.68E-02	2.71E-07	2.73E-03	7.22E-07	2.80E-03	1.50E-02	1.89E-06	1.06E-01	4.39E-03	9.43E-07
1:Ins:C:0	1.10E-08	1.23E-08	4.34E-05	5.44E-08	4.01E-04	8.54E-04	6.70E-08	1.52E-03	1.28E-03	2.62E-03	1.61E-04	3.35E-07	2.33E-07
1:Ins:C:1	4.80E-05	2.51E-08	2.83E-07	5.66E-08	1.35E-04	5.84E-04	1.08E-04	7.37E-04	3.78E-08	3.78E-04	2.13E-03	2.50E-07	1.94E-07
1:Ins:C:2	2.60E-08	2.91E-05	1.57E-04	4.19E-08	1.27E-07	2.32E-04	3.68E-04	1.88E-04	5.85E-08	5.42E-04	3.43E-04	6.04E-05	1.59E-04
1:Ins:C:3	2.09E-07	7.90E-08	5.79E-07	4.73E-07	2.36E-02	1.17E-02	1.15E-03	1.11E-07	8.62E-02	3.17E-07	4.77E-03	3.96E-03	8.98E-04
1:Ins:C:4	1.03E-04	3.47E-04	1.70E-08	2.21E-04	1.35E-04	1.97E-04	0.00E+00	2.71E-04	5.02E-04	0.00E+00	2.33E-03	7.56E-04	2.20E-03
1:Ins:C:5	2.30E-04	1.91E-03	6.65E-04	2.37E-03	3.21E-08	1.99E-04	8.19E-04	6.33E-04	7.02E-07	4.06E-03	1.27E-02	2.65E-03	2.00E-02
1:Ins:T:0	0.00E+00	3.40E-04	3.84E-03	1.04E-07	3.23E-04	9.68E-04	2.09E-03	3.04E-03	1.74E-03	3.76E-03	2.05E-03	2.32E-02	2.03E-02
1:Ins:T:1	1.09E-08	0.00E+00	2.47E-03	7.45E-05	9.00E-04	1.12E-03	3.34E-08	5.22E-04	1.08E-03	1.01E-02	9.15E-04	2.35E-03	6.98E-03
1:Ins:T:2	0.00E+00	5.31E-05	9.03E-04	9.46E-08	1.96E-08	6.57E-04	0.00E+00	1.01E-03	0.00E+00	1.82E-03	7.27E-04	2.50E-03	6.03E-04
1:Ins:T:3	3.26E-08	2.04E-04	4.70E-04	2.18E-04	2.15E-06	4.00E-04	3.09E-04	1.10E-03	4.75E-08	2.39E-03	1.57E-03	1.89E-03	9.25E-03
1:Ins:T:4	2.04E-04	2.46E-03	1.03E-03	5.19E-04	2.02E-07	9.87E-05	3.91E-03	1.19E-03	5.88E-04	7.93E-03	1.29E-03	1.17E-02	3.64E-02
1:Ins:T:5	4.56E-04	4.41E-03	8.68E-17	1.59E-07	3.50E-02	9.11E-03	1.42E-03	1.83E-02	1.10E-03	7.55E-04	2.17E-06	8.72E-02	7.55E-02
2:Del:R:0	1.07E-07	1.09E-04	2.76E-03	0.00E+00	1.15E-03	2.65E-03	1.38E-03	5.69E-03	2.81E-03	3.45E-03	2.19E-02	9.01E-04	2.20E-04
2:Del:R:1	8.47E-05	1.71E-04	1.21E-03	3.17E-04	0.00E+00	2.58E-03	5.08E-03	3.73E-03	0.00E+00	1.69E-03	4.04E-03	2.05E-02	6.59E-06
2:Del:R:2	1.91E-03	0.00E+00	2.80E-04	4.50E-04	3.43E-08	2.89E-04	1.50E-03	6.11E-04	3.50E-03	2.20E-03	1.61E-04	2.51E-03	5.23E-08
2:Del:R:3	2.64E-08	1.63E-08	7.19E-05	1.32E-04	6.53E-05	4.53E-08	1.77E-08	1.43E-07	4.38E-08	5.55E-05	1.32E-03	3.26E-09	1.09E-07
2:Del:R:4	1.27E-02	4.96E-06	3.66E-08	3.48E-04	5.69E-07	6.98E-04	7.20E-03	2.88E-07	1.40E-07	2.93E-07	7.34E-04	2.11E-02	6.58E-04
2:Del:R:5	1.06E-08	2.39E-08	5.62E-07	6.14E-08	5.98E-08	2.04E-04	4.15E-09	6.80E-04	1.91E-03	7.76E-04	4.19E-04	6.99E-05	3.90E-04
3:Del:R:0	0.00E+00	1.48E-04	3.16E-04	0.00E+00	1.90E-04	1.97E-03	6.11E-04	5.33E-03	1.65E-03	2.50E-03	2.07E-03	3.22E-03	3.62E-03
3:Del:R:1	8.02E-05	6.29E-04	1.55E-03	5.90E-04	7.69E-04	1.49E-04	3.31E-03	1.25E-03	1.16E-03	3.27E-03	1.92E-03	2.05E-03	1.28E-02
3:Del:R:2	1.42E-03	3.71E-08	4.67E-04	4.84E-04	2.63E-04	3.05E-04	7.08E-08	8.98E-04	7.08E-04	4.54E-04	3.55E-03	1.73E-03	8.61E-03
3:Del:R:3	8.69E-08	1.01E-04	1.25E-04	5.94E-08	1.28E-07	1.13E-07	3.74E-07	7.39E-08	7.76E-08	5.01E-04	9.34E-04	9.81E-08	3.45E-04
3:Del:R:4	7.28E-08	1.25E-08	2.69E-08	2.22E-08	4.70E-08	4.23E-08	7.04E-08	7.21E-08	4.46E-08	1.42E-07	1.75E-07	1.04E-07	1.76E-07
3:Del:R:5	7.28E-08	1.25E-08	2.69E-08	2.22E-08	4.70E-08	4.23E-08	7.04E-08	7.21E-08	4.46E-08	1.42E-07	1.75E-07	1.04E-07	1.76E-07
4:Del:R:0	1.75E-04	1.56E-06	1.80E-04	1.59E-07	1.42E-03	2.87E-03	0.00E+00	3.73E-03	2.36E-07	1.87E-03	3.21E-03	5.01E-03	1.50E-03
4:Del:R:1	1.07E-03	2.14E-04	9.05E-04	2.39E-04	1.56E-04	6.05E-04	0.00E+00	2.02E-03	8.14E-03	4.24E-03	5.75E-04	6.59E-04	9.45E-04
4:Del:R:2	1.20E-08	2.06E-08	4.35E-05	1.52E-04	1.72E-04	3.39E-04	3.63E-04	3.36E-07	1.09E-08	2.34E-04	8.32E-04	8.06E-08	1.25E-03
4:Del:R:3	7.98E-08	1.57E-08	5.03E-08	2.48E-08	7.74E-08	6.34E-08	7.14E-08	2.44E-04	6.67E-08	1.63E-07	2.17E-07	1.05E-07	2.18E-07
4:Del:R:4	7.28E-08	1.25E-08	2.69E-08	2.22E-08	4.70E-08	4.23E-08	7.04E-08	7.21E-08	4.46E-08	1.42E-07	1.75E-07	1.04E-07	1.76E-07
4:Del:R:5	8.22E-08	4.71E-08	3.70E-08	9.90E-05	6.03E-08	6.44E-08	6.22E-08	7.98E-08	7.81E-08	9.15E-08	1.79E-04	1.11E-07	2.29E-07
5:Del:R:0	4.88E-03	4.65E-04	6.17E-08	3.32E-04	9.76E-03	1.11E-02	4.55E-03	3.20E-02	1.35E-02	2.09E-02	2.15E-02	4.58E-03	4.26E-03
5:Del:R:1	6.77E-07	2.15E-04	8.01E-09	1.39E-03	3.75E-04	3.03E-04	9.76E-08	0.00E+00	4.92E-04	1.76E-04	7.80E-04	1.12E-03	4.08E-03
5:Del:R:2	9.34E-08	4.96E-08	4.66E-08	2.11E-04	5.28E-08	1.10E-04	6.98E-05	1.12E-04	8.89E-08	4.45E-08	5.24E-04	9.05E-08	2.47E-07
5:Del:R:3	7.28E-08	1.25E-08	2.69E-08	2.22E-08	4.70E-08	4.23E-08	7.04E-08	7.21E-08	4.46E-08	1.42E-07	1.75E-07	1.04E-07	1.76E-07
5:Del:R:4	7.16E-04	3.35E-08	1.31E-07	3.58E-08	2.19E-04	5.59E-04	1.93E-07	5.00E-08	2.24E-04	2.66E-07	4.12E-07	6.47E-08	3.02E-04
5:Del:R:5	8.27E-03	7.10E-08	5.33E-08	7.56E-07	3.04E-07	2.91E-03	4.41E-02	1.13E-07	6.82E-06	2.62E-07	3.01E-03	5.12E-02	5.57E-07
2:Ins:R:0	3.13E-08	1.46E-04	1.65E-04	8.02E-05	7.38E-07	8.08E-04	4.26E-04	1.60E-03	0.00E+00	1.38E-03	9.72E-04	1.25E-03	5.40E-03
2:Ins:R:1	3.35E-06	3.52E-08	3.18E-04	2.36E-04	2.05E-04	7.33E-04	0.00E+00	9.21E-04	3.44E-03	1.64E-03	8.82E-04	1.96E-03	1.37E-03
2:Ins:R:2	2.70E-07	2.43E-07	1.34E-04	3.59E-04	3.42E-08	2.27E-04	1.53E-08	2.28E-04	1.59E-07	2.03E-04	2.83E-03	7.44E-04	6.20E-04
2:Ins:R:3	7.99E-04	1.62E-04	1.99E-04	1.05E-04	1.11E-03	0.00E+00	7.94E-04	2.06E-03	1.04E-03	8.25E-04	2.12E-08	1.81E-03	5.95E-04
2:Ins:R:4	3.38E-09	3.23E-04	1.79E-09	4.52E-04	1.01E-03	3.05E-04	9.25E-04	2.45E-04	3.34E-08	1.20E-03	4.54E-04	2.53E-03	7.40E-04
2:Ins:R:5	0.00E+00	1.49E-03	4.78E-05	2.76E-03	1.23E-04	2.98E-04	2.74E-03	5.94E-04	3.67E-04	5.30E-03	5.48E-03	8.71E-03	3.92E-02
3:Ins:R:0	1.67E-08	2.93E-08	1.28E-04	4.74E-08	1.25E-07	3.66E-04	5.03E-05	8.68E-04	4.59E-04	5.98E-04	5.74E-04	9.43E-04	7.84E-06
3:Ins:R:1	4.08E-08	4.60E-08	4.47E-04	0.00E+00	2.09E-04	8.22E-09	7.00E-04	3.27E-04	1.50E-04	2.31E-04	6.69E-04	8.72E-04	1.92E-03
