NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	128.999	51.907	37.824	38.38	0.323	0.899	20000.0
2	131.122	52.906	38.138	38.72	0.329	0.898	30000.0
3	130.008	52.272	37.846	38.445	0.331	0.902	20000.0
4	132.14	53.289	38.256	39.024	0.337	0.895	40000.0
5	132.224	53.612	38.521	39.485	0.34	0.893	40000.0
6	130.786	53.244	38.146	39.402	0.334	0.893	30000.0
7	140.658	58.294	40.659	42.009	0.378	0.88	20000.0
8	128.595	51.431	37.345	37.911	0.322	0.899	20000.0
9	139.953	56.426	45.306	44.293	0.34	0.874	20000.0
10	130.898	52.95	37.717	38.326	0.339	0.899	40000.0
