Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
V38	1	0	54	13	13	3	0	1	0	30	0	8	0	13	15	0	0	0
V39	2	129	0	0	6	16	0	18	0	0	1	6	4	2	0	0	11	0
V40	2	28	34	0	34	15	2	19	0	0	0	30	5	0	54	0	0	0
V41	134	22	15	47	0	4	133	27	17	0	11	0	7	0	9	0	5	0
V42	4	22	0	0	39	0	5	4	0	2	0	25	1	10	0	23	5	0
V43	0	0	5	0	2	14	1	18	1	5	0	2	0	0	0	18	5	45
V44	25	59	6	19	9	23	10	3	20	14	14	19	8	14	0	1	0	0
V45	68	6	15	9	20	129	23	42	1	4	7	0	41	0	25	0	0	0
V46	9	26	3	22	6	50	7	34	12	0	5	0	63	0	0	0	0	18
V47	64	42	0	0	17	20	44	25	0	17	0	16	56	8	0	0	15	0
V48	39	62	0	32	0	34	34	49	19	2	18	0	42	9	0	0	7	0
V49	57	173	0	0	85	0	19	1	5	66	13	42	0	4	0	28	18	0
V50	114	29	19	0	11	67	25	77	0	34	0	15	79	8	7	7	3	0
V51	0	22	92	2	12	1	2	0	0	39	2	32	7	101	2	0	0	0
V52	21	24	65	32	12	0	6	0	11	25	24	16	0	0	33	13	0	0
V53	142	0	10	0	0	6	18	10	0	0	0	5	8	5	0	3	0	13
V54	6	24	2	13	7	12	1	0	12	2	8	0	0	2	0	0	4	0
V55	12	2	371	14	0	0	10	0	18	29	8	16	0	0	0	10	0	6
V56	34	13	60	27	9	3	71	0	25	41	1	35	0	30	79	0	0	0
V57	10	0	7	59	1	41	5	10	21	0	11	0	12	0	6	0	0	0
V58	37	28	209	253	0	2	10	0	50	8	32	8	0	0	0	11	8	0
V59	5	82	9	17	14	0	2	0	4	0	7	4	1	9	0	0	0	0
V60	84	15	94	10	120	0	20	2	7	100	21	24	0	5	0	37	0	0
V61	2	113	48	133	13	0	0	0	41	0	28	23	0	32	5	10	10	0
V62	1	7	17	14	4	0	2	1	4	0	5	4	0	11	0	3	1	0
V63	157	2	20	136	63	6	53	0	114	64	46	11	1	5	0	5	0	0
V64	3	10	40	0	23	55	5	23	0	7	0	8	0	45	0	0	2	0
V65	142	0	75	60	59	19	43	53	9	22	9	7	31	34	0	40	0	30
V66	0	119	0	2	0	0	0	0	0	1	0	2	0	1	0	3	0	8
V67	4	10	0	0	53	137	6	58	0	20	0	88	35	32	0	0	0	0
V68	27	28	2	55	0	0	5	0	28	0	21	0	0	0	0	0	16	0
V69	0	0	299	115	32	38	7	28	48	17	24	0	27	17	149	23	0	0
V70	57	1	22	7	4	0	12	0	4	1	2	3	0	15	0	9	0	0
V71	13	3	12	34	4	24	8	24	0	0	4	0	0	0	0	0	0	0
V72	15	0	0	5	27	6	8	11	0	7	1	23	11	0	4	0	3	0
V73	31	33	12	26	140	0	16	6	2	41	6	30	0	18	0	29	7	0
V74	94	3	68	11	2	0	54	4	1	0	6	6	2	0	0	4	0	17
V75	24	23	57	14	4	3	22	12	8	3	26	0	2	0	16	0	4	0
V76	68	14	1	0	7	28	40	14	0	0	0	0	16	1	11	0	1	0
V77	81	0	0	8	30	12	83	19	5	24	14	23	13	2	0	0	0	0
V78	50	66	0	22	0	37	23	29	6	1	9	6	3	0	0	0	23	5
V79	239	1	6	35	60	23	21	51	4	0	30	10	13	22	0	0	0	0
V80	5	4	83	49	6	5	1	0	26	0	30	0	2	8	6	0	4	0
V81	2	98	10	143	44	5	0	0	19	8	74	34	3	48	0	0	13	0
V82	0	95	3	9	7	18	2	22	5	14	2	0	29	0	0	9	0	0
V83	8	5	0	12	30	2	0	1	10	32	2	13	0	11	0	10	0	0
V84	0	0	25	2	10	0	0	0	6	0	9	7	2	29	0	0	0	0
V85	159	7	19	0	25	0	203	14	0	20	0	17	0	0	0	33	1	0
V86	0	4	1	55	0	0	1	0	30	0	20	0	0	0	0	0	0	0
V87	48	0	107	0	0	1	4	2	0	2	0	0	0	0	26	0	8	0
V88	9	13	1	42	2	0	15	0	14	24	16	0	0	0	0	1	8	0
V89	4	176	36	43	9	32	1	7	36	0	6	0	2	13	0	0	29	11
V90	9	41	11	0	102	0	4	0	0	32	0	70	4	63	29	0	0	0
V91	9	109	0	10	61	27	4	12	14	28	9	0	20	0	9	0	14	12
V92	85	42	26	5	2	0	26	17	0	0	5	0	0	0	0	9	14	0
V93	31	5	0	42	28	33	4	62	0	0	0	6	28	0	4	0	0	0
V94	51	8	0	0	0	6	9	1	0	0	0	0	0	0	0	4	2	11
V95	2	4	2	12	8	71	4	70	3	0	4	2	24	0	0	24	0	0
V96	37	144	53	2	0	0	5	0	0	0	2	6	0	0	0	0	4	1
V97	21	5	18	4	90	17	8	11	1	86	8	9	22	79	0	0	0	0
V98	10	53	71	0	5	0	2	0	0	4	0	3	0	0	0	4	22	4
V99	15	103	112	14	11	32	4	7	1	22	2	0	7	42	0	5	0	0
V100	0	27	57	97	2	8	0	7	8	0	26	0	9	0	33	0	0	0
