MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	1.02E-03	5.61E-04	3.74E-46	1.40E-46	2.37E-02	2.78E-02	1.38E-03	8.80E-03	5.03E-03	1.37E-02	2.22E-02	4.95E-02	3.70E-02	3.80E-02
1:Del:C:1	8.48E-05	1.35E-03	1.73E-03	5.74E-04	1.01E-02	1.32E-02	2.22E-03	1.89E-03	3.26E-03	1.95E-02	8.53E-03	1.52E-02	1.47E-02	3.15E-02
1:Del:C:2	3.48E-04	5.37E-08	3.36E-07	5.11E-09	5.32E-08	7.81E-04	9.06E-04	1.77E-03	7.42E-04	1.12E-03	1.32E-03	1.38E-03	2.21E-03	6.39E-03
1:Del:C:3	5.97E-04	8.09E-04	2.19E-04	1.06E-03	2.00E-03	6.90E-03	1.75E-03	3.41E-03	5.01E-03	1.74E-03	1.73E-03	2.79E-03	3.08E-03	1.78E-02
1:Del:C:4	1.02E-07	3.45E-08	0.00E+00	1.05E-07	2.37E-03	9.11E-03	1.47E-04	3.90E-04	8.44E-07	4.57E-03	2.05E-02	1.43E-02	6.62E-03	8.96E-03
1:Del:C:5	2.74E-03	5.29E-04	1.40E-03	0.00E+00	1.72E-04	0.00E+00	4.84E-04	3.39E-03	3.47E-03	0.00E+00	9.48E-03	1.86E-02	2.12E-02	8.16E-03
1:Del:T:0	3.38E-03	5.01E-04	6.06E-04	4.01E-05	1.01E-02	1.39E-02	7.61E-03	9.96E-03	1.51E-02	6.15E-03	9.15E-03	1.47E-02	1.97E-02	1.63E-02
1:Del:T:1	0.00E+00	1.63E-04	5.43E-04	0.00E+00	7.37E-03	1.53E-02	1.33E-04	9.79E-04	1.02E-03	1.48E-02	3.03E-03	4.83E-03	1.00E-02	2.84E-02
1:Del:T:2	1.08E-03	2.70E-04	6.19E-05	1.78E-07	8.53E-03	1.48E-02	0.00E+00	9.56E-07	1.25E-03	1.91E-02	1.05E-02	6.02E-02	2.55E-02	2.41E-02
1:Del:T:3	3.36E-03	7.15E-04	3.77E-04	1.13E-03	1.19E-02	1.99E-02	8.68E-04	5.11E-03	5.61E-03	1.92E-02	1.25E-02	1.63E-02	3.20E-02	1.17E-02
1:Del:T:4	8.03E-03	8.28E-08	8.84E-04	0.00E+00	1.55E-02	1.17E-02	1.32E-06	8.88E-03	1.69E-02	1.99E-02	3.93E-02	1.89E-02	1.49E-02	3.83E-02
1:Del:T:5	1.13E-02	1.17E-07	2.49E-08	1.31E-07	1.12E-07	7.60E-07	7.41E-08	2.03E-02	3.63E-02	1.06E-06	9.22E-02	9.44E-07	9.15E-07	2.07E-02
1:Ins:C:0	1.78E-04	1.50E-08	2.92E-08	1.81E-04	5.52E-08	3.47E-04	8.21E-04	3.67E-04	8.69E-04	4.08E-04	1.67E-04	6.30E-04	1.88E-03	3.11E-07
