MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	5.33E-04	6.10E-04	6.68E-04	3.17E-02	1.68E-04	8.95E-03	1.66E-03	1.66E-02	4.69E-03
1:Del:C:1	3.01E-04	2.52E-06	1.75E-03	9.40E-03	0.00E+00	2.56E-03	5.06E-03	2.07E-02	6.12E-04
1:Del:C:2	3.04E-04	0.00E+00	3.51E-42	9.75E-04	8.63E-05	2.01E-03	1.82E-03	1.44E-03	8.51E-04
1:Del:C:3	4.00E-04	7.47E-04	4.22E-04	1.18E-03	6.01E-04	1.11E-03	1.73E-03	3.01E-03	2.60E-03
1:Del:C:4	1.55E-04	6.81E-04	4.38E-04	1.77E-03	1.11E-04	7.15E-04	1.02E-03	5.29E-03	3.63E-03
1:Del:C:5	0.00E+00	2.41E-03	4.46E-04	3.39E-04	0.00E+00	1.05E-03	6.25E-03	1.60E-03	1.83E-02
1:Del:T:0	6.18E-04	7.44E-04	8.55E-04	1.24E-02	4.50E-04	7.47E-03	6.57E-03	2.98E-02	1.40E-02
1:Del:T:1	1.50E-04	2.40E-04	2.49E-08	1.53E-03	9.04E-08	1.17E-03	1.27E-03	7.58E-03	8.60E-04
1:Del:T:2	7.27E-04	1.35E-03	1.20E-03	5.44E-03	2.59E-04	7.61E-04	3.94E-03	1.44E-02	2.06E-02
1:Del:T:3	2.24E-04	2.58E-03	3.01E-05	4.00E-03	7.23E-05	3.29E-03	4.12E-03	1.73E-02	2.34E-02
1:Del:T:4	2.94E-03	2.31E-03	4.95E-04	1.02E-02	1.40E-46	1.32E-03	9.31E-03	2.77E-02	8.46E-04
1:Del:T:5	1.29E-07	4.45E-03	6.08E-08	1.21E-07	1.09E-06	3.11E-07	6.81E-02	3.64E-07	2.63E-02
1:Ins:C:0	2.26E-04	7.69E-09	4.43E-08	1.76E-08	6.63E-08	5.73E-04	5.43E-08	1.54E-03	3.20E-08
1:Ins:C:1	9.99E-06	1.09E-04	7.41E-05	3.80E-04	1.66E-04	4.28E-04	0.00E+00	4.91E-04	6.71E-04
1:Ins:C:2	3.08E-05	2.61E-05	2.17E-04	3.72E-05	1.34E-08	2.36E-04	8.86E-04	6.36E-04	5.27E-04
1:Ins:C:3	8.98E-04	0.00E+00	2.26E-04	1.72E-04	5.32E-05	0.00E+00	2.21E-03	1.64E-05	7.19E-04
1:Ins:C:4	2.34E-04	5.10E-04	1.77E-04	2.38E-04	1.03E-03	7.97E-04	2.06E-03	2.62E-03	1.05E-02
