NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	197.721	72.573	64.299	56.403	0.46	0.792	40000.0
2	195.792	71.599	65.945	58.458	0.453	0.788	20000.0
3	204.194	73.697	66.909	57.11	0.464	0.784	20000.0
4	201.632	73.563	66.989	57.952	0.47	0.78	20000.0
5	199.757	73.112	66.213	57.104	0.461	0.787	20000.0
6	200.451	73.759	66.763	57.875	0.472	0.781	20000.0
7	205.227	74.75	66.722	60.55	0.496	0.776	40000.0
8	197.679	72.199	64.73	56.174	0.459	0.793	30000.0
9	199.743	73.105	65.266	57.278	0.468	0.784	20000.0
10	197.496	73.216	66.722	59.938	0.466	0.775	20000.0
