Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83B	ID83C
V1	1:Del:C:0	0.001124669991345905	0.0	0.0	0.9973207794782206	0.0	0.0015545505304335086
V1	1:Del:C:1	0.0168786737565164	0.0	0.0	0.9236373716677846	0.0	0.05948395457569888
V1	1:Del:C:2	2.178184548822031e-15	0.0	0.0	0.7495250999157437	0.0	0.25047490008425416
V1	1:Del:C:3	0.25755017392658563	0.0	0.0	0.6072660510150499	0.0	0.13518377505836437
V1	1:Del:C:4	0.11147490872563927	0.0	0.0	0.835299894117488	0.0	0.05322519715687287
V1	1:Del:C:5	0.8554111247993446	0.0	0.0	0.004813596399328664	0.0	0.13977527880132695
V1	1:Del:T:0	0.026067328531281953	0.0	0.0	0.8842597680885722	0.0	0.08967290338014576
V1	1:Del:T:1	1.7298589092582585e-16	0.0	0.0	0.9799085715356411	0.0	0.020091428464358574
V1	1:Del:T:2	0.024956221065466525	0.0	0.0	0.9686237264109864	0.0	0.00642005252354703
V1	1:Del:T:3	0.0433232543253258	0.0	0.0	0.904646393135286	0.0	0.05203035253938802
V1	1:Del:T:4	0.09338836170744982	0.0	0.0	0.8697283118294954	0.0	0.03688332646305484
V1	1:Del:T:5	8.405417041347878e-15	0.0	0.0	0.9995364778052707	0.0	0.00046352219472112015
V1	1:Ins:C:0	8.683732949774077e-12	0.0	0.0	6.008100889331761e-12	0.0	0.9999999999853082
V1	1:Ins:C:1	5.346065412624599e-14	0.0	0.0	0.0131954762663655	0.0	0.9868045237335811
V1	1:Ins:C:2	1.8310691133291737e-14	0.0	0.0	0.8257505382928408	0.0	0.17424946170714078
V1	1:Ins:C:3	0.9999049675804252	0.0	0.0	2.7067883670477494e-15	0.0	9.503241957222063e-05
V1	1:Ins:C:4	0.7286673012997804	0.0	0.0	0.0003731458219724836	0.0	0.2709595528782472
V1	1:Ins:C:5	0.9987175887690712	0.0	0.0	0.001282411230928703	0.0	0.0
V1	1:Ins:T:0	0.28879636650897633	0.0	0.0	0.6752429661304031	0.0	0.0359606673606206
V1	1:Ins:T:1	0.009083695652561707	0.0	0.0	0.9909163043474383	0.0	0.0
V1	1:Ins:T:2	0.1382364852240872	0.0	0.0	0.7022932870739922	0.0	0.1594702277019206
V1	1:Ins:T:3	0.8622875027577453	0.0	0.0	0.13771249724225465	0.0	0.0
V1	1:Ins:T:4	0.9612533282637903	0.0	0.0	0.03874667173620982	0.0	0.0
V1	1:Ins:T:5	0.9925401032366087	0.0	0.0	0.002722324392862575	0.0	0.00473757237052873
V1	2:Del:R:0	0.10818240982803536	0.0	0.0	0.8794419647842111	0.0	0.012375625387753617
V1	2:Del:R:1	0.4739671560396634	0.0	0.0	0.5260328439603366	0.0	0.0
V1	2:Del:R:2	0.46958334903641424	0.0	0.0	0.5002417359556521	0.0	0.030174915007933564
V1	2:Del:R:3	0.9130830511978046	0.0	0.0	0.08686551055275961	0.0	5.143824943580321e-05
V1	2:Del:R:4	0.9999999999999581	0.0	0.0	4.194363918290123e-14	0.0	0.0
V1	2:Del:R:5	1.378662331477629e-11	0.0	0.0	9.538688519957817e-12	0.0	0.9999999999766748
V1	3:Del:R:0	0.08690328946239738	0.0	0.0	0.8211296565181917	0.0	0.09196705401941085
V1	3:Del:R:1	0.699654135115629	0.0	0.0	0.25425789222505235	0.0	0.04608797265931876
V1	3:Del:R:2	0.5875797041840147	0.0	0.0	0.41242029581598527	0.0	0.0
V1	3:Del:R:3	0.3942107168314667	0.0	0.0	0.13579429749192384	0.0	0.4699949856766094
V1	3:Del:R:4	1.427255632784716e-11	0.0	0.0	9.874895838270469e-12	0.0	0.9999999999758526
V1	3:Del:R:5	1.427255632784716e-11	0.0	0.0	9.874895838270469e-12	0.0	0.9999999999758526
V1	4:Del:R:0	0.1411736680437086	0.0	0.0	0.8588112381917717	0.0	1.509376451968491e-05
V1	4:Del:R:1	0.3164885324096921	0.0	0.0	0.6835114675903079	0.0	0.0
V1	4:Del:R:2	0.00844381522971158	0.0	0.0	0.9915561847702884	0.0	0.0
V1	4:Del:R:3	2.328746467054101e-14	0.0	0.0	0.07088146068237622	0.0	0.9291185393176006
V1	4:Del:R:4	3.3096388263922304e-11	0.0	0.0	2.289872810601738e-11	0.0	0.9999999999440049
V1	4:Del:R:5	0.8289433098654256	0.0	0.0	0.1663447281329286	0.0	0.00471196200164586
V1	5:Del:R:0	0.02491276368532671	0.0	0.0	0.9750872363146732	0.0	0.0
V1	5:Del:R:1	0.48434551054589875	0.0	0.0	0.5156506067794038	0.0	3.8826746973388125e-06
V1	5:Del:R:2	0.4860615487364491	0.0	0.0	0.431474751509258	0.0	0.08246369975429291
V1	5:Del:R:3	0.8534028144438702	0.0	0.0	0.11697826483700377	0.0	0.029618920719126026
V1	5:Del:R:4	0.49809881591515043	0.0	0.0	0.4915351876226581	0.0	0.010365996462191697
V1	5:Del:R:5	0.7083215751702363	0.0	0.0	0.2864302008533516	0.0	0.00524822397641216
V1	2:Ins:R:0	0.2994569854064469	0.0	0.0	0.36649141108359284	0.0	0.3340516035099603
V1	2:Ins:R:1	0.0071459396551641725	0.0	0.0	0.8062200845830401	0.0	0.18663397576179577
V1	2:Ins:R:2	0.4072828750250503	0.0	0.0	0.5927000729334301	0.0	1.7052041519488282e-05
V1	2:Ins:R:3	0.44689420051430495	0.0	0.0	0.12935070487049632	0.0	0.4237550946151988
V1	2:Ins:R:4	0.897384635713574	0.0	0.0	0.0040033457365786914	0.0	0.09861201854984733
V1	2:Ins:R:5	0.9359431129932716	0.0	0.0	1.1828019936890495e-16	0.0	0.06405688700672828
V1	3:Ins:R:0	0.0028306379618034715	0.0	0.0	0.9968658697554728	0.0	0.0003034922827237738
V1	3:Ins:R:1	0.35470931116474613	0.0	0.0	0.4854011301545785	0.0	0.15988955868067536
V1	3:Ins:R:2	0.46714777986705924	0.0	0.0	0.5302964662083138	0.0	0.0025557539246269553
V1	3:Ins:R:3	0.9866714951311585	0.0	0.0	0.012978455651688174	0.0	0.00035004921715327616
V1	3:Ins:R:4	0.926550777084367	0.0	0.0	0.0710321280726965	0.0	0.0024170948429364262
V1	3:Ins:R:5	0.9999999999999982	0.0	0.0	1.8340114002018898e-15	0.0	0.0
V1	4:Ins:R:0	1.1857612049912965e-14	0.0	0.0	0.24928617828736852	0.0	0.7507138217126197
V1	4:Ins:R:1	0.6351558833660638	0.0	0.0	0.25846135820510235	0.0	0.10638275842883393
V1	4:Ins:R:2	8.257348977245601e-05	0.0	0.0	1.9630033045812967e-05	0.0	0.9998977964771818
V1	4:Ins:R:3	0.9406738092716577	0.0	0.0	0.05434218926372985	0.0	0.004984001464612582
V1	4:Ins:R:4	0.999953744582227	0.0	0.0	7.16407094194108e-15	0.0	4.625541776586964e-05
V1	4:Ins:R:5	0.7739505839609462	0.0	0.0	0.0007132771664066347	0.0	0.22533613887264717
V1	5:Ins:R:0	4.702208739140698e-14	0.0	0.0	0.9973334796592487	0.0	0.002666520340704254
V1	5:Ins:R:1	0.6877777789163352	0.0	0.0	0.2529889348838828	0.0	0.059233286199782034
V1	5:Ins:R:2	0.8529219155138363	0.0	0.0	0.14571923097654657	0.0	0.0013588535096172097
V1	5:Ins:R:3	0.874217480744334	0.0	0.0	0.1251836469582843	0.0	0.0005988722973817599
V1	5:Ins:R:4	0.9228922189282524	0.0	0.0	0.07534013479421257	0.0	0.0017676462775350584
V1	5:Ins:R:5	0.9642013535274913	0.0	0.0	0.03368569085295473	0.0	0.002112955619554056
V1	2:Del:M:1	0.38005112291682036	0.0	0.0	0.5239460759729873	0.0	0.09600280111019237
V1	3:Del:M:1	0.04287555281388592	0.0	0.0	0.6673372687454707	0.0	0.28978717844064333
V1	3:Del:M:2	0.6298000008750199	0.0	0.0	0.2780819461945427	0.0	0.09211805293043752
V1	4:Del:M:1	0.08958906260586716	0.0	0.0	0.8724019720880488	0.0	0.03800896530608416
V1	4:Del:M:2	0.0917113983065915	0.0	0.0	0.8799590250436867	0.0	0.028329576649721716
V1	4:Del:M:3	0.06768282541585331	0.0	0.0	0.45362598592239683	0.0	0.47869118866174987
V1	5:Del:M:1	0.0516413988464083	0.0	0.0	0.9483586011535917	0.0	0.0
V1	5:Del:M:2	6.031895508982001e-07	0.0	0.0	0.23735267825677886	0.0	0.76264671855367
V1	5:Del:M:3	1.6065790978725518e-09	0.0	0.0	0.16663761673295666	0.0	0.8333623816604642
V1	5:Del:M:4	0.06465195267730629	0.0	0.0	0.3162189527005234	0.0	0.6191290946221703
V1	5:Del:M:5	0.3374770541797479	0.0	0.0	1.1619986021974052e-15	0.0	0.662522945820251
V2	1:Del:C:0	0.047924876055754746	0.0	0.0	0.0	0.9520751239442452	0.0
V2	1:Del:C:1	0.609076638801766	0.0	0.0	0.0	0.39092336119823407	0.0
V2	1:Del:C:2	4.3783447496778556e-14	0.0	0.0	0.0	0.9999999999999563	0.0
V2	1:Del:C:3	0.9229893781598663	0.0	0.0	0.0	0.07701062184013371	0.0
V2	1:Del:C:4	1.0	0.0	0.0	0.0	0.0	0.0
V2	1:Del:C:5	1.0	0.0	0.0	0.0	0.0	0.0
V2	1:Del:T:0	0.4924157770642035	0.0	0.0	0.0	0.5075842229357964	0.0
V2	1:Del:T:1	6.035660563992465e-14	0.0	0.0	0.0	0.9999999999999396	0.0
V2	1:Del:T:2	0.6453990936680948	0.0	0.0	0.0	0.35460090633190533	0.0
V2	1:Del:T:3	0.46254195074224475	0.0	0.0	0.0	0.5374580492577553	0.0
V2	1:Del:T:4	0.9474731105509221	0.0	0.0	0.0	0.05252688944907794	0.0
V2	1:Del:T:5	6.11622735629244e-14	0.0	0.0	0.0	0.9999999999999388	0.0
V2	1:Ins:C:0	1.5514035556197803e-12	0.0	0.0	0.0	0.9999999999984486	0.0
V2	1:Ins:C:1	7.329834165015136e-14	0.0	0.0	0.0	0.9999999999999267	0.0
V2	1:Ins:C:2	4.0605857363039624e-14	0.0	0.0	0.0	0.9999999999999593	0.0
V2	1:Ins:C:3	0.9367285070057496	0.0	0.0	0.0	0.06327149299425029	0.0
V2	1:Ins:C:4	0.917390996739985	0.0	0.0	0.0	0.08260900326001495	0.0
V2	1:Ins:C:5	0.9953023084240692	0.0	0.0	0.0	0.004697691575930812	0.0
V2	1:Ins:T:0	0.8914340372266789	0.0	0.0	0.0	0.1085659627733211	0.0
V2	1:Ins:T:1	0.2245452315245012	0.0	0.0	0.0	0.7754547684754988	0.0
V2	1:Ins:T:2	0.7163604624430541	0.0	0.0	0.0	0.28363953755694576	0.0
V2	1:Ins:T:3	0.9217024304314955	0.0	0.0	0.0	0.07829756956850459	0.0
V2	1:Ins:T:4	1.0	0.0	0.0	0.0	0.0	0.0
V2	1:Ins:T:5	0.9954113048259595	0.0	0.0	0.0	0.004588695174040507	0.0
V2	2:Del:R:0	0.9288961835764923	0.0	0.0	0.0	0.07110381642350777	0.0
V2	2:Del:R:1	1.0	0.0	0.0	0.0	0.0	0.0
V2	2:Del:R:2	0.9061673481162551	0.0	0.0	0.0	0.09383265188374498	0.0
V2	2:Del:R:3	0.9999676982116767	0.0	0.0	0.0	3.230178832324231e-05	0.0
V2	2:Del:R:4	0.3157855175847857	0.0	0.0	0.0	0.6842144824152143	0.0
V2	2:Del:R:5	4.7172625738972883e-11	0.0	0.0	0.0	0.9999999999528275	0.0
V2	3:Del:R:0	0.22072938514414445	0.0	0.0	0.0	0.7792706148558556	0.0
V2	3:Del:R:1	1.0	0.0	0.0	0.0	0.0	0.0
V2	3:Del:R:2	0.02531421699907775	0.0	0.0	0.0	0.9746857830009222	0.0
V2	3:Del:R:3	0.9999842593881442	0.0	0.0	0.0	1.574061185587438e-05	0.0
V2	3:Del:R:4	2.90156034486618e-11	0.0	0.0	0.0	0.9999999999709843	0.0
V2	3:Del:R:5	2.90156034486618e-11	0.0	0.0	0.0	0.9999999999709843	0.0
V2	4:Del:R:0	1.0	0.0	0.0	0.0	0.0	0.0
V2	4:Del:R:1	0.9999971348633218	0.0	0.0	0.0	2.865136678212591e-06	0.0
V2	4:Del:R:2	0.021529996881342387	0.0	0.0	0.0	0.9784700031186575	0.0
V2	4:Del:R:3	3.074249457550209e-11	0.0	0.0	0.0	0.9999999999692575	0.0
V2	4:Del:R:4	9.262848154961503e-11	0.0	0.0	0.0	0.9999999999073717	0.0
V2	4:Del:R:5	0.9973338009607607	0.0	0.0	0.0	0.0026661990392391763	0.0
V2	5:Del:R:0	0.000723387187622208	0.0	0.0	0.0	0.9992766128123778	0.0
