NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	57.959	27.596	13.693	17.254	0.161	0.977	30000.0
2	57.173	27.163	13.231	16.6	0.159	0.98	20000.0
3	59.278	27.769	14.108	17.282	0.162	0.979	40000.0
4	59.548	28.435	14.283	18.23	0.166	0.975	20000.0
5	59.834	28.178	14.225	17.9	0.165	0.977	20000.0
6	57.553	27.253	13.63	16.996	0.158	0.978	40000.0
7	58.484	27.553	13.527	16.872	0.164	0.98	50000.0
8	59.717	28.41	14.06	17.454	0.168	0.979	20000.0
9	59.664	28.149	14.04	17.619	0.16	0.978	20000.0
10	58.401	27.514	13.764	16.663	0.163	0.98	30000.0
