NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	44.67	17.191	10.478	10.908	0.087	0.992	70000.0
2	46.262	18.288	11.156	12.036	0.085	0.99	50000.0
3	47.666	18.268	10.983	11.535	0.09	0.991	30000.0
4	44.8	16.636	10.385	10.563	0.084	0.993	50000.0
5	42.12	15.962	9.912	10.105	0.081	0.993	60000.0
6	47.978	18.319	11.537	11.773	0.084	0.991	100000.0
7	45.587	17.753	10.943	11.485	0.085	0.991	40000.0
8	48.603	19.172	11.761	12.675	0.089	0.989	50000.0
9	44.665	17.059	10.38	10.765	0.087	0.992	50000.0
10	41.813	16.039	9.913	10.32	0.082	0.993	80000.0
