MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Del:C:0	1.98E-02	3.15E-03	1.34E-03	1.52E-03	8.77E-04
1:Del:C:1	4.92E-03	1.25E-03	3.58E-04	0.00E+00	7.98E-04
1:Del:C:2	2.69E-04	5.52E-04	7.22E-05	1.06E-06	7.91E-05
1:Del:C:3	9.10E-04	3.19E-04	2.93E-04	4.22E-04	3.20E-04
1:Del:C:4	1.45E-04	3.74E-05	6.42E-04	1.68E-08	2.51E-03
1:Del:C:5	2.50E-03	3.46E-02	1.99E-03	1.89E-02	9.59E-04
1:Del:T:0	2.19E-03	4.10E-03	9.39E-04	1.62E-03	5.36E-04
1:Del:T:1	1.43E-03	1.45E-03	5.72E-05	5.36E-04	2.61E-04
1:Del:T:2	3.16E-03	9.37E-04	1.79E-04	1.02E-03	8.24E-04
1:Del:T:3	5.31E-03	1.55E-03	4.00E-04	2.09E-03	4.92E-04
1:Del:T:4	3.43E-03	1.10E-03	6.83E-04	2.05E-03	9.09E-04
1:Del:T:5	8.50E-08	3.88E-07	4.93E-08	4.21E-02	5.27E-03
1:Ins:C:0	3.96E-04	6.66E-04	9.53E-05	1.78E-08	8.89E-09
1:Ins:C:1	2.17E-04	2.39E-04	4.54E-05	5.96E-05	1.84E-06
1:Ins:C:2	5.35E-05	1.00E-04	8.36E-05	3.19E-08	2.28E-08
1:Ins:C:3	1.16E-04	1.32E-04	1.43E-04	9.57E-05	2.06E-05
1:Ins:C:4	3.03E-04	9.00E-07	2.80E-04	2.26E-04	2.75E-04
1:Ins:C:5	1.21E-04	2.93E-04	5.39E-04	6.79E-04	1.73E-08
1:Ins:T:0	3.79E-04	2.89E-04	4.20E-04	3.96E-04	1.48E-04
1:Ins:T:1	5.26E-04	1.15E-04	2.29E-04	1.23E-04	1.77E-08
1:Ins:T:2	2.39E-04	2.72E-04	2.41E-05	1.60E-04	3.77E-09
1:Ins:T:3	2.94E-04	1.72E-04	2.46E-04	1.05E-04	2.80E-04
1:Ins:T:4	1.43E-04	2.89E-04	7.16E-04	4.18E-04	4.40E-04
1:Ins:T:5	2.03E-04	2.74E-08	3.76E-03	8.54E-08	5.37E-08
2:Del:R:0	2.95E-04	5.35E-04	3.36E-04	1.60E-04	1.79E-04
2:Del:R:1	5.56E-04	5.68E-04	1.66E-04	5.79E-04	2.00E-04
2:Del:R:2	1.61E-04	1.25E-04	1.11E-04	1.53E-04	2.87E-05
2:Del:R:3	5.66E-08	4.79E-08	4.68E-08	2.67E-07	4.37E-05
2:Del:R:4	3.64E-07	4.24E-05	7.22E-05	1.65E-04	2.70E-05
2:Del:R:5	2.71E-05	1.03E-04	1.85E-08	1.30E-04	1.18E-08
3:Del:R:0	8.15E-04	1.45E-03	0.00E+00	6.10E-05	3.80E-04
3:Del:R:1	3.98E-04	5.74E-04	4.11E-04	2.66E-04	2.22E-04
3:Del:R:2	1.56E-04	2.43E-04	1.74E-04	3.60E-04	1.68E-04
3:Del:R:3	1.21E-04	1.75E-04	7.01E-05	1.45E-07	2.65E-08
3:Del:R:4	1.70E-09	5.11E-09	2.32E-09	3.18E-09	1.52E-09
3:Del:R:5	1.70E-09	5.11E-09	2.32E-09	3.18E-09	1.52E-09
4:Del:R:0	7.06E-04	1.02E-03	1.19E-08	3.81E-04	3.45E-03
4:Del:R:1	3.35E-04	2.42E-04	3.04E-04	1.68E-04	7.20E-05
4:Del:R:2	5.41E-05	0.00E+00	8.25E-05	1.30E-04	1.55E-04
4:Del:R:3	1.70E-09	5.11E-09	2.32E-09	3.18E-09	1.52E-09
4:Del:R:4	2.94E-05	5.04E-08	3.02E-07	5.44E-05	6.72E-08
4:Del:R:5	1.70E-09	5.11E-09	2.32E-09	3.18E-09	1.52E-09
5:Del:R:0	1.42E-02	2.52E-02	7.18E-04	2.20E-04	6.01E-04
5:Del:R:1	4.48E-05	1.55E-05	1.98E-04	4.07E-04	1.35E-04
5:Del:R:2	9.24E-07	1.03E-04	1.53E-08	4.64E-05	6.55E-05
5:Del:R:3	5.48E-05	1.07E-07	5.18E-08	3.86E-08	5.33E-08
5:Del:R:4	1.70E-09	5.11E-09	2.32E-09	3.18E-09	1.52E-09
5:Del:R:5	1.70E-09	5.11E-09	2.32E-09	3.18E-09	1.52E-09
2:Ins:R:0	1.97E-04	2.61E-04	3.52E-06	1.50E-04	9.52E-09
2:Ins:R:1	1.31E-04	4.07E-05	1.70E-04	1.49E-04	4.32E-08
2:Ins:R:2	1.26E-04	3.83E-04	3.02E-08	1.01E-04	2.41E-03
2:Ins:R:3	1.15E-04	1.55E-04	7.91E-05	1.29E-04	1.41E-04
2:Ins:R:4	1.21E-04	5.57E-05	2.04E-04	2.24E-04	5.91E-09
2:Ins:R:5	8.65E-05	2.00E-04	4.32E-04	9.23E-04	6.32E-05
