MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	3.53E-05	1.48E-03	5.70E-03	2.18E-02	5.33E-03	4.63E-03	1.05E-02	3.81E-02	1.09E-02	1.16E-02	5.03E-02	2.63E-02
1:Del:C:1	2.02E-04	4.16E-04	8.83E-04	2.18E-02	1.76E-04	7.50E-03	0.00E+00	2.18E-02	7.24E-03	1.56E-02	1.05E-02	4.25E-02
1:Del:C:2	2.21E-05	0.00E+00	0.00E+00	9.48E-04	5.67E-05	5.90E-04	2.15E-03	2.71E-03	8.27E-04	7.78E-03	1.93E-03	1.91E-03
1:Del:C:3	4.29E-03	3.59E-04	1.33E-04	1.22E-03	5.49E-04	2.14E-03	3.00E-03	6.42E-03	2.21E-03	9.91E-03	1.45E-02	1.01E-02
1:Del:C:4	1.40E-46	2.54E-04	9.00E-04	2.94E-03	1.94E-04	0.00E+00	3.95E-03	8.35E-03	1.93E-03	5.84E-03	1.33E-02	2.90E-03
1:Del:C:5	5.05E-04	6.28E-04	2.75E-07	3.17E-04	2.16E-03	1.02E-03	1.96E-02	3.16E-04	2.38E-03	1.10E-02	1.34E-03	4.62E-04
1:Del:T:0	5.51E-04	6.14E-05	8.45E-04	1.50E-02	1.19E-03	9.59E-03	4.93E-03	3.69E-02	5.38E-03	6.59E-03	1.35E-02	1.45E-02
1:Del:T:1	3.96E-03	1.05E-05	4.66E-04	8.53E-03	4.58E-04	2.39E-03	3.84E-07	1.86E-02	2.03E-03	6.63E-03	1.83E-03	9.55E-03
1:Del:T:2	0.00E+00	1.99E-04	5.76E-04	1.57E-02	1.73E-03	3.89E-03	6.55E-03	2.98E-02	5.11E-03	5.93E-03	1.26E-02	1.60E-02
1:Del:T:3	4.47E-04	9.67E-04	9.39E-04	1.21E-02	1.61E-03	2.86E-03	1.60E-02	1.66E-02	1.56E-02	3.70E-03	8.53E-03	1.90E-02
1:Del:T:4	6.82E-03	7.68E-04	1.00E-03	2.01E-02	6.19E-03	0.00E+00	3.37E-02	1.79E-02	1.26E-07	8.17E-02	5.60E-08	1.47E-02
1:Del:T:5	3.23E-07	3.63E-08	4.94E-07	1.20E-06	1.08E-02	4.65E-07	4.35E-02	4.18E-07	1.55E-03	9.57E-02	7.69E-03	2.50E-03
1:Ins:C:0	4.00E-08	8.58E-08	1.39E-05	6.29E-04	9.03E-08	1.33E-03	4.31E-04	2.01E-03	9.40E-04	1.04E-06	9.45E-04	4.80E-06
1:Ins:C:1	1.44E-04	2.66E-08	2.62E-07	5.73E-08	1.34E-07	5.96E-04	1.87E-06	6.94E-04	1.29E-03	6.20E-04	8.31E-04	1.06E-07
1:Ins:C:2	7.98E-08	2.12E-05	4.24E-08	5.22E-05	5.82E-08	2.22E-04	1.20E-04	3.73E-04	2.71E-04	2.06E-04	2.61E-04	1.18E-03
1:Ins:C:3	2.05E-06	2.63E-04	2.48E-02	1.45E-07	2.07E-07	1.26E-07	1.26E-05	5.76E-05	1.98E-02	6.39E-02	7.28E-07	4.04E-03
1:Ins:C:4	0.00E+00	3.07E-04	1.34E-04	0.00E+00	4.35E-04	1.47E-04	1.38E-03	0.00E+00	9.76E-04	8.58E-04	4.42E-04	5.23E-04
1:Ins:C:5	9.05E-04	2.57E-03	8.72E-08	1.57E-04	1.43E-03	0.00E+00	7.87E-03	2.63E-04	8.88E-03	3.76E-03	0.00E+00	8.46E-03
1:Ins:T:0	1.51E-02	1.58E-03	4.62E-04	2.46E-03	7.13E-05	1.09E-03	9.11E-03	2.59E-03	1.78E-03	2.42E-02	3.32E-03	1.74E-02
1:Ins:T:1	0.00E+00	3.88E-04	1.46E-03	1.90E-03	1.10E-04	2.08E-03	6.98E-04	5.07E-03	5.68E-04	8.55E-03	5.38E-03	3.45E-03
1:Ins:T:2	0.00E+00	6.03E-05	3.92E-09	1.13E-03	8.75E-08	7.53E-04	4.84E-08	1.86E-03	2.14E-03	8.92E-08	1.54E-03	1.30E-03
1:Ins:T:3	4.59E-09	2.17E-04	8.84E-09	4.41E-04	1.79E-04	2.32E-04	2.49E-03	1.56E-03	5.78E-04	4.39E-04	3.36E-03	2.09E-03
1:Ins:T:4	1.09E-08	2.13E-03	2.63E-08	3.01E-04	6.02E-04	3.53E-04	1.16E-02	2.62E-03	4.20E-03	6.97E-03	6.07E-04	1.47E-02
1:Ins:T:5	5.41E-03	7.53E-03	8.40E-08	2.04E-42	1.18E-07	1.11E-03	1.20E-02	1.12E-02	3.95E-03	4.08E-03	3.39E-06	9.45E-02
2:Del:R:0	0.00E+00	1.04E-04	7.28E-04	3.54E-03	0.00E+00	6.00E-04	0.00E+00	1.20E-03	4.13E-03	7.26E-03	6.08E-03	1.69E-04
2:Del:R:1	3.58E-03	1.98E-04	0.00E+00	2.27E-03	5.93E-04	1.04E-03	4.35E-03	2.68E-03	4.60E-03	2.90E-03	2.39E-02	4.54E-03
2:Del:R:2	8.49E-05	0.00E+00	4.90E-08	4.01E-04	6.13E-05	4.15E-04	1.77E-03	1.07E-03	6.96E-05	1.93E-03	1.94E-03	6.80E-05
2:Del:R:3	9.14E-09	2.05E-08	1.45E-04	1.02E-04	2.10E-04	8.08E-08	1.54E-04	4.97E-05	9.49E-08	3.44E-04	5.57E-04	3.60E-04
2:Del:R:4	1.20E-02	5.19E-06	1.95E-04	9.60E-08	3.20E-04	2.33E-08	3.24E-02	8.13E-08	1.66E-03	1.19E-03	2.41E-03	1.60E-05
2:Del:R:5	1.58E-08	4.34E-08	2.65E-08	2.28E-04	1.10E-07	5.61E-04	2.25E-06	2.84E-04	3.18E-04	2.50E-07	6.31E-04	3.02E-04
3:Del:R:0	1.94E-08	1.66E-04	5.50E-08	6.60E-04	0.00E+00	3.45E-03	1.54E-03	3.84E-03	8.01E-04	5.29E-04	3.56E-03	1.85E-03
3:Del:R:1	5.24E-03	1.75E-03	2.00E-04	9.49E-04	1.09E-03	9.48E-04	2.27E-03	4.73E-03	3.61E-03	3.19E-03	1.30E-03	5.10E-03
3:Del:R:2	2.52E-05	8.08E-05	2.88E-04	1.12E-03	4.84E-04	6.24E-04	1.12E-03	1.04E-03	2.10E-04	9.29E-04	5.68E-03	1.40E-03
3:Del:R:3	2.35E-07	7.79E-05	7.00E-08	1.08E-04	6.29E-08	6.16E-08	2.13E-04	3.90E-05	1.45E-07	6.44E-08	6.53E-04	3.25E-05
3:Del:R:4	5.59E-08	7.69E-09	5.16E-08	3.25E-08	3.93E-08	4.57E-08	1.45E-07	8.69E-08	7.78E-08	2.26E-07	3.40E-07	1.06E-07
3:Del:R:5	5.59E-08	7.69E-09	5.16E-08	3.25E-08	3.93E-08	4.57E-08	1.45E-07	8.69E-08	7.78E-08	2.26E-07	3.40E-07	1.06E-07
4:Del:R:0	3.62E-08	8.23E-05	7.41E-04	2.10E-04	6.86E-04	3.24E-03	1.93E-03	8.45E-04	5.22E-03	8.61E-04	8.91E-03	8.63E-04
4:Del:R:1	1.01E-03	1.83E-04	2.01E-04	5.14E-04	4.26E-04	9.13E-04	1.31E-03	2.98E-03	1.06E-07	4.01E-03	8.06E-03	4.56E-03
4:Del:R:2	7.41E-08	3.39E-08	2.00E-04	1.24E-04	9.81E-05	6.73E-05	1.42E-07	1.96E-04	2.28E-04	2.59E-04	1.05E-03	2.92E-04
4:Del:R:3	6.00E-08	3.58E-08	7.43E-08	8.09E-08	6.47E-08	1.20E-04	1.30E-07	1.31E-04	1.21E-07	1.79E-07	6.97E-05	1.15E-07
4:Del:R:4	5.59E-08	7.69E-09	5.16E-08	3.25E-08	3.93E-08	4.57E-08	1.45E-07	8.69E-08	7.78E-08	2.26E-07	3.40E-07	1.06E-07
4:Del:R:5	6.19E-08	3.52E-08	6.00E-08	3.22E-08	2.09E-04	7.79E-08	1.06E-07	9.68E-08	8.33E-08	2.64E-07	1.23E-07	8.55E-08
5:Del:R:0	5.01E-03	3.05E-04	9.03E-04	1.18E-02	8.23E-07	1.55E-02	1.16E-02	0.00E+00	3.82E-02	2.36E-03	3.73E-02	2.02E-03
5:Del:R:1	2.21E-08	2.19E-04	1.25E-04	2.81E-04	6.20E-04	0.00E+00	3.02E-03	0.00E+00	4.67E-04	1.69E-03	1.85E-03	3.67E-04
5:Del:R:2	3.18E-07	7.26E-08	5.38E-08	3.66E-08	1.96E-04	1.75E-04	8.08E-08	1.00E-07	3.31E-07	2.04E-04	5.98E-04	4.31E-08
5:Del:R:3	5.59E-08	7.69E-09	5.16E-08	3.25E-08	3.93E-08	4.57E-08	1.45E-07	8.69E-08	7.78E-08	2.26E-07	3.40E-07	1.06E-07
5:Del:R:4	1.82E-08	3.59E-08	2.51E-04	3.75E-08	3.37E-08	8.10E-08	3.29E-04	3.34E-08	6.47E-04	6.53E-04	1.74E-07	5.42E-05
5:Del:R:5	3.70E-02	3.21E-08	6.50E-08	7.33E-08	4.00E-07	2.59E-07	5.51E-02	2.19E-07	2.25E-03	1.68E-03	1.52E-03	4.08E-03
2:Ins:R:0	2.15E-03	4.10E-04	9.61E-09	5.80E-04	6.77E-07	1.03E-03	4.16E-03	1.12E-03	9.06E-05	2.88E-03	5.37E-07	2.93E-03
2:Ins:R:1	0.00E+00	3.10E-06	1.70E-04	3.99E-04	1.86E-04	1.17E-03	4.99E-04	2.81E-03	5.68E-04	2.63E-04	7.84E-04	1.71E-03
2:Ins:R:2	3.74E-08	1.38E-05	1.80E-08	2.56E-04	3.23E-04	2.72E-07	4.78E-04	2.94E-04	7.82E-04	1.77E-03	1.16E-03	6.26E-04
2:Ins:R:3	5.47E-04	6.41E-04	4.18E-04	6.94E-05	8.10E-05	6.77E-05	1.55E-03	3.93E-08	3.99E-04	1.29E-03	6.67E-04	7.75E-04
2:Ins:R:4	0.00E+00	2.91E-04	7.53E-05	5.11E-07	4.29E-04	0.00E+00	4.78E-04	1.29E-03	3.96E-04	3.90E-04	4.23E-03	6.94E-04
