MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	1.04E-03	6.71E-04	1.08E-03	7.09E-07	1.94E-02	6.89E-03	7.45E-03	2.84E-02
1:Del:C:1	2.73E-04	5.54E-04	4.05E-04	4.03E-07	1.31E-02	3.02E-03	1.42E-02	1.58E-02
1:Del:C:2	0.00E+00	1.01E-04	2.19E-08	6.45E-05	7.60E-04	6.39E-04	1.21E-03	1.76E-03
1:Del:C:3	2.50E-04	0.00E+00	5.32E-04	2.98E-04	1.21E-03	7.66E-04	1.45E-03	2.16E-03
1:Del:C:4	2.65E-04	0.00E+00	5.46E-04	1.33E-04	1.33E-03	8.51E-04	3.35E-04	1.86E-03
1:Del:C:5	4.53E-04	8.24E-06	4.56E-04	8.86E-04	1.02E-05	2.87E-04	3.83E-03	0.00E+00
1:Del:T:0	8.58E-04	2.66E-04	1.10E-03	1.15E-03	1.58E-02	3.47E-03	1.38E-02	3.44E-02
1:Del:T:1	2.01E-04	8.73E-05	3.78E-04	1.20E-04	5.30E-03	2.43E-03	4.89E-03	1.33E-02
1:Del:T:2	2.55E-04	0.00E+00	8.31E-04	1.55E-03	9.89E-03	1.11E-03	9.92E-03	2.35E-02
1:Del:T:3	4.59E-04	1.58E-04	6.72E-04	2.35E-03	1.40E-02	2.89E-04	3.78E-03	2.06E-02
1:Del:T:4	5.01E-04	1.03E-03	5.16E-03	3.89E-03	6.33E-03	0.00E+00	5.36E-02	2.04E-02
1:Del:T:5	8.50E-08	1.47E-07	6.18E-07	7.11E-03	1.03E-07	8.26E-04	3.79E-02	2.47E-03
1:Ins:C:0	1.85E-05	2.02E-08	9.94E-09	1.80E-08	1.22E-04	6.47E-04	6.47E-04	2.94E-04
1:Ins:C:1	0.00E+00	1.52E-04	5.04E-04	4.01E-04	3.91E-08	4.53E-04	1.51E-03	7.17E-04
1:Ins:C:2	1.08E-07	2.40E-08	3.59E-08	1.94E-08	9.54E-05	2.37E-04	3.35E-04	7.88E-05
1:Ins:C:3	6.66E-04	3.07E-04	1.39E-02	0.00E+00	0.00E+00	1.71E-04	3.38E-02	0.00E+00
1:Ins:C:4	3.08E-04	1.51E-04	0.00E+00	6.04E-04	4.46E-05	1.56E-04	1.33E-03	6.53E-05
1:Ins:C:5	2.18E-07	1.45E-03	6.49E-07	1.74E-07	3.82E-08	1.94E-03	1.96E-02	3.52E-03
1:Ins:T:0	0.00E+00	3.75E-07	2.58E-04	3.10E-04	1.28E-03	9.02E-04	1.40E-03	2.17E-03
1:Ins:T:1	2.11E-04	2.98E-08	0.00E+00	5.82E-04	5.73E-04	1.02E-03	5.81E-03	2.41E-03
1:Ins:T:2	5.52E-05	8.79E-09	9.28E-09	0.00E+00	5.28E-04	5.81E-04	4.10E-04	7.24E-04
1:Ins:T:3	3.40E-04	2.50E-04	2.36E-04	7.16E-05	3.02E-04	7.79E-05	2.30E-03	8.51E-04
1:Ins:T:4	8.35E-04	3.75E-04	5.45E-04	4.69E-04	1.22E-04	8.03E-04	2.65E-03	3.61E-04
1:Ins:T:5	2.95E-03	4.87E-04	5.55E-07	8.46E-08	1.36E-03	4.12E-03	2.55E-02	2.29E-03
2:Del:R:0	2.28E-04	0.00E+00	3.20E-04	4.50E-04	1.98E-03	9.50E-04	1.67E-03	5.31E-03
2:Del:R:1	3.37E-04	3.56E-05	5.79E-04	6.28E-04	3.19E-04	1.55E-03	2.71E-03	6.79E-04
2:Del:R:2	1.32E-04	0.00E+00	1.42E-05	3.10E-04	1.88E-04	4.07E-04	1.28E-03	5.53E-04
2:Del:R:3	1.63E-04	1.53E-05	0.00E+00	3.23E-04	0.00E+00	9.64E-05	9.16E-05	1.31E-08
2:Del:R:4	9.55E-05	9.70E-09	5.41E-05	1.60E-08	8.53E-05	5.93E-05	2.14E-04	1.28E-04
2:Del:R:5	0.00E+00	7.56E-05	5.68E-04	8.87E-08	1.38E-04	6.02E-05	1.20E-03	1.20E-04
3:Del:R:0	1.69E-04	2.38E-08	0.00E+00	3.79E-04	7.24E-04	8.61E-04	2.31E-03	1.80E-03
3:Del:R:1	4.33E-04	1.96E-04	2.03E-04	4.56E-04	6.67E-04	4.19E-04	6.51E-04	1.83E-03
3:Del:R:2	8.76E-09	0.00E+00	3.60E-04	3.41E-04	4.15E-04	3.64E-05	3.00E-04	9.75E-04
3:Del:R:3	2.15E-05	4.58E-09	5.66E-09	1.58E-04	2.11E-08	5.10E-05	1.28E-04	2.92E-08
3:Del:R:4	6.29E-09	5.52E-09	1.66E-08	1.30E-08	2.29E-08	3.14E-08	5.53E-08	3.86E-08
3:Del:R:5	6.29E-09	5.52E-09	1.66E-08	1.30E-08	2.29E-08	3.14E-08	5.53E-08	3.86E-08
4:Del:R:0	1.40E-04	0.00E+00	4.37E-05	2.33E-04	4.00E-04	9.17E-04	1.85E-03	2.77E-04
4:Del:R:1	3.30E-04	9.65E-05	3.26E-04	2.83E-04	1.55E-03	1.65E-03	7.09E-05	2.02E-03
4:Del:R:2	1.67E-08	8.82E-09	0.00E+00	9.21E-05	3.24E-04	8.03E-05	3.14E-08	2.42E-04
4:Del:R:3	4.02E-08	3.93E-08	5.76E-05	4.07E-08	5.28E-08	4.15E-08	5.32E-05	1.90E-07
4:Del:R:4	6.29E-09	5.52E-09	1.66E-08	1.30E-08	2.29E-08	3.14E-08	5.53E-08	3.86E-08
4:Del:R:5	4.47E-05	4.34E-08	4.66E-08	1.44E-04	4.90E-08	4.26E-08	9.41E-05	2.52E-08
5:Del:R:0	9.12E-04	3.00E-04	2.65E-08	7.26E-08	5.55E-04	3.21E-02	7.74E-02	1.90E-02
