MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	2.64E-03	1.53E-03	8.81E-04	7.05E-04	6.08E-04	8.70E-04
1:Del:C:1	1.38E-03	1.06E-03	1.89E-04	6.12E-04	3.81E-04	2.76E-04
1:Del:C:2	3.43E-04	3.58E-04	2.10E-09	1.42E-04	1.06E-06	1.83E-04
1:Del:C:3	6.15E-04	4.56E-04	2.68E-04	0.00E+00	5.27E-04	2.11E-04
1:Del:C:4	7.43E-04	2.20E-04	2.80E-04	0.00E+00	2.72E-04	1.32E-04
1:Del:C:5	0.00E+00	2.20E-04	4.63E-04	4.01E-05	2.93E-04	7.95E-04
1:Del:T:0	8.72E-04	1.15E-03	8.01E-04	6.41E-04	7.16E-04	1.47E-03
1:Del:T:1	1.20E-03	1.08E-03	1.56E-04	1.30E-04	3.72E-04	4.94E-04
1:Del:T:2	1.18E-03	8.44E-04	3.14E-04	0.00E+00	4.98E-04	8.36E-04
1:Del:T:3	1.68E-03	9.00E-04	4.85E-04	2.79E-05	9.03E-04	1.35E-03
1:Del:T:4	1.56E-03	0.00E+00	3.99E-04	8.02E-04	1.41E-03	1.78E-03
1:Del:T:5	8.46E-08	1.74E-07	5.78E-08	7.29E-08	4.66E-07	5.15E-03
1:Ins:C:0	6.42E-05	8.00E-05	1.63E-05	1.65E-08	1.40E-46	9.92E-09
1:Ins:C:1	1.51E-04	3.34E-04	0.00E+00	1.84E-04	4.80E-04	3.60E-04
1:Ins:C:2	1.18E-04	1.54E-04	2.20E-05	2.32E-08	4.80E-08	5.38E-09
1:Ins:C:3	0.00E+00	0.00E+00	7.76E-04	4.43E-04	1.84E-03	0.00E+00
1:Ins:C:4	4.62E-05	2.35E-04	2.89E-04	1.56E-04	0.00E+00	6.04E-04
1:Ins:C:5	4.24E-08	4.09E-08	4.68E-08	2.02E-03	2.03E-07	1.52E-07
1:Ins:T:0	4.61E-04	7.48E-04	1.40E-05	1.27E-04	1.01E-04	3.24E-04
1:Ins:T:1	4.69E-04	4.64E-04	2.33E-04	7.71E-06	0.00E+00	5.74E-04
1:Ins:T:2	2.09E-04	1.87E-04	5.54E-05	0.00E+00	0.00E+00	0.00E+00
1:Ins:T:3	2.04E-04	1.20E-04	3.85E-04	2.59E-04	1.16E-04	7.66E-05
1:Ins:T:4	1.60E-04	2.49E-04	7.96E-04	3.85E-04	5.36E-04	3.87E-04
1:Ins:T:5	6.12E-08	3.63E-07	3.05E-03	5.64E-08	2.96E-07	7.07E-08
2:Del:R:0	7.85E-04	6.21E-04	2.37E-04	0.00E+00	3.59E-04	4.42E-04
2:Del:R:1	1.26E-04	4.61E-04	3.70E-04	3.38E-05	3.75E-04	3.37E-04
2:Del:R:2	2.10E-04	2.27E-04	1.35E-04	0.00E+00	0.00E+00	3.01E-04
2:Del:R:3	2.35E-09	4.14E-05	1.61E-04	1.20E-05	0.00E+00	3.18E-04
2:Del:R:4	7.29E-05	8.45E-05	9.02E-05	9.33E-09	5.85E-05	8.51E-09
2:Del:R:5	9.98E-05	1.11E-04	9.10E-10	7.90E-05	3.52E-04	4.12E-08
3:Del:R:0	3.69E-04	4.75E-04	1.97E-04	8.70E-09	0.00E+00	3.66E-04
3:Del:R:1	3.27E-04	2.90E-04	4.47E-04	1.58E-04	2.21E-04	4.48E-04
3:Del:R:2	2.15E-04	4.40E-05	7.20E-09	0.00E+00	3.56E-04	2.97E-04
3:Del:R:3	1.24E-08	5.33E-05	4.41E-05	4.73E-09	0.00E+00	1.52E-04
3:Del:R:4	3.58E-09	2.52E-09	2.51E-09	3.95E-09	6.32E-09	9.01E-09
3:Del:R:5	3.58E-09	2.52E-09	2.51E-09	3.95E-09	6.32E-09	9.01E-09
4:Del:R:0	2.18E-04	4.20E-04	1.46E-04	7.49E-09	5.01E-05	2.22E-04
4:Del:R:1	4.15E-04	4.07E-04	3.02E-04	1.07E-04	3.48E-04	3.57E-04
4:Del:R:2	1.84E-04	2.37E-05	5.97E-09	6.90E-09	0.00E+00	9.71E-05
4:Del:R:3	4.34E-08	4.50E-08	4.23E-08	3.77E-08	5.14E-05	4.42E-08
4:Del:R:4	3.58E-09	2.52E-09	2.51E-09	3.95E-09	6.32E-09	9.01E-09
4:Del:R:5	3.17E-08	2.77E-08	4.44E-05	4.25E-08	4.37E-08	1.34E-04
5:Del:R:0	4.64E-04	1.98E-03	4.96E-04	3.44E-04	0.00E+00	3.92E-04
5:Del:R:1	1.69E-04	1.00E-04	9.87E-09	0.00E+00	0.00E+00	3.72E-04
5:Del:R:2	1.04E-04	6.67E-09	9.76E-05	6.90E-06	3.94E-05	2.90E-05
5:Del:R:3	4.98E-05	4.37E-08	4.04E-08	4.30E-05	5.37E-05	6.75E-05
5:Del:R:4	3.72E-08	3.98E-08	2.61E-08	6.07E-08	3.70E-08	1.11E-04
5:Del:R:5	3.58E-09	2.52E-09	2.51E-09	3.95E-09	6.32E-09	9.01E-09
2:Ins:R:0	1.41E-04	1.71E-04	1.19E-04	6.07E-09	2.69E-09	6.46E-05
2:Ins:R:1	1.32E-04	2.58E-04	0.00E+00	2.72E-04	0.00E+00	2.31E-04
2:Ins:R:2	1.86E-04	1.37E-04	2.42E-04	9.34E-05	2.29E-04	1.35E-04
2:Ins:R:3	5.17E-08	1.37E-04	1.17E-04	0.00E+00	1.43E-04	1.43E-04
2:Ins:R:4	1.71E-04	1.11E-04	3.30E-04	1.91E-04	1.24E-04	2.42E-04
2:Ins:R:5	3.78E-04	6.63E-04	8.30E-04	7.24E-04	5.53E-04	7.19E-04
3:Ins:R:0	3.15E-05	1.72E-04	4.96E-09	7.57E-09	8.36E-05	7.99E-05
3:Ins:R:1	8.58E-05	6.29E-06	1.13E-05	8.39E-09	8.26E-05	1.85E-04
3:Ins:R:2	5.37E-08	4.80E-05	0.00E+00	1.16E-07	1.02E-03	6.78E-08
3:Ins:R:3	4.32E-05	0.00E+00	1.59E-04	5.93E-09	2.42E-04	1.25E-08
3:Ins:R:4	5.30E-05	1.21E-04	4.64E-05	5.44E-05	1.97E-05	1.01E-04
3:Ins:R:5	4.32E-05	1.40E-46	1.44E-04	1.65E-04	5.38E-06	2.09E-04
4:Ins:R:0	6.47E-05	4.88E-09	5.27E-05	1.74E-04	1.16E-04	1.48E-04
4:Ins:R:1	3.28E-04	1.11E-04	6.16E-04	2.26E-08	2.83E-03	3.64E-38
4:Ins:R:2	5.68E-05	4.53E-08	6.66E-05	5.58E-08	2.72E-08	6.40E-08
4:Ins:R:3	6.14E-09	8.90E-05	5.72E-05	7.15E-09	5.75E-09	6.33E-05
4:Ins:R:4	5.08E-08	4.14E-08	5.38E-05	6.51E-05	3.35E-08	7.73E-05
4:Ins:R:5	3.30E-05	1.84E-04	2.92E-04	1.87E-04	7.12E-05	4.18E-04
5:Ins:R:0	3.66E-05	0.00E+00	2.22E-05	1.10E-08	8.66E-05	7.83E-05
5:Ins:R:1	2.78E-04	4.04E-04	2.81E-04	1.38E-04	0.00E+00	7.02E-05
5:Ins:R:2	4.60E-05	2.52E-08	3.99E-08	4.29E-08	3.85E-08	6.53E-08
5:Ins:R:3	3.65E-08	1.09E-06	1.18E-04	4.10E-08	2.06E-08	3.42E-08
5:Ins:R:4	1.71E-05	7.48E-05	1.03E-04	4.39E-08	3.54E-09	4.84E-05
5:Ins:R:5	4.39E-08	4.20E-08	2.65E-08	6.23E-08	3.37E-08	9.96E-05
2:Del:M:1	6.02E-04	3.41E-04	2.36E-04	2.40E-04	2.84E-04	1.08E-04
3:Del:M:1	3.57E-04	5.23E-04	0.00E+00	1.77E-04	6.06E-07	3.50E-04
3:Del:M:2	3.19E-04	4.05E-04	2.98E-09	2.05E-04	4.30E-04	3.85E-04
4:Del:M:1	4.54E-04	6.11E-04	1.90E-04	1.26E-08	2.33E-04	6.03E-09
4:Del:M:2	3.11E-04	1.74E-04	8.35E-05	1.12E-04	0.00E+00	8.09E-05
4:Del:M:3	5.88E-04	2.38E-04	4.97E-04	5.81E-04	7.11E-04	2.20E-04
5:Del:M:1	7.14E-08	3.07E-03	1.53E-08	9.22E-08	9.17E-08	2.01E-07
5:Del:M:2	2.52E-04	1.85E-03	2.52E-04	2.16E-04	0.00E+00	3.72E-04
5:Del:M:3	1.11E-04	5.38E-04	1.07E-04	5.90E-05	0.00E+00	9.09E-05
5:Del:M:4	1.66E-05	5.04E-04	5.22E-08	1.63E-04	3.97E-05	2.92E-04
