Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
V1	0	92	159	40	25	0	0	7	5
V2	120	5	13	1	16	10	12	11	27
V3	17	75	1	52	17	46	6	17	34
V4	606	0	8	2	0	0	255	0	0
V5	193	216	0	60	9	0	153	12	2
V6	14	6	157	61	0	0	8	14	0
V7	6	102	42	69	2	0	0	16	1
V8	0	42	0	0	64	61	2	41	92
V9	26	13	24	5	28	76	9	27	2
V10	61	0	100	28	0	4	35	15	0
V11	45	6	26	191	7	0	0	51	0
V12	0	1	29	20	68	0	1	28	88
V13	230	75	8	9	0	0	26	4	0
V14	34	14	0	0	41	36	0	62	26
V15	0	3	2	34	2	0	0	1	9
V16	117	0	7	42	26	1	0	2	25
V17	5	0	31	0	51	117	8	120	17
V18	1	0	0	8	0	29	1	3	1
V19	27	4	58	5	47	26	0	0	4
V20	3	42	144	20	132	33	4	26	40
V21	0	119	11	16	49	185	0	37	44
V22	131	52	56	60	11	0	40	55	7
V23	38	0	240	0	161	119	21	0	26
V24	5	28	23	59	6	0	0	5	8
V25	12	40	55	128	97	56	1	0	59
V26	15	36	38	69	13	71	16	0	16
V27	19	101	1	1	44	0	43	0	37
V28	63	3	43	0	23	0	0	0	0
V29	0	2	125	208	38	191	4	0	38
V30	13	0	29	27	47	49	5	0	372
V31	65	12	6	1	21	0	12	0	4
V32	4	0	119	67	3	0	2	0	0
V33	133	22	20	0	34	63	17	34	20
V34	22	116	0	0	86	3	57	3	61
V35	130	31	3	8	345	125	110	75	15
V36	0	1	27	11	6	0	0	18	2
V37	0	283	168	8	25	68	11	117	7
V38	2	74	1	39	16	2	0	17	0
V39	2	0	135	6	1	25	0	26	0
V40	8	70	31	55	0	24	1	34	0
V41	107	1	14	0	46	0	219	25	19
V42	3	2	26	77	0	0	11	21	0
V43	1	6	17	5	1	40	1	43	2
V44	27	8	65	29	25	35	15	7	33
V45	79	30	4	25	16	207	28	0	1
V46	13	2	33	0	29	102	8	51	17
V47	63	0	48	31	0	33	75	74	0
V48	35	0	60	0	41	55	53	78	25
V49	63	0	195	187	7	0	27	20	12
V50	131	25	28	16	1	115	23	156	0
V51	0	144	27	69	7	0	3	61	3
V52	28	95	28	41	51	0	7	16	16
V53	167	11	4	0	1	15	3	19	0
V54	7	1	27	11	16	14	0	0	17
V55	12	398	4	10	16	0	16	12	28
V56	26	117	11	56	22	0	142	11	43
V57	12	10	0	0	69	63	4	0	25
V58	41	217	32	5	297	7	6	1	50
V59	5	11	85	23	23	0	3	0	4
V60	95	102	16	256	24	0	23	12	11
V61	4	62	127	35	165	0	0	11	54
V62	1	21	8	8	19	0	4	8	5
V63	162	10	0	120	148	7	69	0	167
V64	2	54	11	43	1	89	8	13	0
V65	157	83	5	94	76	57	49	105	7
V66	0	0	129	0	2	1	0	4	0
V67	5	9	9	112	0	214	9	85	0
V68	30	0	36	0	70	0	5	0	41
V69	11	423	0	58	140	80	6	39	67
V70	66	28	1	13	10	1	12	0	6
V71	12	10	2	0	35	33	10	24	0
V72	16	1	0	47	6	7	13	31	0
V73	31	15	38	247	34	0	25	7	0
V74	91	65	5	3	14	3	87	4	0
V75	23	65	25	3	29	4	40	18	11
V76	66	3	12	8	0	44	64	4	0
V77	65	0	0	51	12	9	138	34	5
V78	50	0	75	0	28	56	33	29	9
V79	262	10	0	73	59	44	0	67	0
V80	6	92	6	8	69	9	1	0	38
V81	2	23	114	90	216	6	2	30	18
V82	0	3	99	13	12	36	2	42	8
V83	10	0	5	72	14	3	0	14	18
V84	0	39	0	23	8	0	0	8	12
V85	109	0	0	51	0	0	338	0	0
V86	0	0	4	0	65	0	1	0	41
V87	59	133	2	1	0	2	0	1	0
V88	6	0	16	16	55	0	29	2	21
V89	5	39	196	14	43	52	0	0	56
V90	14	49	49	215	0	0	4	34	0
V91	11	4	126	103	13	53	5	0	23
V92	92	24	47	1	8	0	33	26	0
V93	33	1	3	18	44	52	0	92	0
V94	58	0	12	1	0	14	7	0	0
V95	3	2	1	0	19	118	4	82	1
V96	42	55	151	1	3	0	2	0	0
V97	24	41	5	204	13	32	12	44	4
V98	12	79	68	14	0	1	1	3	0
V99	17	134	111	36	19	54	2	3	1
V100	0	82	30	0	126	16	0	18	2
